task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,srs,seasonal_risk_score,live_weather_severity,live_weather_risk_score,weather_maintenance_suitability,seasonal_risk_factor,criticality_score,priority_rank,priority_band,cluster_id,cluster_size,departments_involved,integrated_block_candidate,spatial_overlap_score,traffic_feasible,machine_feasible,crew_feasible,time_feasible,spatially_feasible,weather_feasible,overall_feasible,rejection_reason
TMS_TASK_019882,Engineering,SEC_045,CHAINAGE,TMS_TASK_019882,181.016,182.158,Ballast Issue,B,2024-03-10,2024-03-30,0,Completed,276,Ballast Cleaning Machine,120,10.966485,78.949703,181.587,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004207,Engineering,SEC_045,CHAINAGE,TMS_TASK_004207,181.539,181.675,Deep Screening Overdue,B,2024-01-05,2024-01-26,1,Deferred,340,Ballast Cleaning Machine,240,10.966485,78.949703,181.607,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010487,Engineering,SEC_045,CHAINAGE,TMS_TASK_010487,181.441,181.849,Ballast Issue,C,2024-06-15,2024-07-30,0,Open,154,Ballast Cleaning Machine,120,10.966485,78.949703,181.645,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028510,Engineering,SEC_045,CHAINAGE,TMS_TASK_028510,181.05,182.26,Weld Failure,A,2024-06-26,2024-07-02,3,Open,182,Engineering crew,120,10.966485,78.949703,181.655,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,96.41,819,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001507,Engineering,SEC_045,CHAINAGE,TMS_TASK_001507,181.204,182.118,Rail Fracture Risk,A,2024-08-08,2024-08-12,0,Open,141,Engineering crew,180,10.966485,78.949703,181.661,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007001,Engineering,SEC_045,CHAINAGE,TMS_TASK_007001,181.342,182.011,Weld Failure,A,2024-04-22,2024-04-25,0,Completed,250,Engineering crew,120,10.966485,78.949703,181.677,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005192,Engineering,SEC_045,CHAINAGE,TMS_TASK_005192,181.257,182.101,Weld Failure,B,2024-04-24,2024-05-12,1,Deferred,233,Engineering crew,120,10.966485,78.949703,181.679,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014672,Engineering,SEC_045,CHAINAGE,TMS_TASK_014672,181.521,181.875,Track Parameter Deviation,A,2024-07-17,2024-07-18,0,Open,166,Tamping Machine,90,10.966485,78.949703,181.698,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018516,Engineering,SEC_045,CHAINAGE,TMS_TASK_018516,181.249,182.15,Ballast Issue,C,2024-01-21,2024-02-16,2,Deferred,319,Ballast Cleaning Machine,120,10.966485,78.949703,181.7,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002778,Engineering,SEC_045,CHAINAGE,TMS_TASK_002778,181.009,182.413,Deep Screening Overdue,B,2024-02-03,2024-02-11,4,Deferred,324,Ballast Cleaning Machine,240,10.966485,78.949703,181.711,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018453,Engineering,SEC_045,CHAINAGE,TMS_TASK_018453,181.337,182.087,Rail Fracture Risk,B,2024-09-09,2024-09-24,0,In-Progress,98,Engineering crew,180,10.966485,78.949703,181.712,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007953,Engineering,SEC_045,CHAINAGE,TMS_TASK_007953,181.371,182.057,Deep Screening Overdue,C,2024-08-01,2024-09-08,0,Completed,114,Ballast Cleaning Machine,240,10.966485,78.949703,181.714,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004450,Engineering,SEC_045,CHAINAGE,TMS_TASK_004450,181.595,181.838,Deep Screening Overdue,B,2024-04-11,2024-04-20,4,Deferred,255,Ballast Cleaning Machine,240,10.966485,78.949703,181.716,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028758,Engineering,SEC_045,CHAINAGE,TMS_TASK_028758,181.035,182.442,Ballast Issue,C,2024-02-15,2024-03-13,2,Deferred,293,Ballast Cleaning Machine,120,10.966485,78.949703,181.738,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014433,Engineering,SEC_045,CHAINAGE,TMS_TASK_014433,181.682,181.89,Ballast Issue,C,2024-01-27,2024-02-29,3,Deferred,306,Ballast Cleaning Machine,120,10.966485,78.949703,181.786,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021246,Engineering,SEC_045,CHAINAGE,TMS_TASK_021246,181.115,182.464,Weld Failure,B,2024-06-15,2024-06-24,0,In-Progress,190,Engineering crew,120,10.966485,78.949703,181.79,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020917,Engineering,SEC_045,CHAINAGE,TMS_TASK_020917,181.689,181.904,Ballast Issue,B,2024-02-09,2024-03-01,0,In-Progress,305,Ballast Cleaning Machine,120,10.966485,78.949703,181.796,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028241,Engineering,SEC_045,CHAINAGE,TMS_TASK_028241,181.143,182.498,Rail Fracture Risk,A,2024-08-19,2024-08-24,1,Deferred,129,Engineering crew,180,10.966485,78.949703,181.82,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,87.36,2537,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004190,Engineering,SEC_045,CHAINAGE,TMS_TASK_004190,181.652,182.009,Ballast Issue,C,2024-01-18,2024-02-19,0,Completed,316,Ballast Cleaning Machine,120,10.966485,78.949703,181.83,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011208,Engineering,SEC_045,CHAINAGE,TMS_TASK_011208,181.553,182.132,Ballast Issue,C,2024-07-06,2024-08-16,0,Completed,137,Ballast Cleaning Machine,120,10.966485,78.949703,181.843,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026205,Engineering,SEC_045,CHAINAGE,TMS_TASK_026205,181.103,182.601,Deep Screening Overdue,B,2024-11-26,2024-12-14,4,Deferred,17,Ballast Cleaning Machine,240,10.966485,78.949703,181.852,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,66.98,39170,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021871,Engineering,SEC_045,CHAINAGE,TMS_TASK_021871,181.457,182.271,Rail Fracture Risk,A,2024-05-07,2024-05-13,3,Deferred,232,Engineering crew,180,10.966485,78.949703,181.864,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,96.41,819,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_017983,Engineering,SEC_045,CHAINAGE,TMS_TASK_017983,181.373,182.365,Rail Fracture Risk,B,2024-02-26,2024-03-11,0,Open,295,Engineering crew,180,10.966485,78.949703,181.869,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002114,Engineering,SEC_045,CHAINAGE,TMS_TASK_002114,181.653,182.097,Ballast Issue,B,2024-07-02,2024-07-11,0,Open,173,Ballast Cleaning Machine,120,10.966485,78.949703,181.875,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018980,Engineering,SEC_045,CHAINAGE,TMS_TASK_018980,181.599,182.163,Rail Fracture Risk,A,2024-04-07,2024-04-08,0,Completed,267,Engineering crew,180,10.966485,78.949703,181.881,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000740,Engineering,SEC_045,CHAINAGE,TMS_TASK_000740,181.67,182.105,Weld Failure,A,2024-11-18,2024-11-22,4,In-Progress,39,Engineering crew,120,10.966485,78.949703,181.887,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,99.12,1,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010553,Engineering,SEC_045,CHAINAGE,TMS_TASK_010553,181.272,182.517,Weld Failure,B,2024-12-01,2024-12-12,1,Deferred,19,Engineering crew,120,10.966485,78.949703,181.894,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,55.61,65930,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023107,Engineering,SEC_045,CHAINAGE,TMS_TASK_023107,181.859,181.975,Track Parameter Deviation,B,2024-03-14,2024-03-24,0,Completed,282,Tamping Machine,90,10.966485,78.949703,181.917,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_024408,Engineering,SEC_045,CHAINAGE,TMS_TASK_024408,181.236,182.599,Weld Failure,C,2024-08-31,2024-09-24,2,In-Progress,98,Engineering crew,120,10.966485,78.949703,181.917,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_012069,Engineering,SEC_045,CHAINAGE,TMS_TASK_012069,181.456,182.386,Ballast Issue,B,2024-10-16,2024-11-04,3,In-Progress,57,Ballast Cleaning Machine,120,10.966485,78.949703,181.921,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,76.62,30945,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005619,Engineering,SEC_045,CHAINAGE,TMS_TASK_005619,181.858,182.027,Deep Screening Overdue,B,2024-06-25,2024-07-05,4,In-Progress,179,Ballast Cleaning Machine,240,10.966485,78.949703,181.942,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.11,28211,Critical,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_000345,Engineering,SEC_045,CHAINAGE,TMS_TASK_000345,181.896,181.99,Deep Screening Overdue,C,2024-08-20,2024-10-04,0,Open,88,Ballast Cleaning Machine,240,10.966485,78.949703,181.943,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007126,Engineering,SEC_045,CHAINAGE,TMS_TASK_007126,181.403,182.495,Weld Failure,C,2024-01-11,2024-02-02,0,Open,333,Engineering crew,120,10.966485,78.949703,181.949,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0002,199,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009827,Engineering,SEC_045,CHAINAGE,TMS_TASK_009827,181.849,182.054,Weld Failure,B,2024-12-25,2025-01-13,0,Open,0,Engineering crew,120,10.966485,78.949703,181.952,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,30.05,77903,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015707,Engineering,SEC_045,CHAINAGE,TMS_TASK_015707,181.59,182.317,Ballast Issue,C,2024-03-22,2024-04-28,0,Open,247,Ballast Cleaning Machine,120,10.966485,78.949703,181.954,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_018350,Engineering,SEC_045,CHAINAGE,TMS_TASK_018350,181.652,182.265,Weld Failure,B,2024-07-29,2024-08-19,0,Completed,134,Engineering crew,120,10.966485,78.949703,181.958,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009660,Engineering,SEC_045,CHAINAGE,TMS_TASK_009660,181.427,182.497,Ballast Issue,B,2024-11-18,2024-12-01,4,Deferred,30,Ballast Cleaning Machine,120,10.966485,78.949703,181.962,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.27,28135,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013920,Engineering,SEC_045,CHAINAGE,TMS_TASK_013920,181.657,182.295,Deep Screening Overdue,A,2024-11-12,2024-11-18,0,Open,43,Ballast Cleaning Machine,240,10.966485,78.949703,181.976,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.53,27284,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009470,Engineering,SEC_045,CHAINAGE,TMS_TASK_009470,181.586,182.365,Deep Screening Overdue,B,2024-05-04,2024-05-19,0,Completed,226,Ballast Cleaning Machine,240,10.966485,78.949703,181.976,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010765,Engineering,SEC_045,CHAINAGE,TMS_TASK_010765,181.831,182.122,Ballast Issue,C,2024-04-29,2024-06-11,0,Open,203,Ballast Cleaning Machine,120,10.966485,78.949703,181.976,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013035,Engineering,SEC_045,CHAINAGE,TMS_TASK_013035,181.38,182.588,Track Parameter Deviation,C,2024-10-25,2024-11-22,2,Deferred,39,Tamping Machine,90,10.966485,78.949703,181.984,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.5,65777,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029809,Engineering,SEC_045,CHAINAGE,TMS_TASK_029809,181.264,182.754,Rail Fracture Risk,A,2024-12-11,2024-12-18,0,Deferred,13,Engineering crew,180,10.966485,78.949703,182.009,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,65.09,40780,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007305,Engineering,SEC_045,CHAINAGE,TMS_TASK_007305,181.522,182.498,Weld Failure,B,2024-01-23,2024-02-13,2,Deferred,322,Engineering crew,120,10.966485,78.949703,182.01,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013874,Engineering,SEC_045,CHAINAGE,TMS_TASK_013874,181.596,182.455,Rail Fracture Risk,B,2024-08-07,2024-08-21,2,Deferred,132,Engineering crew,180,10.966485,78.949703,182.026,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009993,Engineering,SEC_045,CHAINAGE,TMS_TASK_009993,181.677,182.389,Rail Fracture Risk,A,2024-03-04,2024-03-07,3,Deferred,299,Engineering crew,180,10.966485,78.949703,182.033,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,96.41,819,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009639,Engineering,SEC_045,CHAINAGE,TMS_TASK_009639,181.567,182.534,Ballast Issue,B,2024-10-07,2024-10-17,0,Completed,75,Ballast Cleaning Machine,120,10.966485,78.949703,182.05,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014880,Engineering,SEC_045,CHAINAGE,TMS_TASK_014880,181.651,182.504,Track Parameter Deviation,C,2024-05-22,2024-06-10,4,Deferred,204,Tamping Machine,90,10.966485,78.949703,182.077,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,65.79,39346,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028258,Engineering,SEC_045,CHAINAGE,TMS_TASK_028258,181.701,182.536,Ballast Issue,C,2024-11-23,2024-12-31,2,Deferred,0,Ballast Cleaning Machine,120,10.966485,78.949703,182.118,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,23.21,79039,Low,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013298,Engineering,SEC_045,CHAINAGE,TMS_TASK_013298,181.994,182.244,Track Parameter Deviation,A,2024-03-30,2024-04-06,0,Open,269,Tamping Machine,90,10.966485,78.949703,182.119,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002383,Engineering,SEC_045,CHAINAGE,TMS_TASK_002383,181.564,182.705,Deep Screening Overdue,B,2024-04-02,2024-04-20,1,In-Progress,255,Ballast Cleaning Machine,240,10.966485,78.949703,182.135,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015900,Engineering,SEC_045,CHAINAGE,TMS_TASK_015900,181.718,182.602,Ballast Issue,B,2024-08-06,2024-08-22,0,Deferred,131,Ballast Cleaning Machine,120,10.966485,78.949703,182.16,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026675,Engineering,SEC_045,CHAINAGE,TMS_TASK_026675,181.658,182.687,Ballast Issue,C,2024-04-06,2024-04-21,3,Deferred,254,Ballast Cleaning Machine,120,10.966485,78.949703,182.173,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008888,Engineering,SEC_045,CHAINAGE,TMS_TASK_008888,181.611,182.747,Track Parameter Deviation,A,2024-09-13,2024-09-15,0,Completed,107,Tamping Machine,90,10.966485,78.949703,182.179,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004823,Engineering,SEC_045,CHAINAGE,TMS_TASK_004823,181.98,182.405,Rail Fracture Risk,A,2024-06-02,2024-06-05,0,In-Progress,209,Engineering crew,180,10.966485,78.949703,182.192,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022489,Engineering,SEC_045,CHAINAGE,TMS_TASK_022489,181.775,182.625,Weld Failure,A,2024-04-10,2024-04-14,0,In-Progress,261,Engineering crew,120,10.966485,78.949703,182.2,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023205,Engineering,SEC_045,CHAINAGE,TMS_TASK_023205,182.001,182.414,Rail Fracture Risk,C,2024-09-04,2024-10-16,0,Completed,76,Engineering crew,180,10.966485,78.949703,182.207,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020506,Engineering,SEC_045,CHAINAGE,TMS_TASK_020506,181.899,182.516,Ballast Issue,B,2024-12-14,2024-12-25,0,Completed,6,Ballast Cleaning Machine,120,10.966485,78.949703,182.207,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,36.84,77032,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_003202,Engineering,SEC_045,CHAINAGE,TMS_TASK_003202,181.728,182.705,Weld Failure,A,2024-09-08,2024-09-12,0,In-Progress,110,Engineering crew,120,10.966485,78.949703,182.216,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_003518,Engineering,SEC_045,CHAINAGE,TMS_TASK_003518,182.144,182.347,Track Parameter Deviation,B,2024-01-19,2024-02-03,0,Deferred,332,Tamping Machine,90,10.966485,78.949703,182.245,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_017134,Engineering,SEC_045,CHAINAGE,TMS_TASK_017134,182.011,182.496,Rail Fracture Risk,A,2024-03-25,2024-03-26,0,Completed,280,Engineering crew,180,10.966485,78.949703,182.254,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026799,Engineering,SEC_045,CHAINAGE,TMS_TASK_026799,182.086,182.476,Deep Screening Overdue,C,2024-05-13,2024-06-23,0,Deferred,191,Ballast Cleaning Machine,240,10.966485,78.949703,182.281,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020951,Engineering,SEC_045,CHAINAGE,TMS_TASK_020951,181.876,182.732,Deep Screening Overdue,B,2024-08-07,2024-08-22,0,In-Progress,131,Ballast Cleaning Machine,240,10.966485,78.949703,182.304,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_006865,Engineering,SEC_045,CHAINAGE,TMS_TASK_006865,181.943,182.669,Weld Failure,C,2024-11-24,2025-01-02,1,Deferred,0,Engineering crew,120,10.966485,78.949703,182.306,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,20.51,79196,Low,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015830,Engineering,SEC_045,CHAINAGE,TMS_TASK_015830,181.736,182.886,Deep Screening Overdue,C,2024-02-29,2024-04-10,0,In-Progress,265,Ballast Cleaning Machine,240,10.966485,78.949703,182.311,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
