task_id,criticality_score,priority_band,overall_feasible,rejection_reason
TMS_TASK_024238,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004231,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009674,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009944,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025887,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027659,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004780,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026337,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026645,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024450,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011522,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025401,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013041,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014768,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017540,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013829,67.27,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017228,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011296,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013003,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014701,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016184,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006277,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025964,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003411,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003932,75.99,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010420,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017783,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007882,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028528,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006794,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006018,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017190,47.89,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022279,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028759,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010319,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006295,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016496,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019020,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000069,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014432,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022248,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016787,62.97,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004692,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023649,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023949,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021116,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003155,71.78,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019677,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022850,42.24,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019111,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007556,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024761,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016166,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018143,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010724,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012633,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014128,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002752,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007986,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025492,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019957,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020526,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000518,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004680,83.3,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007635,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024178,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001253,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001911,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022115,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023416,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004537,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027414,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011374,47.57,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003759,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005423,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026900,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021182,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014208,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006870,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023954,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018542,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010901,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002964,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011240,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015849,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013294,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000439,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024006,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022752,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010418,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019518,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012231,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019402,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013786,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012534,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_029191,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009160,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015781,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016781,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005359,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001055,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014055,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007037,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006139,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004854,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009358,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019138,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022462,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019397,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001035,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014754,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008416,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026511,51.66,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009177,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003816,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018911,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019453,15.14,Low,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001456,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019425,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019933,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001889,65.79,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002795,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026421,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021632,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009925,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007950,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003335,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006531,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008947,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015686,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008378,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002129,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003070,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010439,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007972,76.06,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021575,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025098,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019313,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000127,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_010944,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007605,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013108,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026686,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018229,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002888,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016563,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028232,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023859,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007977,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009917,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003277,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014197,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008013,67.45,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015885,45.46,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006331,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006064,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009102,27.87,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_028484,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_001362,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_003917,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_016194,60.98,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002591,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018605,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009250,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009316,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013218,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001855,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003591,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003727,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004221,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004853,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005507,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_005639,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_006016,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007645,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007918,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008167,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000171,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008890,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_008988,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009218,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009315,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009500,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009961,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010391,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010823,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011030,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006599,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012119,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012159,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013125,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_014988,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015077,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016447,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016567,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016599,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016676,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_016898,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017074,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017163,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001816,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_017461,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018477,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019352,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019721,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020264,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001489,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020523,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020773,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020854,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020909,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022298,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023627,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_024233,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002431,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004978,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_021058,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_009774,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_018428,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011982,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012805,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023776,79.06,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015398,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004238,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000808,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019822,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019952,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022169,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_000818,76.61,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020746,76.45,Critical,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_001867,73.61,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_004044,72.81,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003077,72.46,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_023974,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022226,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_020089,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_019552,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_015690,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_007746,71.85,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_013760,67.9,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_010485,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000443,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_011153,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012391,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_012516,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020166,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003353,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022862,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014678,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_003150,67.45,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_022720,67.23,High,False,High Traffic Pressure / No Traffic Gap
SMMS_TASK_002946,63.22,High,False,High Traffic Pressure / No Traffic Gap
