date,location,station_code,latitude,longitude,event_type,severity,rainfall_mm,temperature_c,humidity,wind_speed,visibility,pressure,monsoon_phase,spatial_resolution,source,source_url
2024-03-21,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.5,54,14.8,6.7,1005.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,30.8,66,22.2,9.0,1011.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,29.2,43,9.8,7.5,1007.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,29.0,28,10.6,6.9,1008.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,26.8,54,10.1,8.8,1013.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,28.4,31,10.6,6.8,1008.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,28.7,65,13.6,9.6,1014.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,26.0,64,11.9,8.1,1014.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,27.5,58,12.6,9.8,1011.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,30.4,82,14.2,8.1,1009.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,29.0,42,2.9,11.2,1009.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,26.6,62,14.3,7.6,1010.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,26.4,49,10.8,7.9,1010.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,29.2,38,17.4,7.4,1005.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-21,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,29.2,56,13.7,10.1,1008.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.3,49,11.7,6.0,1006.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,4.5,30.5,77,11.9,7.9,1007.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,2.5,28.9,54,5.2,10.1,1013.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,31.9,55,15.4,9.9,1014.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,27.6,64,12.5,7.1,1006.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,1.2,29.9,80,15.5,7.6,1005.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,27.7,73,13.0,8.5,1007.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,26.7,72,13.8,8.6,1004.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,29.8,54,7.8,9.2,1011.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,25.1,54,9.8,9.0,1012.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,27.9,42,18.1,9.2,1007.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,26.5,53,11.3,8.1,1013.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,30.7,60,17.5,9.7,1006.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,3.3,27.9,65,5.9,7.0,1010.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-22,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,28.1,59,6.1,7.7,1008.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,28.2,36,18.4,9.7,1011.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,27.5,43,15.0,9.3,1012.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,31.7,49,12.7,8.6,1007.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,25.7,30,12.9,10.1,1010.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,24.5,50,18.4,8.9,1009.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,26.5,46,16.6,7.5,1011.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,30.7,56,16.8,8.5,1007.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,29.8,41,14.0,9.3,1008.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,27.8,36,11.2,10.0,1007.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,29.1,73,14.4,9.2,1008.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,27.5,52,13.2,8.2,1014.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,30.4,83,14.8,9.6,1007.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,30.0,62,11.0,9.0,1009.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,30.9,52,13.4,6.9,1010.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-23,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,27.5,58,16.2,7.5,1008.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.8,70,25.9,10.1,1006.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,31.2,44,20.2,8.2,1010.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.4,28.2,75,19.9,6.4,1010.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,29.5,56,16.8,6.2,1009.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,27.3,42,10.6,8.9,1010.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,29.6,46,17.2,6.4,1014.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,28.0,63,15.7,6.8,1009.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,27.8,72,16.8,9.5,1012.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,26.1,60,12.0,9.2,1012.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,30.1,42,18.4,10.6,1009.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,28.4,29,13.1,8.3,1010.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,29.5,55,8.6,9.7,1009.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,26.5,62,20.7,8.7,1008.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,27.7,48,5.6,9.1,1013.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-24,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,28.1,44,19.7,9.1,1008.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,30.1,43,16.4,6.8,1012.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,28.7,48,20.1,7.1,1010.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,27.6,63,10.0,9.4,1015.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.5,50,14.1,11.3,1011.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,27.8,44,11.4,7.6,1009.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,28.4,42,16.4,7.5,1007.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,25.6,44,16.4,5.9,1002.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,28.9,32,11.6,9.9,1011.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,29.0,37,25.5,10.1,1007.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,26.4,48,10.4,8.2,1006.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,30.6,54,8.3,7.6,1013.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,31.8,39,16.1,10.1,1009.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.3,30,8.6,7.6,1008.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,29.1,59,13.3,9.4,1011.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-25,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,28.7,61,14.2,10.3,1004.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,23.9,56,15.7,9.4,1010.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,28.6,63,12.7,8.6,1011.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,30.2,48,23.1,10.1,1009.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.6,65,3.2,10.6,1007.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,28.6,73,17.3,9.8,1013.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,28.0,74,8.3,8.6,1012.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,25.8,36,16.0,11.0,1013.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,4.7,27.9,95,11.5,8.9,1014.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,26.4,52,5.3,9.9,1009.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,31.2,62,14.7,8.4,1010.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,25.0,78,15.9,7.6,1008.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,26.2,54,15.0,7.5,1007.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,31.9,53,10.2,7.5,1010.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,3.2,31.3,94,13.3,8.4,1011.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-26,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,30.4,45,2.0,10.1,1009.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.5,46,14.8,8.1,1013.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,30.4,55,13.5,5.9,1009.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,30.5,25,7.5,8.7,1010.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,30.2,25,8.9,10.9,1009.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,24.9,38,18.8,8.5,1010.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,27.5,55,12.3,8.9,1009.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,28.4,59,11.5,6.9,1008.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,28.9,61,13.7,9.1,1008.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,28.2,51,10.9,8.5,1009.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,31.8,42,18.1,9.0,1014.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,26.8,61,5.7,7.7,1010.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,32.1,52,11.4,9.4,1008.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,25.1,57,9.4,9.0,1007.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,26.9,61,13.1,8.3,1011.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-27,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,28.1,52,18.6,9.0,1012.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,28.4,53,12.0,6.1,1007.1,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,27.9,64,12.2,10.5,1012.7,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,27.4,49,14.7,10.9,1009.5,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.2,53,17.5,7.3,1007.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,31.6,62,13.4,8.4,1006.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,26.2,62,12.0,9.1,1006.3,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,24.3,36,18.9,9.1,1007.8,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,26.6,64,17.7,10.0,1009.0,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,27.7,51,15.8,12.1,1005.6,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,31.5,63,13.0,10.3,1013.2,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,30.4,60,11.3,8.0,1012.9,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,30.5,35,17.0,8.2,1009.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-03-28,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.6,48,14.6,9.3,1011.4,Summer,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
