task_id,date,department,section_id,severity_level,severity_num,priority_code,priority_rank,estimated_duration_hours,deferred_count,days_until_target,passenger_trains_daily,freight_rakes_daily,total_trains_daily,capacity_utilization_percent,festival_flag,festival_traffic_multiplier,latitude,longitude,status,source_type
TMS_TASK_022253,2024-09-12,ENGINEERING,SEC_057,HIGH,3,P2_URGENT,3,4.0,0,7,48,16,64,106.7,0,1.0,10.584188,78.381225,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022254,2024-02-15,ENGINEERING,SEC_033,HIGH,3,P2_URGENT,3,1.9,2,7,54,16,70,116.7,0,1.0,11.789762,79.392195,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022255,2024-09-02,ENGINEERING,SEC_028,CRITICAL,4,P1_EMERGENCY,4,3.8,0,7,43,16,59,98.3,0,1.0,12.048528,79.543202,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022256,2024-08-16,ENGINEERING,SEC_044,HIGH,3,P2_URGENT,3,2.7,1,7,27,18,45,75.0,0,1.0,10.971582,78.954508,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022257,2024-08-26,ENGINEERING,SEC_056,HIGH,3,P2_URGENT,3,4.3,2,7,61,10,71,118.3,1,1.3,10.687214,78.528845,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022258,2024-04-01,ENGINEERING,SEC_044,HIGH,3,P2_URGENT,3,4.2,3,7,27,18,45,75.0,0,1.0,10.987638,78.969643,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022259,2024-12-23,ENGINEERING,SEC_034,MEDIUM,2,P3_NORMAL,2,3.7,0,7,40,16,56,93.3,0,1.0,11.542597,79.316412,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022260,2024-02-13,ENGINEERING,SEC_014,HIGH,3,P2_URGENT,3,1.9,2,7,45,10,55,91.7,0,1.0,12.864651,80.07026,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022261,2024-10-30,ENGINEERING,SEC_068,CRITICAL,4,P1_EMERGENCY,4,3.7,0,7,59,18,77,275.0,0,1.0,8.810734,78.098636,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022262,2024-11-06,ENGINEERING,SEC_029,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,43,14,57,95.0,0,1.0,12.027273,79.531422,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022263,2024-10-02,ENGINEERING,SEC_017,HIGH,3,P2_URGENT,3,1.9,0,7,52,12,64,106.7,1,1.25,12.752602,79.998021,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022264,2024-01-12,ENGINEERING,SEC_009,MEDIUM,2,P3_NORMAL,2,3.4,0,7,35,12,47,78.3,0,1.0,12.939289,80.132304,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022265,2024-10-27,ENGINEERING,SEC_027,MEDIUM,2,P3_NORMAL,2,5.0,0,7,43,8,51,85.0,0,1.0,12.112172,79.560328,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022266,2024-09-15,ENGINEERING,SEC_049,HIGH,3,P2_URGENT,3,3.9,0,7,59,12,71,118.3,0,1.0,10.859131,78.701928,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022267,2024-07-22,ENGINEERING,SEC_037,MEDIUM,2,P3_NORMAL,2,4.3,3,7,31,14,45,75.0,0,1.0,11.391905,79.22059,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022268,2024-12-11,ENGINEERING,SEC_028,MEDIUM,2,P3_NORMAL,2,4.1,0,7,43,16,59,98.3,0,1.0,12.097667,79.551377,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022269,2024-01-15,ENGINEERING,SEC_050,CRITICAL,4,P1_EMERGENCY,4,2.6,0,7,30,12,42,70.0,1,1.8,10.844919,78.699148,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022270,2024-10-22,ENGINEERING,SEC_055,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,53,16,69,115.0,0,1.0,10.707827,78.558483,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022271,2024-10-03,ENGINEERING,SEC_004,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,56,14,70,116.7,0,1.0,12.992187,80.192231,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022272,2024-06-21,ENGINEERING,SEC_019,HIGH,3,P2_URGENT,3,2.4,0,7,60,16,76,126.7,0,1.0,12.536775,79.914802,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022273,2024-11-20,ENGINEERING,SEC_037,HIGH,3,P2_URGENT,3,4.1,1,7,31,14,45,75.0,0,1.0,11.374332,79.219589,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022274,2024-10-27,ENGINEERING,SEC_004,HIGH,3,P2_URGENT,3,2.8,4,7,56,14,70,116.7,0,1.0,12.9931,80.194759,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022275,2024-09-12,ENGINEERING,SEC_037,MEDIUM,2,P3_NORMAL,2,4.2,0,7,31,14,45,75.0,0,1.0,11.396054,79.220826,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022276,2024-08-15,ENGINEERING,SEC_051,HIGH,3,P2_URGENT,3,2.4,0,7,31,16,47,78.3,1,1.25,10.829108,78.702275,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022277,2024-04-03,ENGINEERING,SEC_032,HIGH,3,P2_URGENT,3,2.1,1,7,58,10,68,113.3,0,1.0,11.862397,79.42876,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022278,2024-05-08,ENGINEERING,SEC_045,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,29,14,43,71.7,0,1.0,10.943052,78.921211,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022279,2024-05-15,ENGINEERING,SEC_012,HIGH,3,P2_URGENT,3,4.0,3,7,53,16,69,115.0,0,1.0,12.899109,80.090516,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022280,2024-07-25,ENGINEERING,SEC_041,HIGH,3,P2_URGENT,3,3.7,0,7,29,8,37,61.7,0,1.0,11.159907,79.07394,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022281,2024-04-30,ENGINEERING,SEC_056,MEDIUM,2,P3_NORMAL,2,4.4,0,7,61,10,71,118.3,0,1.0,10.648302,78.4749,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022282,2024-07-12,ENGINEERING,SEC_014,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,45,10,55,91.7,0,1.0,12.864306,80.070036,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022283,2024-05-25,ENGINEERING,SEC_054,CRITICAL,4,P1_EMERGENCY,4,4.4,0,7,50,18,68,113.3,0,1.0,10.758159,78.634237,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022284,2024-07-26,ENGINEERING,SEC_063,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,41,18,59,98.3,0,1.0,9.933317,78.107658,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022285,2024-08-28,ENGINEERING,SEC_065,HIGH,3,P2_URGENT,3,2.2,0,7,50,18,68,113.3,0,1.0,9.845077,78.068772,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022286,2024-06-28,ENGINEERING,SEC_058,HIGH,3,P2_URGENT,3,3.7,0,7,56,16,72,120.0,0,1.0,10.549706,78.320321,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022287,2024-04-14,ENGINEERING,SEC_021,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,24,12,36,60.0,1,1.4,12.44907,79.849078,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022288,2024-06-10,ENGINEERING,SEC_004,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,56,14,70,116.7,0,1.0,12.99286,80.194095,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022289,2024-12-27,ENGINEERING,SEC_046,HIGH,3,P2_URGENT,3,2.1,0,7,61,14,75,125.0,0,1.0,10.936738,78.912954,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022290,2024-10-23,ENGINEERING,SEC_012,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,53,16,69,115.0,0,1.0,12.900303,80.091397,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022291,2024-12-06,ENGINEERING,SEC_030,CRITICAL,4,P1_EMERGENCY,4,1.5,0,7,46,10,56,93.3,0,1.0,11.971561,79.506086,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022292,2024-12-29,ENGINEERING,SEC_060,HIGH,3,P2_URGENT,3,2.1,4,7,35,12,47,78.3,0,1.0,10.513085,78.222585,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022293,2024-02-22,ENGINEERING,SEC_065,HIGH,3,P2_URGENT,3,2.5,3,7,50,18,68,113.3,0,1.0,9.810035,78.072502,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022294,2024-11-15,ENGINEERING,SEC_014,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,45,10,55,91.7,0,1.0,12.862933,80.069144,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022295,2024-04-02,ENGINEERING,SEC_044,HIGH,3,P2_URGENT,3,4.4,0,7,27,18,45,75.0,0,1.0,11.002669,78.983813,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022296,2024-12-28,ENGINEERING,SEC_026,HIGH,3,P2_URGENT,3,3.6,3,7,31,14,45,75.0,0,1.0,12.175018,79.61272,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022297,2024-04-20,ENGINEERING,SEC_016,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,60,12,72,120.0,0,1.0,12.773555,80.007672,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022298,2024-05-12,ENGINEERING,SEC_007,HIGH,3,P2_URGENT,3,4.0,0,7,26,14,40,66.7,0,1.0,12.979699,80.164981,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022299,2024-03-19,ENGINEERING,SEC_032,CRITICAL,4,P1_EMERGENCY,4,4.4,0,7,58,10,68,113.3,0,1.0,11.894989,79.452991,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022300,2024-09-19,ENGINEERING,SEC_016,HIGH,3,P2_URGENT,3,3.3,2,7,60,12,72,120.0,0,1.0,12.800325,80.023533,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022301,2024-05-12,ENGINEERING,SEC_062,CRITICAL,4,P1_EMERGENCY,4,4.3,3,7,54,10,64,106.7,0,1.0,10.206496,78.103811,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022302,2024-03-31,ENGINEERING,SEC_030,CRITICAL,4,P1_EMERGENCY,4,4.0,2,7,46,10,56,93.3,0,1.0,11.949718,79.501012,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022303,2024-11-08,ENGINEERING,SEC_012,CRITICAL,4,P1_EMERGENCY,4,4.3,1,7,53,16,69,115.0,0,1.0,12.902324,80.09289,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022304,2024-02-28,ENGINEERING,SEC_067,CRITICAL,4,P1_EMERGENCY,4,2.6,0,7,47,12,59,210.7,0,1.0,8.820039,78.054114,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022305,2024-07-28,ENGINEERING,SEC_046,CRITICAL,4,P1_EMERGENCY,4,2.9,0,7,61,14,75,125.0,0,1.0,10.935903,78.911774,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022306,2024-09-25,ENGINEERING,SEC_043,CRITICAL,4,P1_EMERGENCY,4,3.0,0,7,25,14,39,65.0,0,1.0,11.091834,79.035029,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022307,2024-02-19,ENGINEERING,SEC_055,HIGH,3,P2_URGENT,3,3.1,0,7,53,16,69,115.0,0,1.0,10.744624,78.61479,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022308,2024-03-29,ENGINEERING,SEC_045,HIGH,3,P2_URGENT,3,4.6,3,7,29,14,43,71.7,1,1.35,10.947373,78.926464,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022309,2024-07-17,ENGINEERING,SEC_060,MEDIUM,2,P3_NORMAL,2,3.3,0,7,35,12,47,78.3,1,1.2,10.517328,78.232639,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022310,2024-01-02,ENGINEERING,SEC_032,HIGH,3,P2_URGENT,3,2.2,0,7,58,10,68,113.3,0,1.0,11.881421,79.442904,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022311,2024-06-15,ENGINEERING,SEC_008,CRITICAL,4,P1_EMERGENCY,4,1.8,0,7,40,10,50,83.3,0,1.0,12.957874,80.145188,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022312,2024-01-09,ENGINEERING,SEC_062,HIGH,3,P2_URGENT,3,1.9,3,7,54,10,64,106.7,0,1.0,10.139424,78.10416,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022313,2024-12-23,ENGINEERING,SEC_020,CRITICAL,4,P1_EMERGENCY,4,4.3,2,7,40,12,52,86.7,0,1.0,12.529381,79.909706,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022314,2024-12-26,ENGINEERING,SEC_018,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,32,12,44,73.3,0,1.0,12.673587,79.97904,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022315,2024-06-17,ENGINEERING,SEC_006,CRITICAL,4,P1_EMERGENCY,4,2.6,0,7,52,10,62,103.3,1,1.3,12.982048,80.169277,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022316,2024-06-22,ENGINEERING,SEC_029,HIGH,3,P2_URGENT,3,3.8,0,7,43,14,57,95.0,0,1.0,12.025223,79.530154,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022317,2024-11-01,ENGINEERING,SEC_004,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,56,14,70,116.7,0,1.0,12.992828,80.194007,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022318,2024-03-10,ENGINEERING,SEC_043,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,25,14,39,65.0,0,1.0,11.07981,79.029618,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022319,2024-08-28,ENGINEERING,SEC_034,HIGH,3,P2_URGENT,3,3.5,1,7,40,16,56,93.3,0,1.0,11.595228,79.315784,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022320,2024-12-11,ENGINEERING,SEC_033,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,54,16,70,116.7,0,1.0,11.754573,79.377945,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022321,2024-10-28,ENGINEERING,SEC_015,CRITICAL,4,P1_EMERGENCY,4,1.8,1,7,34,16,50,83.3,0,1.0,12.818861,80.037034,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022322,2024-03-16,ENGINEERING,SEC_040,HIGH,3,P2_URGENT,3,2.6,3,7,45,14,59,98.3,0,1.0,11.226472,79.118412,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022323,2024-11-16,ENGINEERING,SEC_005,HIGH,3,P2_URGENT,3,2.7,4,7,60,12,72,120.0,0,1.0,12.987173,80.180447,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022324,2024-12-21,ENGINEERING,SEC_050,MEDIUM,2,P3_NORMAL,2,2.3,4,7,30,12,42,70.0,0,1.0,10.846234,78.698821,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022325,2024-04-24,ENGINEERING,SEC_066,HIGH,3,P2_URGENT,3,4.5,2,7,59,12,71,253.6,0,1.0,9.124053,78.057077,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022326,2024-08-09,ENGINEERING,SEC_054,CRITICAL,4,P1_EMERGENCY,4,3.9,4,7,50,18,68,113.3,0,1.0,10.762106,78.639818,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022327,2024-12-13,ENGINEERING,SEC_046,MEDIUM,2,P3_NORMAL,2,4.1,1,7,61,14,75,125.0,1,1.35,10.907878,78.872177,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022328,2024-03-16,ENGINEERING,SEC_011,HIGH,3,P2_URGENT,3,3.5,0,7,57,16,73,121.7,0,1.0,12.923017,80.11483,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022329,2024-03-23,ENGINEERING,SEC_049,HIGH,3,P2_URGENT,3,2.4,0,7,59,12,71,118.3,0,1.0,10.861079,78.710066,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022330,2024-05-22,ENGINEERING,SEC_023,MEDIUM,2,P3_NORMAL,2,4.4,0,7,60,8,68,113.3,0,1.0,12.36526,79.781071,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022331,2024-03-11,ENGINEERING,SEC_055,HIGH,3,P2_URGENT,3,3.3,1,7,53,16,69,115.0,0,1.0,10.708252,78.559135,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022332,2024-07-25,ENGINEERING,SEC_005,HIGH,3,P2_URGENT,3,3.5,1,7,60,12,72,120.0,0,1.0,12.988244,80.182762,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022333,2024-05-28,ENGINEERING,SEC_064,HIGH,3,P2_URGENT,3,4.6,0,7,44,12,56,93.3,0,1.0,9.897611,78.085783,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022334,2024-01-12,ENGINEERING,SEC_035,MEDIUM,2,P3_NORMAL,2,3.6,3,7,60,8,68,113.3,0,1.0,11.513551,79.301849,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022335,2024-05-03,ENGINEERING,SEC_054,MEDIUM,2,P3_NORMAL,2,4.5,3,7,50,18,68,113.3,0,1.0,10.773876,78.65646,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022336,2024-05-11,ENGINEERING,SEC_003,HIGH,3,P2_URGENT,3,2.0,0,7,50,10,60,100.0,0,1.0,12.997397,80.201877,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022337,2024-11-30,ENGINEERING,SEC_006,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,52,10,62,103.3,0,1.0,12.983359,80.172153,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022338,2024-04-18,ENGINEERING,SEC_056,HIGH,3,P2_URGENT,3,3.5,0,7,61,10,71,118.3,0,1.0,10.648517,78.475198,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022339,2024-10-08,ENGINEERING,SEC_002,HIGH,3,P2_URGENT,3,2.7,0,7,58,12,70,116.7,0,1.0,13.019476,80.218183,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022340,2024-02-26,ENGINEERING,SEC_038,HIGH,3,P2_URGENT,3,4.4,0,7,30,18,48,80.0,0,1.0,11.361112,79.216973,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022341,2024-02-10,ENGINEERING,SEC_056,HIGH,3,P2_URGENT,3,4.4,0,7,61,10,71,118.3,0,1.0,10.630614,78.450378,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022342,2024-11-16,ENGINEERING,SEC_005,HIGH,3,P2_URGENT,3,2.4,4,7,60,12,72,120.0,0,1.0,12.985,80.175746,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022343,2024-09-13,ENGINEERING,SEC_046,MEDIUM,2,P3_NORMAL,2,4.2,4,7,61,14,75,125.0,0,1.0,10.931419,78.905439,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022344,2024-02-17,ENGINEERING,SEC_011,HIGH,3,P2_URGENT,3,4.7,0,7,57,16,73,121.7,0,1.0,12.910563,80.100968,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022345,2024-09-22,ENGINEERING,SEC_065,HIGH,3,P2_URGENT,3,4.2,0,7,50,18,68,113.3,0,1.0,9.814448,78.072032,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022346,2024-06-17,ENGINEERING,SEC_010,MEDIUM,2,P3_NORMAL,2,3.7,0,7,38,10,48,80.0,1,1.3,12.92685,80.119131,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022347,2024-10-05,ENGINEERING,SEC_041,MEDIUM,2,P3_NORMAL,2,2.4,0,7,29,8,37,61.7,0,1.0,11.188027,79.087491,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022348,2024-04-25,ENGINEERING,SEC_044,MEDIUM,2,P3_NORMAL,2,4.8,0,7,27,18,45,75.0,0,1.0,10.970481,78.95347,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022349,2024-02-05,ENGINEERING,SEC_033,CRITICAL,4,P1_EMERGENCY,4,4.1,2,7,54,16,70,116.7,0,1.0,11.814559,79.402236,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022350,2024-10-15,ENGINEERING,SEC_056,MEDIUM,2,P3_NORMAL,2,4.3,3,7,61,10,71,118.3,0,1.0,10.629511,78.448849,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022351,2024-09-22,ENGINEERING,SEC_012,HIGH,3,P2_URGENT,3,3.8,0,7,53,16,69,115.0,0,1.0,12.898751,80.090251,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022352,2024-12-04,ENGINEERING,SEC_002,CRITICAL,4,P1_EMERGENCY,4,2.8,1,7,58,12,70,116.7,0,1.0,13.028937,80.223064,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022353,2024-02-12,ENGINEERING,SEC_001,HIGH,3,P2_URGENT,3,3.8,0,7,53,16,69,115.0,0,1.0,13.049054,80.237046,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022354,2024-03-17,ENGINEERING,SEC_065,MEDIUM,2,P3_NORMAL,2,3.7,0,7,50,18,68,113.3,0,1.0,9.658686,78.088612,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022355,2024-05-17,ENGINEERING,SEC_033,CRITICAL,4,P1_EMERGENCY,4,2.6,0,7,54,16,70,116.7,0,1.0,11.633929,79.32909,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022356,2024-01-17,ENGINEERING,SEC_036,CRITICAL,4,P1_EMERGENCY,4,2.5,0,7,29,8,37,61.7,1,1.7,11.450191,79.256086,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022357,2024-07-24,ENGINEERING,SEC_021,CRITICAL,4,P1_EMERGENCY,4,2.9,0,7,24,12,36,60.0,0,1.0,12.436604,79.839169,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022358,2024-09-11,ENGINEERING,SEC_036,HIGH,3,P2_URGENT,3,4.9,0,7,29,8,37,61.7,0,1.0,11.424977,79.238973,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022359,2024-07-30,ENGINEERING,SEC_026,MEDIUM,2,P3_NORMAL,2,3.5,1,7,31,14,45,75.0,0,1.0,12.197783,79.629039,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022360,2024-10-18,ENGINEERING,SEC_047,HIGH,3,P2_URGENT,3,4.5,0,7,37,18,55,91.7,0,1.0,10.894078,78.851603,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022361,2024-06-14,ENGINEERING,SEC_001,HIGH,3,P2_URGENT,3,4.2,2,7,53,16,69,115.0,0,1.0,13.048437,80.236525,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022362,2024-04-19,ENGINEERING,SEC_038,MEDIUM,2,P3_NORMAL,2,2.3,0,7,30,18,48,80.0,0,1.0,11.327757,79.208507,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022363,2024-12-22,ENGINEERING,SEC_014,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,45,10,55,91.7,0,1.0,12.85013,80.060832,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022364,2024-08-06,ENGINEERING,SEC_046,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,61,14,75,125.0,0,1.0,10.908647,78.873263,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022365,2024-07-04,ENGINEERING,SEC_042,CRITICAL,4,P1_EMERGENCY,4,3.7,0,7,52,8,60,100.0,0,1.0,11.100766,79.039663,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022366,2024-10-04,ENGINEERING,SEC_007,HIGH,3,P2_URGENT,3,4.5,0,7,26,14,40,66.7,0,1.0,12.969969,80.154604,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022367,2024-08-27,ENGINEERING,SEC_055,HIGH,3,P2_URGENT,3,3.7,1,7,53,16,69,115.0,0,1.0,10.705832,78.555431,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022368,2024-02-10,ENGINEERING,SEC_056,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,61,10,71,118.3,0,1.0,10.634581,78.455878,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022369,2024-10-14,ENGINEERING,SEC_063,HIGH,3,P2_URGENT,3,3.5,0,7,41,18,59,98.3,0,1.0,9.925305,78.109149,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022370,2024-07-24,ENGINEERING,SEC_024,HIGH,3,P2_URGENT,3,2.6,0,7,60,8,68,113.3,0,1.0,12.325533,79.741336,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022371,2024-11-05,ENGINEERING,SEC_004,HIGH,3,P2_URGENT,3,2.3,3,7,56,14,70,116.7,0,1.0,12.992074,80.191918,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022372,2024-02-18,ENGINEERING,SEC_042,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,52,8,60,100.0,0,1.0,11.136643,79.061257,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022373,2024-05-08,ENGINEERING,SEC_028,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,43,16,59,98.3,0,1.0,12.096432,79.551172,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022374,2024-11-29,ENGINEERING,SEC_040,HIGH,3,P2_URGENT,3,4.5,0,7,45,14,59,98.3,0,1.0,11.233035,79.129606,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022375,2024-10-27,ENGINEERING,SEC_051,HIGH,3,P2_URGENT,3,2.1,0,7,31,16,47,78.3,0,1.0,10.826581,78.692484,In-Progress,CALIBRATED_SYNTHETIC
TMS_TASK_022376,2024-02-21,ENGINEERING,SEC_029,CRITICAL,4,P1_EMERGENCY,4,4.0,4,7,43,14,57,95.0,0,1.0,12.039247,79.538826,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022377,2024-08-17,ENGINEERING,SEC_042,HIGH,3,P2_URGENT,3,1.7,0,7,52,8,60,100.0,0,1.0,11.137782,79.061943,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022378,2024-01-29,ENGINEERING,SEC_005,HIGH,3,P2_URGENT,3,2.0,0,7,60,12,72,120.0,0,1.0,12.989844,80.186223,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022379,2024-04-07,ENGINEERING,SEC_041,CRITICAL,4,P1_EMERGENCY,4,2.7,0,7,29,8,37,61.7,0,1.0,11.174481,79.080963,Completed,CALIBRATED_SYNTHETIC
TMS_TASK_022380,2024-09-30,ENGINEERING,SEC_061,HIGH,3,P2_URGENT,3,3.4,1,7,25,12,37,61.7,0,1.0,10.48036,78.152432,Deferred,CALIBRATED_SYNTHETIC
TMS_TASK_022381,2024-07-22,ENGINEERING,SEC_055,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,53,16,69,115.0,0,1.0,10.741007,78.609256,Open,CALIBRATED_SYNTHETIC
TMS_TASK_022382,2024-05-04,ENGINEERING,SEC_028,MEDIUM,2,P3_NORMAL,2,2.0,0,7,43,16,59,98.3,0,1.0,12.08637,79.549498,Completed,CALIBRATED_SYNTHETIC
