sev_num,overdue_days,traffic_num,deferred_count,actual_priority_rank
2,3,1,3,52.79
2,31,3,2,76.29
2,14,1,2,56.8
2,40,1,2,70.86
3,37,1,3,96.06
2,25,3,3,76.74
1,29,1,5,67.17
3,8,3,0,66.78
3,2,2,1,59.59
2,7,1,2,47.13
2,16,2,4,64.94
1,37,2,2,53.63
1,30,1,1,55.6
2,30,2,3,74.58
2,44,3,1,68.04
2,41,3,3,74.78
1,15,1,4,47.28
2,10,3,5,63.55
2,8,1,2,52.06
3,24,1,1,77.24
3,2,1,5,81.13
1,15,1,4,45.49
2,43,1,2,85.21
2,38,1,1,80.43
3,13,2,2,75.47
2,25,1,3,71.99
2,12,2,3,56.36
2,39,2,4,83.73
3,37,1,2,100.0
2,12,2,5,69.3
2,38,1,4,87.72
2,19,3,3,75.63
3,16,3,1,76.95
2,31,3,1,67.91
2,7,3,5,68.5
1,2,1,4,40.58
3,11,3,1,67.52
3,11,1,5,82.86
1,15,2,3,39.49
2,38,1,4,88.1
2,39,1,4,86.33
2,26,2,1,58.28
2,4,2,1,39.4
2,43,1,5,99.18
2,22,1,2,73.57
3,30,1,0,92.72
2,27,1,2,67.98
2,13,2,5,66.9
3,3,2,2,65.0
1,41,1,1,53.22
1,43,1,1,59.87
3,35,2,3,90.64
2,24,1,2,68.22
3,36,1,5,100.0
2,38,2,4,77.07
1,34,2,0,46.3
1,7,1,1,22.29
2,10,2,5,62.91
2,28,2,4,81.76
1,17,1,2,52.14
2,0,1,3,43.16
2,43,2,0,65.83
3,28,1,5,100.0
1,8,2,0,28.06
2,32,3,0,64.72
3,4,1,2,60.48
2,24,1,4,70.48
2,2,1,1,44.78
3,6,1,3,70.69
2,3,1,5,64.96
1,40,1,4,76.58
2,41,1,3,76.31
2,14,2,4,68.42
1,38,3,2,62.21
1,18,3,4,55.66
2,6,1,5,70.42
3,20,1,3,90.7
2,44,2,5,90.92
2,39,3,0,68.88
1,17,3,0,38.41
2,40,2,2,73.2
2,31,2,5,84.12
1,22,2,2,43.96
2,39,2,5,79.01
2,31,2,5,85.56
2,7,2,5,56.91
1,18,1,3,56.16
2,16,2,4,68.52
2,29,3,2,77.77
2,9,2,5,63.58
3,7,1,1,72.28
2,18,3,3,66.82
2,40,1,5,98.98
2,40,1,0,69.17
1,28,1,3,62.08
2,30,3,3,85.45
3,41,1,3,100.0
2,32,1,2,75.99
3,10,2,1,62.38
3,3,3,5,81.32
2,4,3,3,54.3
2,27,3,2,70.81
2,7,3,4,54.91
1,43,1,5,83.98
1,39,3,4,78.9
2,9,2,3,50.66
2,19,1,4,78.69
1,16,1,2,51.66
2,6,2,1,43.67
2,32,1,0,73.63
2,13,1,1,56.89
3,15,2,5,90.4
2,29,1,5,84.4
3,2,2,0,49.86
3,30,1,5,100.0
3,4,3,3,71.55
2,36,1,4,88.44
2,18,2,0,47.33
2,40,3,2,75.58
2,43,1,4,75.29
2,13,1,1,47.45
2,43,2,3,75.21
2,15,1,5,65.01
2,15,3,1,56.96
3,42,3,4,100.0
2,18,3,2,59.79
1,34,3,0,52.5
2,9,2,4,60.85
3,7,1,5,79.67
3,19,2,4,88.06
2,37,1,0,74.43
1,15,1,2,50.49
1,31,1,2,54.55
2,29,2,0,63.68
3,27,3,0,83.84
1,35,1,3,73.94
3,39,2,2,94.02
2,41,3,1,69.33
2,43,2,4,83.16
1,17,3,0,35.12
1,12,2,0,32.14
3,9,1,4,88.21
2,39,2,2,71.82
3,22,2,3,86.22
2,30,3,0,71.26
3,7,2,5,78.92
3,9,1,0,60.8
2,21,1,1,66.62
2,18,2,1,54.11
3,42,3,5,100.0
2,24,2,0,57.3
2,44,1,5,82.93
2,15,2,3,57.82
3,42,1,3,95.62
3,19,2,4,83.72
3,10,1,1,67.13
2,14,1,5,81.11
3,25,1,4,95.17
3,27,2,3,90.53
2,44,3,5,87.83
3,7,1,5,92.68
2,33,3,3,81.04
1,27,2,3,55.38
2,23,1,3,76.99
1,10,2,4,41.42
1,29,2,2,55.91
2,14,1,1,49.81
2,11,1,5,64.06
2,23,1,0,54.31
2,22,1,0,56.35
3,44,1,1,92.71
1,1,1,1,21.54
1,33,2,5,75.87
1,7,2,0,23.26
2,41,3,2,78.58
2,17,3,5,77.13
1,22,1,3,49.14
2,4,3,4,50.54
3,21,3,4,99.62
2,21,1,3,67.9
2,3,1,2,44.62
3,41,1,0,79.94
3,10,3,1,65.49
2,32,1,0,70.09
2,8,1,2,49.34
3,30,1,5,100.0
2,36,1,1,67.25
1,31,3,2,63.46
3,40,1,0,93.79
1,14,1,3,46.42
3,44,1,3,98.76
2,5,3,4,55.81
2,41,3,0,70.1
2,15,2,0,44.66
2,13,1,3,64.21
2,8,2,2,43.91
2,2,3,5,60.93
1,9,2,4,44.39
3,18,1,2,85.01
2,13,3,5,70.01
1,23,2,4,60.08
3,36,3,5,100.0
2,5,1,0,45.5
3,28,1,4,100.0
3,25,1,4,100.0
2,12,1,0,42.38
2,18,2,3,63.15
3,26,1,1,83.89
3,13,1,1,78.54
2,19,3,2,65.56
3,44,1,0,93.22
1,1,1,4,35.68
2,29,2,2,73.4
3,9,1,2,68.55
2,2,2,3,46.31
2,31,3,3,81.84
2,29,1,3,81.04
2,40,3,4,90.46
2,28,2,3,78.54
2,36,3,2,82.96
2,37,3,1,70.77
3,17,1,4,86.06
2,27,1,2,69.33
3,10,1,4,87.54
3,21,1,2,82.23
2,35,2,1,65.5
2,27,2,0,56.66
3,12,3,1,74.87
3,20,3,4,93.72
2,27,3,2,75.9
1,34,3,2,61.39
3,2,2,1,54.28
2,4,1,3,51.81
1,44,3,0,55.71
2,20,2,1,57.9
1,40,1,4,69.94
1,38,1,5,83.9
1,5,3,4,44.6
2,15,1,1,59.77
2,23,2,1,61.81
2,1,1,0,39.64
2,14,2,4,60.56
2,5,2,1,36.02
2,19,3,3,69.09
3,29,1,0,96.64
2,31,2,5,91.03
1,28,1,5,70.85
2,23,3,3,71.6
3,23,1,2,89.53
2,24,1,3,78.95
2,0,1,2,32.98
3,0,1,0,49.42
2,23,3,0,62.64
2,40,2,1,66.79
2,9,2,0,37.42
3,28,2,0,81.06
2,10,3,4,65.19
2,12,2,3,54.18
1,4,3,5,49.19
1,34,2,3,58.46
2,10,2,0,44.11
1,21,1,3,57.66
2,0,3,2,37.72
1,29,2,3,60.37
3,19,2,0,72.76
2,3,1,4,61.14
2,19,2,4,69.21
3,2,3,4,74.0
1,19,3,2,47.83
2,9,1,5,76.75
1,10,1,4,55.81
3,22,3,3,95.98
2,23,3,2,69.14
2,4,1,2,50.6
2,40,3,5,84.12
1,10,2,1,35.14
3,36,1,4,100.0
2,44,2,1,64.81
1,42,1,4,66.31
3,36,3,3,98.83
2,16,1,5,67.57
2,36,1,5,94.75
3,40,1,0,84.84
2,1,2,2,44.54
2,38,2,1,65.21
1,10,2,5,50.71
1,19,2,3,48.63
2,21,3,2,67.48
1,42,3,2,62.38
1,39,3,1,56.72
2,29,3,0,69.78
2,44,1,3,91.25
2,34,2,5,80.22
2,10,3,4,61.49
1,16,2,4,52.55
2,43,1,4,89.4
3,26,1,0,77.7
2,23,3,2,63.72
3,2,3,0,55.14
3,38,3,0,93.47
2,7,3,5,62.27
1,8,3,4,42.34
3,30,1,1,94.78
2,38,3,1,76.07
3,36,1,2,91.75
1,29,3,1,57.89
2,18,2,5,68.81
2,40,2,2,70.47
1,34,1,3,61.85
3,15,1,5,85.19
2,34,2,1,66.52
1,24,1,3,66.9
1,11,1,4,47.89
2,31,1,3,82.49
2,22,2,3,66.42
2,1,3,5,54.72
2,30,1,3,88.39
3,13,2,3,75.79
2,10,2,5,60.96
3,4,1,5,88.05
2,3,1,1,41.62
1,40,1,3,67.71
3,0,2,0,49.1
2,29,2,1,66.71
1,34,1,5,79.47
3,42,2,5,100.0
2,4,1,2,50.86
2,30,2,0,65.72
1,31,1,0,49.68
3,3,2,1,60.89
1,21,1,0,51.53
1,44,1,2,61.63
3,27,1,3,96.31
2,30,1,5,80.81
3,12,1,0,70.37
1,43,1,2,54.62
3,9,1,3,80.17
1,39,1,5,78.7
2,40,1,1,80.02
2,14,1,4,63.32
2,10,1,3,52.33
1,44,1,5,84.99
3,19,3,1,79.49
1,38,3,0,56.88
1,34,1,4,80.32
3,33,1,0,94.13
2,2,3,1,43.86
1,21,2,2,45.58
2,35,1,5,88.24
1,36,2,3,58.35
3,36,2,2,89.69
3,40,3,5,100.0
3,38,1,3,100.0
2,30,1,2,77.43
3,30,2,3,93.55
2,4,1,0,28.38
2,40,1,3,89.51
2,44,3,5,97.53
1,5,1,3,42.14
2,15,1,1,52.38
1,35,3,0,52.71
3,7,2,3,72.7
1,30,1,4,65.83
3,44,1,5,100.0
2,6,2,5,60.88
2,22,3,1,61.77
1,20,1,1,46.43
1,20,1,5,60.77
2,11,1,5,63.01
3,5,3,4,74.9
2,39,2,1,65.73
2,3,1,2,53.67
3,11,1,4,89.89
1,17,2,2,40.7
2,26,2,3,67.08
2,9,1,0,44.52
3,21,2,5,96.31
1,21,1,4,63.02
1,13,1,1,35.25
2,1,3,3,48.58
2,37,1,3,93.65
3,33,1,3,100.0
2,37,1,4,93.03
1,18,3,1,47.03
3,3,1,3,66.12
2,31,1,5,92.1
2,21,1,4,76.2
2,11,2,5,71.29
1,18,1,4,61.9
2,8,2,3,54.4
1,33,1,3,62.17
2,44,1,4,77.08
2,12,1,2,60.24
2,30,3,4,81.71
2,32,2,1,69.01
2,18,1,4,72.48
2,10,3,4,64.95
3,19,3,2,86.65
3,30,1,1,96.48
1,6,1,1,27.31
2,15,1,4,64.69
2,29,3,3,84.44
3,33,2,2,84.56
1,10,3,4,50.11
2,27,3,2,72.56
2,4,2,4,57.51
2,6,3,1,43.45
3,17,3,1,80.7
2,4,1,1,49.96
1,19,1,2,46.4
2,44,3,0,69.01
2,32,2,0,64.45
2,12,1,2,51.89
2,41,3,2,79.95
2,11,2,0,39.71
1,31,1,4,77.88
2,43,1,5,100.0
3,33,1,1,86.82
3,0,3,5,74.27
3,44,1,0,83.65
3,21,1,5,100.0
3,40,3,0,82.54
3,18,2,3,85.73
2,15,1,4,72.58
2,24,1,1,60.73
1,25,3,4,64.21
1,31,2,5,68.25
2,13,2,2,55.35
1,7,3,2,36.99
1,3,3,1,33.32
3,21,1,2,86.49
1,28,1,4,65.89
1,29,2,1,53.37
1,39,2,1,54.97
3,13,1,2,70.43
1,40,3,2,64.32
2,34,1,2,76.17
3,43,3,1,92.82
1,38,1,2,61.09
3,43,2,2,91.82
2,38,1,1,81.72
3,43,2,1,84.08
3,41,2,5,100.0
3,10,3,3,80.26
3,2,1,4,79.21
1,6,3,0,23.86
1,5,2,2,28.47
1,11,3,0,32.62
3,3,2,5,75.48
1,3,1,0,26.61
1,37,3,4,72.78
1,26,1,4,59.72
2,15,1,0,49.63
2,22,3,5,79.25
3,40,3,0,88.66
1,42,2,3,52.39
2,30,1,4,94.82
1,5,1,3,43.05
3,21,1,2,88.71
3,15,3,0,73.76
3,6,3,2,68.67
2,18,3,0,57.35
3,43,1,4,100.0
2,38,1,5,99.25
1,12,2,0,21.45
2,40,1,4,88.4
3,24,3,4,100.0
1,32,3,1,54.95
1,1,3,5,42.13
2,7,1,5,70.34
2,27,3,2,73.04
2,25,1,2,78.8
2,44,2,5,86.85
2,13,1,0,48.1
3,7,2,0,57.67
3,29,2,2,88.79
2,28,3,5,86.27
1,8,3,5,53.66
2,17,1,5,77.71
3,18,3,0,78.14
2,11,3,4,67.33
2,4,1,5,69.17
1,18,1,1,38.41
1,21,1,2,50.37
2,26,2,3,73.21
3,3,1,4,86.67
2,3,2,4,49.54
2,29,1,5,81.77
2,43,2,0,59.99
2,25,1,5,92.36
2,3,2,1,34.85
1,43,1,5,66.7
1,37,1,5,65.3
2,7,2,3,52.94
3,20,1,1,86.31
2,6,2,3,49.12
2,7,2,4,57.38
1,15,1,2,42.49
1,23,3,1,45.88
2,35,3,2,74.96
2,44,2,2,73.64
2,4,3,0,35.72
3,15,3,2,83.74
3,43,3,4,100.0
2,36,1,3,86.15
1,43,2,1,53.03
2,12,1,2,51.2
3,22,2,3,88.69
2,40,1,2,69.26
1,18,2,0,38.14
1,41,2,0,45.65
2,14,3,4,69.11
2,13,1,5,66.21
1,3,1,1,20.22
1,26,3,5,72.3
1,41,2,1,56.72
2,5,2,3,47.74
3,12,3,5,84.08
2,30,1,1,79.4
1,39,1,0,51.42
2,43,3,2,72.51
3,7,3,2,75.84
2,42,2,0,60.97
2,28,2,5,84.31
2,18,1,4,70.01
2,42,2,4,85.95
2,28,3,2,71.75
2,39,1,1,59.71
2,15,2,4,59.5
2,19,2,3,63.24
2,12,1,0,52.57
3,24,2,2,83.28
2,9,3,3,57.9
2,19,3,0,57.9
2,25,1,5,79.08
2,38,1,0,62.03
3,20,3,4,95.44
2,32,1,2,69.24
3,16,1,2,74.56
2,24,2,2,69.66
2,38,1,1,81.64
1,2,3,4,36.82
1,34,3,0,54.74
2,13,2,1,48.79
2,4,1,5,53.9
3,19,1,0,71.63
2,28,1,0,61.22
2,42,3,5,89.45
2,37,1,5,100.0
2,30,1,5,87.09
2,44,2,1,70.1
1,31,3,3,67.51
3,12,3,2,76.28
2,0,1,2,44.43
1,20,1,1,51.77
3,14,2,1,73.16
1,19,1,3,60.49
3,7,1,0,65.93
2,20,3,3,69.38
2,27,1,4,78.96
3,12,1,4,81.05
1,41,1,5,82.24
2,42,1,0,74.22
1,30,1,5,73.93
1,5,1,3,36.78
2,43,1,4,93.44
2,18,1,2,67.58
3,21,2,3,85.17
3,26,2,4,100.0
2,29,3,3,79.03
3,31,1,1,95.04
2,29,1,2,65.95
3,3,1,2,65.34
3,9,1,1,71.24
2,15,1,5,82.88
2,9,1,1,53.08
2,6,2,3,50.42
2,18,1,2,62.79
2,7,2,4,50.71
3,23,3,2,88.41
1,10,2,1,30.35
1,10,3,0,29.31
2,17,1,4,80.74
2,43,1,5,86.3
2,18,2,5,70.9
2,16,2,4,64.04
3,6,1,4,82.97
2,40,3,2,78.24
3,26,3,5,100.0
3,21,2,1,79.11
2,15,3,3,66.31
1,37,1,2,67.73
2,23,2,5,74.08
2,20,3,3,67.31
1,41,1,0,44.97
2,13,1,3,56.63
2,1,3,1,40.37
1,29,1,1,58.14
1,43,3,1,57.04
2,17,3,0,56.1
1,1,3,0,22.96
2,10,3,5,74.68
2,16,1,5,68.01
2,5,3,0,38.8
1,41,1,0,56.96
1,36,1,0,59.09
3,20,1,1,82.49
3,27,1,4,97.99
2,29,3,1,73.98
2,27,1,0,61.74
2,39,1,3,71.24
1,5,2,4,34.55
2,17,1,4,71.01
3,4,1,0,51.06
3,39,1,0,89.18
1,16,3,0,35.09
2,41,2,4,88.88
2,39,3,4,86.98
2,27,3,2,73.13
1,19,1,4,53.03
3,32,3,4,100.0
3,13,1,0,61.43
1,3,2,0,21.55
2,28,1,1,64.28
3,10,1,1,69.74
2,4,1,5,56.03
2,6,1,2,54.87
1,21,1,3,58.67
1,26,1,2,51.64
1,28,1,3,65.96
2,41,1,3,85.48
3,0,2,4,61.31
1,9,1,2,28.57
2,24,1,4,74.44
1,5,1,4,37.96
1,41,3,4,71.68
2,40,1,3,84.05
2,16,3,1,59.72
1,31,1,1,52.85
2,18,1,0,64.86
2,9,1,5,73.74
2,37,3,1,69.76
1,33,3,4,70.61
2,40,2,5,80.71
1,41,1,3,73.58
3,9,1,0,72.75
1,38,3,0,51.58
3,1,1,4,80.05
2,40,3,5,93.23
2,15,2,0,50.78
2,38,3,0,66.69
2,0,1,3,51.24
2,11,3,0,44.82
1,12,2,5,49.02
3,40,1,2,100.0
2,31,2,4,82.59
2,29,1,1,74.01
2,9,1,5,65.54
2,1,1,1,46.76
3,38,2,5,100.0
2,14,3,2,56.96
1,40,2,0,47.85
3,8,1,4,84.4
2,22,3,2,70.89
2,2,1,0,32.75
2,27,2,4,78.88
3,33,2,3,95.37
2,9,1,5,77.91
2,23,2,1,56.97
1,8,1,5,44.86
1,17,2,3,45.92
2,19,1,2,71.94
2,39,1,3,83.39
2,12,1,1,55.97
3,11,1,0,73.14
1,37,1,1,63.34
2,23,1,4,77.01
2,34,3,0,67.7
2,32,3,4,84.22
1,21,1,4,71.71
3,34,3,2,96.15
2,9,2,4,54.46
1,0,3,5,44.82
1,35,1,5,78.77
2,18,1,5,71.44
1,18,1,4,50.06
1,19,2,2,42.22
3,19,1,0,79.67
2,44,1,2,77.99
2,15,1,0,57.32
2,28,2,3,76.45
1,29,1,4,72.16
1,18,3,5,61.06
2,31,3,4,81.49
2,34,2,0,61.85
3,18,3,2,81.05
1,13,2,0,32.37
2,30,3,0,69.07
2,24,1,4,73.38
3,19,1,1,73.07
2,22,1,1,57.77
3,26,3,1,88.46
2,8,1,0,47.23
2,43,2,3,72.67
1,16,2,0,32.18
1,30,3,5,81.75
3,21,3,3,92.0
1,30,1,4,71.66
1,33,1,4,81.81
2,17,3,4,73.17
1,8,1,1,33.03
3,26,1,5,100.0
2,24,3,2,63.41
2,40,2,0,67.2
2,40,2,5,90.37
2,32,1,4,86.17
2,19,1,1,53.79
1,4,2,4,41.64
3,8,1,2,74.42
2,5,1,2,54.19
1,33,3,2,58.09
2,18,1,4,64.29
2,16,2,5,71.28
1,23,1,5,66.07
2,16,1,5,71.33
1,44,1,0,59.15
2,5,2,0,30.92
3,18,2,1,77.18
3,23,2,5,96.92
2,24,1,3,71.55
2,15,3,2,59.34
2,41,2,0,68.05
2,23,1,1,66.86
3,31,2,1,91.47
2,44,1,5,89.83
1,28,2,5,66.1
2,39,2,5,80.14
2,30,3,3,83.02
2,37,2,0,67.41
2,17,1,0,51.65
1,22,1,2,46.72
2,15,1,5,85.24
3,37,2,3,96.62
2,23,1,0,67.66
1,33,1,1,64.03
2,42,2,0,60.44
2,17,2,3,66.19
2,36,1,4,86.79
3,20,3,1,78.78
3,36,3,0,81.04
2,36,3,3,79.87
2,32,1,4,88.44
2,29,1,3,89.84
3,8,1,0,68.21
1,38,1,1,63.45
2,26,1,3,70.78
2,31,3,4,90.74
3,34,1,3,94.23
2,39,2,3,76.27
2,19,2,0,49.82
2,8,2,1,41.0
2,25,1,0,55.2
1,22,1,3,54.07
3,30,3,1,86.42
2,27,2,1,57.96
1,20,1,3,54.66
1,41,1,0,59.86
2,44,3,1,71.56
1,38,3,5,76.05
2,8,3,4,58.84
2,19,1,5,73.87
2,16,3,0,55.9
2,42,3,1,72.22
3,43,1,5,100.0
1,9,3,4,48.66
2,5,1,5,57.44
3,20,1,3,91.51
3,31,2,2,93.31
2,41,1,0,67.35
1,41,2,0,45.42
3,10,2,1,64.32
2,26,1,2,69.79
3,17,1,5,93.27
2,28,3,3,78.4
2,33,1,4,77.0
2,18,1,0,57.57
2,32,1,4,82.92
1,2,1,2,22.29
2,6,1,5,68.59
1,44,2,3,62.43
2,28,1,4,78.79
3,29,1,3,100.0
3,13,1,0,71.7
1,32,1,2,50.82
2,15,1,1,52.76
3,36,1,2,100.0
3,33,2,1,89.43
3,20,1,1,88.97
3,3,3,4,80.42
2,41,1,2,72.18
1,1,2,3,28.82
1,42,2,4,61.9
3,19,3,2,85.41
1,4,1,4,47.93
2,24,1,1,59.85
1,24,3,0,47.62
1,5,2,1,25.6
3,12,2,0,53.12
2,43,3,1,70.7
1,26,3,4,69.3
2,25,1,4,67.9
2,1,1,0,45.52
1,30,3,1,57.43
3,16,2,3,77.15
1,30,1,1,53.14
2,39,1,3,87.83
3,22,2,1,71.18
1,30,3,2,59.86
3,38,1,0,95.35
2,12,3,0,45.97
2,37,1,4,90.25
2,5,1,4,67.99
2,41,1,2,74.94
2,14,3,4,61.82
1,13,1,2,46.06
3,13,3,1,74.03
3,6,1,5,91.38
2,25,3,0,62.57
2,30,1,2,72.48
2,35,1,3,72.71
2,26,2,5,77.96
2,5,1,4,59.84
1,24,2,0,40.64
2,37,3,1,70.14
1,4,3,1,26.46
1,44,3,4,72.1
3,8,1,1,66.24
2,28,1,3,71.84
1,19,3,1,44.5
1,39,2,2,58.13
3,2,2,1,50.52
3,28,2,1,85.66
2,9,1,1,51.27
3,40,2,5,100.0
3,28,1,2,100.0
2,9,1,1,39.1
1,15,1,1,46.41
3,3,2,1,60.22
1,24,1,3,58.53
2,29,1,4,88.08
3,33,1,3,90.9
2,27,2,3,71.0
3,30,1,0,76.62
3,14,2,2,73.71
3,10,3,1,68.29
2,33,3,5,93.93
2,44,3,2,75.1
1,39,1,0,50.41
3,42,1,3,100.0
3,11,1,5,87.39
2,29,1,1,81.6
2,11,1,3,68.33
2,0,1,3,44.89
1,12,3,1,36.78
3,25,1,1,83.86
2,33,1,2,70.69
2,21,1,5,74.8
2,38,1,3,85.18
3,14,3,3,80.34
1,26,1,0,58.2
2,14,2,2,55.96
2,43,1,0,79.89
2,14,1,5,72.8
2,39,1,3,80.48
2,26,1,4,77.06
3,17,3,2,84.35
3,44,1,5,100.0
2,21,1,4,77.44
1,35,1,0,52.56
2,10,1,5,61.63
2,16,1,3,66.07
2,26,2,1,61.15
1,29,1,2,55.9
1,25,1,2,50.2
2,10,3,2,59.92
2,12,3,4,66.85
2,39,1,1,71.72
1,41,1,5,73.62
1,24,2,2,46.89
2,15,2,0,44.81
3,1,3,1,63.92
2,6,3,2,54.49
2,32,1,2,86.12
2,34,1,1,68.44
1,0,3,2,29.38
2,4,1,2,51.88
3,37,2,1,86.27
1,0,3,3,31.86
2,27,1,1,65.53
3,7,1,1,59.27
3,1,1,2,60.98
2,28,1,4,77.99
2,2,1,2,37.79
1,13,1,4,57.38
2,37,1,5,97.46
2,14,1,1,53.64
2,16,3,4,65.06
1,28,3,4,67.61
1,9,3,2,37.67
3,43,1,2,100.0
2,8,2,1,44.51
2,35,1,5,85.75
3,31,3,5,100.0
3,24,1,4,100.0
3,33,1,1,98.76
1,8,3,3,49.33
3,28,1,3,92.5
3,7,2,3,72.37
2,11,1,2,45.93
2,16,1,2,68.37
1,38,3,0,50.2
2,42,3,3,84.35
2,33,1,5,92.83
1,34,1,0,56.23
2,23,3,3,77.56
3,36,2,0,84.36
1,21,1,3,47.23
2,38,1,2,77.66
3,31,1,1,87.24
1,13,3,0,34.4
1,41,3,1,52.66
3,24,1,0,88.58
2,33,2,3,79.71
2,2,1,2,37.32
2,40,1,4,77.35
3,7,3,5,86.42
1,24,2,0,45.09
2,43,1,3,86.64
3,2,1,3,67.86
3,34,1,4,98.54
2,4,1,3,48.73
1,26,1,2,61.95
1,40,1,5,68.87
1,43,3,3,65.36
1,24,1,2,50.6
2,16,3,2,60.91
2,0,2,0,31.72
3,28,3,5,100.0
3,13,1,2,83.79
2,37,3,1,73.22
2,23,2,3,67.49
3,40,1,1,96.64
3,15,2,5,89.97
3,10,1,1,77.04
2,16,1,4,60.3
3,1,1,4,67.71
2,11,1,0,39.27
3,43,3,0,85.23
2,9,3,2,55.45
2,12,1,2,60.12
2,42,3,1,73.68
3,7,3,3,79.27
1,37,2,4,62.9
2,14,1,0,50.42
1,35,1,3,68.99
2,17,3,3,68.45
2,14,1,5,80.46
3,23,1,1,78.24
2,10,1,4,59.69
2,38,1,1,66.9
3,22,3,3,96.08
2,0,1,5,55.67
2,40,1,5,96.46
2,26,1,3,73.72
1,11,2,0,30.97
3,41,3,0,88.45
3,13,1,4,79.71
3,16,2,5,89.64
1,1,3,1,26.45
2,26,1,0,66.14
3,9,2,5,83.11
1,41,1,0,60.27
1,33,1,2,58.43
3,1,1,3,72.49
3,30,1,2,91.38
2,10,1,3,62.96
2,24,1,4,69.8
1,42,1,3,67.64
2,23,3,3,74.18
1,43,1,5,76.3
2,12,1,1,63.07
1,9,1,2,33.27
3,2,1,0,51.43
2,27,3,3,80.61
2,28,1,1,59.93
1,40,1,2,57.34
3,33,1,3,97.98
2,4,3,1,40.6
1,35,2,3,64.09
1,28,3,2,55.06
2,20,1,4,77.71
2,13,1,2,64.98
2,8,2,5,66.09
2,38,2,3,77.8
2,11,3,1,49.17
1,41,2,3,62.35
3,8,3,1,68.47
2,34,1,0,62.21
2,8,1,1,49.24
2,8,3,5,65.03
2,11,1,0,52.31
1,33,3,1,56.06
1,33,3,2,63.09
2,6,2,1,46.29
1,17,2,2,43.72
1,3,1,4,41.25
1,15,1,3,46.21
2,16,2,1,50.04
2,32,1,3,79.91
2,17,2,1,52.87
2,18,2,4,61.6
1,31,1,5,77.52
1,39,1,0,59.36
2,43,1,5,81.75
3,44,2,3,93.51
3,42,1,0,79.02
1,21,1,2,50.03
2,11,2,0,36.91
3,20,1,5,93.42
3,39,2,3,93.79
1,23,1,3,61.9
1,14,2,1,32.67
2,8,1,2,53.04
2,41,3,5,90.61
2,19,1,4,81.92
3,23,1,1,90.77
3,11,1,3,85.65
2,39,3,1,70.38
1,39,2,3,54.86
1,34,2,0,52.11
2,43,2,3,78.72
3,44,1,3,100.0
2,15,1,4,64.91
1,12,3,4,48.47
2,33,1,4,80.18
3,22,3,4,96.18
2,20,2,2,59.72
2,13,3,1,55.03
2,13,1,4,67.2
1,21,2,3,45.47
2,42,1,3,84.52
2,15,1,0,57.76
2,42,1,4,78.88
2,44,1,0,71.96
2,14,2,4,67.28
1,33,2,5,72.26
2,21,2,3,66.84
2,17,3,1,52.69
3,24,1,3,92.96
2,17,2,3,68.06
2,6,3,3,50.56
3,23,1,1,75.34
2,36,1,5,97.84
2,11,2,2,46.34
2,34,3,0,71.34
2,25,3,0,64.31
2,24,1,0,57.4
3,39,1,5,100.0
2,20,3,0,58.34
1,7,3,0,29.92
1,3,3,1,30.34
2,14,3,4,65.64
3,1,1,1,61.7
3,10,1,3,83.41
2,22,1,3,77.33
2,25,3,2,70.99
2,11,3,0,49.47
2,36,2,4,81.93
2,30,3,3,85.23
1,19,2,2,43.97
1,40,1,1,53.04
1,13,2,4,44.17
2,15,2,5,72.11
3,8,3,3,78.69
3,5,1,1,74.93
2,27,1,2,69.13
1,13,2,3,41.23
2,18,3,3,66.65
2,23,1,1,53.67
1,33,1,3,70.12
3,25,2,0,76.26
2,18,1,2,60.36
1,35,2,1,52.8
2,2,1,5,63.89
2,11,3,3,62.65
2,27,3,2,77.18
3,12,3,0,71.29
2,22,2,0,53.36
2,38,2,4,80.35
2,40,1,0,71.14
2,4,3,3,56.68
2,14,1,3,71.3
2,42,1,0,58.24
2,12,1,1,54.96
3,41,3,5,100.0
3,30,2,3,95.59
1,17,3,3,53.39
2,21,3,5,83.82
3,26,1,2,86.61
3,17,2,2,79.65
2,20,2,2,58.09
3,26,2,5,100.0
2,8,1,5,57.61
2,41,1,0,77.84
2,26,1,3,81.9
3,26,1,4,93.64
2,39,1,4,78.27
1,43,2,1,49.27
3,20,1,3,81.89
2,22,2,5,73.07
1,3,2,4,34.32
2,8,2,2,42.21
3,21,1,4,97.9
2,40,1,1,81.59
1,16,1,2,41.58
2,11,3,2,55.83
2,7,1,0,36.7
3,15,2,5,83.31
2,42,3,0,68.85
3,18,1,1,74.81
2,23,1,0,72.66
3,14,2,1,68.39
2,36,3,2,76.19
2,28,1,1,75.71
2,44,2,3,81.14
2,14,2,5,63.93
2,40,1,5,92.74
1,5,3,0,29.76
2,3,2,1,41.9
2,21,3,1,60.76
3,30,1,1,100.0
3,38,2,2,93.93
2,19,2,4,69.87
2,0,2,5,55.19
2,3,3,4,53.69
2,32,3,2,75.44
2,34,2,4,83.41
1,10,2,4,43.8
1,3,1,1,31.51
3,26,1,4,97.83
3,2,3,5,78.42
2,6,1,3,61.55
2,31,1,2,71.05
1,41,3,1,55.93
1,17,1,4,51.0
3,40,1,4,100.0
1,21,1,3,61.7
2,28,2,4,77.41
1,6,1,2,32.71
1,7,3,0,24.56
3,8,1,0,69.55
2,4,2,0,30.8
2,6,1,5,60.99
2,10,1,4,57.13
