task_id,section_id,mast_number,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status
TDMS_TASK_001808,SEC_025,OHE_SEC_025_1917,Substation Feed Issue,A,2024-03-02,2024-03-03,4,Deferred
TDMS_TASK_001809,SEC_003,OHE_SEC_003_0358,Neutral Section Fault,A,2024-11-07,2024-11-11,0,Completed
TDMS_TASK_001810,SEC_046,OHE_SEC_046_3820,Catenary Wear,B,2024-05-15,2024-05-25,0,Completed
TDMS_TASK_001811,SEC_011,OHE_SEC_011_0975,Catenary Wear,B,2024-05-16,2024-06-01,0,Open
TDMS_TASK_001812,SEC_028,OHE_SEC_028_2598,Neutral Section Fault,A,2024-07-29,2024-08-02,0,Completed
TDMS_TASK_001813,SEC_029,OHE_SEC_029_2682,Substation Feed Issue,A,2024-11-27,2024-11-30,4,Deferred
TDMS_TASK_001814,SEC_025,OHE_SEC_025_1973,Catenary Wear,A,2024-05-08,2024-05-10,1,Deferred
TDMS_TASK_001815,SEC_044,OHE_SEC_044_3518,Neutral Section Fault,B,2024-07-29,2024-08-14,2,Deferred
TDMS_TASK_001816,SEC_004,OHE_SEC_004_0441,Substation Feed Issue,A,2024-03-05,2024-03-07,0,Open
TDMS_TASK_001817,SEC_011,OHE_SEC_011_0932,Neutral Section Fault,A,2024-02-01,2024-02-04,0,Completed
TDMS_TASK_001818,SEC_011,OHE_SEC_011_1005,Catenary Wear,A,2024-08-07,2024-08-09,0,Completed
TDMS_TASK_001819,SEC_006,OHE_SEC_006_0540,Neutral Section Fault,A,2024-03-27,2024-03-29,0,Open
TDMS_TASK_001820,SEC_012,OHE_SEC_012_1174,Catenary Wear,B,2024-01-15,2024-01-26,3,Open
TDMS_TASK_001821,SEC_012,OHE_SEC_012_1245,Insulator Damage,B,2024-01-04,2024-01-19,0,Completed
TDMS_TASK_001822,SEC_035,OHE_SEC_035_3045,Insulator Damage,B,2024-05-17,2024-05-30,0,Completed
TDMS_TASK_001823,SEC_012,OHE_SEC_012_1201,Neutral Section Fault,A,2024-04-01,2024-04-06,0,Open
TDMS_TASK_001824,SEC_044,OHE_SEC_044_3491,Catenary Wear,B,2024-12-22,2025-01-02,0,Completed
TDMS_TASK_001825,SEC_036,OHE_SEC_036_3077,Catenary Wear,B,2024-06-24,2024-07-02,0,Completed
TDMS_TASK_001826,SEC_045,OHE_SEC_045_3590,Substation Feed Issue,A,2024-06-24,2024-06-27,0,Completed
TDMS_TASK_001827,SEC_004,OHE_SEC_004_0419,Insulator Damage,C,2024-02-27,2024-03-17,0,Deferred
TDMS_TASK_001828,SEC_049,OHE_SEC_049_3920,Neutral Section Fault,C,2024-02-07,2024-03-12,0,Completed
TDMS_TASK_001829,SEC_026,OHE_SEC_026_2445,Substation Feed Issue,A,2024-04-19,2024-04-23,0,Open
TDMS_TASK_001830,SEC_049,OHE_SEC_049_3911,Catenary Wear,B,2024-11-01,2024-11-11,3,Deferred
TDMS_TASK_001831,SEC_014,OHE_SEC_014_1413,Insulator Damage,B,2024-08-15,2024-08-27,0,In-Progress
TDMS_TASK_001832,SEC_046,OHE_SEC_046_3794,Neutral Section Fault,B,2024-03-06,2024-03-12,4,In-Progress
TDMS_TASK_001833,SEC_026,OHE_SEC_026_2344,Catenary Wear,A,2024-01-14,2024-01-19,0,Completed
TDMS_TASK_001834,SEC_003,OHE_SEC_003_0286,Insulator Damage,A,2024-04-01,2024-04-04,4,Open
TDMS_TASK_001835,SEC_018,OHE_SEC_018_1633,Insulator Damage,B,2024-04-09,2024-04-23,0,In-Progress
TDMS_TASK_001836,SEC_006,OHE_SEC_006_0549,Neutral Section Fault,A,2024-12-18,2024-12-23,0,Completed
TDMS_TASK_001837,SEC_046,OHE_SEC_046_3748,Insulator Damage,B,2024-03-03,2024-03-18,0,Completed
TDMS_TASK_001838,SEC_012,OHE_SEC_012_1213,Catenary Wear,B,2024-10-10,2024-10-27,0,Completed
TDMS_TASK_001839,SEC_009,OHE_SEC_009_0886,Neutral Section Fault,A,2024-05-21,2024-05-25,0,In-Progress
TDMS_TASK_001840,SEC_025,OHE_SEC_025_2202,Substation Feed Issue,A,2024-04-27,2024-05-02,0,In-Progress
TDMS_TASK_001841,SEC_018,OHE_SEC_018_1693,Substation Feed Issue,A,2024-03-17,2024-03-18,0,Open
TDMS_TASK_001842,SEC_003,OHE_SEC_003_0387,Neutral Section Fault,A,2024-08-24,2024-08-27,0,Completed
TDMS_TASK_001843,SEC_039,OHE_SEC_039_3251,Insulator Damage,C,2024-09-09,2024-10-10,0,In-Progress
TDMS_TASK_001844,SEC_043,OHE_SEC_043_3368,Insulator Damage,C,2024-06-27,2024-07-12,0,Completed
TDMS_TASK_001845,SEC_033,OHE_SEC_033_2958,Catenary Wear,B,2024-12-12,2024-12-27,4,Deferred
TDMS_TASK_001846,SEC_026,OHE_SEC_026_2456,Insulator Damage,B,2024-11-22,2024-11-30,0,Completed
TDMS_TASK_001847,SEC_018,OHE_SEC_018_1603,Catenary Wear,A,2024-10-15,2024-10-16,0,Deferred
TDMS_TASK_001848,SEC_025,OHE_SEC_025_2160,Substation Feed Issue,C,2024-07-24,2024-08-09,3,Open
TDMS_TASK_001849,SEC_025,OHE_SEC_025_2075,Neutral Section Fault,A,2024-07-09,2024-07-14,0,In-Progress
TDMS_TASK_001850,SEC_007,OHE_SEC_007_0659,Neutral Section Fault,A,2024-08-29,2024-09-02,0,Completed
TDMS_TASK_001851,SEC_003,OHE_SEC_003_0326,Catenary Wear,B,2024-08-01,2024-08-08,0,Completed
TDMS_TASK_001852,SEC_011,OHE_SEC_011_1009,Neutral Section Fault,A,2024-02-24,2024-02-25,1,Deferred
TDMS_TASK_001853,SEC_022,OHE_SEC_022_1809,Catenary Wear,A,2024-08-27,2024-09-02,0,Deferred
TDMS_TASK_001854,SEC_007,OHE_SEC_007_0639,Insulator Damage,C,2024-04-01,2024-05-05,0,In-Progress
TDMS_TASK_001855,SEC_004,OHE_SEC_004_0425,Catenary Wear,A,2024-09-27,2024-09-29,0,Open
TDMS_TASK_001856,SEC_043,OHE_SEC_043_3392,Neutral Section Fault,A,2024-01-10,2024-01-13,0,Deferred
TDMS_TASK_001857,SEC_017,OHE_SEC_017_1493,Catenary Wear,A,2024-01-19,2024-01-25,0,Completed
TDMS_TASK_001858,SEC_026,OHE_SEC_026_2326,Catenary Wear,A,2024-08-03,2024-08-08,0,Completed
TDMS_TASK_001859,SEC_025,OHE_SEC_025_2087,Neutral Section Fault,C,2024-10-14,2024-10-31,0,Deferred
TDMS_TASK_001860,SEC_032,OHE_SEC_032_2927,Insulator Damage,C,2024-07-24,2024-08-20,0,Completed
TDMS_TASK_001861,SEC_032,OHE_SEC_032_2946,Neutral Section Fault,C,2024-03-03,2024-03-30,0,Open
TDMS_TASK_001862,SEC_012,OHE_SEC_012_1179,Insulator Damage,C,2024-04-22,2024-05-21,3,Open
TDMS_TASK_001863,SEC_043,OHE_SEC_043_3376,Insulator Damage,B,2024-06-11,2024-06-25,0,Open
TDMS_TASK_001864,SEC_015,OHE_SEC_015_1478,Neutral Section Fault,A,2024-03-25,2024-03-26,0,Completed
TDMS_TASK_001865,SEC_043,OHE_SEC_043_3325,Insulator Damage,B,2024-12-18,2024-12-25,0,Open
TDMS_TASK_001866,SEC_018,OHE_SEC_018_1612,Neutral Section Fault,B,2024-06-14,2024-06-29,0,Completed
TDMS_TASK_001867,SEC_004,OHE_SEC_004_0442,Substation Feed Issue,B,2024-11-22,2024-12-05,1,Deferred
TDMS_TASK_001868,SEC_035,OHE_SEC_035_3026,Substation Feed Issue,A,2024-02-07,2024-02-09,0,Open
TDMS_TASK_001869,SEC_001,OHE_SEC_001_0121,Substation Feed Issue,A,2024-06-19,2024-06-22,0,In-Progress
TDMS_TASK_001870,SEC_036,OHE_SEC_036_3075,Insulator Damage,B,2024-11-08,2024-11-14,0,Completed
TDMS_TASK_001871,SEC_001,OHE_SEC_001_0172,Catenary Wear,A,2024-04-12,2024-04-13,2,Deferred
TDMS_TASK_001872,SEC_009,OHE_SEC_009_0824,Neutral Section Fault,A,2024-10-31,2024-11-06,0,In-Progress
TDMS_TASK_001873,SEC_026,OHE_SEC_026_2402,Substation Feed Issue,A,2024-10-04,2024-10-06,0,Deferred
TDMS_TASK_001874,SEC_046,OHE_SEC_046_3749,Neutral Section Fault,A,2024-08-06,2024-08-11,0,Completed
TDMS_TASK_001875,SEC_018,OHE_SEC_018_1627,Insulator Damage,B,2024-01-17,2024-01-31,0,Open
TDMS_TASK_001876,SEC_004,OHE_SEC_004_0481,Neutral Section Fault,B,2024-11-25,2024-12-10,2,Deferred
TDMS_TASK_001877,SEC_011,OHE_SEC_011_0928,Neutral Section Fault,B,2024-06-23,2024-07-03,0,Open
TDMS_TASK_001878,SEC_045,OHE_SEC_045_3568,Neutral Section Fault,A,2024-08-12,2024-08-15,0,Deferred
TDMS_TASK_001879,SEC_032,OHE_SEC_032_2894,Substation Feed Issue,A,2024-09-09,2024-09-12,0,Open
TDMS_TASK_001880,SEC_004,OHE_SEC_004_0400,Catenary Wear,A,2024-06-28,2024-07-03,0,Completed
TDMS_TASK_001881,SEC_017,OHE_SEC_017_1533,Catenary Wear,A,2024-02-28,2024-02-29,0,Deferred
TDMS_TASK_001882,SEC_011,OHE_SEC_011_1054,Insulator Damage,B,2024-08-07,2024-08-21,2,Deferred
TDMS_TASK_001883,SEC_007,OHE_SEC_007_0708,Catenary Wear,B,2024-08-07,2024-08-18,0,Open
TDMS_TASK_001884,SEC_043,OHE_SEC_043_3370,Catenary Wear,B,2024-02-01,2024-02-15,0,Completed
TDMS_TASK_001885,SEC_026,OHE_SEC_026_2460,Neutral Section Fault,A,2024-03-13,2024-03-18,0,In-Progress
TDMS_TASK_001886,SEC_007,OHE_SEC_007_0715,Neutral Section Fault,B,2024-03-20,2024-04-01,0,Completed
TDMS_TASK_001887,SEC_028,OHE_SEC_028_2591,Catenary Wear,A,2024-05-12,2024-05-18,0,In-Progress
TDMS_TASK_001888,SEC_018,OHE_SEC_018_1647,Insulator Damage,C,2024-07-23,2024-08-16,4,Deferred
TDMS_TASK_001889,SEC_002,OHE_SEC_002_0245,Catenary Wear,B,2024-08-12,2024-08-19,0,In-Progress
TDMS_TASK_001890,SEC_021,OHE_SEC_021_1791,Neutral Section Fault,B,2024-02-11,2024-02-25,0,Open
TDMS_TASK_001891,SEC_007,OHE_SEC_007_0738,Catenary Wear,A,2024-11-10,2024-11-12,0,Completed
TDMS_TASK_001892,SEC_011,OHE_SEC_011_0977,Neutral Section Fault,A,2024-10-23,2024-10-27,0,Completed
TDMS_TASK_001893,SEC_044,OHE_SEC_044_3500,Catenary Wear,A,2024-02-03,2024-02-07,0,In-Progress
TDMS_TASK_001894,SEC_032,OHE_SEC_032_2828,Insulator Damage,B,2024-03-03,2024-03-11,0,Completed
TDMS_TASK_001895,SEC_006,OHE_SEC_006_0534,Insulator Damage,C,2024-11-03,2024-12-07,1,Deferred
TDMS_TASK_001896,SEC_043,OHE_SEC_043_3390,Catenary Wear,B,2024-06-02,2024-06-10,0,Completed
TDMS_TASK_001897,SEC_026,OHE_SEC_026_2287,Catenary Wear,B,2024-06-11,2024-06-25,0,Deferred
TDMS_TASK_001898,SEC_044,OHE_SEC_044_3482,Insulator Damage,A,2024-06-26,2024-07-02,0,In-Progress
TDMS_TASK_001899,SEC_033,OHE_SEC_033_2975,Neutral Section Fault,B,2024-12-28,2025-01-08,0,In-Progress
TDMS_TASK_001900,SEC_014,OHE_SEC_014_1351,Catenary Wear,B,2024-02-27,2024-03-06,0,Completed
TDMS_TASK_001901,SEC_025,OHE_SEC_025_2130,Catenary Wear,B,2024-12-10,2024-12-24,1,Deferred
TDMS_TASK_001902,SEC_025,OHE_SEC_025_2114,Neutral Section Fault,A,2024-03-29,2024-04-04,4,Open
TDMS_TASK_001903,SEC_032,OHE_SEC_032_2867,Substation Feed Issue,A,2024-11-24,2024-11-26,0,Completed
TDMS_TASK_001904,SEC_011,OHE_SEC_011_0989,Substation Feed Issue,A,2024-06-26,2024-06-30,0,Completed
TDMS_TASK_001905,SEC_014,OHE_SEC_014_1327,Catenary Wear,A,2024-10-04,2024-10-08,0,Open
TDMS_TASK_001906,SEC_011,OHE_SEC_011_0975,Neutral Section Fault,B,2024-02-09,2024-02-23,0,Deferred
TDMS_TASK_001907,SEC_012,OHE_SEC_012_1179,Neutral Section Fault,B,2024-05-13,2024-05-19,0,Deferred
TDMS_TASK_001908,SEC_007,OHE_SEC_007_0642,Substation Feed Issue,A,2024-03-09,2024-03-15,0,Deferred
TDMS_TASK_001909,SEC_001,OHE_SEC_001_0146,Neutral Section Fault,C,2024-07-28,2024-08-21,2,Deferred
TDMS_TASK_001910,SEC_046,OHE_SEC_046_3743,Catenary Wear,B,2024-01-09,2024-01-22,3,Deferred
TDMS_TASK_001911,SEC_003,OHE_SEC_003_0296,Insulator Damage,B,2024-05-19,2024-05-26,0,In-Progress
TDMS_TASK_001912,SEC_044,OHE_SEC_044_3536,Substation Feed Issue,C,2024-07-04,2024-07-20,1,Open
TDMS_TASK_001913,SEC_001,OHE_SEC_001_0013,Neutral Section Fault,B,2024-06-23,2024-06-29,3,Deferred
TDMS_TASK_001914,SEC_037,OHE_SEC_037_3095,Catenary Wear,A,2024-10-27,2024-10-31,0,In-Progress
TDMS_TASK_001915,SEC_014,OHE_SEC_014_1308,Catenary Wear,C,2024-08-10,2024-08-27,0,Open
TDMS_TASK_001916,SEC_025,OHE_SEC_025_2061,Insulator Damage,B,2024-10-23,2024-11-05,0,Completed
TDMS_TASK_001917,SEC_011,OHE_SEC_011_1124,Insulator Damage,A,2024-07-02,2024-07-07,0,Open
TDMS_TASK_001918,SEC_025,OHE_SEC_025_1954,Substation Feed Issue,A,2024-05-09,2024-05-14,0,In-Progress
TDMS_TASK_001919,SEC_022,OHE_SEC_022_1798,Catenary Wear,B,2024-04-17,2024-04-24,2,Deferred
TDMS_TASK_001920,SEC_025,OHE_SEC_025_2109,Neutral Section Fault,C,2024-09-08,2024-10-03,4,Deferred
TDMS_TASK_001921,SEC_018,OHE_SEC_018_1566,Neutral Section Fault,A,2024-12-03,2024-12-07,0,Deferred
TDMS_TASK_001922,SEC_025,OHE_SEC_025_2137,Catenary Wear,B,2024-12-28,2025-01-08,0,Completed
TDMS_TASK_001923,SEC_041,OHE_SEC_041_3287,Catenary Wear,A,2024-03-25,2024-03-26,0,Completed
TDMS_TASK_001924,SEC_018,OHE_SEC_018_1730,Neutral Section Fault,B,2024-06-03,2024-06-12,0,Completed
TDMS_TASK_001925,SEC_015,OHE_SEC_015_1439,Neutral Section Fault,A,2024-08-15,2024-08-16,1,Open
TDMS_TASK_001926,SEC_004,OHE_SEC_004_0525,Substation Feed Issue,A,2024-11-30,2024-12-05,0,Completed
TDMS_TASK_001927,SEC_015,OHE_SEC_015_1433,Substation Feed Issue,A,2024-04-23,2024-04-26,0,Completed
TDMS_TASK_001928,SEC_004,OHE_SEC_004_0501,Neutral Section Fault,A,2024-10-11,2024-10-16,0,Completed
TDMS_TASK_001929,SEC_007,OHE_SEC_007_0727,Neutral Section Fault,C,2024-11-03,2024-12-05,1,In-Progress
TDMS_TASK_001930,SEC_046,OHE_SEC_046_3791,Substation Feed Issue,C,2024-03-05,2024-03-20,0,Open
TDMS_TASK_001931,SEC_003,OHE_SEC_003_0356,Catenary Wear,B,2024-04-24,2024-05-03,0,Completed
TDMS_TASK_001932,SEC_025,OHE_SEC_025_1919,Catenary Wear,B,2024-06-11,2024-06-24,4,Open
TDMS_TASK_001933,SEC_043,OHE_SEC_043_3322,Insulator Damage,C,2024-11-06,2024-11-22,4,Deferred
TDMS_TASK_001934,SEC_046,OHE_SEC_046_3795,Catenary Wear,A,2024-12-06,2024-12-12,0,Open
TDMS_TASK_001935,SEC_006,OHE_SEC_006_0585,Catenary Wear,A,2024-03-01,2024-03-03,0,Open
TDMS_TASK_001936,SEC_007,OHE_SEC_007_0652,Substation Feed Issue,A,2024-03-02,2024-03-07,0,Completed
TDMS_TASK_001937,SEC_016,OHE_SEC_016_1484,Substation Feed Issue,A,2024-05-20,2024-05-25,0,Completed
TDMS_TASK_001938,SEC_026,OHE_SEC_026_2208,Catenary Wear,B,2024-01-22,2024-02-05,2,Deferred
TDMS_TASK_001939,SEC_046,OHE_SEC_046_3821,Insulator Damage,B,2024-07-07,2024-07-18,0,In-Progress
TDMS_TASK_001940,SEC_009,OHE_SEC_009_0827,Catenary Wear,B,2024-04-07,2024-04-21,0,Completed
TDMS_TASK_001941,SEC_007,OHE_SEC_007_0655,Substation Feed Issue,A,2024-05-21,2024-05-23,0,Completed
TDMS_TASK_001942,SEC_011,OHE_SEC_011_1008,Substation Feed Issue,A,2024-01-02,2024-01-04,0,In-Progress
TDMS_TASK_001943,SEC_044,OHE_SEC_044_3481,Insulator Damage,B,2024-03-25,2024-04-07,1,Deferred
TDMS_TASK_001944,SEC_001,OHE_SEC_001_0120,Substation Feed Issue,A,2024-02-16,2024-02-19,0,Completed
TDMS_TASK_001945,SEC_017,OHE_SEC_017_1514,Substation Feed Issue,B,2024-03-22,2024-03-30,3,Deferred
TDMS_TASK_001946,SEC_004,OHE_SEC_004_0474,Catenary Wear,B,2024-06-05,2024-06-21,0,Completed
TDMS_TASK_001947,SEC_006,OHE_SEC_006_0626,Insulator Damage,B,2024-03-26,2024-04-06,0,Completed
TDMS_TASK_001948,SEC_045,OHE_SEC_045_3650,Catenary Wear,B,2024-10-06,2024-10-12,0,Open
TDMS_TASK_001949,SEC_001,OHE_SEC_001_0007,Neutral Section Fault,A,2024-06-14,2024-06-16,0,In-Progress
TDMS_TASK_001950,SEC_013,OHE_SEC_013_1281,Neutral Section Fault,A,2024-03-19,2024-03-22,0,Open
TDMS_TASK_001951,SEC_045,OHE_SEC_045_3645,Neutral Section Fault,C,2024-08-16,2024-09-03,3,In-Progress
TDMS_TASK_001952,SEC_026,OHE_SEC_026_2421,Substation Feed Issue,A,2024-11-06,2024-11-10,0,Completed
TDMS_TASK_001953,SEC_003,OHE_SEC_003_0286,Catenary Wear,B,2024-07-01,2024-07-09,3,Open
TDMS_TASK_001954,SEC_022,OHE_SEC_022_1852,Neutral Section Fault,A,2024-12-27,2025-01-02,0,Completed
TDMS_TASK_001955,SEC_049,OHE_SEC_049_3866,Neutral Section Fault,A,2024-05-10,2024-05-12,0,Deferred
TDMS_TASK_001956,SEC_018,OHE_SEC_018_1595,Substation Feed Issue,A,2024-06-18,2024-06-19,0,Completed
TDMS_TASK_001957,SEC_025,OHE_SEC_025_2105,Substation Feed Issue,B,2024-06-04,2024-06-18,0,Open
TDMS_TASK_001958,SEC_025,OHE_SEC_025_2118,Insulator Damage,B,2024-12-29,2025-01-13,3,Deferred
TDMS_TASK_001959,SEC_028,OHE_SEC_028_2630,Catenary Wear,B,2024-09-20,2024-10-07,0,Open
TDMS_TASK_001960,SEC_007,OHE_SEC_007_0746,Insulator Damage,C,2024-07-30,2024-08-25,4,Deferred
TDMS_TASK_001961,SEC_043,OHE_SEC_043_3343,Neutral Section Fault,B,2024-05-13,2024-05-30,0,Completed
TDMS_TASK_001962,SEC_049,OHE_SEC_049_3936,Neutral Section Fault,A,2024-01-23,2024-01-24,0,Open
TDMS_TASK_001963,SEC_006,OHE_SEC_006_0568,Substation Feed Issue,A,2024-11-26,2024-12-01,0,Completed
TDMS_TASK_001964,SEC_039,OHE_SEC_039_3258,Catenary Wear,B,2024-02-10,2024-02-24,2,Open
TDMS_TASK_001965,SEC_039,OHE_SEC_039_3253,Insulator Damage,B,2024-09-22,2024-10-02,2,In-Progress
TDMS_TASK_001966,SEC_032,OHE_SEC_032_2953,Neutral Section Fault,A,2024-07-06,2024-07-08,0,In-Progress
TDMS_TASK_001967,SEC_015,OHE_SEC_015_1477,Insulator Damage,B,2024-09-13,2024-09-26,0,Completed
TDMS_TASK_001968,SEC_023,OHE_SEC_023_1867,Catenary Wear,A,2024-12-03,2024-12-04,0,Completed
TDMS_TASK_001969,SEC_043,OHE_SEC_043_3341,Insulator Damage,A,2024-03-12,2024-03-17,0,Completed
TDMS_TASK_001970,SEC_006,OHE_SEC_006_0609,Neutral Section Fault,A,2024-02-06,2024-02-09,0,In-Progress
TDMS_TASK_001971,SEC_041,OHE_SEC_041_3300,Substation Feed Issue,B,2024-05-15,2024-05-28,2,Deferred
TDMS_TASK_001972,SEC_045,OHE_SEC_045_3666,Insulator Damage,C,2024-07-28,2024-08-10,0,Open
TDMS_TASK_001973,SEC_030,OHE_SEC_030_2715,Catenary Wear,C,2024-01-25,2024-02-27,0,Completed
TDMS_TASK_001974,SEC_014,OHE_SEC_014_1360,Neutral Section Fault,B,2024-10-23,2024-11-09,0,Completed
TDMS_TASK_001975,SEC_026,OHE_SEC_026_2226,Insulator Damage,B,2024-08-09,2024-08-19,0,Deferred
TDMS_TASK_001976,SEC_002,OHE_SEC_002_0200,Catenary Wear,B,2024-12-25,2025-01-07,3,Deferred
TDMS_TASK_001977,SEC_046,OHE_SEC_046_3710,Catenary Wear,B,2024-04-14,2024-04-23,0,In-Progress
TDMS_TASK_001978,SEC_014,OHE_SEC_014_1364,Substation Feed Issue,A,2024-11-28,2024-12-04,0,Completed
TDMS_TASK_001979,SEC_002,OHE_SEC_002_0228,Catenary Wear,B,2024-05-20,2024-06-06,3,Deferred
TDMS_TASK_001980,SEC_038,OHE_SEC_038_3163,Insulator Damage,B,2024-02-08,2024-02-17,2,Deferred
TDMS_TASK_001981,SEC_028,OHE_SEC_028_2618,Insulator Damage,A,2024-11-03,2024-11-07,0,Deferred
TDMS_TASK_001982,SEC_026,OHE_SEC_026_2480,Catenary Wear,A,2024-01-29,2024-02-01,0,Completed
TDMS_TASK_001983,SEC_002,OHE_SEC_002_0216,Catenary Wear,A,2024-09-17,2024-09-21,0,Open
TDMS_TASK_001984,SEC_033,OHE_SEC_033_2990,Insulator Damage,B,2024-03-16,2024-03-28,0,Completed
TDMS_TASK_001985,SEC_027,OHE_SEC_027_2538,Substation Feed Issue,B,2024-09-02,2024-09-11,2,Open
TDMS_TASK_001986,SEC_038,OHE_SEC_038_3160,Insulator Damage,A,2024-04-12,2024-04-13,0,Open
TDMS_TASK_001987,SEC_041,OHE_SEC_041_3294,Insulator Damage,A,2024-01-30,2024-02-01,0,In-Progress
TDMS_TASK_001988,SEC_009,OHE_SEC_009_0844,Neutral Section Fault,B,2024-11-12,2024-11-23,0,Completed
TDMS_TASK_001989,SEC_009,OHE_SEC_009_0839,Neutral Section Fault,B,2024-05-08,2024-05-17,0,In-Progress
TDMS_TASK_001990,SEC_046,OHE_SEC_046_3678,Substation Feed Issue,A,2024-08-24,2024-08-29,0,Completed
TDMS_TASK_001991,SEC_025,OHE_SEC_025_2115,Substation Feed Issue,A,2024-01-15,2024-01-16,0,Open
TDMS_TASK_001992,SEC_018,OHE_SEC_018_1744,Neutral Section Fault,A,2024-12-10,2024-12-14,0,Open
TDMS_TASK_001993,SEC_011,OHE_SEC_011_1144,Neutral Section Fault,B,2024-08-15,2024-08-21,0,Completed
TDMS_TASK_001994,SEC_027,OHE_SEC_027_2544,Neutral Section Fault,B,2024-06-02,2024-06-11,0,Open
TDMS_TASK_001995,SEC_033,OHE_SEC_033_3002,Substation Feed Issue,A,2024-11-25,2024-11-29,0,Open
TDMS_TASK_001996,SEC_001,OHE_SEC_001_0010,Neutral Section Fault,C,2024-05-30,2024-06-14,3,Open
TDMS_TASK_001997,SEC_025,OHE_SEC_025_2201,Neutral Section Fault,B,2024-04-30,2024-05-06,0,Open
TDMS_TASK_001998,SEC_049,OHE_SEC_049_3955,Catenary Wear,B,2024-04-12,2024-04-23,0,Deferred
TDMS_TASK_001999,SEC_011,OHE_SEC_011_1118,Insulator Damage,A,2024-08-26,2024-09-01,0,Completed
TDMS_TASK_002000,SEC_011,OHE_SEC_011_1119,Substation Feed Issue,B,2024-06-09,2024-06-15,0,Open
TDMS_TASK_002001,SEC_044,OHE_SEC_044_3496,Insulator Damage,B,2024-07-27,2024-08-08,0,Open
TDMS_TASK_002002,SEC_002,OHE_SEC_002_0248,Insulator Damage,B,2024-10-16,2024-10-29,0,Open
TDMS_TASK_002003,SEC_018,OHE_SEC_018_1583,Substation Feed Issue,A,2024-08-27,2024-09-01,0,Open
TDMS_TASK_002004,SEC_022,OHE_SEC_022_1825,Neutral Section Fault,A,2024-09-11,2024-09-16,0,Completed
TDMS_TASK_002005,SEC_038,OHE_SEC_038_3177,Substation Feed Issue,A,2024-08-11,2024-08-17,0,Completed
TDMS_TASK_002006,SEC_004,OHE_SEC_004_0514,Substation Feed Issue,A,2024-10-16,2024-10-19,0,In-Progress
TDMS_TASK_002007,SEC_018,OHE_SEC_018_1728,Insulator Damage,B,2024-09-21,2024-10-02,3,Deferred
TDMS_TASK_002008,SEC_006,OHE_SEC_006_0607,Catenary Wear,B,2024-10-31,2024-11-07,2,In-Progress
TDMS_TASK_002009,SEC_038,OHE_SEC_038_3136,Catenary Wear,B,2024-08-19,2024-08-25,1,Deferred
TDMS_TASK_002010,SEC_027,OHE_SEC_027_2518,Catenary Wear,B,2024-01-02,2024-01-15,0,Open
TDMS_TASK_002011,SEC_025,OHE_SEC_025_1978,Catenary Wear,B,2024-11-28,2024-12-13,2,Deferred
TDMS_TASK_002012,SEC_018,OHE_SEC_018_1565,Substation Feed Issue,A,2024-03-27,2024-04-01,0,Open
TDMS_TASK_002013,SEC_006,OHE_SEC_006_0610,Catenary Wear,B,2024-09-20,2024-09-29,0,Deferred
TDMS_TASK_002014,SEC_045,OHE_SEC_045_3670,Catenary Wear,B,2024-08-27,2024-09-13,0,In-Progress
TDMS_TASK_002015,SEC_028,OHE_SEC_028_2579,Neutral Section Fault,B,2024-08-29,2024-09-15,0,In-Progress
TDMS_TASK_002016,SEC_013,OHE_SEC_013_1271,Insulator Damage,B,2024-06-12,2024-06-28,0,Completed
TDMS_TASK_002017,SEC_018,OHE_SEC_018_1648,Neutral Section Fault,C,2024-06-14,2024-07-05,0,Open
TDMS_TASK_002018,SEC_032,OHE_SEC_032_2891,Neutral Section Fault,B,2024-02-12,2024-02-22,0,Open
TDMS_TASK_002019,SEC_032,OHE_SEC_032_2865,Neutral Section Fault,B,2024-03-30,2024-04-08,1,Deferred
TDMS_TASK_002020,SEC_022,OHE_SEC_022_1836,Insulator Damage,B,2024-01-24,2024-02-06,4,In-Progress
TDMS_TASK_002021,SEC_012,OHE_SEC_012_1206,Neutral Section Fault,A,2024-11-28,2024-12-02,0,Completed
TDMS_TASK_002022,SEC_028,OHE_SEC_028_2628,Neutral Section Fault,C,2024-12-11,2025-01-14,0,Completed
TDMS_TASK_002023,SEC_028,OHE_SEC_028_2621,Insulator Damage,C,2024-02-09,2024-03-04,0,Open
TDMS_TASK_002024,SEC_026,OHE_SEC_026_2388,Neutral Section Fault,B,2024-11-06,2024-11-15,0,Open
TDMS_TASK_002025,SEC_003,OHE_SEC_003_0291,Neutral Section Fault,B,2024-09-05,2024-09-20,3,In-Progress
TDMS_TASK_002026,SEC_024,OHE_SEC_024_1883,Insulator Damage,C,2024-04-26,2024-05-14,0,Completed
TDMS_TASK_002027,SEC_026,OHE_SEC_026_2445,Neutral Section Fault,B,2024-02-27,2024-03-09,0,In-Progress
TDMS_TASK_002028,SEC_046,OHE_SEC_046_3783,Substation Feed Issue,A,2024-08-21,2024-08-24,0,Completed
TDMS_TASK_002029,SEC_025,OHE_SEC_025_2093,Substation Feed Issue,A,2024-01-11,2024-01-14,0,Open
TDMS_TASK_002030,SEC_014,OHE_SEC_014_1365,Catenary Wear,B,2024-02-23,2024-03-05,3,In-Progress
TDMS_TASK_002031,SEC_026,OHE_SEC_026_2213,Catenary Wear,B,2024-02-08,2024-02-25,0,Open
