station_code,in_timetable,in_station_master,match_status,match_confidence,has_coordinates
DKAE,True,True,UNMATCHED,NONE,False
DKB,True,True,UNMATCHED,NONE,False
DKC,True,True,UNMATCHED,NONE,False
DKD,True,True,UNMATCHED,NONE,False
DKDE,True,True,UNMATCHED,NONE,False
DKDP,True,True,UNMATCHED,NONE,False
DKE,True,True,UNMATCHED,NONE,False
DKGN,True,True,UNMATCHED,NONE,False
DKGS,True,True,UNMATCHED,NONE,False
DKI,True,True,UNMATCHED,NONE,False
DKJ,True,True,UNMATCHED,NONE,False
DKJR,True,True,UNMATCHED,NONE,False
DKLU,True,True,UNMATCHED,NONE,False
DKM,True,True,UNMATCHED,NONE,False
DKN,True,True,UNMATCHED,NONE,False
DKNT,True,True,UNMATCHED,NONE,False
DKO,True,True,MATCHED,HIGH,True
DKRA,True,True,UNMATCHED,NONE,False
DKS,True,True,UNMATCHED,NONE,False
DKSA,True,True,UNMATCHED,NONE,False
DKT,True,True,UNMATCHED,NONE,False
DKU,True,True,UNMATCHED,NONE,False
DKUR,True,True,UNMATCHED,NONE,False
DKW,True,True,UNMATCHED,NONE,False
DKWA,True,True,UNMATCHED,NONE,False
DKX,True,True,UNMATCHED,NONE,False
DKY,True,True,UNMATCHED,NONE,False
DKZ,True,True,UNMATCHED,NONE,False
DL,True,True,UNMATCHED,NONE,False
DLA,True,True,UNMATCHED,NONE,False
DLB,True,True,UNMATCHED,NONE,False
DLC,True,True,UNMATCHED,NONE,False
DLCR,True,True,UNMATCHED,NONE,False
DLD,True,True,UNMATCHED,NONE,False
DLDE,True,True,UNMATCHED,NONE,False
DLF,True,True,UNMATCHED,NONE,False
DLGN,True,True,UNMATCHED,NONE,False
DLI,True,True,UNMATCHED,NONE,False
DLJ,True,True,UNMATCHED,NONE,False
DLK,True,True,UNMATCHED,NONE,False
DLMH,True,True,UNMATCHED,NONE,False
DLN,True,True,UNMATCHED,NONE,False
DLO,True,True,UNMATCHED,NONE,False
DLP,True,True,UNMATCHED,NONE,False
DLPH,True,True,UNMATCHED,NONE,False
DLPI,True,True,UNMATCHED,NONE,False
DLPT,True,True,UNMATCHED,NONE,False
DLQ,True,True,UNMATCHED,NONE,False
DLR,True,True,UNMATCHED,NONE,False
DLSR,True,True,UNMATCHED,NONE,False
DLW,True,True,UNMATCHED,NONE,False
DLX,True,True,UNMATCHED,NONE,False
DLZ,True,True,UNMATCHED,NONE,False
DMA,True,True,UNMATCHED,NONE,False
DMBR,True,True,UNMATCHED,NONE,False
DMC,True,True,UNMATCHED,NONE,False
DMD,True,True,UNMATCHED,NONE,False
DME,True,True,UNMATCHED,NONE,False
DMF,True,True,UNMATCHED,NONE,False
DMG,True,True,UNMATCHED,NONE,False
DMGN,True,True,UNMATCHED,NONE,False
DMH,True,True,UNMATCHED,NONE,False
DMJR,True,True,UNMATCHED,NONE,False
DMK,True,True,UNMATCHED,NONE,False
DML,True,True,UNMATCHED,NONE,False
DMLE,True,True,UNMATCHED,NONE,False
DMM,True,True,UNMATCHED,NONE,False
DMN,True,True,UNMATCHED,NONE,False
DMNJ,True,True,UNMATCHED,NONE,False
DMO,True,True,UNMATCHED,NONE,False
DMP,True,True,UNMATCHED,NONE,False
DMPR,True,True,UNMATCHED,NONE,False
DMR,True,True,UNMATCHED,NONE,False
DMRT,True,True,UNMATCHED,NONE,False
DMRX,True,True,UNMATCHED,NONE,False
DMSR,True,True,UNMATCHED,NONE,False
DMT,True,True,UNMATCHED,NONE,False
DMU,True,True,UNMATCHED,NONE,False
DMV,True,True,UNMATCHED,NONE,False
DMW,True,True,UNMATCHED,NONE,False
DMYA,True,True,UNMATCHED,NONE,False
DMZ,True,True,UNMATCHED,NONE,False
DN,True,True,UNMATCHED,NONE,False
DNA,True,True,UNMATCHED,NONE,False
DND,True,True,UNMATCHED,NONE,False
DNDI,True,True,UNMATCHED,NONE,False
DNDL,True,True,UNMATCHED,NONE,False
DNE,True,True,UNMATCHED,NONE,False
DNEA,True,True,UNMATCHED,NONE,False
DNGI,True,True,UNMATCHED,NONE,False
DNHL,True,True,UNMATCHED,NONE,False
DNI,True,True,UNMATCHED,NONE,False
DNJ,True,True,UNMATCHED,NONE,False
DNK,True,True,UNMATCHED,NONE,False
DNKL,True,True,UNMATCHED,NONE,False
DNL,True,True,UNMATCHED,NONE,False
DNM,True,True,UNMATCHED,NONE,False
DNN,True,True,UNMATCHED,NONE,False
DNPR,True,True,UNMATCHED,NONE,False
DNQ,True,True,UNMATCHED,NONE,False
DNR,True,True,MATCHED,MEDIUM,True
DNRA,True,True,UNMATCHED,NONE,False
DNRE,True,True,UNMATCHED,NONE,False
DNT,True,True,UNMATCHED,NONE,False
DNU,True,True,UNMATCHED,NONE,False
DNUA,True,True,UNMATCHED,NONE,False
DNV,True,True,UNMATCHED,NONE,False
DNW,True,True,UNMATCHED,NONE,False
DNWH,True,True,UNMATCHED,NONE,False
DNWR,True,True,UNMATCHED,NONE,False
DNX,True,True,UNMATCHED,NONE,False
DO,True,True,UNMATCHED,NONE,False
DOA,True,True,UNMATCHED,NONE,False
DOB,True,True,UNMATCHED,NONE,False
DOC,True,True,UNMATCHED,NONE,False
DOD,True,True,UNMATCHED,NONE,False
DODH,True,True,UNMATCHED,NONE,False
DOE,True,True,UNMATCHED,NONE,False
DOH,True,True,UNMATCHED,NONE,False
DOHM,True,True,UNMATCHED,NONE,False
DOI,True,True,UNMATCHED,NONE,False
DOK,True,True,UNMATCHED,NONE,False
DOKM,True,True,UNMATCHED,NONE,False
DOKY,True,True,UNMATCHED,NONE,False
DOL,True,True,UNMATCHED,NONE,False
DOR,True,True,UNMATCHED,NONE,False
DORD,True,True,UNMATCHED,NONE,False
DOS,True,True,UNMATCHED,NONE,False
DOT,True,True,UNMATCHED,NONE,False
DOTL,True,True,UNMATCHED,NONE,False
DOW,True,True,UNMATCHED,NONE,False
DOY,True,True,UNMATCHED,NONE,False
DOZ,True,True,UNMATCHED,NONE,False
DPA,True,True,UNMATCHED,NONE,False
DPC,True,True,UNMATCHED,NONE,False
DPD,True,True,UNMATCHED,NONE,False
DPDP,True,True,UNMATCHED,NONE,False
DPE,True,True,UNMATCHED,NONE,False
DPH,True,True,UNMATCHED,NONE,False
DPI,True,True,MATCHED,HIGH,True
DPJ,True,True,MATCHED,HIGH,True
DPK,True,True,UNMATCHED,NONE,False
DPL,True,True,UNMATCHED,NONE,False
DPLN,True,True,UNMATCHED,NONE,False
DPP,True,True,UNMATCHED,NONE,False
DPR,True,True,UNMATCHED,NONE,False
DPRA,True,True,UNMATCHED,NONE,False
DPS,True,True,UNMATCHED,NONE,False
DPSR,True,True,UNMATCHED,NONE,False
DPT,True,True,UNMATCHED,NONE,False
DPU,True,True,UNMATCHED,NONE,False
DPUR,True,True,UNMATCHED,NONE,False
DPX,True,True,UNMATCHED,NONE,False
DPZ,True,True,UNMATCHED,NONE,False
DQG,True,True,UNMATCHED,NONE,False
DQL,True,True,UNMATCHED,NONE,False
DQN,True,True,UNMATCHED,NONE,False
DQR,True,True,UNMATCHED,NONE,False
DR,True,True,UNMATCHED,NONE,False
DRA,True,True,UNMATCHED,NONE,False
DRB,True,True,UNMATCHED,NONE,False
DRBR,True,True,UNMATCHED,NONE,False
DRD,True,True,UNMATCHED,NONE,False
DRG,True,True,UNMATCHED,NONE,False
DRGJ,True,True,UNMATCHED,NONE,False
DRGM,True,True,UNMATCHED,NONE,False
DRGU,True,True,UNMATCHED,NONE,False
DRH,True,True,UNMATCHED,NONE,False
DRHI,True,True,UNMATCHED,NONE,False
DRI,True,True,UNMATCHED,NONE,False
DRL,True,True,UNMATCHED,NONE,False
DRLA,True,True,UNMATCHED,NONE,False
DRN,True,True,UNMATCHED,NONE,False
DRO,True,True,UNMATCHED,NONE,False
DRPH,True,True,UNMATCHED,NONE,False
DRQ,True,True,UNMATCHED,NONE,False
DRR,True,True,UNMATCHED,NONE,False
DRS,True,True,UNMATCHED,NONE,False
DRSN,True,True,UNMATCHED,NONE,False
DRTP,True,True,UNMATCHED,NONE,False
DRU,True,True,UNMATCHED,NONE,False
DRV,True,True,UNMATCHED,NONE,False
DRW,True,True,UNMATCHED,NONE,False
DRWN,True,True,UNMATCHED,NONE,False
DRZ,True,True,UNMATCHED,NONE,False
DS,True,True,UNMATCHED,NONE,False
DSA,True,True,UNMATCHED,NONE,False
DSB,True,True,UNMATCHED,NONE,False
DSD,True,True,UNMATCHED,NONE,False
DSJ,True,True,UNMATCHED,NONE,False
DSK,True,True,UNMATCHED,NONE,False
DSKG,True,True,UNMATCHED,NONE,False
DSL,True,True,UNMATCHED,NONE,False
DSM,True,True,UNMATCHED,NONE,False
DSME,True,True,UNMATCHED,NONE,False
DSNI,True,True,UNMATCHED,NONE,False
DSNR,True,True,UNMATCHED,NONE,False
DSO,True,True,UNMATCHED,NONE,False
DSPN,True,True,UNMATCHED,NONE,False
DSPT,True,True,MATCHED,HIGH,True
DSR,True,True,UNMATCHED,NONE,False
DSS,True,True,UNMATCHED,NONE,False
DST,True,True,MATCHED,HIGH,True
DSVS,True,True,UNMATCHED,NONE,False
DSX,True,True,UNMATCHED,NONE,False
DTAE,True,True,UNMATCHED,NONE,False
DTC,True,True,UNMATCHED,NONE,False
DTE,True,True,UNMATCHED,NONE,False
DTF,True,True,UNMATCHED,NONE,False
DTJ,True,True,UNMATCHED,NONE,False
DTK,True,True,UNMATCHED,NONE,False
DTL,True,True,UNMATCHED,NONE,False
DTN,True,True,UNMATCHED,NONE,False
DTO,True,True,UNMATCHED,NONE,False
DTP,True,True,UNMATCHED,NONE,False
DTQ,True,True,UNMATCHED,NONE,False
DTR,True,True,UNMATCHED,NONE,False
DTRA,True,True,UNMATCHED,NONE,False
DTRD,True,True,UNMATCHED,NONE,False
DTT,True,True,UNMATCHED,NONE,False
DTV,True,True,UNMATCHED,NONE,False
DTVL,True,True,UNMATCHED,NONE,False
DTW,True,True,UNMATCHED,NONE,False
DTX,True,True,UNMATCHED,NONE,False
DUA,True,True,UNMATCHED,NONE,False
DUAN,True,True,UNMATCHED,NONE,False
DUB,True,True,UNMATCHED,NONE,False
DUBH,True,True,UNMATCHED,NONE,False
DUD,True,True,UNMATCHED,NONE,False
DUE,True,True,UNMATCHED,NONE,False
DUI,True,True,UNMATCHED,NONE,False
DUJ,True,True,UNMATCHED,NONE,False
DUK,True,True,UNMATCHED,NONE,False
DULP,True,True,UNMATCHED,NONE,False
DUM,True,True,UNMATCHED,NONE,False
DUMK,True,True,UNMATCHED,NONE,False
DUMR,True,True,UNMATCHED,NONE,False
DUN,True,True,UNMATCHED,NONE,False
DUO,True,True,UNMATCHED,NONE,False
DUR,True,True,UNMATCHED,NONE,False
DURE,True,True,UNMATCHED,NONE,False
DURG,True,True,UNMATCHED,NONE,False
DURP,True,True,UNMATCHED,NONE,False
DUS,True,True,UNMATCHED,NONE,False
DUSI,True,True,UNMATCHED,NONE,False
DUT,True,True,UNMATCHED,NONE,False
DUU,True,True,UNMATCHED,NONE,False
DV,True,True,UNMATCHED,NONE,False
DVA,True,True,UNMATCHED,NONE,False
DVD,True,True,UNMATCHED,NONE,False
DVG,True,True,UNMATCHED,NONE,False
DVGM,True,True,UNMATCHED,NONE,False
DVJ,True,True,UNMATCHED,NONE,False
DVL,True,True,UNMATCHED,NONE,False
DVM,True,True,UNMATCHED,NONE,False
DVN,True,True,UNMATCHED,NONE,False
DVR,True,True,UNMATCHED,NONE,False
DWA,True,True,UNMATCHED,NONE,False
DWD,True,True,UNMATCHED,NONE,False
DWDI,True,True,UNMATCHED,NONE,False
DWG,True,True,UNMATCHED,NONE,False
DWI,True,True,UNMATCHED,NONE,False
DWJ,True,True,UNMATCHED,NONE,False
DWK,True,True,UNMATCHED,NONE,False
DWL,True,True,UNMATCHED,NONE,False
DWLE,True,True,UNMATCHED,NONE,False
DWNA,True,True,UNMATCHED,NONE,False
DWO,True,True,UNMATCHED,NONE,False
DWP,True,True,UNMATCHED,NONE,False
DWR,True,True,UNMATCHED,NONE,False
DWT,True,True,UNMATCHED,NONE,False
DWV,True,True,UNMATCHED,NONE,False
DWX,True,True,UNMATCHED,NONE,False
DWZ,True,True,UNMATCHED,NONE,False
DXD,True,True,UNMATCHED,NONE,False
DXG,True,True,UNMATCHED,NONE,False
DXH,True,True,UNMATCHED,NONE,False
DXK,True,True,UNMATCHED,NONE,False
DXN,True,True,UNMATCHED,NONE,False
DXR,True,True,UNMATCHED,NONE,False
DXU,True,True,UNMATCHED,NONE,False
DY,True,True,UNMATCHED,NONE,False
DYD,True,True,UNMATCHED,NONE,False
DYE,True,True,UNMATCHED,NONE,False
DYK,True,True,UNMATCHED,NONE,False
DYP,True,True,UNMATCHED,NONE,False
DYU,True,True,UNMATCHED,NONE,False
DZA,True,True,UNMATCHED,NONE,False
DZB,True,True,UNMATCHED,NONE,False
DZK,True,True,UNMATCHED,NONE,False
DZKT,True,True,UNMATCHED,NONE,False
DZL,True,True,UNMATCHED,NONE,False
DZP,True,True,UNMATCHED,NONE,False
ED,True,True,UNMATCHED,NONE,False
EDD,True,True,UNMATCHED,NONE,False
EDG,True,True,UNMATCHED,NONE,False
EDN,True,True,UNMATCHED,NONE,False
EDU,True,True,MATCHED,HIGH,True
EE,True,True,UNMATCHED,NONE,False
EGT,True,True,MATCHED,MEDIUM,True
EGU,True,True,UNMATCHED,NONE,False
EKC,True,True,UNMATCHED,NONE,False
EKI,True,True,UNMATCHED,NONE,False
EKL,True,True,UNMATCHED,NONE,False
EKM,True,True,UNMATCHED,NONE,False
EKMA,True,True,UNMATCHED,NONE,False
EKN,True,True,UNMATCHED,NONE,False
EKR,True,True,UNMATCHED,NONE,False
EL,True,True,MATCHED,HIGH,True
ELL,True,True,UNMATCHED,NONE,False
ELM,True,True,UNMATCHED,NONE,False
ELR,True,True,UNMATCHED,NONE,False
EN,True,True,UNMATCHED,NONE,False
ENB,True,True,UNMATCHED,NONE,False
ENR,True,True,UNMATCHED,NONE,False
ERC,True,True,UNMATCHED,NONE,False
ERL,True,True,UNMATCHED,NONE,False
ERN,True,True,UNMATCHED,NONE,False
ERS,True,True,UNMATCHED,NONE,False
ESV,True,True,UNMATCHED,NONE,False
ET,True,True,UNMATCHED,NONE,False
ETAH,True,True,UNMATCHED,NONE,False
ETK,True,True,UNMATCHED,NONE,False
ETM,True,True,UNMATCHED,NONE,False
ETMD,True,True,UNMATCHED,NONE,False
ETP,True,True,MATCHED,HIGH,True
ETR,True,True,MATCHED,MEDIUM,True
ETUE,True,True,UNMATCHED,NONE,False
ETW,True,True,UNMATCHED,NONE,False
EVA,True,True,UNMATCHED,NONE,False
EZP,True,True,UNMATCHED,NONE,False
FA,True,True,UNMATCHED,NONE,False
FAB,True,True,UNMATCHED,NONE,False
FAN,True,True,UNMATCHED,NONE,False
FAP,True,True,UNMATCHED,NONE,False
FAR,True,True,UNMATCHED,NONE,False
FBD,True,True,UNMATCHED,NONE,False
FBG,True,True,UNMATCHED,NONE,False
FD,True,True,UNMATCHED,NONE,False
FDB,True,True,UNMATCHED,NONE,False
FDK,True,True,UNMATCHED,NONE,False
FDN,True,True,UNMATCHED,NONE,False
FGCN,True,True,UNMATCHED,NONE,False
FGH,True,True,UNMATCHED,NONE,False
FGR,True,True,UNMATCHED,NONE,False
FGSB,True,True,UNMATCHED,NONE,False
FHT,True,True,UNMATCHED,NONE,False
FK,True,True,UNMATCHED,NONE,False
FKA,True,True,UNMATCHED,NONE,False
FKB,True,True,UNMATCHED,NONE,False
FKG,True,True,UNMATCHED,NONE,False
FKM,True,True,UNMATCHED,NONE,False
FL,True,True,UNMATCHED,NONE,False
FLD,True,True,UNMATCHED,NONE,False
FLK,True,True,UNMATCHED,NONE,False
FLM,True,True,UNMATCHED,NONE,False
FLR,True,True,UNMATCHED,NONE,False
FLU,True,True,UNMATCHED,NONE,False
FM,True,True,UNMATCHED,NONE,False
FN,True,True,UNMATCHED,NONE,False
FNB,True,True,UNMATCHED,NONE,False
FNO,True,True,UNMATCHED,NONE,False
FPS,True,True,UNMATCHED,NONE,False
FRD,True,True,UNMATCHED,NONE,False
FRDH,True,True,UNMATCHED,NONE,False
FRH,True,True,UNMATCHED,NONE,False
FSG,True,True,UNMATCHED,NONE,False
FSP,True,True,UNMATCHED,NONE,False
FSR,True,True,UNMATCHED,NONE,False
FSW,True,True,UNMATCHED,NONE,False
FTC,True,True,UNMATCHED,NONE,False
FTD,True,True,UNMATCHED,NONE,False
FTG,True,True,UNMATCHED,NONE,False
FTH,True,True,UNMATCHED,NONE,False
FTP,True,True,UNMATCHED,NONE,False
FTS,True,True,UNMATCHED,NONE,False
FUT,True,True,UNMATCHED,NONE,False
FYZ,True,True,UNMATCHED,NONE,False
FZD,True,True,UNMATCHED,NONE,False
FZL,True,True,UNMATCHED,NONE,False
FZP,True,True,UNMATCHED,NONE,False
FZR,True,True,UNMATCHED,NONE,False
G,True,True,UNMATCHED,NONE,False
GA,True,True,UNMATCHED,NONE,False
GAA,True,True,UNMATCHED,NONE,False
GAD,True,True,UNMATCHED,NONE,False
GADH,True,True,UNMATCHED,NONE,False
GADJ,True,True,UNMATCHED,NONE,False
GAE,True,True,UNMATCHED,NONE,False
GAG,True,True,UNMATCHED,NONE,False
GAGA,True,True,UNMATCHED,NONE,False
GAHT,True,True,UNMATCHED,NONE,False
GAI,True,True,UNMATCHED,NONE,False
GAJ,True,True,UNMATCHED,NONE,False
GAJB,True,True,UNMATCHED,NONE,False
GAJU,True,True,UNMATCHED,NONE,False
GAL,True,True,UNMATCHED,NONE,False
GALE,True,True,MATCHED,MEDIUM,True
GAM,True,True,UNMATCHED,NONE,False
GAMI,True,True,UNMATCHED,NONE,False
GAMN,True,True,MATCHED,MEDIUM,True
GANG,True,True,UNMATCHED,NONE,False
GANL,True,True,UNMATCHED,NONE,False
GAO,True,True,UNMATCHED,NONE,False
GAP,True,True,UNMATCHED,NONE,False
GAQ,True,True,UNMATCHED,NONE,False
GAR,True,True,UNMATCHED,NONE,False
GARA,True,True,UNMATCHED,NONE,False
GATD,True,True,UNMATCHED,NONE,False
GAUR,True,True,UNMATCHED,NONE,False
GAW,True,True,UNMATCHED,NONE,False
GAYA,True,True,UNMATCHED,NONE,False
GB,True,True,UNMATCHED,NONE,False
GBA,True,True,UNMATCHED,NONE,False
GBB,True,True,UNMATCHED,NONE,False
GBD,True,True,UNMATCHED,NONE,False
GBE,True,True,UNMATCHED,NONE,False
GBG,True,True,UNMATCHED,NONE,False
GBK,True,True,UNMATCHED,NONE,False
GBN,True,True,UNMATCHED,NONE,False
GBP,True,True,UNMATCHED,NONE,False
GBQ,True,True,UNMATCHED,NONE,False
GBRA,True,True,UNMATCHED,NONE,False
GBRI,True,True,UNMATCHED,NONE,False
GBX,True,True,UNMATCHED,NONE,False
GC,True,True,UNMATCHED,NONE,False
GCAB,True,True,UNMATCHED,NONE,False
GCH,True,True,UNMATCHED,NONE,False
GCN,True,True,UNMATCHED,NONE,False
GCT,True,True,UNMATCHED,NONE,False
GD,True,True,UNMATCHED,NONE,False
GDA,True,True,UNMATCHED,NONE,False
GDB,True,True,UNMATCHED,NONE,False
GDBR,True,True,UNMATCHED,NONE,False
GDD,True,True,UNMATCHED,NONE,False
GDE,True,True,UNMATCHED,NONE,False
GDG,True,True,UNMATCHED,NONE,False
GDGN,True,True,UNMATCHED,NONE,False
GDH,True,True,UNMATCHED,NONE,False
GDHA,True,True,UNMATCHED,NONE,False
GDI,True,True,UNMATCHED,NONE,False
GDK,True,True,UNMATCHED,NONE,False
GDKP,True,True,UNMATCHED,NONE,False
GDL,True,True,UNMATCHED,NONE,False
GDM,True,True,UNMATCHED,NONE,False
GDN,True,True,UNMATCHED,NONE,False
GDO,True,True,UNMATCHED,NONE,False
GDP,True,True,MATCHED,HIGH,True
GDPL,True,True,UNMATCHED,NONE,False
GDPT,True,True,UNMATCHED,NONE,False
GDQ,True,True,UNMATCHED,NONE,False
GDR,True,True,UNMATCHED,NONE,False
GDRA,True,True,UNMATCHED,NONE,False
GDV,True,True,UNMATCHED,NONE,False
GDW,True,True,UNMATCHED,NONE,False
GDX,True,True,UNMATCHED,NONE,False
GDY,True,True,MATCHED,HIGH,True
GDYA,True,True,UNMATCHED,NONE,False
GDZ,True,True,UNMATCHED,NONE,False
GEA,True,True,UNMATCHED,NONE,False
GED,True,True,UNMATCHED,NONE,False
GEDE,True,True,UNMATCHED,NONE,False
GEG,True,True,UNMATCHED,NONE,False
GEK,True,True,UNMATCHED,NONE,False
GEOR,True,True,UNMATCHED,NONE,False
GER,True,True,UNMATCHED,NONE,False
GFAE,True,True,UNMATCHED,NONE,False
GG,True,True,UNMATCHED,NONE,False
GGA,True,True,UNMATCHED,NONE,False
GGAR,True,True,UNMATCHED,NONE,False
GGB,True,True,UNMATCHED,NONE,False
GGC,True,True,UNMATCHED,NONE,False
GGD,True,True,UNMATCHED,NONE,False
GGG,True,True,UNMATCHED,NONE,False
GGGS,True,True,UNMATCHED,NONE,False
GGJ,True,True,UNMATCHED,NONE,False
GGKR,True,True,UNMATCHED,NONE,False
GGLE,True,True,UNMATCHED,NONE,False
GGN,True,True,UNMATCHED,NONE,False
GGNP,True,True,UNMATCHED,NONE,False
GGO,True,True,UNMATCHED,NONE,False
GGP,True,True,UNMATCHED,NONE,False
GGR,True,True,UNMATCHED,NONE,False
GGT,True,True,UNMATCHED,NONE,False
GGTA,True,True,UNMATCHED,NONE,False
GGV,True,True,UNMATCHED,NONE,False
GGY,True,True,UNMATCHED,NONE,False
GH,True,True,UNMATCHED,NONE,False
GHA,True,True,UNMATCHED,NONE,False
GHAI,True,True,UNMATCHED,NONE,False
GHB,True,True,UNMATCHED,NONE,False
GHD,True,True,UNMATCHED,NONE,False
GHE,True,True,UNMATCHED,NONE,False
GHG,True,True,UNMATCHED,NONE,False
GHGL,True,True,UNMATCHED,NONE,False
GHH,True,True,UNMATCHED,NONE,False
GHJ,True,True,UNMATCHED,NONE,False
GHL,True,True,UNMATCHED,NONE,False
GHLE,True,True,UNMATCHED,NONE,False
GHNA,True,True,UNMATCHED,NONE,False
GHNH,True,True,UNMATCHED,NONE,False
GHPU,True,True,UNMATCHED,NONE,False
GHQ,True,True,UNMATCHED,NONE,False
GHR,True,True,UNMATCHED,NONE,False
GHRI,True,True,UNMATCHED,NONE,False
GHS,True,True,UNMATCHED,NONE,False
GHSR,True,True,UNMATCHED,NONE,False
GHT,True,True,UNMATCHED,NONE,False
GHUM,True,True,UNMATCHED,NONE,False
GHX,True,True,UNMATCHED,NONE,False
GHY,True,True,UNMATCHED,NONE,False
GI,True,True,MATCHED,HIGH,True
GIA,True,True,UNMATCHED,NONE,False
GIBP,True,True,UNMATCHED,NONE,False
GID,True,True,UNMATCHED,NONE,False
GIF,True,True,UNMATCHED,NONE,False
GIHT,True,True,UNMATCHED,NONE,False
GII,True,True,UNMATCHED,NONE,False
GIL,True,True,UNMATCHED,NONE,False
GILA,True,True,UNMATCHED,NONE,False
GILL,True,True,UNMATCHED,NONE,False
GIMB,True,True,UNMATCHED,NONE,False
GIN,True,True,UNMATCHED,NONE,False
GIR,True,True,UNMATCHED,NONE,False
GIS,True,True,UNMATCHED,NONE,False
GIW,True,True,UNMATCHED,NONE,False
GIZ,True,True,UNMATCHED,NONE,False
GJ,True,True,UNMATCHED,NONE,False
GJD,True,True,UNMATCHED,NONE,False
GJH,True,True,UNMATCHED,NONE,False
GJJ,True,True,UNMATCHED,NONE,False
GJL,True,True,UNMATCHED,NONE,False
GJMB,True,True,UNMATCHED,NONE,False
GJN,True,True,UNMATCHED,NONE,False
GJS,True,True,UNMATCHED,NONE,False
GJT,True,True,UNMATCHED,NONE,False
GJTA,True,True,UNMATCHED,NONE,False
GJUT,True,True,UNMATCHED,NONE,False
GJW,True,True,UNMATCHED,NONE,False
GKB,True,True,UNMATCHED,NONE,False
GKC,True,True,UNMATCHED,NONE,False
GKD,True,True,UNMATCHED,NONE,False
GKG,True,True,UNMATCHED,NONE,False
GKH,True,True,UNMATCHED,NONE,False
GKHT,True,True,UNMATCHED,NONE,False
GKJ,True,True,UNMATCHED,NONE,False
GKK,True,True,UNMATCHED,NONE,False
GKL,True,True,UNMATCHED,NONE,False
GKM,True,True,UNMATCHED,NONE,False
GKP,True,True,UNMATCHED,NONE,False
GKT,True,True,UNMATCHED,NONE,False
GKX,True,True,UNMATCHED,NONE,False
GLA,True,True,UNMATCHED,NONE,False
GLBA,True,True,UNMATCHED,NONE,False
GLBN,True,True,UNMATCHED,NONE,False
GLE,True,True,UNMATCHED,NONE,False
GLG,True,True,UNMATCHED,NONE,False
GLGT,True,True,UNMATCHED,NONE,False
GLH,True,True,UNMATCHED,NONE,False
GLI,True,True,UNMATCHED,NONE,False
GLKN,True,True,UNMATCHED,NONE,False
GLMA,True,True,UNMATCHED,NONE,False
GLNA,True,True,UNMATCHED,NONE,False
GLP,True,True,UNMATCHED,NONE,False
GLPT,True,True,UNMATCHED,NONE,False
GLTA,True,True,UNMATCHED,NONE,False
GLU,True,True,UNMATCHED,NONE,False
GLY,True,True,UNMATCHED,NONE,False
GM,True,True,UNMATCHED,NONE,False
GMA,True,True,UNMATCHED,NONE,False
GMAN,True,True,UNMATCHED,NONE,False
GMC,True,True,UNMATCHED,NONE,False
GMD,True,True,UNMATCHED,NONE,False
GMDA,True,True,UNMATCHED,NONE,False
GMDN,True,True,UNMATCHED,NONE,False
GMDP,True,True,UNMATCHED,NONE,False
GME,True,True,UNMATCHED,NONE,False
GMG,True,True,UNMATCHED,NONE,False
GMGM,True,True,UNMATCHED,NONE,False
GMH,True,True,UNMATCHED,NONE,False
GMI,True,True,UNMATCHED,NONE,False
GMIA,True,True,UNMATCHED,NONE,False
GMM,True,True,UNMATCHED,NONE,False
GMMG,True,True,UNMATCHED,NONE,False
GMO,True,True,UNMATCHED,NONE,False
GMR,True,True,UNMATCHED,NONE,False
GMS,True,True,UNMATCHED,NONE,False
GMTO,True,True,UNMATCHED,NONE,False
GMU,True,True,UNMATCHED,NONE,False
GMX,True,True,UNMATCHED,NONE,False
GN,True,True,UNMATCHED,NONE,False
GNA,True,True,UNMATCHED,NONE,False
GNB,True,True,UNMATCHED,NONE,False
GNC,True,True,UNMATCHED,NONE,False
GNDM,True,True,UNMATCHED,NONE,False
GNG,True,True,UNMATCHED,NONE,False
GNGD,True,True,UNMATCHED,NONE,False
GNGL,True,True,UNMATCHED,NONE,False
GNH,True,True,UNMATCHED,NONE,False
GNJ,True,True,UNMATCHED,NONE,False
GNJB,True,True,UNMATCHED,NONE,False
GNK,True,True,UNMATCHED,NONE,False
GNL,True,True,UNMATCHED,NONE,False
GNN,True,True,UNMATCHED,NONE,False
GNNA,True,True,UNMATCHED,NONE,False
GNO,True,True,UNMATCHED,NONE,False
GNP,True,True,UNMATCHED,NONE,False
GNPR,True,True,UNMATCHED,NONE,False
GNQ,True,True,UNMATCHED,NONE,False
GNR,True,True,UNMATCHED,NONE,False
GNRL,True,True,UNMATCHED,NONE,False
GNS,True,True,UNMATCHED,NONE,False
GNST,True,True,UNMATCHED,NONE,False
GNT,True,True,UNMATCHED,NONE,False
GNTR,True,True,UNMATCHED,NONE,False
GNU,True,True,UNMATCHED,NONE,False
GNW,True,True,UNMATCHED,NONE,False
GNZ,True,True,UNMATCHED,NONE,False
GO,True,True,UNMATCHED,NONE,False
GOA,True,True,UNMATCHED,NONE,False
GOC,True,True,MATCHED,HIGH,True
GOD,True,True,UNMATCHED,NONE,False
GOE,True,True,UNMATCHED,NONE,False
GOF,True,True,UNMATCHED,NONE,False
GOG,True,True,UNMATCHED,NONE,False
GOGH,True,True,UNMATCHED,NONE,False
GOH,True,True,UNMATCHED,NONE,False
GOK,True,True,UNMATCHED,NONE,False
