record_id,task_id,department,section_id,requested_window_minutes,granted_window_minutes,outcome,was_deferred,shortfall_minutes,shortfall_percent,corridor_id,source_type,source
HIST_011800,TMS_TASK_004891,TRD,SEC_052,60,45,Partially Completed,True,15,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011801,TMS_TASK_016476,S&T,SEC_052,60,30,Partially Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011802,TDMS_TASK_011660,TRD,SEC_020,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011803,SMMS_TASK_013212,Engineering,SEC_040,90,45,Partially Completed,True,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011804,TMS_TASK_002186,S&T,SEC_035,300,0,Not Completed,True,300,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011805,TDMS_TASK_001231,Engineering,SEC_024,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011806,TMS_TASK_011070,S&T,SEC_031,60,30,Not Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011807,TDMS_TASK_007572,Engineering,SEC_019,300,105,Partially Completed,True,195,65.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011808,TDMS_TASK_008826,S&T,SEC_040,300,30,Not Completed,True,270,90.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011809,TDMS_TASK_010953,TRD,SEC_026,300,15,Not Completed,True,285,95.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011810,SMMS_TASK_007190,Engineering,SEC_066,240,30,Not Completed,True,210,87.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011811,TMS_TASK_021426,S&T,SEC_006,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011812,TDMS_TASK_015512,TRD,SEC_022,240,120,Partially Completed,True,120,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011813,SMMS_TASK_014702,TRD,SEC_032,240,75,Partially Completed,True,165,68.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011814,SMMS_TASK_020835,S&T,SEC_005,180,60,Partially Completed,False,120,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011815,TMS_TASK_010922,S&T,SEC_057,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011816,SMMS_TASK_019883,S&T,SEC_009,90,0,Not Completed,True,90,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011817,SMMS_TASK_016408,S&T,SEC_020,180,30,Not Completed,True,150,83.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011818,TMS_TASK_023379,Engineering,SEC_031,60,0,Not Completed,True,60,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011819,TDMS_TASK_006349,TRD,SEC_004,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011820,TMS_TASK_010695,S&T,SEC_007,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011821,TDMS_TASK_002551,TRD,SEC_026,180,75,Partially Completed,False,105,58.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011822,TDMS_TASK_021894,Engineering,SEC_028,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011823,SMMS_TASK_015381,Engineering,SEC_036,120,90,Partially Completed,False,30,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011824,TMS_TASK_008384,Engineering,SEC_038,300,195,Partially Completed,False,105,35.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011825,SMMS_TASK_014265,S&T,SEC_047,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011826,SMMS_TASK_012321,S&T,SEC_013,60,30,Partially Completed,False,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011827,SMMS_TASK_014175,S&T,SEC_053,60,0,Not Completed,True,60,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011828,TMS_TASK_021806,Engineering,SEC_046,90,60,Partially Completed,False,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011829,SMMS_TASK_020087,S&T,SEC_007,60,15,Not Completed,True,45,75.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011830,TMS_TASK_021132,S&T,SEC_056,60,30,Partially Completed,False,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011831,SMMS_TASK_014630,S&T,SEC_062,180,105,Partially Completed,True,75,41.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011832,SMMS_TASK_017567,S&T,SEC_013,180,60,Partially Completed,False,120,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011833,SMMS_TASK_021670,Engineering,SEC_033,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011834,TDMS_TASK_008835,S&T,SEC_039,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011835,TDMS_TASK_015603,Engineering,SEC_057,240,0,Not Completed,True,240,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011836,TDMS_TASK_007175,TRD,SEC_045,300,195,Partially Completed,False,105,35.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011837,TDMS_TASK_008670,Engineering,SEC_004,240,120,Partially Completed,True,120,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011838,TDMS_TASK_014505,TRD,SEC_018,90,30,Not Completed,True,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011839,TMS_TASK_019399,Engineering,SEC_047,300,240,Partially Completed,False,60,20.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011840,TMS_TASK_023433,S&T,SEC_051,240,120,Partially Completed,True,120,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011841,SMMS_TASK_012645,S&T,SEC_032,60,30,Partially Completed,False,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011842,SMMS_TASK_007261,TRD,SEC_040,120,45,Partially Completed,True,75,62.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011843,TDMS_TASK_001171,S&T,SEC_008,300,0,Not Completed,True,300,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011844,TMS_TASK_000747,Engineering,SEC_006,300,150,Partially Completed,False,150,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011845,TMS_TASK_011119,S&T,SEC_011,300,30,Not Completed,True,270,90.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011846,TDMS_TASK_004749,TRD,SEC_056,240,165,Partially Completed,True,75,31.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011847,TDMS_TASK_010758,TRD,SEC_007,180,0,Not Completed,True,180,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011848,TMS_TASK_024188,TRD,SEC_044,60,30,Partially Completed,False,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011849,TMS_TASK_024876,TRD,SEC_059,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011850,SMMS_TASK_014920,Engineering,SEC_053,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011851,SMMS_TASK_008170,S&T,SEC_028,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011852,TMS_TASK_013545,S&T,SEC_063,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011853,SMMS_TASK_010037,S&T,SEC_026,90,45,Partially Completed,False,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011854,TDMS_TASK_010552,Engineering,SEC_032,240,180,Partially Completed,False,60,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011855,TDMS_TASK_003364,Engineering,SEC_029,120,15,Not Completed,True,105,87.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011856,TDMS_TASK_010382,Engineering,SEC_017,120,30,Not Completed,True,90,75.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011857,SMMS_TASK_021506,S&T,SEC_039,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011858,TDMS_TASK_015197,Engineering,SEC_066,90,45,Partially Completed,False,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011859,TMS_TASK_019986,S&T,SEC_014,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011860,TMS_TASK_003675,TRD,SEC_033,90,15,Not Completed,True,75,83.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011861,TMS_TASK_009124,Engineering,SEC_004,180,0,Not Completed,True,180,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011862,TDMS_TASK_024397,Engineering,SEC_035,90,45,Partially Completed,True,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011863,SMMS_TASK_021242,S&T,SEC_001,240,30,Not Completed,True,210,87.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011864,TMS_TASK_019823,Engineering,SEC_068,60,30,Partially Completed,False,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011865,TDMS_TASK_013328,Engineering,SEC_022,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011866,TMS_TASK_024755,Engineering,SEC_048,120,75,Partially Completed,False,45,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011867,SMMS_TASK_017783,Engineering,SEC_008,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011868,TMS_TASK_019947,TRD,SEC_026,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011869,TMS_TASK_007592,Engineering,SEC_062,240,165,Partially Completed,True,75,31.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011870,TMS_TASK_021403,Engineering,SEC_052,90,45,Partially Completed,False,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011871,TMS_TASK_018254,Engineering,SEC_058,90,30,Partially Completed,False,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011872,SMMS_TASK_014213,S&T,SEC_065,90,30,Partially Completed,True,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011873,TMS_TASK_001656,Engineering,SEC_056,90,75,Partially Completed,True,15,16.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011874,TMS_TASK_019185,Engineering,SEC_068,90,60,Partially Completed,True,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011875,SMMS_TASK_015422,TRD,SEC_047,180,60,Partially Completed,True,120,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011876,SMMS_TASK_001502,Engineering,SEC_014,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011877,SMMS_TASK_020876,TRD,SEC_054,60,30,Partially Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011878,SMMS_TASK_022449,TRD,SEC_030,180,15,Not Completed,True,165,91.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011879,TDMS_TASK_022231,TRD,SEC_010,300,180,Partially Completed,True,120,40.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011880,TDMS_TASK_011883,TRD,SEC_062,300,180,Partially Completed,False,120,40.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011881,TMS_TASK_018258,Engineering,SEC_014,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011882,TDMS_TASK_000420,S&T,SEC_051,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011883,SMMS_TASK_020179,TRD,SEC_011,120,30,Partially Completed,False,90,75.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011884,SMMS_TASK_017546,TRD,SEC_007,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011885,TDMS_TASK_008919,Engineering,SEC_021,180,105,Partially Completed,False,75,41.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011886,TMS_TASK_011819,TRD,SEC_040,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011887,SMMS_TASK_000015,TRD,SEC_064,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011888,TDMS_TASK_010290,TRD,SEC_004,180,0,Not Completed,True,180,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011889,TDMS_TASK_016374,Engineering,SEC_051,120,15,Not Completed,True,105,87.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011890,TMS_TASK_002982,Engineering,SEC_003,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011891,SMMS_TASK_007718,S&T,SEC_012,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011892,TMS_TASK_021136,Engineering,SEC_019,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011893,TMS_TASK_013437,Engineering,SEC_060,180,135,Partially Completed,True,45,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011894,TMS_TASK_004565,TRD,SEC_065,240,165,Partially Completed,False,75,31.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011895,SMMS_TASK_013044,TRD,SEC_003,240,150,Partially Completed,False,90,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011896,SMMS_TASK_023395,S&T,SEC_025,240,165,Partially Completed,False,75,31.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011897,SMMS_TASK_012501,S&T,SEC_008,240,15,Not Completed,True,225,93.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011898,TMS_TASK_029470,S&T,SEC_014,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011899,TDMS_TASK_006705,TRD,SEC_045,240,15,Not Completed,True,225,93.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011900,SMMS_TASK_022164,S&T,SEC_048,180,60,Partially Completed,True,120,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011901,TDMS_TASK_017675,S&T,SEC_065,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011902,TMS_TASK_027763,TRD,SEC_045,90,60,Partially Completed,True,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011903,TMS_TASK_019118,TRD,SEC_058,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011904,SMMS_TASK_006460,S&T,SEC_057,180,75,Partially Completed,False,105,58.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011905,SMMS_TASK_010550,TRD,SEC_019,90,45,Partially Completed,True,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011906,SMMS_TASK_006637,Engineering,SEC_046,90,45,Partially Completed,False,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011907,TDMS_TASK_011593,Engineering,SEC_038,300,105,Partially Completed,False,195,65.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011908,TMS_TASK_003647,Engineering,SEC_027,300,30,Not Completed,True,270,90.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011909,SMMS_TASK_012222,TRD,SEC_042,60,45,Partially Completed,False,15,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011910,SMMS_TASK_004419,Engineering,SEC_033,60,30,Not Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011911,TMS_TASK_016870,TRD,SEC_020,300,180,Partially Completed,False,120,40.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011912,SMMS_TASK_021286,TRD,SEC_003,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011913,TDMS_TASK_009107,TRD,SEC_056,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011914,SMMS_TASK_013685,S&T,SEC_011,300,150,Partially Completed,True,150,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011915,TMS_TASK_006797,Engineering,SEC_002,120,75,Partially Completed,False,45,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011916,TMS_TASK_006023,TRD,SEC_022,120,45,Partially Completed,False,75,62.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011917,SMMS_TASK_003731,S&T,SEC_066,90,30,Partially Completed,False,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011918,SMMS_TASK_023445,S&T,SEC_038,90,30,Partially Completed,False,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011919,TMS_TASK_025081,TRD,SEC_032,90,60,Partially Completed,False,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_011920,TMS_TASK_024710,TRD,SEC_029,60,45,Partially Completed,False,15,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
