machine_id,machine_type,home_depot,assigned_section_id,latitude,longitude,operational_status,daily_productivity_meters,fuel_consumption_litres_per_hour,last_overhaul_date,next_calibration_date,corridor_id,source_type,source
RB-MCH-003626,OHE Tower Wagon (8-Wheeler),Thoothukudi,SEC_050,10.834667,78.701704,UNDER_MAINTENANCE,2018,35,2023-12-02,2024-11-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003627,Utility Track Vehicle (UTV),Madurai,SEC_008,12.961688,80.147886,ACTIVE,1130,36,2023-01-17,2024-10-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003628,Dynamic Track Stabilizer (DTS),Chennai Egmore,SEC_011,12.916896,80.108016,IDLE_STANDBY,1149,52,2023-07-30,2024-08-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003629,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_063,9.922533,78.109665,EN_ROUTE,1584,75,2023-12-02,2024-06-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003630,OHE Tower Wagon (8-Wheeler),Madurai,SEC_047,10.881403,78.826957,ACTIVE,892,40,2023-03-29,2024-07-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003631,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_024,12.326773,79.742565,ACTIVE,707,44,2023-02-21,2024-09-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003632,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_039,11.302547,79.19641,ACTIVE,998,29,2023-06-17,2024-07-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003633,Utility Track Vehicle (UTV),Viluppuram,SEC_048,10.874338,78.793685,ACTIVE,1449,66,2023-10-02,2024-10-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003634,Mobile Flash Butt Welding Plant,Madurai,SEC_057,10.575189,78.366887,UNDER_MAINTENANCE,471,94,2023-06-29,2024-08-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003635,Track Relaying Train (TRT),Tambaram,SEC_054,10.771356,78.652897,ACTIVE,1895,58,2023-07-22,2024-08-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003636,Track Tamping Machine (CSM/Duomatic),Tiruchirappalli,SEC_053,10.799602,78.68878,ACTIVE,1711,85,2023-05-20,2024-07-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003637,Mobile Flash Butt Welding Plant,Madurai,SEC_034,11.587507,79.315876,ACTIVE,1228,82,2023-02-17,2024-08-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003638,Utility Track Vehicle (UTV),Tiruchirappalli,SEC_037,11.388411,79.220391,EN_ROUTE,426,30,2023-01-17,2024-11-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003639,Utility Track Vehicle (UTV),Madurai,SEC_066,9.08562,78.052682,ACTIVE,409,75,2023-07-18,2024-11-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003640,Track Relaying Train (TRT),Madurai,SEC_037,11.394625,79.220745,ACTIVE,1076,81,2023-10-20,2024-07-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003641,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_020,12.530247,79.910282,IDLE_STANDBY,1079,82,2023-02-15,2024-09-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003642,Dynamic Track Stabilizer (DTS),Tiruchirappalli,SEC_018,12.669689,79.97875,IDLE_STANDBY,1558,93,2023-05-20,2024-07-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003643,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_040,11.241667,79.144329,ACTIVE,1288,39,2023-04-29,2024-10-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003644,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_041,11.18152,79.084355,ACTIVE,1041,60,2023-08-16,2024-07-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003645,Track Relaying Train (TRT),Thoothukudi,SEC_053,10.799712,78.688853,ACTIVE,1609,73,2023-02-17,2024-10-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003646,Track Tamping Machine (CSM/Duomatic),Madurai,SEC_051,10.827057,78.694328,ACTIVE,1921,88,2023-04-21,2024-10-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003647,Track Tamping Machine (CSM/Duomatic),Viluppuram,SEC_040,11.228573,79.121997,ACTIVE,447,93,2023-07-17,2024-08-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003648,Ballast Cleaning Machine (BCM),Madurai,SEC_001,13.047331,80.235592,ACTIVE,1784,29,2023-01-14,2024-08-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003649,Utility Track Vehicle (UTV),Chennai Egmore,SEC_010,12.934085,80.127413,ACTIVE,1519,72,2023-03-20,2024-07-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003650,Ballast Regulating Machine (BRM),Madurai,SEC_032,11.872417,79.436209,UNDER_MAINTENANCE,1681,44,2023-07-02,2024-06-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003651,Mobile Flash Butt Welding Plant,Viluppuram,SEC_009,12.944579,80.135939,ACTIVE,467,32,2023-09-21,2024-10-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003652,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_020,12.525573,79.907176,UNDER_MAINTENANCE,1669,40,2023-12-02,2024-08-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003653,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_007,12.978119,80.163295,ACTIVE,1970,84,2023-05-02,2024-07-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003654,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_026,12.187175,79.621435,ACTIVE,1632,84,2023-06-24,2024-09-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003655,Ballast Cleaning Machine (BCM),Thoothukudi,SEC_029,11.998827,79.513832,ACTIVE,1600,72,2023-07-21,2024-08-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003656,Track Relaying Train (TRT),Tambaram,SEC_004,12.992833,80.19402,EN_ROUTE,1695,41,2023-04-18,2024-10-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003657,Track Relaying Train (TRT),Viluppuram,SEC_022,12.389847,79.801595,ACTIVE,1558,84,2023-08-05,2024-11-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003658,Mobile Flash Butt Welding Plant,Tambaram,SEC_005,12.987712,80.181612,ACTIVE,1351,48,2023-11-20,2024-07-15,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003659,Utility Track Vehicle (UTV),Madurai,SEC_013,12.878556,80.078001,ACTIVE,1133,64,2023-01-13,2024-11-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003660,Mobile Flash Butt Welding Plant,Viluppuram,SEC_004,12.993154,80.194908,ACTIVE,1239,70,2023-02-02,2024-08-07,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003661,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_025,12.24193,79.663227,ACTIVE,2163,49,2023-03-25,2024-07-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003662,Utility Track Vehicle (UTV),Viluppuram,SEC_036,11.405576,79.225806,ACTIVE,2035,68,2023-03-23,2024-07-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003663,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_051,10.828604,78.700323,ACTIVE,1520,88,2023-05-02,2024-08-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003664,Mobile Flash Butt Welding Plant,Tambaram,SEC_019,12.597083,79.957225,ACTIVE,2009,26,2023-03-08,2024-09-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003665,Dynamic Track Stabilizer (DTS),Thoothukudi,SEC_010,12.930693,80.123529,EN_ROUTE,523,33,2023-02-08,2024-10-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003666,Track Tamping Machine (CSM/Duomatic),Viluppuram,SEC_046,10.932649,78.907177,UNDER_MAINTENANCE,1014,32,2023-03-10,2024-08-28,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003667,Ballast Cleaning Machine (BCM),Thoothukudi,SEC_003,12.99801,80.20246,ACTIVE,2146,90,2023-08-28,2024-09-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003668,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_036,11.413097,79.23091,ACTIVE,2173,60,2023-09-06,2024-09-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003669,Track Relaying Train (TRT),Tambaram,SEC_017,12.713383,79.986412,ACTIVE,1489,87,2023-03-02,2024-07-07,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003670,Ballast Regulating Machine (BRM),Tambaram,SEC_048,10.875009,78.807109,IDLE_STANDBY,2048,29,2023-06-10,2024-11-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003671,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_042,11.106404,79.043057,UNDER_MAINTENANCE,1297,58,2023-06-28,2024-11-06,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003672,OHE Tower Wagon (8-Wheeler),Thoothukudi,SEC_051,10.828788,78.701037,UNDER_MAINTENANCE,1029,44,2023-11-06,2024-08-06,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003673,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_059,10.536965,78.289537,EN_ROUTE,1973,42,2023-10-01,2024-10-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003674,Track Relaying Train (TRT),Madurai,SEC_033,11.803778,79.397871,ACTIVE,1223,74,2023-09-04,2024-08-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003675,Utility Track Vehicle (UTV),Tiruchirappalli,SEC_053,10.801499,78.690021,ACTIVE,1127,33,2023-05-06,2024-06-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003676,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_062,10.225652,78.103711,IDLE_STANDBY,653,49,2023-08-28,2024-11-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003677,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_019,12.609088,79.965669,IDLE_STANDBY,1470,41,2023-01-14,2024-08-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003678,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_017,12.742472,79.995023,ACTIVE,1823,68,2023-04-23,2024-10-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003679,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_053,10.79998,78.689028,IDLE_STANDBY,1663,51,2023-09-13,2024-11-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003680,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_050,10.851816,78.697429,IDLE_STANDBY,874,42,2023-05-12,2024-07-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003681,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_017,12.755048,79.998745,UNDER_MAINTENANCE,860,89,2023-07-27,2024-08-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003682,Track Relaying Train (TRT),Thoothukudi,SEC_054,10.770893,78.652243,ACTIVE,1583,62,2023-07-29,2024-08-06,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003683,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_032,11.850704,79.420067,EN_ROUTE,1326,41,2023-11-05,2024-07-31,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003684,Track Relaying Train (TRT),Chennai Egmore,SEC_034,11.568832,79.316099,ACTIVE,1673,42,2023-06-22,2024-10-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003685,Track Tamping Machine (CSM/Duomatic),Thoothukudi,SEC_007,12.968385,80.152914,IDLE_STANDBY,1610,48,2023-02-13,2024-11-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003686,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_023,12.349649,79.76541,ACTIVE,2063,50,2023-05-02,2024-08-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003687,Mobile Flash Butt Welding Plant,Tambaram,SEC_008,12.957327,80.144802,ACTIVE,1495,25,2023-08-11,2024-07-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003688,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_036,11.40334,79.224288,ACTIVE,764,65,2023-06-22,2024-11-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003689,Ballast Regulating Machine (BRM),Tambaram,SEC_067,8.819464,78.056416,IDLE_STANDBY,1094,50,2023-02-09,2024-08-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003690,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_003,13.003187,80.207388,ACTIVE,1355,91,2023-07-31,2024-06-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003691,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_062,10.073708,78.104502,ACTIVE,627,56,2023-09-14,2024-08-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003692,Track Tamping Machine (CSM/Duomatic),Tiruchirappalli,SEC_013,12.872054,80.074527,ACTIVE,1686,89,2023-09-26,2024-08-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003693,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_001,13.042336,80.231377,ACTIVE,2154,77,2023-09-28,2024-07-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003694,Ballast Regulating Machine (BRM),Thoothukudi,SEC_015,12.836776,80.05104,IDLE_STANDBY,2065,77,2023-08-21,2024-11-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003695,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_048,10.875077,78.808458,ACTIVE,1456,27,2023-10-30,2024-08-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003696,Utility Track Vehicle (UTV),Tambaram,SEC_025,12.239678,79.661164,ACTIVE,556,46,2023-07-07,2024-10-06,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003697,Ballast Regulating Machine (BRM),Viluppuram,SEC_004,12.993261,80.195204,EN_ROUTE,538,47,2023-10-26,2024-09-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003698,Track Relaying Train (TRT),Thoothukudi,SEC_013,12.879478,80.078494,ACTIVE,449,63,2023-10-01,2024-07-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003699,Track Relaying Train (TRT),Viluppuram,SEC_047,10.894124,78.851693,ACTIVE,1154,29,2023-10-06,2024-07-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003700,Track Relaying Train (TRT),Tambaram,SEC_030,11.96789,79.505233,EN_ROUTE,893,29,2023-11-25,2024-11-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003701,Mobile Flash Butt Welding Plant,Thoothukudi,SEC_029,12.030211,79.533238,EN_ROUTE,1868,31,2023-02-27,2024-11-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003702,Dynamic Track Stabilizer (DTS),Chennai Egmore,SEC_007,12.977048,80.162153,UNDER_MAINTENANCE,997,75,2023-09-03,2024-07-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003703,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_047,10.876962,78.818323,ACTIVE,687,49,2023-06-27,2024-08-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003704,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_026,12.176872,79.614049,ACTIVE,1182,74,2023-07-02,2024-08-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003705,Ballast Cleaning Machine (BCM),Tambaram,SEC_035,11.487884,79.282812,ACTIVE,819,47,2023-01-02,2024-08-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003706,Ballast Regulating Machine (BRM),Thoothukudi,SEC_013,12.886816,80.082415,ACTIVE,962,85,2023-07-16,2024-11-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003707,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_025,12.298466,79.715011,ACTIVE,907,41,2023-04-30,2024-06-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003708,Mobile Flash Butt Welding Plant,Viluppuram,SEC_028,12.069554,79.5467,EN_ROUTE,2045,52,2023-05-29,2024-09-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003709,Dynamic Track Stabilizer (DTS),Thoothukudi,SEC_017,12.706496,79.984373,EN_ROUTE,1544,76,2023-08-03,2024-09-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003710,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_022,12.425475,79.830289,ACTIVE,468,83,2023-07-24,2024-09-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003711,Track Relaying Train (TRT),Madurai,SEC_006,12.981172,80.167354,IDLE_STANDBY,806,74,2023-03-04,2024-06-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003712,Track Tamping Machine (CSM/Duomatic),Thoothukudi,SEC_028,12.076016,79.547775,EN_ROUTE,1586,81,2023-08-04,2024-06-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003713,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_035,11.493445,79.286936,ACTIVE,1750,51,2023-05-10,2024-09-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003714,Utility Track Vehicle (UTV),Thoothukudi,SEC_005,12.990256,80.187115,ACTIVE,742,34,2023-04-03,2024-10-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003715,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_029,12.005137,79.517734,IDLE_STANDBY,1788,48,2023-10-24,2024-07-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003716,Dynamic Track Stabilizer (DTS),Thoothukudi,SEC_014,12.852427,80.062323,UNDER_MAINTENANCE,1550,91,2023-01-25,2024-08-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003717,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_062,10.278586,78.103435,EN_ROUTE,1499,90,2023-04-19,2024-08-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003718,Ballast Cleaning Machine (BCM),Viluppuram,SEC_055,10.705653,78.555157,EN_ROUTE,465,88,2023-02-27,2024-09-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003719,Track Tamping Machine (CSM/Duomatic),Viluppuram,SEC_038,11.321982,79.207041,UNDER_MAINTENANCE,464,80,2023-07-03,2024-09-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003720,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_008,12.96233,80.14834,ACTIVE,1934,45,2023-06-01,2024-11-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-003721,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_048,10.874661,78.800137,ACTIVE,447,26,2023-05-16,2024-11-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
