scenario_id,scenario_type,primary_section_id,latitude,longitude,simulated_duration_hours,affected_train_count,required_machines_count,required_gangs_count,urgency_level,corridor_id,source_type,source
RB-SCN-007396,Monsoon Heavy Flood Waterlogging,SEC_013,12.872712,80.074878,7.2,4,1,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007397,Monsoon Heavy Flood Waterlogging,SEC_041,11.162236,79.075062,5.5,6,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007398,Emergency Broken Rail Renewal,SEC_003,13.004575,80.208709,6.0,9,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007399,Signal Cable Cut by Road Construction,SEC_038,11.334845,79.210306,8.0,15,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007400,Monsoon Heavy Flood Waterlogging,SEC_009,12.946079,80.13697,5.8,2,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007401,Post-Derailment Caution Speed Order,SEC_064,9.89171,78.079209,3.6,14,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007402,Monsoon Heavy Flood Waterlogging,SEC_035,11.497701,79.290093,5.7,8,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007403,Peak Festival Unscheduled Surge,SEC_051,10.82602,78.69031,6.3,4,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007404,Signal Cable Cut by Road Construction,SEC_065,9.858418,78.067352,2.4,17,3,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007405,Monsoon Heavy Flood Waterlogging,SEC_006,12.983478,80.172416,1.9,17,1,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007406,OHE Catenary Parting Incident,SEC_033,11.766996,79.382976,3.8,15,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007407,OHE Catenary Parting Incident,SEC_048,10.873222,78.771355,4.6,11,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007408,OHE Catenary Parting Incident,SEC_022,12.40925,79.817222,4.8,18,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007409,High Ambient Temperature Rail Expansion Risk,SEC_004,12.991614,80.190643,3.8,16,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007410,Signal Cable Cut by Road Construction,SEC_031,11.918823,79.476112,1.8,3,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007411,Monsoon Heavy Flood Waterlogging,SEC_033,11.790595,79.392532,4.8,20,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007412,Peak Festival Unscheduled Surge,SEC_029,12.019476,79.5266,2.6,10,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007413,OHE Catenary Parting Incident,SEC_031,11.913758,79.47101,4.9,3,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007414,Peak Festival Unscheduled Surge,SEC_023,12.347414,79.763169,5.1,5,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007415,Post-Derailment Caution Speed Order,SEC_063,9.934996,78.107346,7.1,12,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007416,Peak Festival Unscheduled Surge,SEC_021,12.486801,79.879071,7.4,15,2,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007417,Monsoon Heavy Flood Waterlogging,SEC_060,10.515687,78.228752,1.7,12,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007418,Peak Festival Unscheduled Surge,SEC_048,10.873153,78.769965,3.8,9,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007419,Peak Festival Unscheduled Surge,SEC_068,8.807616,78.136042,5.1,17,2,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007420,Monsoon Heavy Flood Waterlogging,SEC_012,12.902789,80.093234,2.9,3,1,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007421,Emergency Broken Rail Renewal,SEC_039,11.295437,79.192069,4.6,3,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007422,Post-Derailment Caution Speed Order,SEC_002,13.032445,80.224874,2.7,3,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007423,Emergency Broken Rail Renewal,SEC_034,11.541275,79.316428,7.9,21,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007424,OHE Catenary Parting Incident,SEC_011,12.911005,80.10146,5.0,19,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007425,Post-Derailment Caution Speed Order,SEC_036,11.405305,79.225622,1.7,15,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007426,Signal Cable Cut by Road Construction,SEC_031,11.92424,79.481568,7.1,7,3,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007427,Post-Derailment Caution Speed Order,SEC_020,12.514313,79.899693,3.6,21,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007428,High Ambient Temperature Rail Expansion Risk,SEC_047,10.88776,78.839317,6.6,11,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007429,High Ambient Temperature Rail Expansion Risk,SEC_034,11.561663,79.316185,6.7,9,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007430,Emergency Broken Rail Renewal,SEC_031,11.924431,79.48176,5.9,3,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007431,High Ambient Temperature Rail Expansion Risk,SEC_030,11.978561,79.507711,1.6,3,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007432,OHE Catenary Parting Incident,SEC_038,11.352429,79.214769,7.4,17,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007433,Post-Derailment Caution Speed Order,SEC_049,10.87,78.747336,5.4,6,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007434,High Ambient Temperature Rail Expansion Risk,SEC_017,12.714403,79.986714,6.1,13,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007435,Emergency Broken Rail Renewal,SEC_065,9.719617,78.082126,7.6,8,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007436,Peak Festival Unscheduled Surge,SEC_065,9.842884,78.069006,3.8,14,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007437,High Ambient Temperature Rail Expansion Risk,SEC_041,11.172368,79.079944,4.7,19,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007438,Emergency Broken Rail Renewal,SEC_026,12.197072,79.628529,7.8,9,2,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007439,OHE Catenary Parting Incident,SEC_025,12.285397,79.703041,4.8,12,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007440,OHE Catenary Parting Incident,SEC_016,12.789385,80.017051,7.7,7,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007441,High Ambient Temperature Rail Expansion Risk,SEC_031,11.931032,79.488408,4.7,14,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007442,High Ambient Temperature Rail Expansion Risk,SEC_025,12.239439,79.660946,3.3,14,2,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007443,Emergency Broken Rail Renewal,SEC_050,10.844263,78.699312,4.8,13,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007444,Peak Festival Unscheduled Surge,SEC_064,9.908696,78.09813,3.5,15,1,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007445,Signal Cable Cut by Road Construction,SEC_005,12.989113,80.184641,2.3,10,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007446,OHE Catenary Parting Incident,SEC_017,12.70128,79.982829,2.8,16,2,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007447,Post-Derailment Caution Speed Order,SEC_063,9.944938,78.105496,2.6,7,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007448,OHE Catenary Parting Incident,SEC_061,10.464695,78.134519,4.1,6,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007449,Post-Derailment Caution Speed Order,SEC_065,9.665786,78.087856,7.2,21,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007450,Peak Festival Unscheduled Surge,SEC_019,12.539427,79.916667,7.8,16,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007451,Signal Cable Cut by Road Construction,SEC_052,10.809181,78.693773,3.6,16,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007452,Emergency Broken Rail Renewal,SEC_039,11.269836,79.176437,3.3,2,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007453,Post-Derailment Caution Speed Order,SEC_064,9.893829,78.08157,6.7,2,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007454,High Ambient Temperature Rail Expansion Risk,SEC_034,11.584262,79.315915,7.2,13,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007455,OHE Catenary Parting Incident,SEC_039,11.279378,79.182263,2.7,8,1,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007456,High Ambient Temperature Rail Expansion Risk,SEC_032,11.895311,79.45323,2.6,5,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007457,Signal Cable Cut by Road Construction,SEC_053,10.795234,78.685925,1.7,2,3,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007458,Emergency Broken Rail Renewal,SEC_041,11.155273,79.071706,5.6,15,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007459,Post-Derailment Caution Speed Order,SEC_018,12.641095,79.976626,4.7,4,2,4,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007460,Post-Derailment Caution Speed Order,SEC_067,8.819336,78.056929,7.0,3,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007461,Emergency Broken Rail Renewal,SEC_022,12.392673,79.803871,2.4,12,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007462,Monsoon Heavy Flood Waterlogging,SEC_005,12.985866,80.177619,3.8,3,3,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007463,Monsoon Heavy Flood Waterlogging,SEC_062,10.147509,78.104118,3.5,14,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007464,Post-Derailment Caution Speed Order,SEC_031,11.927929,79.485283,2.5,19,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007465,Peak Festival Unscheduled Surge,SEC_062,10.407809,78.102762,5.9,6,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007466,Post-Derailment Caution Speed Order,SEC_054,10.772687,78.65478,1.8,5,1,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007467,High Ambient Temperature Rail Expansion Risk,SEC_036,11.46092,79.263367,4.8,10,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007468,Signal Cable Cut by Road Construction,SEC_064,9.901661,78.090294,3.5,8,2,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007469,Peak Festival Unscheduled Surge,SEC_017,12.752555,79.998007,7.8,12,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007470,Emergency Broken Rail Renewal,SEC_053,10.795292,78.685963,6.1,5,3,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007471,OHE Catenary Parting Incident,SEC_020,12.523399,79.905731,3.1,15,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007472,Monsoon Heavy Flood Waterlogging,SEC_042,11.129875,79.057183,5.6,5,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007473,Signal Cable Cut by Road Construction,SEC_004,12.992739,80.193761,6.3,20,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007474,Signal Cable Cut by Road Construction,SEC_048,10.873107,78.769043,6.4,11,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007475,OHE Catenary Parting Incident,SEC_048,10.874222,78.79135,6.5,11,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007476,OHE Catenary Parting Incident,SEC_039,11.30179,79.195948,5.3,15,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007477,Signal Cable Cut by Road Construction,SEC_034,11.557116,79.316239,3.2,10,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007478,Monsoon Heavy Flood Waterlogging,SEC_047,10.893788,78.851038,5.2,20,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007479,OHE Catenary Parting Incident,SEC_052,10.822717,78.689903,5.7,14,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007480,OHE Catenary Parting Incident,SEC_067,8.812701,78.083495,2.6,7,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007481,Peak Festival Unscheduled Surge,SEC_038,11.335949,79.210587,3.9,21,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007482,Monsoon Heavy Flood Waterlogging,SEC_030,11.984827,79.509167,4.7,3,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007483,Monsoon Heavy Flood Waterlogging,SEC_022,12.411744,79.81923,7.4,11,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007484,Emergency Broken Rail Renewal,SEC_057,10.599327,78.405346,7.8,18,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007485,Signal Cable Cut by Road Construction,SEC_035,11.511832,79.300574,1.5,8,2,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007486,OHE Catenary Parting Incident,SEC_055,10.704917,78.554031,3.7,18,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007487,OHE Catenary Parting Incident,SEC_037,11.385083,79.220201,2.9,17,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007488,High Ambient Temperature Rail Expansion Risk,SEC_026,12.186261,79.62078,5.5,2,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007489,Monsoon Heavy Flood Waterlogging,SEC_006,12.983663,80.172821,1.6,19,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007490,Peak Festival Unscheduled Surge,SEC_033,11.818341,79.403768,6.4,16,3,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007491,OHE Catenary Parting Incident,SEC_056,10.655678,78.485126,5.6,15,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007492,Monsoon Heavy Flood Waterlogging,SEC_060,10.500589,78.192975,1.6,7,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007493,OHE Catenary Parting Incident,SEC_037,11.392676,79.220634,7.9,21,2,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007494,Peak Festival Unscheduled Surge,SEC_063,9.940739,78.106277,2.0,11,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007495,Emergency Broken Rail Renewal,SEC_008,12.955889,80.143785,5.7,14,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007496,High Ambient Temperature Rail Expansion Risk,SEC_032,11.892419,79.451081,1.7,13,1,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007497,Signal Cable Cut by Road Construction,SEC_037,11.396236,79.220837,7.6,10,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007498,Peak Festival Unscheduled Surge,SEC_001,13.05836,80.244897,7.2,4,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007499,Post-Derailment Caution Speed Order,SEC_005,12.986455,80.178894,2.3,18,2,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007500,High Ambient Temperature Rail Expansion Risk,SEC_044,10.978,78.960558,4.4,5,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007501,Monsoon Heavy Flood Waterlogging,SEC_022,12.39439,79.805254,5.6,4,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007502,High Ambient Temperature Rail Expansion Risk,SEC_024,12.320959,79.736807,4.3,9,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007503,Post-Derailment Caution Speed Order,SEC_035,11.514026,79.302201,4.8,21,2,3,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007504,High Ambient Temperature Rail Expansion Risk,SEC_061,10.443974,78.110825,7.0,3,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007505,Signal Cable Cut by Road Construction,SEC_043,11.08852,79.033538,5.7,6,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007506,Monsoon Heavy Flood Waterlogging,SEC_002,13.014222,80.215472,4.6,13,2,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007507,Monsoon Heavy Flood Waterlogging,SEC_057,10.602264,78.410025,5.3,9,2,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007508,High Ambient Temperature Rail Expansion Risk,SEC_068,8.809142,78.117737,2.7,2,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007509,High Ambient Temperature Rail Expansion Risk,SEC_023,12.354633,79.77041,1.6,21,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007510,Post-Derailment Caution Speed Order,SEC_008,12.965923,80.150882,5.9,13,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007511,Monsoon Heavy Flood Waterlogging,SEC_053,10.80342,78.691276,5.1,2,2,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007512,Emergency Broken Rail Renewal,SEC_060,10.512102,78.220256,3.5,10,3,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007513,Monsoon Heavy Flood Waterlogging,SEC_040,11.250013,79.158565,2.1,19,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007514,Emergency Broken Rail Renewal,SEC_037,11.395083,79.220771,5.1,13,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007515,Signal Cable Cut by Road Construction,SEC_032,11.887698,79.44757,6.8,16,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007516,Post-Derailment Caution Speed Order,SEC_021,12.460087,79.857836,7.7,5,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007517,Monsoon Heavy Flood Waterlogging,SEC_041,11.200727,79.093611,3.4,16,3,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007518,Monsoon Heavy Flood Waterlogging,SEC_007,12.969299,80.15389,6.6,16,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007519,OHE Catenary Parting Incident,SEC_065,9.703187,78.083875,3.3,12,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007520,Post-Derailment Caution Speed Order,SEC_029,12.038282,79.538228,7.6,8,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007521,Signal Cable Cut by Road Construction,SEC_045,10.963673,78.946284,4.8,9,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007522,Post-Derailment Caution Speed Order,SEC_040,11.235045,79.133035,1.7,2,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007523,OHE Catenary Parting Incident,SEC_062,10.026887,78.104746,2.5,5,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007524,Post-Derailment Caution Speed Order,SEC_047,10.887383,78.838585,7.3,20,2,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007525,High Ambient Temperature Rail Expansion Risk,SEC_040,11.244534,79.14922,5.0,9,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007526,Monsoon Heavy Flood Waterlogging,SEC_043,11.065477,79.023168,2.4,21,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007527,Monsoon Heavy Flood Waterlogging,SEC_060,10.510857,78.217306,7.2,14,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007528,Post-Derailment Caution Speed Order,SEC_053,10.803826,78.691542,6.3,13,3,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-007529,Monsoon Heavy Flood Waterlogging,SEC_006,12.983124,80.171637,7.9,10,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
