date,location,station_code,district,latitude,longitude,rainfall_mm,rainfall_category,spatial_resolution,source,source_url
2024-12-05,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,8.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-05,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,20.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-05,Dindigul Junction,DG,Dindigul,10.3644,77.9803,19.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-05,Madurai Junction,MDU,Madurai,9.9195,78.1111,25.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-05,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,5.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-06,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,63.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-06,Tindivanam,TMV,Viluppuram,12.2312,79.6508,33.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-06,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,34.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-06,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,3.6,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-06,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,4.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-06,Dindigul Junction,DG,Dindigul,10.3644,77.9803,42.7,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-06,Thoothukudi,TN,Thoothukudi,8.8053,78.146,17.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-07,Tambaram,TBM,Chengalpattu,12.9248,80.1202,0.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-07,Tindivanam,TMV,Viluppuram,12.2312,79.6508,52.7,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-07,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,56.2,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-07,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,14.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-07,Satur,SRT,Virudhunagar,9.3592,77.9255,17.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-07,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,16.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-08,Tambaram,TBM,Chengalpattu,12.9248,80.1202,31.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-08,Ariyalur,ALU,Ariyalur,11.1401,79.0768,1.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-08,Madurai Junction,MDU,Madurai,9.9195,78.1111,4.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-08,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,17.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-08,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,43.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-08,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,3.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-09,Chennai Egmore,MS,Chennai,13.0777,80.2613,7.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-09,Tambaram,TBM,Chengalpattu,12.9248,80.1202,12.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-09,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,15.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-09,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,15.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-09,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,95.3,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-09,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,55.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-09,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,4.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-10,Tambaram,TBM,Chengalpattu,12.9248,80.1202,67.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-10,Dindigul Junction,DG,Dindigul,10.3644,77.9803,80.2,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-10,Madurai Junction,MDU,Madurai,9.9195,78.1111,3.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-10,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,26.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-10,Satur,SRT,Virudhunagar,9.3592,77.9255,75.0,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-10,Thoothukudi,TN,Thoothukudi,8.8053,78.146,24.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Chennai Egmore,MS,Chennai,13.0777,80.2613,29.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,5.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Tindivanam,TMV,Viluppuram,12.2312,79.6508,6.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,27.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,35.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Dindigul Junction,DG,Dindigul,10.3644,77.9803,47.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Satur,SRT,Virudhunagar,9.3592,77.9255,4.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-11,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,28.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-12,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,7.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-12,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,4.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-12,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,19.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-12,Thoothukudi,TN,Thoothukudi,8.8053,78.146,25.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-13,Chennai Egmore,MS,Chennai,13.0777,80.2613,11.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-13,Tindivanam,TMV,Viluppuram,12.2312,79.6508,10.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-13,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,38.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-13,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,69.3,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-13,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,7.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-13,Madurai Junction,MDU,Madurai,9.9195,78.1111,13.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-13,Satur,SRT,Virudhunagar,9.3592,77.9255,52.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-14,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,3.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-14,Tindivanam,TMV,Viluppuram,12.2312,79.6508,22.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-14,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,2.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-14,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,40.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-14,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,13.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-14,Satur,SRT,Virudhunagar,9.3592,77.9255,10.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-15,Chennai Egmore,MS,Chennai,13.0777,80.2613,4.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-15,Tambaram,TBM,Chengalpattu,12.9248,80.1202,3.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-15,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,7.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-15,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,13.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-15,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,67.9,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-15,Madurai Junction,MDU,Madurai,9.9195,78.1111,24.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-15,Satur,SRT,Virudhunagar,9.3592,77.9255,10.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-16,Chennai Egmore,MS,Chennai,13.0777,80.2613,3.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-16,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,4.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-16,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,32.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-16,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,154.4,Extremely Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-16,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,16.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-16,Thoothukudi,TN,Thoothukudi,8.8053,78.146,28.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-17,Tambaram,TBM,Chengalpattu,12.9248,80.1202,6.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-17,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,32.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-17,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,19.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-17,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,8.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-17,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,11.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-18,Chennai Egmore,MS,Chennai,13.0777,80.2613,21.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-18,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,27.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-18,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,7.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-18,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,40.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-19,Tindivanam,TMV,Viluppuram,12.2312,79.6508,10.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-19,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,68.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-19,Madurai Junction,MDU,Madurai,9.9195,78.1111,1.0,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-19,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,66.3,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-19,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,9.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,68.2,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Tindivanam,TMV,Viluppuram,12.2312,79.6508,30.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,3.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,1.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Dindigul Junction,DG,Dindigul,10.3644,77.9803,44.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,107.2,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Satur,SRT,Virudhunagar,9.3592,77.9255,40.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,8.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-20,Thoothukudi,TN,Thoothukudi,8.8053,78.146,23.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-21,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,15.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-21,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,1.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-21,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,49.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-21,Satur,SRT,Virudhunagar,9.3592,77.9255,0.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-21,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,12.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-21,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,10.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-21,Thoothukudi,TN,Thoothukudi,8.8053,78.146,4.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-22,Chennai Egmore,MS,Chennai,13.0777,80.2613,30.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-22,Madurai Junction,MDU,Madurai,9.9195,78.1111,3.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-22,Satur,SRT,Virudhunagar,9.3592,77.9255,4.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-22,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,4.1,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-22,Thoothukudi,TN,Thoothukudi,8.8053,78.146,55.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Chennai Egmore,MS,Chennai,13.0777,80.2613,45.4,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Tambaram,TBM,Chengalpattu,12.9248,80.1202,11.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,109.1,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,15.1,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,5.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,79.7,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Madurai Junction,MDU,Madurai,9.9195,78.1111,20.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,58.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-23,Thoothukudi,TN,Thoothukudi,8.8053,78.146,0.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Tindivanam,TMV,Viluppuram,12.2312,79.6508,6.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,74.4,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,10.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Ariyalur,ALU,Ariyalur,11.1401,79.0768,8.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,3.9,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Madurai Junction,MDU,Madurai,9.9195,78.1111,47.0,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Satur,SRT,Virudhunagar,9.3592,77.9255,23.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-24,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,7.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-25,Tindivanam,TMV,Viluppuram,12.2312,79.6508,14.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-25,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,5.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-25,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,56.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-25,Madurai Junction,MDU,Madurai,9.9195,78.1111,47.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-25,Satur,SRT,Virudhunagar,9.3592,77.9255,36.3,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-25,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,5.4,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-26,Tindivanam,TMV,Viluppuram,12.2312,79.6508,33.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-26,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,2.7,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-26,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,11.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-26,Satur,SRT,Virudhunagar,9.3592,77.9255,8.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-26,Thoothukudi,TN,Thoothukudi,8.8053,78.146,50.6,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-27,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,59.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-27,Ariyalur,ALU,Ariyalur,11.1401,79.0768,16.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-27,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,21.9,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-27,Satur,SRT,Virudhunagar,9.3592,77.9255,50.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-27,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,7.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-27,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,5.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-27,Thoothukudi,TN,Thoothukudi,8.8053,78.146,43.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-28,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,48.5,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-28,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,14.7,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-28,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,2.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-28,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,6.5,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-28,Satur,SRT,Virudhunagar,9.3592,77.9255,7.3,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-28,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,15.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Chennai Egmore,MS,Chennai,13.0777,80.2613,35.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Tambaram,TBM,Chengalpattu,12.9248,80.1202,47.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,38.8,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Tindivanam,TMV,Viluppuram,12.2312,79.6508,5.8,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,18.8,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,17.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Ariyalur,ALU,Ariyalur,11.1401,79.0768,32.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-29,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,16.4,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-30,Chennai Egmore,MS,Chennai,13.0777,80.2613,30.5,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-30,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,3.2,Light Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-30,Ariyalur,ALU,Ariyalur,11.1401,79.0768,20.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-30,Dindigul Junction,DG,Dindigul,10.3644,77.9803,87.5,Very Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-30,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,15.6,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-30,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,27.0,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-31,Chennai Egmore,MS,Chennai,13.0777,80.2613,9.3,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-31,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,41.9,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-31,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,61.1,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-31,Dindigul Junction,DG,Dindigul,10.3644,77.9803,35.6,Heavy Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
2024-12-31,Thoothukudi,TN,Thoothukudi,8.8053,78.146,16.2,Moderate Rain,station,IMD Gridded Rainfall Records,https://mausam.imd.gov.in
