task_id,department,section_id,severity_num,priority_rank,estimated_duration_hours,deferred_count,days_until_target,total_trains_daily,capacity_utilization_percent,festival_traffic_multiplier
TMS_TASK_002941,ENGINEERING,SEC_047,2,2,3.6,0,7,55,91.7,1.0
TMS_TASK_002942,ENGINEERING,SEC_058,3,3,2.8,0,7,72,120.0,1.0
TMS_TASK_002943,ENGINEERING,SEC_027,3,3,3.7,1,7,51,85.0,1.0
TMS_TASK_002944,ENGINEERING,SEC_053,3,3,4.4,2,7,57,95.0,1.0
TMS_TASK_002945,ENGINEERING,SEC_042,2,2,2.1,3,7,60,100.0,1.0
TMS_TASK_002946,ENGINEERING,SEC_059,4,4,2.9,0,7,51,85.0,1.0
TMS_TASK_002947,ENGINEERING,SEC_047,2,2,4.0,0,7,55,91.7,1.0
TMS_TASK_002948,ENGINEERING,SEC_034,2,2,3.5,0,7,56,93.3,1.0
TMS_TASK_002949,ENGINEERING,SEC_037,2,2,3.5,0,7,45,75.0,1.0
TMS_TASK_002950,ENGINEERING,SEC_006,2,2,2.0,0,7,62,103.3,1.0
TMS_TASK_002951,ENGINEERING,SEC_007,3,3,3.6,0,7,40,66.7,1.0
TMS_TASK_002952,ENGINEERING,SEC_025,3,3,4.7,0,7,37,61.7,1.0
TMS_TASK_002953,ENGINEERING,SEC_033,3,3,2.4,0,7,70,116.7,1.0
TMS_TASK_002954,ENGINEERING,SEC_055,2,2,3.6,0,7,69,115.0,1.0
TMS_TASK_002955,ENGINEERING,SEC_058,2,2,4.3,3,7,72,120.0,1.6
TMS_TASK_002956,ENGINEERING,SEC_007,4,4,1.8,0,7,40,66.7,1.0
TMS_TASK_002957,ENGINEERING,SEC_057,4,4,4.2,0,7,64,106.7,1.0
TMS_TASK_002958,ENGINEERING,SEC_012,3,3,4.2,2,7,69,115.0,1.0
TMS_TASK_002959,ENGINEERING,SEC_016,4,4,2.6,1,7,72,120.0,1.0
TMS_TASK_002960,ENGINEERING,SEC_043,2,2,2.3,0,7,39,65.0,1.0
TMS_TASK_002961,ENGINEERING,SEC_007,3,3,4.2,0,7,40,66.7,1.0
TMS_TASK_002962,ENGINEERING,SEC_051,3,3,3.6,0,7,47,78.3,1.0
TMS_TASK_002963,ENGINEERING,SEC_032,4,4,4.5,2,7,68,113.3,1.0
TMS_TASK_002964,ENGINEERING,SEC_008,2,2,3.6,0,7,50,83.3,1.0
TMS_TASK_002965,ENGINEERING,SEC_045,4,4,2.4,0,7,43,71.7,1.0
TMS_TASK_002966,ENGINEERING,SEC_059,4,4,1.9,0,7,51,85.0,1.0
TMS_TASK_002967,ENGINEERING,SEC_004,3,3,3.3,4,7,70,116.7,1.0
TMS_TASK_002968,ENGINEERING,SEC_067,3,3,2.5,2,7,59,210.7,1.0
TMS_TASK_002969,ENGINEERING,SEC_029,4,4,2.7,0,7,57,95.0,1.0
TMS_TASK_002970,ENGINEERING,SEC_029,2,2,3.5,3,7,57,95.0,1.0
TMS_TASK_002971,ENGINEERING,SEC_028,3,3,2.5,0,7,59,98.3,1.0
TMS_TASK_002972,ENGINEERING,SEC_044,2,2,3.2,0,7,45,75.0,1.0
TMS_TASK_002973,ENGINEERING,SEC_004,4,4,2.2,0,7,70,116.7,1.0
TMS_TASK_002974,ENGINEERING,SEC_009,3,3,4.3,0,7,47,78.3,1.0
TMS_TASK_002975,ENGINEERING,SEC_005,3,3,1.9,0,7,72,120.0,1.0
TMS_TASK_002976,ENGINEERING,SEC_056,3,3,3.5,4,7,71,118.3,1.0
TMS_TASK_002977,ENGINEERING,SEC_050,2,2,2.3,4,7,42,70.0,1.0
TMS_TASK_002978,ENGINEERING,SEC_015,4,4,2.0,0,7,50,83.3,1.8
TMS_TASK_002979,ENGINEERING,SEC_032,4,4,1.9,0,7,68,113.3,1.0
TMS_TASK_002980,ENGINEERING,SEC_028,4,4,2.7,0,7,59,98.3,1.0
TMS_TASK_002981,ENGINEERING,SEC_022,4,4,2.2,0,7,54,90.0,1.0
TMS_TASK_002982,ENGINEERING,SEC_017,3,3,2.0,4,7,64,106.7,1.0
TMS_TASK_002983,ENGINEERING,SEC_059,3,3,4.5,3,7,51,85.0,1.0
TMS_TASK_002984,ENGINEERING,SEC_057,3,3,4.3,0,7,64,106.7,1.0
TMS_TASK_002985,ENGINEERING,SEC_026,4,4,2.0,0,7,45,75.0,1.0
TMS_TASK_002986,ENGINEERING,SEC_025,3,3,1.8,3,7,37,61.7,1.45
TMS_TASK_002987,ENGINEERING,SEC_010,2,2,4.4,0,7,48,80.0,1.0
TMS_TASK_002988,ENGINEERING,SEC_045,3,3,4.6,2,7,43,71.7,1.0
TMS_TASK_002989,ENGINEERING,SEC_011,2,2,1.9,4,7,73,121.7,1.0
TMS_TASK_002990,ENGINEERING,SEC_053,4,4,4.1,0,7,57,95.0,1.0
TMS_TASK_002991,ENGINEERING,SEC_068,4,4,2.2,0,7,77,275.0,1.0
TMS_TASK_002992,ENGINEERING,SEC_028,4,4,2.7,0,7,59,98.3,1.0
TMS_TASK_002993,ENGINEERING,SEC_065,3,3,2.4,4,7,68,113.3,1.0
TMS_TASK_002994,ENGINEERING,SEC_049,2,2,4.4,0,7,71,118.3,1.0
TMS_TASK_002995,ENGINEERING,SEC_047,3,3,2.2,0,7,55,91.7,1.0
TMS_TASK_002996,ENGINEERING,SEC_052,3,3,4.5,0,7,52,86.7,1.0
TMS_TASK_002997,ENGINEERING,SEC_054,4,4,3.9,0,7,68,113.3,1.0
TMS_TASK_002998,ENGINEERING,SEC_060,4,4,3.5,0,7,47,78.3,1.0
TMS_TASK_002999,ENGINEERING,SEC_057,4,4,2.0,0,7,64,106.7,1.0
TMS_TASK_003000,ENGINEERING,SEC_047,2,2,2.4,0,7,55,91.7,1.0
TMS_TASK_003001,ENGINEERING,SEC_031,4,4,2.6,0,7,43,71.7,1.0
TMS_TASK_003002,ENGINEERING,SEC_046,3,3,3.5,0,7,75,125.0,1.0
TMS_TASK_003003,ENGINEERING,SEC_026,3,3,4.7,0,7,45,75.0,1.0
TMS_TASK_003004,ENGINEERING,SEC_005,4,4,3.7,3,7,72,120.0,1.45
TMS_TASK_003005,ENGINEERING,SEC_052,2,2,3.5,1,7,52,86.7,1.0
TMS_TASK_003006,ENGINEERING,SEC_054,4,4,4.3,0,7,68,113.3,1.0
TMS_TASK_003007,ENGINEERING,SEC_033,3,3,2.4,0,7,70,116.7,1.0
TMS_TASK_003008,ENGINEERING,SEC_050,3,3,4.5,0,7,42,70.0,1.0
TMS_TASK_003009,ENGINEERING,SEC_038,3,3,2.3,2,7,48,80.0,1.0
TMS_TASK_003010,ENGINEERING,SEC_027,3,3,1.5,0,7,51,85.0,1.0
TMS_TASK_003011,ENGINEERING,SEC_015,2,2,3.8,3,7,50,83.3,1.0
TMS_TASK_003012,ENGINEERING,SEC_061,3,3,4.6,0,7,37,61.7,1.0
TMS_TASK_003013,ENGINEERING,SEC_021,3,3,3.5,0,7,36,60.0,1.0
TMS_TASK_003014,ENGINEERING,SEC_046,4,4,2.7,4,7,75,125.0,1.0
TMS_TASK_003015,ENGINEERING,SEC_006,3,3,3.4,2,7,62,103.3,1.0
TMS_TASK_003016,ENGINEERING,SEC_038,3,3,2.3,0,7,48,80.0,1.0
TMS_TASK_003017,ENGINEERING,SEC_062,2,2,3.4,2,7,64,106.7,1.0
TMS_TASK_003018,ENGINEERING,SEC_062,3,3,1.9,0,7,64,106.7,1.0
TMS_TASK_003019,ENGINEERING,SEC_046,3,3,1.9,3,7,75,125.0,1.0
TMS_TASK_003020,ENGINEERING,SEC_013,4,4,4.1,0,7,50,83.3,1.0
TMS_TASK_003021,ENGINEERING,SEC_003,2,2,3.5,1,7,60,100.0,1.0
TMS_TASK_003022,ENGINEERING,SEC_006,4,4,2.5,0,7,62,103.3,1.0
TMS_TASK_003023,ENGINEERING,SEC_008,3,3,2.3,0,7,50,83.3,1.0
TMS_TASK_003024,ENGINEERING,SEC_044,4,4,3.9,0,7,45,75.0,1.0
TMS_TASK_003025,ENGINEERING,SEC_033,2,2,3.8,2,7,70,116.7,1.0
TMS_TASK_003026,ENGINEERING,SEC_050,4,4,2.8,0,7,42,70.0,1.25
TMS_TASK_003027,ENGINEERING,SEC_011,2,2,4.1,0,7,73,121.7,1.0
TMS_TASK_003028,ENGINEERING,SEC_028,2,2,4.3,4,7,59,98.3,1.0
TMS_TASK_003029,ENGINEERING,SEC_041,2,2,1.7,3,7,37,61.7,1.0
TMS_TASK_003030,ENGINEERING,SEC_016,2,2,4.3,2,7,72,120.0,1.0
TMS_TASK_003031,ENGINEERING,SEC_068,4,4,2.5,0,7,77,275.0,1.0
TMS_TASK_003032,ENGINEERING,SEC_048,3,3,4.4,2,7,36,60.0,1.0
TMS_TASK_003033,ENGINEERING,SEC_056,2,2,1.7,0,7,71,118.3,1.0
TMS_TASK_003034,ENGINEERING,SEC_064,2,2,2.2,3,7,56,93.3,1.0
TMS_TASK_003035,ENGINEERING,SEC_059,4,4,2.4,0,7,51,85.0,1.0
TMS_TASK_003036,ENGINEERING,SEC_062,3,3,1.6,0,7,64,106.7,1.0
TMS_TASK_003037,ENGINEERING,SEC_011,3,3,4.3,0,7,73,121.7,1.0
TMS_TASK_003038,ENGINEERING,SEC_018,3,3,2.0,2,7,44,73.3,1.0
TMS_TASK_003039,ENGINEERING,SEC_019,4,4,4.2,0,7,76,126.7,1.75
TMS_TASK_003040,ENGINEERING,SEC_055,3,3,4.5,0,7,69,115.0,1.55
TMS_TASK_003041,ENGINEERING,SEC_026,3,3,1.9,1,7,45,75.0,1.0
TMS_TASK_003042,ENGINEERING,SEC_006,2,2,3.5,4,7,62,103.3,1.0
TMS_TASK_003043,ENGINEERING,SEC_004,4,4,2.1,4,7,70,116.7,1.0
TMS_TASK_003044,ENGINEERING,SEC_029,3,3,3.9,0,7,57,95.0,1.0
TMS_TASK_003045,ENGINEERING,SEC_059,4,4,2.1,0,7,51,85.0,1.0
TMS_TASK_003046,ENGINEERING,SEC_017,2,2,3.0,1,7,64,106.7,1.0
TMS_TASK_003047,ENGINEERING,SEC_043,4,4,3.5,0,7,39,65.0,1.0
TMS_TASK_003048,ENGINEERING,SEC_066,3,3,4.1,0,7,71,253.6,1.0
TMS_TASK_003049,ENGINEERING,SEC_034,3,3,4.5,4,7,56,93.3,1.0
TMS_TASK_003050,ENGINEERING,SEC_008,3,3,1.8,1,7,50,83.3,1.0
TMS_TASK_003051,ENGINEERING,SEC_013,4,4,2.4,0,7,50,83.3,1.0
TMS_TASK_003052,ENGINEERING,SEC_008,3,3,2.0,0,7,50,83.3,1.3
TMS_TASK_003053,ENGINEERING,SEC_065,3,3,3.6,0,7,68,113.3,1.0
TMS_TASK_003054,ENGINEERING,SEC_043,4,4,4.0,0,7,39,65.0,1.0
TMS_TASK_003055,ENGINEERING,SEC_039,2,2,3.4,1,7,60,100.0,1.3
TMS_TASK_003056,ENGINEERING,SEC_059,4,4,4.3,0,7,51,85.0,1.0
TMS_TASK_003057,ENGINEERING,SEC_044,2,2,4.3,1,7,45,75.0,1.0
TMS_TASK_003058,ENGINEERING,SEC_009,4,4,3.8,0,7,47,78.3,1.0
TMS_TASK_003059,ENGINEERING,SEC_037,4,4,3.9,0,7,45,75.0,1.0
TMS_TASK_003060,ENGINEERING,SEC_036,3,3,4.2,2,7,37,61.7,1.0
TMS_TASK_003061,ENGINEERING,SEC_028,3,3,3.6,4,7,59,98.3,1.0
TMS_TASK_003062,ENGINEERING,SEC_042,2,2,2.0,2,7,60,100.0,1.0
TMS_TASK_003063,ENGINEERING,SEC_043,3,3,4.3,0,7,39,65.0,1.0
TMS_TASK_003064,ENGINEERING,SEC_042,4,4,3.8,0,7,60,100.0,1.0
TMS_TASK_003065,ENGINEERING,SEC_066,2,2,3.4,3,7,71,253.6,1.0
TMS_TASK_003066,ENGINEERING,SEC_055,3,3,3.4,0,7,69,115.0,1.0
TMS_TASK_003067,ENGINEERING,SEC_048,3,3,1.9,0,7,36,60.0,1.0
TMS_TASK_003068,ENGINEERING,SEC_022,3,3,3.8,2,7,54,90.0,1.0
TMS_TASK_003069,ENGINEERING,SEC_027,3,3,4.6,0,7,51,85.0,1.55
TMS_TASK_003070,ENGINEERING,SEC_067,4,4,2.3,0,7,59,210.7,1.0
TMS_TASK_003071,ENGINEERING,SEC_013,4,4,4.1,1,7,50,83.3,1.0
TMS_TASK_003072,ENGINEERING,SEC_045,4,4,4.2,0,7,43,71.7,1.0
TMS_TASK_003073,ENGINEERING,SEC_010,2,2,3.4,0,7,48,80.0,1.0
TMS_TASK_003074,ENGINEERING,SEC_009,2,2,1.8,1,7,47,78.3,1.0
TMS_TASK_003075,ENGINEERING,SEC_054,2,2,4.3,0,7,68,113.3,1.0
TMS_TASK_003076,ENGINEERING,SEC_027,2,2,3.6,0,7,51,85.0,1.0
TMS_TASK_003077,ENGINEERING,SEC_034,2,2,4.6,0,7,56,93.3,1.0
TMS_TASK_003078,ENGINEERING,SEC_001,3,3,2.7,1,7,69,115.0,1.0
TMS_TASK_003079,ENGINEERING,SEC_032,3,3,2.9,0,7,68,113.3,1.0
TMS_TASK_003080,ENGINEERING,SEC_067,4,4,4.1,0,7,59,210.7,1.0
TMS_TASK_003081,ENGINEERING,SEC_020,2,2,3.5,2,7,52,86.7,1.0
TMS_TASK_003082,ENGINEERING,SEC_035,3,3,3.3,0,7,68,113.3,1.0
TMS_TASK_003083,ENGINEERING,SEC_017,2,2,2.2,0,7,64,106.7,1.0
TMS_TASK_003084,ENGINEERING,SEC_018,3,3,1.5,0,7,44,73.3,1.0
TMS_TASK_003085,ENGINEERING,SEC_045,3,3,3.4,0,7,43,71.7,1.0
TMS_TASK_003086,ENGINEERING,SEC_053,3,3,2.1,4,7,57,95.0,1.0
TMS_TASK_003087,ENGINEERING,SEC_068,4,4,1.9,0,7,77,275.0,1.0
TMS_TASK_003088,ENGINEERING,SEC_065,2,2,3.7,2,7,68,113.3,1.0
TMS_TASK_003089,ENGINEERING,SEC_001,2,2,2.8,2,7,69,115.0,1.0
TMS_TASK_003090,ENGINEERING,SEC_058,2,2,3.0,0,7,72,120.0,1.0
TMS_TASK_003091,ENGINEERING,SEC_026,3,3,4.2,0,7,45,75.0,1.0
TMS_TASK_003092,ENGINEERING,SEC_020,4,4,1.9,0,7,52,86.7,1.0
TMS_TASK_003093,ENGINEERING,SEC_010,3,3,2.0,4,7,48,80.0,1.0
TMS_TASK_003094,ENGINEERING,SEC_059,3,3,2.7,0,7,51,85.0,1.0
TMS_TASK_003095,ENGINEERING,SEC_041,4,4,3.5,0,7,37,61.7,1.0
TMS_TASK_003096,ENGINEERING,SEC_005,3,3,1.8,1,7,72,120.0,1.0
TMS_TASK_003097,ENGINEERING,SEC_065,3,3,3.4,0,7,68,113.3,1.0
TMS_TASK_003098,ENGINEERING,SEC_017,3,3,2.3,3,7,64,106.7,1.0
TMS_TASK_003099,ENGINEERING,SEC_022,3,3,2.5,1,7,54,90.0,1.0
TMS_TASK_003100,ENGINEERING,SEC_041,4,4,2.3,0,7,37,61.7,1.0
TMS_TASK_003101,ENGINEERING,SEC_068,3,3,2.2,0,7,77,275.0,1.0
TMS_TASK_003102,ENGINEERING,SEC_011,3,3,2.5,4,7,73,121.7,1.0
TMS_TASK_003103,ENGINEERING,SEC_056,4,4,2.4,0,7,71,118.3,1.0
TMS_TASK_003104,ENGINEERING,SEC_051,3,3,4.6,0,7,47,78.3,1.0
TMS_TASK_003105,ENGINEERING,SEC_021,4,4,2.9,0,7,36,60.0,1.0
TMS_TASK_003106,ENGINEERING,SEC_026,2,2,4.3,0,7,45,75.0,1.0
TMS_TASK_003107,ENGINEERING,SEC_019,4,4,2.2,0,7,76,126.7,1.0
TMS_TASK_003108,ENGINEERING,SEC_060,3,3,3.6,0,7,47,78.3,1.65
TMS_TASK_003109,ENGINEERING,SEC_047,3,3,2.4,3,7,55,91.7,1.0
TMS_TASK_003110,ENGINEERING,SEC_026,4,4,3.5,0,7,45,75.0,1.4
TMS_TASK_003111,ENGINEERING,SEC_040,2,2,1.9,0,7,59,98.3,1.0
TMS_TASK_003112,ENGINEERING,SEC_005,3,3,3.8,0,7,72,120.0,1.0
TMS_TASK_003113,ENGINEERING,SEC_021,3,3,4.3,0,7,36,60.0,1.0
TMS_TASK_003114,ENGINEERING,SEC_004,4,4,2.4,0,7,70,116.7,1.0
TMS_TASK_003115,ENGINEERING,SEC_023,4,4,3.8,0,7,68,113.3,1.0
TMS_TASK_003116,ENGINEERING,SEC_015,3,3,2.4,1,7,50,83.3,1.0
TMS_TASK_003117,ENGINEERING,SEC_008,3,3,4.3,0,7,50,83.3,1.0
TMS_TASK_003118,ENGINEERING,SEC_041,3,3,2.8,0,7,37,61.7,1.0
TMS_TASK_003119,ENGINEERING,SEC_019,3,3,4.6,0,7,76,126.7,1.0
TMS_TASK_003120,ENGINEERING,SEC_046,3,3,3.7,0,7,75,125.0,1.0
TMS_TASK_003121,ENGINEERING,SEC_028,4,4,3.8,0,7,59,98.3,1.0
TMS_TASK_003122,ENGINEERING,SEC_068,3,3,4.6,0,7,77,275.0,1.0
TMS_TASK_003123,ENGINEERING,SEC_015,4,4,3.9,0,7,50,83.3,1.0
TMS_TASK_003124,ENGINEERING,SEC_037,4,4,2.5,0,7,45,75.0,1.0
TMS_TASK_003125,ENGINEERING,SEC_001,3,3,1.6,0,7,69,115.0,1.0
TMS_TASK_003126,ENGINEERING,SEC_067,4,4,4.0,0,7,59,210.7,1.0
TMS_TASK_003127,ENGINEERING,SEC_024,2,2,3.5,3,7,68,113.3,1.0
TMS_TASK_003128,ENGINEERING,SEC_027,3,3,2.4,0,7,51,85.0,1.0
TMS_TASK_003129,ENGINEERING,SEC_040,4,4,2.4,0,7,59,98.3,1.0
TMS_TASK_003130,ENGINEERING,SEC_063,2,2,3.6,0,7,59,98.3,1.0
TMS_TASK_003131,ENGINEERING,SEC_061,3,3,2.3,1,7,37,61.7,1.0
TMS_TASK_003132,ENGINEERING,SEC_036,2,2,4.7,1,7,37,61.7,1.0
TMS_TASK_003133,ENGINEERING,SEC_024,4,4,4.2,0,7,68,113.3,1.0
TMS_TASK_003134,ENGINEERING,SEC_024,3,3,4.0,0,7,68,113.3,1.0
TMS_TASK_003135,ENGINEERING,SEC_004,4,4,4.1,4,7,70,116.7,1.0
TMS_TASK_003136,ENGINEERING,SEC_067,4,4,1.9,0,7,59,210.7,1.0
TMS_TASK_003137,ENGINEERING,SEC_034,3,3,3.6,0,7,56,93.3,1.0
TMS_TASK_003138,ENGINEERING,SEC_057,3,3,3.3,0,7,64,106.7,1.0
TMS_TASK_003139,ENGINEERING,SEC_049,3,3,1.8,0,7,71,118.3,1.0
TMS_TASK_003140,ENGINEERING,SEC_053,4,4,4.4,0,7,57,95.0,1.0
TMS_TASK_003141,ENGINEERING,SEC_023,3,3,4.7,0,7,68,113.3,1.0
TMS_TASK_003142,ENGINEERING,SEC_053,2,2,4.2,1,7,57,95.0,1.0
TMS_TASK_003143,ENGINEERING,SEC_062,3,3,2.1,4,7,64,106.7,1.0
TMS_TASK_003144,ENGINEERING,SEC_041,3,3,4.3,4,7,37,61.7,1.0
TMS_TASK_003145,ENGINEERING,SEC_057,2,2,2.1,0,7,64,106.7,1.0
TMS_TASK_003146,ENGINEERING,SEC_060,3,3,4.6,0,7,47,78.3,1.0
TMS_TASK_003147,ENGINEERING,SEC_054,3,3,2.0,0,7,68,113.3,1.0
TMS_TASK_003148,ENGINEERING,SEC_057,4,4,3.9,0,7,64,106.7,1.0
TMS_TASK_003149,ENGINEERING,SEC_010,4,4,4.3,0,7,48,80.0,1.0
TMS_TASK_003150,ENGINEERING,SEC_040,3,3,3.4,0,7,59,98.3,1.0
TMS_TASK_003151,ENGINEERING,SEC_007,3,3,2.0,2,7,40,66.7,1.0
TMS_TASK_003152,ENGINEERING,SEC_038,3,3,2.5,3,7,48,80.0,1.0
TMS_TASK_003153,ENGINEERING,SEC_061,4,4,2.2,0,7,37,61.7,1.0
TMS_TASK_003154,ENGINEERING,SEC_003,3,3,3.9,0,7,60,100.0,1.0
TMS_TASK_003155,ENGINEERING,SEC_051,3,3,3.2,2,7,47,78.3,1.0
TMS_TASK_003156,ENGINEERING,SEC_047,4,4,4.1,0,7,55,91.7,1.0
TMS_TASK_003157,ENGINEERING,SEC_068,4,4,2.4,0,7,77,275.0,1.0
TMS_TASK_003158,ENGINEERING,SEC_038,3,3,1.9,0,7,48,80.0,1.0
TMS_TASK_003159,ENGINEERING,SEC_036,4,4,2.6,0,7,37,61.7,1.0
TMS_TASK_003160,ENGINEERING,SEC_041,4,4,3.9,0,7,37,61.7,1.0
TMS_TASK_003161,ENGINEERING,SEC_013,3,3,2.1,0,7,50,83.3,1.0
TMS_TASK_003162,ENGINEERING,SEC_058,3,3,4.6,0,7,72,120.0,1.0
TMS_TASK_003163,ENGINEERING,SEC_050,4,4,2.4,0,7,42,70.0,1.0
TMS_TASK_003164,ENGINEERING,SEC_030,3,3,3.4,0,7,56,93.3,1.0
TMS_TASK_003165,ENGINEERING,SEC_062,4,4,2.6,0,7,64,106.7,1.0
TMS_TASK_003166,ENGINEERING,SEC_025,4,4,3.8,0,7,37,61.7,1.0
TMS_TASK_003167,ENGINEERING,SEC_027,4,4,4.1,0,7,51,85.0,1.0
TMS_TASK_003168,ENGINEERING,SEC_051,2,2,3.5,3,7,47,78.3,1.0
TMS_TASK_003169,ENGINEERING,SEC_057,3,3,2.0,0,7,64,106.7,1.0
TMS_TASK_003170,ENGINEERING,SEC_047,2,2,3.4,0,7,55,91.7,1.0
TMS_TASK_003171,ENGINEERING,SEC_039,2,2,4.5,1,7,60,100.0,1.0
TMS_TASK_003172,ENGINEERING,SEC_016,4,4,4.1,0,7,72,120.0,1.0
TMS_TASK_003173,ENGINEERING,SEC_022,4,4,2.2,0,7,54,90.0,1.0
TMS_TASK_003174,ENGINEERING,SEC_054,2,2,4.7,0,7,68,113.3,1.0
TMS_TASK_003175,ENGINEERING,SEC_021,4,4,3.9,2,7,36,60.0,1.0
TMS_TASK_003176,ENGINEERING,SEC_016,3,3,3.2,0,7,72,120.0,1.0
TMS_TASK_003177,ENGINEERING,SEC_059,4,4,4.0,0,7,51,85.0,1.0
TMS_TASK_003178,ENGINEERING,SEC_031,3,3,4.3,4,7,43,71.7,1.0
TMS_TASK_003179,ENGINEERING,SEC_042,4,4,3.7,0,7,60,100.0,1.0
TMS_TASK_003180,ENGINEERING,SEC_032,3,3,1.7,0,7,68,113.3,1.0
TMS_TASK_003181,ENGINEERING,SEC_059,3,3,3.5,2,7,51,85.0,1.0
TMS_TASK_003182,ENGINEERING,SEC_034,3,3,3.5,0,7,56,93.3,1.0
TMS_TASK_003183,ENGINEERING,SEC_009,3,3,4.6,2,7,47,78.3,1.0
TMS_TASK_003184,ENGINEERING,SEC_011,3,3,4.6,0,7,73,121.7,1.0
TMS_TASK_003185,ENGINEERING,SEC_010,4,4,2.4,0,7,48,80.0,1.0
TMS_TASK_003186,ENGINEERING,SEC_017,4,4,2.3,0,7,64,106.7,1.0
TMS_TASK_003187,ENGINEERING,SEC_068,3,3,3.1,4,7,77,275.0,1.0
TMS_TASK_003188,ENGINEERING,SEC_048,2,2,2.5,3,7,36,60.0,1.0
TMS_TASK_003189,ENGINEERING,SEC_052,4,4,1.9,0,7,52,86.7,1.0
TMS_TASK_003190,ENGINEERING,SEC_025,3,3,2.2,0,7,37,61.7,1.0
TMS_TASK_003191,ENGINEERING,SEC_021,3,3,2.6,1,7,36,60.0,1.0
TMS_TASK_003192,ENGINEERING,SEC_065,4,4,2.8,0,7,68,113.3,1.0
TMS_TASK_003193,ENGINEERING,SEC_063,4,4,1.7,0,7,59,98.3,1.0
TMS_TASK_003194,ENGINEERING,SEC_051,4,4,2.3,1,7,47,78.3,1.0
TMS_TASK_003195,ENGINEERING,SEC_036,2,2,3.6,0,7,37,61.7,1.0
TMS_TASK_003196,ENGINEERING,SEC_066,4,4,4.3,0,7,71,253.6,1.0
TMS_TASK_003197,ENGINEERING,SEC_015,3,3,3.0,4,7,50,83.3,1.0
TMS_TASK_003198,ENGINEERING,SEC_039,2,2,3.6,0,7,60,100.0,1.0
TMS_TASK_003199,ENGINEERING,SEC_001,3,3,2.0,0,7,69,115.0,1.0
TMS_TASK_003200,ENGINEERING,SEC_023,3,3,4.7,4,7,68,113.3,1.0
TMS_TASK_003201,ENGINEERING,SEC_039,3,3,4.4,0,7,60,100.0,1.0
TMS_TASK_003202,ENGINEERING,SEC_057,4,4,2.3,0,7,64,106.7,1.0
TMS_TASK_003203,ENGINEERING,SEC_034,3,3,4.6,0,7,56,93.3,1.0
TMS_TASK_003204,ENGINEERING,SEC_041,3,3,2.6,0,7,37,61.7,1.0
TMS_TASK_003205,ENGINEERING,SEC_013,3,3,4.5,0,7,50,83.3,1.0
TMS_TASK_003206,ENGINEERING,SEC_006,4,4,3.8,0,7,62,103.3,1.0
TMS_TASK_003207,ENGINEERING,SEC_052,3,3,4.7,0,7,52,86.7,1.25
TMS_TASK_003208,ENGINEERING,SEC_003,4,4,3.7,0,7,60,100.0,1.0
TMS_TASK_003209,ENGINEERING,SEC_063,2,2,3.5,4,7,59,98.3,1.0
TMS_TASK_003210,ENGINEERING,SEC_049,3,3,4.6,0,7,71,118.3,1.0
TMS_TASK_003211,ENGINEERING,SEC_047,4,4,3.9,0,7,55,91.7,1.0
TMS_TASK_003212,ENGINEERING,SEC_055,4,4,4.3,0,7,69,115.0,1.0
TMS_TASK_003213,ENGINEERING,SEC_064,3,3,4.0,3,7,56,93.3,1.0
TMS_TASK_003214,ENGINEERING,SEC_065,3,3,3.4,2,7,68,113.3,1.0
TMS_TASK_003215,ENGINEERING,SEC_067,3,3,1.6,0,7,59,210.7,1.0
TMS_TASK_003216,ENGINEERING,SEC_015,3,3,3.1,0,7,50,83.3,1.0
TMS_TASK_003217,ENGINEERING,SEC_032,4,4,2.5,0,7,68,113.3,1.0
TMS_TASK_003218,ENGINEERING,SEC_068,4,4,3.7,0,7,77,275.0,1.7
TMS_TASK_003219,ENGINEERING,SEC_018,3,3,2.3,2,7,44,73.3,1.0
TMS_TASK_003220,ENGINEERING,SEC_043,2,2,3.7,0,7,39,65.0,1.0
TMS_TASK_003221,ENGINEERING,SEC_035,2,2,1.8,2,7,68,113.3,1.0
TMS_TASK_003222,ENGINEERING,SEC_058,2,2,2.6,1,7,72,120.0,1.0
TMS_TASK_003223,ENGINEERING,SEC_033,4,4,4.1,0,7,70,116.7,1.0
TMS_TASK_003224,ENGINEERING,SEC_014,3,3,2.4,0,7,55,91.7,1.0
TMS_TASK_003225,ENGINEERING,SEC_034,3,3,2.4,2,7,56,93.3,1.0
TMS_TASK_003226,ENGINEERING,SEC_061,4,4,4.0,0,7,37,61.7,1.0
TMS_TASK_003227,ENGINEERING,SEC_004,2,2,4.6,0,7,70,116.7,1.0
TMS_TASK_003228,ENGINEERING,SEC_059,2,2,4.2,0,7,51,85.0,1.0
TMS_TASK_003229,ENGINEERING,SEC_029,2,2,3.1,4,7,57,95.0,1.0
TMS_TASK_003230,ENGINEERING,SEC_006,4,4,2.7,0,7,62,103.3,1.0
TMS_TASK_003231,ENGINEERING,SEC_049,4,4,2.6,0,7,71,118.3,1.0
TMS_TASK_003232,ENGINEERING,SEC_040,2,2,3.6,4,7,59,98.3,1.0
TMS_TASK_003233,ENGINEERING,SEC_065,2,2,2.3,0,7,68,113.3,1.0
TMS_TASK_003234,ENGINEERING,SEC_027,3,3,4.7,3,7,51,85.0,1.0
TMS_TASK_003235,ENGINEERING,SEC_006,3,3,4.7,0,7,62,103.3,1.0
TMS_TASK_003236,ENGINEERING,SEC_013,2,2,3.5,0,7,50,83.3,1.25
