event_id,event_type,section_id,detected_at,affected_block_id,impact_description,severity,latitude,longitude,corridor_id,source_type,source
RB-DIS-001047,Machine Breakdown,SEC_054,2024-03-01 00:50:00,SLOT_045000,Tamping/BCM machine breakdown during block operation in SEC_012,Medium,10.781358,78.66704,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001048,Late Train,SEC_021,2024-06-27 06:50:00,,Late express train delay cascading in section SEC_030 (Severity High),High,12.45815,79.856296,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001049,Late Train,SEC_014,2024-07-08 15:14:00,,Late express train delay cascading in section SEC_033 (Severity Medium),Medium,12.865112,80.070559,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001050,Late Train,SEC_031,2024-08-01 01:36:00,SLOT_038481,Late express train delay cascading in section SEC_006 (Severity Low),Low,11.929122,79.486484,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001051,Late Train,SEC_024,2024-11-03 03:08:00,SLOT_034339,Late express train delay cascading in section SEC_025 (Severity Low),Low,12.32475,79.740561,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001052,Emergency Defect,SEC_041,2024-12-24 10:02:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_018,Low,11.211398,79.098753,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001053,Late Train,SEC_005,2024-11-24 10:15:00,,Late express train delay cascading in section SEC_025 (Severity Low),Low,12.986375,80.17872,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001054,Machine Breakdown,SEC_042,2024-04-24 01:29:00,SLOT_040900,Tamping/BCM machine breakdown during block operation in SEC_047,Medium,11.125939,79.054814,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001055,Machine Breakdown,SEC_067,2024-06-14 23:41:00,SLOT_012614,Tamping/BCM machine breakdown during block operation in SEC_004,High,8.815724,78.071391,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001056,Late Train,SEC_028,2024-09-19 06:13:00,SLOT_025595,Late express train delay cascading in section SEC_049 (Severity Low),Low,12.050439,79.54352,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001057,Emergency Defect,SEC_025,2024-04-07 08:48:00,SLOT_019378,Emergency rail/OHE defect detected requiring urgent track access in SEC_023,High,12.260284,79.680038,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001058,Machine Breakdown,SEC_017,2024-12-15 06:03:00,SLOT_020475,Tamping/BCM machine breakdown during block operation in SEC_038,Medium,12.75711,79.999355,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001059,Machine Breakdown,SEC_013,2024-02-16 17:31:00,,Tamping/BCM machine breakdown during block operation in SEC_021,Low,12.889934,80.084081,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001060,Emergency Defect,SEC_027,2024-06-18 04:55:00,SLOT_013067,Emergency rail/OHE defect detected requiring urgent track access in SEC_016,Low,12.131478,79.577114,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001061,Late Train,SEC_002,2024-10-02 15:07:00,,Late express train delay cascading in section SEC_038 (Severity High),High,13.014185,80.215452,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001062,Late Train,SEC_024,2024-02-14 02:52:00,SLOT_016896,Late express train delay cascading in section SEC_034 (Severity Medium),Medium,12.319734,79.735594,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001063,Emergency Defect,SEC_038,2024-12-28 07:58:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_008,Low,11.349257,79.213964,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001064,Late Train,SEC_023,2024-02-15 21:24:00,SLOT_002799,Late express train delay cascading in section SEC_035 (Severity Medium),Medium,12.338153,79.753879,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001065,Emergency Defect,SEC_022,2024-04-02 03:17:00,SLOT_031567,Emergency rail/OHE defect detected requiring urgent track access in SEC_037,Low,12.410596,79.818306,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001066,Emergency Defect,SEC_068,2024-05-22 16:35:00,SLOT_008426,Emergency rail/OHE defect detected requiring urgent track access in SEC_020,Medium,8.808967,78.11983,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001067,Late Train,SEC_048,2024-08-23 17:34:00,SLOT_014926,Late express train delay cascading in section SEC_046 (Severity Low),Low,10.874164,78.790197,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001068,Late Train,SEC_038,2024-04-28 13:08:00,,Late express train delay cascading in section SEC_032 (Severity Low),Low,11.364711,79.217887,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001069,Late Train,SEC_034,2024-07-27 17:10:00,SLOT_033646,Late express train delay cascading in section SEC_017 (Severity Low),Low,11.567144,79.316119,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001070,Machine Breakdown,SEC_025,2024-04-25 19:31:00,,Tamping/BCM machine breakdown during block operation in SEC_001,Medium,12.27341,79.692061,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001071,Late Train,SEC_007,2024-05-07 14:53:00,,Late express train delay cascading in section SEC_034 (Severity Low),Low,12.973889,80.158785,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001072,Late Train,SEC_045,2024-06-26 21:24:00,SLOT_009752,Late express train delay cascading in section SEC_011 (Severity Medium),Medium,10.962652,78.945043,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001073,Machine Breakdown,SEC_042,2024-04-18 10:21:00,SLOT_023156,Tamping/BCM machine breakdown during block operation in SEC_038,Medium,11.111321,79.046016,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001074,Emergency Defect,SEC_039,2024-07-15 08:41:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_026,Medium,11.303743,79.19714,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001075,Emergency Defect,SEC_044,2024-06-01 16:54:00,SLOT_041115,Emergency rail/OHE defect detected requiring urgent track access in SEC_023,High,11.019577,78.999751,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001076,Machine Breakdown,SEC_003,2024-04-07 20:23:00,,Tamping/BCM machine breakdown during block operation in SEC_009,Medium,13.004723,80.20885,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001077,Late Train,SEC_036,2024-05-27 12:33:00,,Late express train delay cascading in section SEC_035 (Severity Low),Low,11.449392,79.255543,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001078,Machine Breakdown,SEC_015,2024-06-10 08:20:00,SLOT_047036,Tamping/BCM machine breakdown during block operation in SEC_009,Low,12.814576,80.033684,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001079,Machine Breakdown,SEC_036,2024-06-27 10:40:00,SLOT_042652,Tamping/BCM machine breakdown during block operation in SEC_021,Medium,11.441749,79.250356,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001080,Late Train,SEC_021,2024-08-26 08:26:00,,Late express train delay cascading in section SEC_041 (Severity Medium),Medium,12.488198,79.880182,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001081,Late Train,SEC_038,2024-04-16 23:19:00,SLOT_004863,Late express train delay cascading in section SEC_046 (Severity High),High,11.36044,79.216803,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001082,Late Train,SEC_060,2024-07-22 21:46:00,SLOT_017615,Late express train delay cascading in section SEC_049 (Severity Low),Low,10.495743,78.181492,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001083,Emergency Defect,SEC_020,2024-06-08 17:04:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_047,Low,12.530639,79.910543,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001084,Emergency Defect,SEC_036,2024-10-03 09:39:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_028,Medium,11.44077,79.249692,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001085,Emergency Defect,SEC_066,2024-08-15 15:48:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_010,High,9.331409,78.080787,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001086,Machine Breakdown,SEC_013,2024-04-10 04:08:00,SLOT_016156,Tamping/BCM machine breakdown during block operation in SEC_042,Low,12.885306,80.081608,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001087,Late Train,SEC_038,2024-03-20 00:07:00,,Late express train delay cascading in section SEC_040 (Severity Low),Low,11.33621,79.210653,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001088,Emergency Defect,SEC_024,2024-05-17 13:15:00,SLOT_019318,Emergency rail/OHE defect detected requiring urgent track access in SEC_049,High,12.313807,79.729723,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001089,Emergency Defect,SEC_045,2024-05-08 15:17:00,SLOT_041425,Emergency rail/OHE defect detected requiring urgent track access in SEC_032,Low,10.94758,78.926717,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001090,Emergency Defect,SEC_063,2024-07-21 21:13:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_007,Medium,9.926007,78.109018,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001091,Late Train,SEC_006,2024-04-01 14:24:00,SLOT_018410,Late express train delay cascading in section SEC_025 (Severity High),High,12.982666,80.170632,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001092,Emergency Defect,SEC_031,2024-11-28 06:14:00,SLOT_045798,Emergency rail/OHE defect detected requiring urgent track access in SEC_022,Low,11.923505,79.480827,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001093,Emergency Defect,SEC_016,2024-11-01 20:06:00,SLOT_036345,Emergency rail/OHE defect detected requiring urgent track access in SEC_042,Low,12.777541,80.010034,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001094,Late Train,SEC_013,2024-08-11 14:32:00,,Late express train delay cascading in section SEC_020 (Severity High),High,12.88975,80.083982,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001095,Emergency Defect,SEC_061,2024-08-30 01:51:00,SLOT_019875,Emergency rail/OHE defect detected requiring urgent track access in SEC_017,Low,10.454732,78.123126,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001096,Late Train,SEC_025,2024-04-15 02:15:00,SLOT_012878,Late express train delay cascading in section SEC_004 (Severity Low),Low,12.28014,79.698225,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001097,Late Train,SEC_062,2024-07-23 13:08:00,,Late express train delay cascading in section SEC_041 (Severity Medium),Medium,10.105426,78.104337,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001098,Machine Breakdown,SEC_009,2024-01-14 09:59:00,,Tamping/BCM machine breakdown during block operation in SEC_038,Medium,12.941526,80.133841,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001099,Late Train,SEC_016,2024-02-20 00:45:00,SLOT_035431,Late express train delay cascading in section SEC_003 (Severity Low),Low,12.799542,80.02307,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001100,Emergency Defect,SEC_047,2024-07-07 14:30:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_022,Medium,10.885876,78.835655,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001101,Emergency Defect,SEC_052,2024-02-06 20:14:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_024,Low,10.816888,78.691569,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001102,Late Train,SEC_041,2024-12-13 07:23:00,SLOT_000803,Late express train delay cascading in section SEC_023 (Severity Low),Low,11.158304,79.073167,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001103,Late Train,SEC_008,2024-09-27 22:17:00,SLOT_024222,Late express train delay cascading in section SEC_046 (Severity Low),Low,12.954534,80.142826,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001104,Late Train,SEC_036,2024-09-01 05:26:00,SLOT_043536,Late express train delay cascading in section SEC_008 (Severity Medium),Medium,11.413516,79.231195,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001105,Late Train,SEC_039,2024-11-24 21:24:00,,Late express train delay cascading in section SEC_016 (Severity High),High,11.285808,79.186189,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001106,Emergency Defect,SEC_003,2024-06-04 14:42:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Medium,13.003888,80.208055,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001107,Late Train,SEC_011,2024-11-11 06:19:00,SLOT_036094,Late express train delay cascading in section SEC_012 (Severity Medium),Medium,12.920164,80.111654,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001108,Machine Breakdown,SEC_016,2024-01-29 07:21:00,SLOT_039524,Tamping/BCM machine breakdown during block operation in SEC_045,Low,12.765544,80.002925,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001109,Late Train,SEC_005,2024-10-19 14:07:00,SLOT_041988,Late express train delay cascading in section SEC_047 (Severity Low),Low,12.986382,80.178734,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001110,Late Train,SEC_050,2024-02-12 05:24:00,SLOT_028849,Late express train delay cascading in section SEC_003 (Severity Low),Low,10.834573,78.701727,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001111,Machine Breakdown,SEC_047,2024-02-15 16:16:00,,Tamping/BCM machine breakdown during block operation in SEC_031,Medium,10.885061,78.834071,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001112,Late Train,SEC_042,2024-09-29 17:26:00,SLOT_042339,Late express train delay cascading in section SEC_012 (Severity Medium),Medium,11.121177,79.051948,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001113,Emergency Defect,SEC_038,2024-09-14 17:31:00,SLOT_031883,Emergency rail/OHE defect detected requiring urgent track access in SEC_010,Medium,11.363463,79.21757,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001114,Emergency Defect,SEC_011,2024-04-25 17:29:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_015,Low,12.909014,80.099244,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001115,Machine Breakdown,SEC_004,2024-02-25 23:53:00,SLOT_032269,Tamping/BCM machine breakdown during block operation in SEC_010,High,12.991548,80.190462,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001116,Late Train,SEC_034,2024-04-17 07:51:00,,Late express train delay cascading in section SEC_025 (Severity Medium),Medium,11.58371,79.315921,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001117,Late Train,SEC_025,2024-06-19 06:28:00,SLOT_048413,Late express train delay cascading in section SEC_049 (Severity High),High,12.300177,79.716578,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001118,Machine Breakdown,SEC_023,2024-03-25 22:41:00,SLOT_025881,Tamping/BCM machine breakdown during block operation in SEC_029,Low,12.356739,79.772523,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001119,Late Train,SEC_059,2024-12-08 15:33:00,SLOT_002398,Late express train delay cascading in section SEC_036 (Severity Low),Low,10.534417,78.281967,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001120,Emergency Defect,SEC_005,2024-11-24 18:23:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_025,Medium,12.986931,80.179921,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001121,Emergency Defect,SEC_057,2024-05-27 23:00:00,SLOT_038336,Emergency rail/OHE defect detected requiring urgent track access in SEC_001,Low,10.59187,78.393464,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001122,Emergency Defect,SEC_019,2024-04-21 15:08:00,SLOT_015330,Emergency rail/OHE defect detected requiring urgent track access in SEC_005,Medium,12.551649,79.925265,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001123,Emergency Defect,SEC_001,2024-03-13 09:31:00,SLOT_035648,Emergency rail/OHE defect detected requiring urgent track access in SEC_014,Low,13.067909,80.252955,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001124,Machine Breakdown,SEC_014,2024-03-05 07:30:00,SLOT_044962,Tamping/BCM machine breakdown during block operation in SEC_012,Medium,12.858071,80.065987,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001125,Late Train,SEC_047,2024-02-02 21:43:00,SLOT_021368,Late express train delay cascading in section SEC_042 (Severity Low),Low,10.883524,78.831081,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001126,Emergency Defect,SEC_012,2024-05-14 17:24:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_042,Medium,12.903679,80.093891,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001127,Emergency Defect,SEC_012,2024-11-23 04:13:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_042,Low,12.90117,80.092037,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001128,Late Train,SEC_059,2024-09-17 16:02:00,SLOT_011010,Late express train delay cascading in section SEC_032 (Severity High),High,10.529633,78.267759,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001129,Machine Breakdown,SEC_006,2024-01-20 20:02:00,SLOT_029147,Tamping/BCM machine breakdown during block operation in SEC_028,Low,12.98093,80.166822,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001130,Late Train,SEC_034,2024-05-31 00:37:00,SLOT_000294,Late express train delay cascading in section SEC_032 (Severity Medium),Medium,11.559592,79.316209,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001131,Late Train,SEC_068,2024-04-30 08:40:00,SLOT_018809,Late express train delay cascading in section SEC_020 (Severity Low),Low,8.809284,78.116038,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001132,Machine Breakdown,SEC_023,2024-10-07 21:58:00,SLOT_027640,Tamping/BCM machine breakdown during block operation in SEC_033,Low,12.34224,79.757978,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001133,Machine Breakdown,SEC_050,2024-07-11 22:25:00,SLOT_042884,Tamping/BCM machine breakdown during block operation in SEC_039,Low,10.852837,78.697175,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-001134,Late Train,SEC_016,2024-09-06 05:00:00,SLOT_020919,Late express train delay cascading in section SEC_038 (Severity Low),Low,12.793091,80.019247,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
