operational_event_id,event_timestamp,event_type,section_id,latitude,longitude,train_number,delay_minutes,subsequent_block_impact,corridor_id,source_type,source
RB-OPS-006939,2023-06-04 06:00:00,Precedence Crossing at Loop Line,SEC_029,12.041963,79.540505,16101,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006940,2023-06-05 09:00:00,Locomotive Power Inefficiency,SEC_017,12.731466,79.991765,12694,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006941,2023-06-06 12:00:00,Crew Changeover Delay,SEC_057,10.588456,78.388025,12693,24,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006942,2023-06-07 15:00:00,Precedence Crossing at Loop Line,SEC_060,10.497528,78.185722,12694,13,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006943,2023-06-08 18:00:00,Precedence Crossing at Loop Line,SEC_042,11.099873,79.039126,16101,7,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006944,2023-06-09 21:00:00,Crew Changeover Delay,SEC_038,11.346379,79.213234,12694,25,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006945,2023-06-10 00:00:00,Crew Changeover Delay,SEC_044,11.000591,78.981854,16128,22,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006946,2023-06-11 03:00:00,Crew Changeover Delay,SEC_048,10.874489,78.796696,20605,41,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006947,2023-06-12 06:00:00,Locomotive Power Inefficiency,SEC_050,10.854978,78.696641,16127,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006948,2023-06-13 09:00:00,Precedence Crossing at Loop Line,SEC_051,10.826118,78.690688,12693,47,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006949,2023-06-14 12:00:00,Speed Restriction Slowdown,SEC_061,10.455998,78.124574,12693,43,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006950,2023-06-15 15:00:00,Locomotive Power Inefficiency,SEC_053,10.8033,78.691198,16127,14,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006951,2023-06-16 18:00:00,Speed Restriction Slowdown,SEC_060,10.511752,78.219427,20605,27,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006952,2023-06-17 21:00:00,Crew Changeover Delay,SEC_048,10.873302,78.772954,16101,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006953,2023-06-18 00:00:00,Unscheduled Halt at Home Signal,SEC_022,12.372638,79.787735,20605,30,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006954,2023-06-19 03:00:00,Precedence Crossing at Loop Line,SEC_014,12.850979,80.061383,12693,35,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006955,2023-06-20 06:00:00,Speed Restriction Slowdown,SEC_007,12.973277,80.158132,20606,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006956,2023-06-21 09:00:00,Crew Changeover Delay,SEC_013,12.889285,80.083734,16102,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006957,2023-06-22 12:00:00,Precedence Crossing at Loop Line,SEC_042,11.145727,79.066724,16127,44,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006958,2023-06-23 15:00:00,Precedence Crossing at Loop Line,SEC_037,11.373944,79.219567,20605,30,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006959,2023-06-24 18:00:00,Precedence Crossing at Loop Line,SEC_030,11.953496,79.50189,12694,51,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006960,2023-06-25 21:00:00,Unscheduled Halt at Home Signal,SEC_025,12.253039,79.673402,20606,25,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006961,2023-06-26 00:00:00,Precedence Crossing at Loop Line,SEC_035,11.510546,79.29962,16102,22,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006962,2023-06-27 03:00:00,Speed Restriction Slowdown,SEC_061,10.46517,78.135062,16101,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006963,2023-06-28 06:00:00,Locomotive Power Inefficiency,SEC_029,12.015103,79.523896,16101,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006964,2023-06-29 09:00:00,Speed Restriction Slowdown,SEC_059,10.528354,78.263959,16128,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006965,2023-06-30 12:00:00,Unscheduled Halt at Home Signal,SEC_007,12.979168,80.164415,16101,20,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006966,2023-07-01 15:00:00,Speed Restriction Slowdown,SEC_026,12.222647,79.646862,16102,44,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006967,2023-07-02 18:00:00,Locomotive Power Inefficiency,SEC_018,12.6613,79.978127,20606,20,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006968,2023-07-03 21:00:00,Precedence Crossing at Loop Line,SEC_059,10.534961,78.283582,20605,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006969,2023-07-04 00:00:00,Locomotive Power Inefficiency,SEC_016,12.782823,80.013163,12693,43,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006970,2023-07-05 03:00:00,Precedence Crossing at Loop Line,SEC_066,9.422224,78.091172,16128,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006971,2023-07-06 06:00:00,Crew Changeover Delay,SEC_006,12.982929,80.17121,16128,21,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006972,2023-07-07 09:00:00,Unscheduled Halt at Home Signal,SEC_020,12.512926,79.898772,20605,41,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006973,2023-07-08 12:00:00,Precedence Crossing at Loop Line,SEC_056,10.685565,78.526559,12694,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006974,2023-07-09 15:00:00,Unscheduled Halt at Home Signal,SEC_063,9.944924,78.105499,16101,36,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006975,2023-07-10 18:00:00,Precedence Crossing at Loop Line,SEC_009,12.941378,80.133739,20606,8,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006976,2023-07-11 21:00:00,Precedence Crossing at Loop Line,SEC_019,12.552094,79.925578,20606,40,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006977,2023-07-12 00:00:00,Locomotive Power Inefficiency,SEC_058,10.544951,78.311503,16128,27,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006978,2023-07-13 03:00:00,Unscheduled Halt at Home Signal,SEC_004,12.991239,80.189605,16101,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006979,2023-07-14 06:00:00,Precedence Crossing at Loop Line,SEC_060,10.497035,78.184554,16102,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006980,2023-07-15 09:00:00,Unscheduled Halt at Home Signal,SEC_056,10.682659,78.522531,16127,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006981,2023-07-16 12:00:00,Crew Changeover Delay,SEC_057,10.588754,78.388499,12693,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006982,2023-07-17 15:00:00,Unscheduled Halt at Home Signal,SEC_007,12.968293,80.152817,16101,27,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006983,2023-07-18 18:00:00,Unscheduled Halt at Home Signal,SEC_054,10.76288,78.640912,16127,47,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006984,2023-07-19 21:00:00,Locomotive Power Inefficiency,SEC_046,10.903595,78.866125,12693,49,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006985,2023-07-20 00:00:00,Precedence Crossing at Loop Line,SEC_048,10.873378,78.774476,16101,9,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006986,2023-07-21 03:00:00,Unscheduled Halt at Home Signal,SEC_065,9.55652,78.099486,20605,5,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006987,2023-07-22 06:00:00,Speed Restriction Slowdown,SEC_023,12.34095,79.756684,16102,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006988,2023-07-23 09:00:00,Crew Changeover Delay,SEC_018,12.654061,79.977589,20605,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006989,2023-07-24 12:00:00,Crew Changeover Delay,SEC_054,10.751812,78.625262,12694,10,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006990,2023-07-25 15:00:00,Precedence Crossing at Loop Line,SEC_058,10.566919,78.352239,20606,47,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006991,2023-07-26 18:00:00,Locomotive Power Inefficiency,SEC_037,11.390804,79.220527,12693,17,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006992,2023-07-27 21:00:00,Speed Restriction Slowdown,SEC_052,10.820981,78.690399,16101,21,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006993,2023-07-28 00:00:00,Unscheduled Halt at Home Signal,SEC_046,10.931868,78.906073,20605,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006994,2023-07-29 03:00:00,Crew Changeover Delay,SEC_041,11.200284,79.093397,16128,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006995,2023-07-30 06:00:00,Locomotive Power Inefficiency,SEC_065,9.686847,78.085614,12694,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006996,2023-07-31 09:00:00,Locomotive Power Inefficiency,SEC_045,10.964488,78.947274,20606,26,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006997,2023-08-01 12:00:00,Crew Changeover Delay,SEC_060,10.49881,78.188759,16128,17,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006998,2023-08-02 15:00:00,Speed Restriction Slowdown,SEC_053,10.795306,78.685972,12694,11,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-006999,2023-08-03 18:00:00,Unscheduled Halt at Home Signal,SEC_029,12.004925,79.517603,16101,12,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007000,2023-08-04 21:00:00,Precedence Crossing at Loop Line,SEC_042,11.110988,79.045816,16127,40,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007001,2023-08-05 00:00:00,Speed Restriction Slowdown,SEC_062,10.206014,78.103813,16102,17,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007002,2023-08-06 03:00:00,Precedence Crossing at Loop Line,SEC_036,11.420198,79.23573,12694,8,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007003,2023-08-07 06:00:00,Unscheduled Halt at Home Signal,SEC_066,8.903702,78.031881,20605,22,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007004,2023-08-08 09:00:00,Locomotive Power Inefficiency,SEC_009,12.940918,80.133423,16101,51,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007005,2023-08-09 12:00:00,Precedence Crossing at Loop Line,SEC_042,11.145004,79.06629,16101,34,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007006,2023-08-10 15:00:00,Speed Restriction Slowdown,SEC_057,10.593343,78.395811,20605,5,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007007,2023-08-11 18:00:00,Precedence Crossing at Loop Line,SEC_050,10.837441,78.701012,16101,40,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007008,2023-08-12 21:00:00,Speed Restriction Slowdown,SEC_023,12.351881,79.76765,20605,36,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007009,2023-08-13 00:00:00,Precedence Crossing at Loop Line,SEC_044,11.021903,79.001944,16102,6,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007010,2023-08-14 03:00:00,Unscheduled Halt at Home Signal,SEC_025,12.256986,79.677017,16101,35,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007011,2023-08-15 06:00:00,Locomotive Power Inefficiency,SEC_060,10.490037,78.167971,12694,12,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007012,2023-08-16 09:00:00,Locomotive Power Inefficiency,SEC_012,12.894372,80.087017,16101,32,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007013,2023-08-17 12:00:00,Speed Restriction Slowdown,SEC_049,10.859184,78.702149,20605,32,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007014,2023-08-18 15:00:00,Locomotive Power Inefficiency,SEC_061,10.453855,78.122124,16128,39,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007015,2023-08-19 18:00:00,Speed Restriction Slowdown,SEC_012,12.903525,80.093777,12694,52,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007016,2023-08-20 21:00:00,Locomotive Power Inefficiency,SEC_016,12.803156,80.025211,20606,26,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007017,2023-08-21 00:00:00,Unscheduled Halt at Home Signal,SEC_016,12.77636,80.009334,16127,33,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007018,2023-08-22 03:00:00,Speed Restriction Slowdown,SEC_054,10.74978,78.62239,12693,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007019,2023-08-23 06:00:00,Precedence Crossing at Loop Line,SEC_014,12.849204,80.06023,16128,53,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007020,2023-08-24 09:00:00,Precedence Crossing at Loop Line,SEC_017,12.757736,79.999541,20606,18,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007021,2023-08-25 12:00:00,Speed Restriction Slowdown,SEC_059,10.531009,78.271846,20606,49,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007022,2023-08-26 15:00:00,Speed Restriction Slowdown,SEC_003,12.997326,80.201809,16102,10,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007023,2023-08-27 18:00:00,Precedence Crossing at Loop Line,SEC_068,8.806465,78.149846,12694,16,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007024,2023-08-28 21:00:00,Precedence Crossing at Loop Line,SEC_004,12.992031,80.191799,12694,22,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007025,2023-08-29 00:00:00,Locomotive Power Inefficiency,SEC_027,12.134041,79.579343,12693,14,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007026,2023-08-30 03:00:00,Crew Changeover Delay,SEC_023,12.342834,79.758574,16102,40,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007027,2023-08-31 06:00:00,Locomotive Power Inefficiency,SEC_038,11.342664,79.212291,16102,21,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007028,2023-09-01 09:00:00,Precedence Crossing at Loop Line,SEC_060,10.488938,78.165366,16102,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007029,2023-09-02 12:00:00,Unscheduled Halt at Home Signal,SEC_046,10.916962,78.885011,16128,12,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007030,2023-09-03 15:00:00,Crew Changeover Delay,SEC_002,13.033923,80.225637,12694,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007031,2023-09-04 18:00:00,Speed Restriction Slowdown,SEC_003,13.003432,80.207621,16102,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007032,2023-09-05 21:00:00,Unscheduled Halt at Home Signal,SEC_013,12.887282,80.082664,20606,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007033,2023-09-06 00:00:00,Crew Changeover Delay,SEC_031,11.931295,79.488673,20605,33,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007034,2023-09-07 03:00:00,Speed Restriction Slowdown,SEC_005,12.98743,80.181003,16128,45,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007035,2023-09-08 06:00:00,Crew Changeover Delay,SEC_060,10.502029,78.196387,12694,38,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007036,2023-09-09 09:00:00,Speed Restriction Slowdown,SEC_018,12.688789,79.980169,12693,42,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007037,2023-09-10 12:00:00,Crew Changeover Delay,SEC_034,11.581684,79.315946,12694,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007038,2023-09-11 15:00:00,Crew Changeover Delay,SEC_046,10.904424,78.867296,20605,23,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007039,2023-09-12 18:00:00,Precedence Crossing at Loop Line,SEC_027,12.15245,79.595351,12693,19,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007040,2023-09-13 21:00:00,Precedence Crossing at Loop Line,SEC_025,12.238641,79.660214,16128,50,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007041,2023-09-14 00:00:00,Unscheduled Halt at Home Signal,SEC_011,12.92182,80.113498,16102,54,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007042,2023-09-15 03:00:00,Crew Changeover Delay,SEC_053,10.796172,78.686539,16128,32,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007043,2023-09-16 06:00:00,Locomotive Power Inefficiency,SEC_048,10.873173,78.770366,20606,46,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007044,2023-09-17 09:00:00,Precedence Crossing at Loop Line,SEC_001,13.043966,80.232753,12694,27,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007045,2023-09-18 12:00:00,Unscheduled Halt at Home Signal,SEC_059,10.52549,78.255454,16102,50,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007046,2023-09-19 15:00:00,Locomotive Power Inefficiency,SEC_016,12.796379,80.021195,16127,11,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007047,2023-09-20 18:00:00,Precedence Crossing at Loop Line,SEC_065,9.7979,78.073794,20605,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007048,2023-09-21 21:00:00,Crew Changeover Delay,SEC_060,10.493331,78.175776,12694,40,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007049,2023-09-22 00:00:00,Speed Restriction Slowdown,SEC_049,10.862328,78.715286,12693,7,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007050,2023-09-23 03:00:00,Crew Changeover Delay,SEC_036,11.411629,79.229914,12694,25,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007051,2023-09-24 06:00:00,Precedence Crossing at Loop Line,SEC_015,12.843223,80.056081,16101,29,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007052,2023-09-25 09:00:00,Unscheduled Halt at Home Signal,SEC_057,10.599379,78.405429,20605,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007053,2023-09-26 12:00:00,Precedence Crossing at Loop Line,SEC_043,11.037776,79.010702,16127,46,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007054,2023-09-27 15:00:00,Speed Restriction Slowdown,SEC_025,12.283146,79.700978,16127,52,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007055,2023-09-28 18:00:00,Locomotive Power Inefficiency,SEC_050,10.841627,78.699969,20605,17,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007056,2023-09-29 21:00:00,Locomotive Power Inefficiency,SEC_024,12.325798,79.7416,12694,10,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007057,2023-09-30 00:00:00,Precedence Crossing at Loop Line,SEC_056,10.669189,78.503857,20606,46,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007058,2023-10-01 03:00:00,Precedence Crossing at Loop Line,SEC_067,8.823995,78.038277,20605,35,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007059,2023-10-02 06:00:00,Speed Restriction Slowdown,SEC_023,12.340107,79.755839,16101,35,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007060,2023-10-03 09:00:00,Locomotive Power Inefficiency,SEC_032,11.864495,79.43032,16127,5,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007061,2023-10-04 12:00:00,Precedence Crossing at Loop Line,SEC_040,11.232146,79.12809,12693,48,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007062,2023-10-05 15:00:00,Speed Restriction Slowdown,SEC_068,8.809457,78.113954,16128,15,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-007063,2023-10-06 18:00:00,Unscheduled Halt at Home Signal,SEC_016,12.76904,80.004997,12694,5,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
