record_id,task_id,department,section_id,requested_window_minutes,granted_window_minutes,outcome,was_deferred
HIST_006048,SMMS_TASK_015659,Engineering,SEC_008,60,30,Partially Completed,True
HIST_006049,TMS_TASK_014002,Engineering,SEC_003,60,30,Not Completed,True
HIST_006050,TMS_TASK_025133,S&T,SEC_011,300,195,Partially Completed,False
HIST_006051,SMMS_TASK_003193,TRD,SEC_010,300,300,Fully Completed,False
HIST_006052,TMS_TASK_011304,S&T,SEC_031,180,120,Partially Completed,False
HIST_006053,SMMS_TASK_001160,TRD,SEC_039,240,30,Not Completed,True
HIST_006054,TMS_TASK_021355,TRD,SEC_024,180,0,Not Completed,True
HIST_006055,TDMS_TASK_012982,S&T,SEC_032,180,30,Not Completed,True
HIST_006056,TDMS_TASK_013775,Engineering,SEC_006,90,90,Fully Completed,False
HIST_006057,TMS_TASK_000366,TRD,SEC_039,90,15,Not Completed,True
HIST_006058,SMMS_TASK_018194,S&T,SEC_025,60,15,Partially Completed,False
HIST_006059,SMMS_TASK_021245,TRD,SEC_021,60,45,Partially Completed,True
HIST_006060,SMMS_TASK_000240,TRD,SEC_043,180,135,Partially Completed,False
HIST_006061,SMMS_TASK_007530,S&T,SEC_016,180,75,Partially Completed,False
HIST_006062,TDMS_TASK_008193,S&T,SEC_022,300,195,Partially Completed,False
HIST_006063,SMMS_TASK_000237,TRD,SEC_046,300,105,Partially Completed,False
HIST_006064,TMS_TASK_005157,Engineering,SEC_008,240,195,Partially Completed,False
HIST_006065,TMS_TASK_029801,TRD,SEC_026,240,90,Partially Completed,True
HIST_006066,TMS_TASK_020312,Engineering,SEC_029,240,240,Fully Completed,False
HIST_006067,SMMS_TASK_000618,TRD,SEC_035,180,180,Fully Completed,False
HIST_006068,TMS_TASK_018409,S&T,SEC_046,120,120,Fully Completed,False
HIST_006069,TMS_TASK_011990,TRD,SEC_017,120,60,Partially Completed,False
HIST_006070,TDMS_TASK_023830,Engineering,SEC_006,180,15,Not Completed,True
HIST_006071,TMS_TASK_010310,TRD,SEC_020,180,180,Fully Completed,False
HIST_006072,TDMS_TASK_001488,S&T,SEC_008,180,75,Partially Completed,True
HIST_006073,TDMS_TASK_002407,S&T,SEC_036,300,240,Partially Completed,True
HIST_006074,SMMS_TASK_019423,S&T,SEC_028,60,0,Not Completed,True
HIST_006075,TDMS_TASK_017917,TRD,SEC_038,180,180,Fully Completed,False
HIST_006076,TMS_TASK_000399,TRD,SEC_017,180,180,Fully Completed,False
HIST_006077,TMS_TASK_024131,Engineering,SEC_047,60,45,Partially Completed,False
HIST_006078,TMS_TASK_014745,S&T,SEC_044,60,60,Fully Completed,False
HIST_006079,SMMS_TASK_016155,S&T,SEC_045,60,30,Not Completed,True
HIST_006080,SMMS_TASK_020844,TRD,SEC_035,240,180,Partially Completed,False
HIST_006081,TDMS_TASK_016833,S&T,SEC_010,300,120,Partially Completed,False
HIST_006082,SMMS_TASK_000378,Engineering,SEC_008,300,30,Not Completed,True
HIST_006083,TMS_TASK_018872,Engineering,SEC_047,60,15,Partially Completed,False
HIST_006084,TDMS_TASK_018943,S&T,SEC_043,300,165,Partially Completed,False
HIST_006085,SMMS_TASK_023840,S&T,SEC_044,180,0,Not Completed,True
HIST_006086,TDMS_TASK_006178,TRD,SEC_032,90,90,Fully Completed,False
HIST_006087,SMMS_TASK_005599,S&T,SEC_042,90,90,Fully Completed,False
HIST_006088,SMMS_TASK_005791,TRD,SEC_025,180,180,Fully Completed,False
HIST_006089,SMMS_TASK_001124,Engineering,SEC_008,90,60,Partially Completed,True
HIST_006090,TDMS_TASK_004962,Engineering,SEC_013,240,120,Partially Completed,True
HIST_006091,TMS_TASK_016850,Engineering,SEC_042,90,60,Partially Completed,False
HIST_006092,TDMS_TASK_023033,Engineering,SEC_032,180,180,Fully Completed,False
HIST_006093,TMS_TASK_014075,Engineering,SEC_049,300,120,Partially Completed,True
HIST_006094,SMMS_TASK_006879,S&T,SEC_045,60,30,Partially Completed,True
HIST_006095,TMS_TASK_025170,S&T,SEC_038,60,45,Partially Completed,False
HIST_006096,SMMS_TASK_021403,S&T,SEC_002,180,180,Fully Completed,False
HIST_006097,SMMS_TASK_024456,TRD,SEC_010,180,135,Partially Completed,False
HIST_006098,TDMS_TASK_018494,S&T,SEC_019,180,60,Partially Completed,False
HIST_006099,TDMS_TASK_008138,Engineering,SEC_002,90,60,Partially Completed,True
HIST_006100,TMS_TASK_019894,Engineering,SEC_046,240,90,Partially Completed,False
HIST_006101,TMS_TASK_016533,Engineering,SEC_012,90,30,Not Completed,True
HIST_006102,TDMS_TASK_015925,S&T,SEC_019,240,105,Partially Completed,False
HIST_006103,SMMS_TASK_009030,TRD,SEC_034,300,180,Partially Completed,False
HIST_006104,TMS_TASK_007804,Engineering,SEC_002,180,0,Not Completed,True
HIST_006105,TDMS_TASK_010998,TRD,SEC_032,240,120,Partially Completed,True
HIST_006106,SMMS_TASK_021876,Engineering,SEC_005,60,60,Fully Completed,False
HIST_006107,TMS_TASK_002046,Engineering,SEC_045,90,0,Not Completed,True
HIST_006108,TDMS_TASK_007628,S&T,SEC_034,180,15,Not Completed,True
HIST_006109,SMMS_TASK_018591,S&T,SEC_017,120,15,Not Completed,True
HIST_006110,SMMS_TASK_019169,TRD,SEC_035,300,300,Fully Completed,False
HIST_006111,TDMS_TASK_014195,TRD,SEC_016,300,300,Fully Completed,False
HIST_006112,SMMS_TASK_009643,TRD,SEC_006,60,0,Not Completed,True
HIST_006113,SMMS_TASK_006902,S&T,SEC_001,300,135,Partially Completed,True
HIST_006114,SMMS_TASK_019388,Engineering,SEC_011,300,0,Not Completed,True
HIST_006115,TMS_TASK_015823,S&T,SEC_035,90,30,Partially Completed,False
HIST_006116,TMS_TASK_012134,Engineering,SEC_028,60,0,Not Completed,True
HIST_006117,TDMS_TASK_012503,S&T,SEC_014,120,60,Partially Completed,True
HIST_006118,TMS_TASK_017246,Engineering,SEC_034,300,0,Not Completed,True
HIST_006119,SMMS_TASK_010348,TRD,SEC_020,60,60,Fully Completed,False
HIST_006120,TMS_TASK_021592,TRD,SEC_008,300,0,Not Completed,True
HIST_006121,TMS_TASK_018437,Engineering,SEC_034,90,30,Partially Completed,False
HIST_006122,SMMS_TASK_017823,Engineering,SEC_023,300,90,Partially Completed,False
HIST_006123,TDMS_TASK_009189,TRD,SEC_033,180,90,Partially Completed,False
HIST_006124,SMMS_TASK_005353,TRD,SEC_028,120,0,Not Completed,True
HIST_006125,TMS_TASK_011099,Engineering,SEC_005,180,60,Partially Completed,False
HIST_006126,TMS_TASK_019559,S&T,SEC_003,300,165,Partially Completed,False
HIST_006127,TMS_TASK_013166,S&T,SEC_005,90,45,Partially Completed,True
HIST_006128,TDMS_TASK_015625,TRD,SEC_011,120,120,Fully Completed,False
HIST_006129,TMS_TASK_025563,S&T,SEC_011,240,240,Fully Completed,False
HIST_006130,TMS_TASK_029914,Engineering,SEC_046,60,60,Fully Completed,False
HIST_006131,TMS_TASK_005683,Engineering,SEC_039,240,240,Fully Completed,False
HIST_006132,SMMS_TASK_005683,S&T,SEC_044,120,15,Not Completed,True
HIST_006133,TDMS_TASK_018114,Engineering,SEC_024,90,45,Partially Completed,False
HIST_006134,SMMS_TASK_002777,Engineering,SEC_016,240,195,Partially Completed,False
HIST_006135,SMMS_TASK_022100,S&T,SEC_020,180,60,Partially Completed,False
HIST_006136,TMS_TASK_014556,S&T,SEC_043,60,60,Fully Completed,False
HIST_006137,TMS_TASK_011436,TRD,SEC_018,300,240,Partially Completed,True
HIST_006138,TDMS_TASK_003531,S&T,SEC_031,120,120,Fully Completed,False
HIST_006139,TMS_TASK_005259,S&T,SEC_008,60,15,Partially Completed,False
HIST_006140,SMMS_TASK_005877,TRD,SEC_049,180,30,Not Completed,True
HIST_006141,TMS_TASK_025337,S&T,SEC_032,120,75,Partially Completed,False
HIST_006142,TMS_TASK_001301,S&T,SEC_048,240,180,Partially Completed,True
HIST_006143,SMMS_TASK_012497,TRD,SEC_015,240,30,Not Completed,True
HIST_006144,TDMS_TASK_022122,TRD,SEC_031,90,60,Partially Completed,True
HIST_006145,TMS_TASK_005532,S&T,SEC_014,300,225,Partially Completed,False
HIST_006146,TDMS_TASK_010262,S&T,SEC_023,60,30,Not Completed,True
HIST_006147,SMMS_TASK_013135,TRD,SEC_016,120,45,Partially Completed,False
HIST_006148,TDMS_TASK_002885,S&T,SEC_007,90,75,Partially Completed,False
HIST_006149,TMS_TASK_007724,TRD,SEC_022,90,45,Partially Completed,True
HIST_006150,TDMS_TASK_014528,Engineering,SEC_026,180,180,Fully Completed,False
HIST_006151,TMS_TASK_000914,TRD,SEC_008,240,120,Partially Completed,True
HIST_006152,TDMS_TASK_017545,Engineering,SEC_020,180,180,Fully Completed,False
HIST_006153,SMMS_TASK_022625,S&T,SEC_005,60,45,Partially Completed,True
HIST_006154,TMS_TASK_027000,Engineering,SEC_032,120,75,Partially Completed,True
HIST_006155,TMS_TASK_000569,TRD,SEC_016,180,90,Partially Completed,True
HIST_006156,SMMS_TASK_018877,Engineering,SEC_005,180,180,Fully Completed,False
HIST_006157,TMS_TASK_006995,S&T,SEC_026,120,90,Partially Completed,True
HIST_006158,SMMS_TASK_018705,Engineering,SEC_041,120,30,Not Completed,True
HIST_006159,TDMS_TASK_006852,Engineering,SEC_049,60,30,Partially Completed,False
HIST_006160,TMS_TASK_021384,Engineering,SEC_048,60,15,Partially Completed,False
HIST_006161,TMS_TASK_019098,Engineering,SEC_009,60,15,Partially Completed,False
HIST_006162,TMS_TASK_017757,Engineering,SEC_011,60,30,Partially Completed,True
HIST_006163,TMS_TASK_017988,Engineering,SEC_044,240,240,Fully Completed,False
HIST_006164,TMS_TASK_009113,TRD,SEC_032,180,180,Fully Completed,False
HIST_006165,TMS_TASK_019977,Engineering,SEC_027,240,165,Partially Completed,False
HIST_006166,SMMS_TASK_022746,S&T,SEC_040,300,210,Partially Completed,False
HIST_006167,TMS_TASK_024202,Engineering,SEC_004,60,30,Partially Completed,True
HIST_006168,TDMS_TASK_007474,TRD,SEC_028,120,120,Fully Completed,False
HIST_006169,TDMS_TASK_010544,S&T,SEC_029,90,60,Partially Completed,False
HIST_006170,TDMS_TASK_005877,S&T,SEC_046,180,75,Partially Completed,False
HIST_006171,SMMS_TASK_013163,Engineering,SEC_023,240,120,Partially Completed,True
HIST_006172,TMS_TASK_025303,Engineering,SEC_026,240,105,Partially Completed,False
HIST_006173,TDMS_TASK_019392,Engineering,SEC_040,120,45,Partially Completed,True
HIST_006174,TMS_TASK_016421,TRD,SEC_014,180,105,Partially Completed,False
HIST_006175,SMMS_TASK_007161,S&T,SEC_004,60,60,Fully Completed,False
HIST_006176,SMMS_TASK_006290,TRD,SEC_024,60,45,Partially Completed,False
HIST_006177,TDMS_TASK_004648,Engineering,SEC_030,120,75,Partially Completed,True
HIST_006178,SMMS_TASK_013746,S&T,SEC_024,120,120,Fully Completed,False
HIST_006179,TDMS_TASK_008962,S&T,SEC_035,120,120,Fully Completed,False
HIST_006180,TDMS_TASK_018527,Engineering,SEC_013,60,30,Partially Completed,False
HIST_006181,SMMS_TASK_001251,S&T,SEC_001,90,0,Not Completed,True
HIST_006182,TDMS_TASK_014986,TRD,SEC_039,300,300,Fully Completed,False
HIST_006183,TMS_TASK_013575,S&T,SEC_042,60,15,Not Completed,True
HIST_006184,TDMS_TASK_018285,TRD,SEC_031,300,30,Not Completed,True
HIST_006185,TMS_TASK_014240,Engineering,SEC_016,240,90,Partially Completed,True
HIST_006186,TDMS_TASK_013021,TRD,SEC_019,90,45,Partially Completed,True
HIST_006187,SMMS_TASK_001220,TRD,SEC_024,240,240,Fully Completed,False
HIST_006188,TDMS_TASK_022167,S&T,SEC_021,180,75,Partially Completed,False
HIST_006189,TMS_TASK_010336,S&T,SEC_011,180,15,Not Completed,True
HIST_006190,SMMS_TASK_007240,Engineering,SEC_019,60,30,Partially Completed,True
HIST_006191,TDMS_TASK_017151,Engineering,SEC_015,180,180,Fully Completed,False
HIST_006192,TMS_TASK_003798,S&T,SEC_022,90,45,Partially Completed,False
HIST_006193,TMS_TASK_021202,Engineering,SEC_019,90,90,Fully Completed,False
HIST_006194,TMS_TASK_006685,S&T,SEC_026,60,45,Partially Completed,True
HIST_006195,TMS_TASK_025702,TRD,SEC_040,240,165,Partially Completed,False
HIST_006196,SMMS_TASK_001223,Engineering,SEC_017,60,30,Partially Completed,False
HIST_006197,SMMS_TASK_019512,TRD,SEC_003,180,120,Partially Completed,False
HIST_006198,TMS_TASK_020615,Engineering,SEC_041,180,60,Partially Completed,True
HIST_006199,TMS_TASK_012695,S&T,SEC_010,120,90,Partially Completed,False
HIST_006200,TMS_TASK_013596,TRD,SEC_046,120,90,Partially Completed,True
HIST_006201,TDMS_TASK_020073,TRD,SEC_026,120,120,Fully Completed,False
HIST_006202,TDMS_TASK_021257,Engineering,SEC_026,240,180,Partially Completed,False
HIST_006203,TMS_TASK_017713,S&T,SEC_021,240,240,Fully Completed,False
HIST_006204,TMS_TASK_015634,Engineering,SEC_035,300,30,Not Completed,True
HIST_006205,TMS_TASK_004336,Engineering,SEC_032,60,60,Fully Completed,False
HIST_006206,TDMS_TASK_021751,S&T,SEC_046,300,30,Not Completed,True
HIST_006207,TDMS_TASK_001493,S&T,SEC_001,120,60,Partially Completed,False
HIST_006208,TDMS_TASK_005868,TRD,SEC_010,60,60,Fully Completed,False
HIST_006209,TMS_TASK_023246,Engineering,SEC_014,300,180,Partially Completed,True
HIST_006210,SMMS_TASK_021276,TRD,SEC_010,120,75,Partially Completed,True
HIST_006211,TMS_TASK_004785,S&T,SEC_047,180,105,Partially Completed,False
HIST_006212,SMMS_TASK_024082,Engineering,SEC_004,300,225,Partially Completed,True
HIST_006213,SMMS_TASK_016373,S&T,SEC_006,180,15,Not Completed,True
HIST_006214,TMS_TASK_026518,S&T,SEC_022,300,0,Not Completed,True
HIST_006215,TDMS_TASK_001838,TRD,SEC_013,90,90,Fully Completed,False
HIST_006216,SMMS_TASK_021715,TRD,SEC_017,240,0,Not Completed,True
HIST_006217,SMMS_TASK_005120,S&T,SEC_030,60,60,Fully Completed,False
HIST_006218,TMS_TASK_014936,S&T,SEC_028,90,90,Fully Completed,False
HIST_006219,TMS_TASK_001886,Engineering,SEC_043,90,60,Partially Completed,False
HIST_006220,TDMS_TASK_020017,Engineering,SEC_023,120,120,Fully Completed,False
HIST_006221,TMS_TASK_022509,S&T,SEC_046,60,30,Not Completed,True
HIST_006222,TMS_TASK_024144,TRD,SEC_010,90,90,Fully Completed,False
HIST_006223,SMMS_TASK_024486,S&T,SEC_010,60,30,Not Completed,True
HIST_006224,TMS_TASK_020415,S&T,SEC_020,90,75,Partially Completed,False
HIST_006225,SMMS_TASK_000061,S&T,SEC_006,60,30,Partially Completed,True
HIST_006226,TDMS_TASK_001894,S&T,SEC_002,90,90,Fully Completed,False
HIST_006227,SMMS_TASK_017631,Engineering,SEC_019,300,195,Partially Completed,False
HIST_006228,SMMS_TASK_022516,S&T,SEC_027,240,135,Partially Completed,False
HIST_006229,TMS_TASK_000374,Engineering,SEC_014,60,60,Fully Completed,False
HIST_006230,SMMS_TASK_006104,Engineering,SEC_014,240,30,Not Completed,True
HIST_006231,SMMS_TASK_008022,S&T,SEC_005,300,300,Fully Completed,False
HIST_006232,SMMS_TASK_020596,TRD,SEC_006,180,180,Fully Completed,False
HIST_006233,TMS_TASK_012117,TRD,SEC_044,90,15,Not Completed,True
HIST_006234,TMS_TASK_012760,S&T,SEC_004,300,300,Fully Completed,False
HIST_006235,TDMS_TASK_005995,S&T,SEC_035,300,180,Partially Completed,False
HIST_006236,SMMS_TASK_023867,Engineering,SEC_036,240,240,Fully Completed,False
HIST_006237,TDMS_TASK_009895,Engineering,SEC_010,120,30,Not Completed,True
HIST_006238,TMS_TASK_021649,S&T,SEC_013,120,75,Partially Completed,True
HIST_006239,TDMS_TASK_024809,S&T,SEC_019,90,0,Not Completed,True
HIST_006240,TMS_TASK_021827,S&T,SEC_033,240,240,Fully Completed,False
HIST_006241,SMMS_TASK_022077,TRD,SEC_002,300,225,Partially Completed,True
HIST_006242,TMS_TASK_012975,S&T,SEC_040,90,30,Not Completed,True
HIST_006243,TDMS_TASK_018481,Engineering,SEC_017,120,120,Fully Completed,False
HIST_006244,TMS_TASK_026591,TRD,SEC_025,120,60,Partially Completed,False
HIST_006245,TDMS_TASK_009199,S&T,SEC_045,240,180,Partially Completed,False
HIST_006246,TMS_TASK_026501,TRD,SEC_007,60,60,Fully Completed,False
HIST_006247,TDMS_TASK_008268,Engineering,SEC_047,120,120,Fully Completed,False
HIST_006248,SMMS_TASK_006335,S&T,SEC_031,300,300,Fully Completed,False
HIST_006249,TMS_TASK_005000,Engineering,SEC_021,180,135,Partially Completed,False
HIST_006250,TMS_TASK_015234,S&T,SEC_004,90,60,Partially Completed,False
HIST_006251,SMMS_TASK_024676,TRD,SEC_004,300,195,Partially Completed,False
HIST_006252,TMS_TASK_015441,S&T,SEC_041,60,30,Partially Completed,False
HIST_006253,TMS_TASK_022026,TRD,SEC_020,120,0,Not Completed,True
HIST_006254,SMMS_TASK_013340,S&T,SEC_038,240,15,Not Completed,True
HIST_006255,TMS_TASK_020244,Engineering,SEC_041,120,0,Not Completed,True
HIST_006256,TMS_TASK_010311,S&T,SEC_020,300,120,Partially Completed,False
HIST_006257,SMMS_TASK_019944,TRD,SEC_016,240,240,Fully Completed,False
HIST_006258,TDMS_TASK_000112,S&T,SEC_014,300,225,Partially Completed,False
HIST_006259,TDMS_TASK_003644,S&T,SEC_032,120,0,Not Completed,True
HIST_006260,TDMS_TASK_020516,TRD,SEC_035,90,45,Partially Completed,False
HIST_006261,TMS_TASK_009960,Engineering,SEC_018,240,165,Partially Completed,False
HIST_006262,SMMS_TASK_004144,TRD,SEC_028,300,300,Fully Completed,False
HIST_006263,TMS_TASK_018720,TRD,SEC_027,180,180,Fully Completed,False
HIST_006264,TDMS_TASK_017089,Engineering,SEC_008,90,60,Partially Completed,True
HIST_006265,SMMS_TASK_013184,Engineering,SEC_026,300,180,Partially Completed,True
HIST_006266,TMS_TASK_007866,TRD,SEC_038,90,90,Fully Completed,False
HIST_006267,TDMS_TASK_000372,TRD,SEC_048,60,45,Partially Completed,False
HIST_006268,TMS_TASK_003437,TRD,SEC_017,90,45,Partially Completed,True
HIST_006269,TMS_TASK_021934,TRD,SEC_012,90,60,Partially Completed,True
HIST_006270,TDMS_TASK_002710,Engineering,SEC_044,60,60,Fully Completed,False
HIST_006271,SMMS_TASK_010481,S&T,SEC_046,90,60,Partially Completed,False
HIST_006272,TDMS_TASK_005882,TRD,SEC_041,180,180,Fully Completed,False
HIST_006273,SMMS_TASK_015696,TRD,SEC_017,300,300,Fully Completed,False
HIST_006274,TDMS_TASK_012445,S&T,SEC_014,240,165,Partially Completed,False
HIST_006275,SMMS_TASK_015006,S&T,SEC_031,240,240,Fully Completed,False
HIST_006276,TMS_TASK_004546,Engineering,SEC_013,180,180,Fully Completed,False
HIST_006277,TMS_TASK_005701,S&T,SEC_038,240,135,Partially Completed,True
HIST_006278,TDMS_TASK_007153,TRD,SEC_020,180,75,Partially Completed,False
HIST_006279,TMS_TASK_003089,TRD,SEC_017,240,240,Fully Completed,False
HIST_006280,SMMS_TASK_000124,Engineering,SEC_040,180,180,Fully Completed,False
HIST_006281,TMS_TASK_001289,S&T,SEC_018,60,60,Fully Completed,False
HIST_006282,TMS_TASK_024268,TRD,SEC_007,300,300,Fully Completed,False
HIST_006283,SMMS_TASK_017611,S&T,SEC_039,180,0,Not Completed,True
HIST_006284,TMS_TASK_013842,TRD,SEC_016,90,15,Not Completed,True
HIST_006285,SMMS_TASK_007288,S&T,SEC_033,240,15,Not Completed,True
HIST_006286,TDMS_TASK_024682,S&T,SEC_033,120,120,Fully Completed,False
HIST_006287,TMS_TASK_005640,TRD,SEC_005,60,0,Not Completed,True
HIST_006288,TMS_TASK_005094,S&T,SEC_002,300,300,Fully Completed,False
HIST_006289,TMS_TASK_021700,S&T,SEC_041,120,15,Not Completed,True
HIST_006290,TDMS_TASK_011161,Engineering,SEC_003,90,90,Fully Completed,False
HIST_006291,SMMS_TASK_002464,TRD,SEC_017,120,75,Partially Completed,False
HIST_006292,SMMS_TASK_021160,S&T,SEC_038,60,60,Fully Completed,False
HIST_006293,TMS_TASK_002710,TRD,SEC_009,300,300,Fully Completed,False
HIST_006294,TDMS_TASK_003807,S&T,SEC_026,90,60,Partially Completed,False
HIST_006295,TMS_TASK_005395,Engineering,SEC_006,120,45,Partially Completed,False
HIST_006296,TDMS_TASK_001938,TRD,SEC_028,180,180,Fully Completed,False
HIST_006297,TMS_TASK_011834,Engineering,SEC_035,120,0,Not Completed,True
HIST_006298,TDMS_TASK_013675,TRD,SEC_013,60,60,Fully Completed,False
HIST_006299,TMS_TASK_023691,TRD,SEC_014,120,45,Partially Completed,False
HIST_006300,TMS_TASK_014704,S&T,SEC_027,90,45,Partially Completed,False
HIST_006301,TMS_TASK_026937,S&T,SEC_039,90,90,Fully Completed,False
HIST_006302,TMS_TASK_000066,S&T,SEC_027,120,90,Partially Completed,False
HIST_006303,TMS_TASK_013210,TRD,SEC_035,60,45,Partially Completed,False
HIST_006304,SMMS_TASK_017883,S&T,SEC_021,120,120,Fully Completed,False
HIST_006305,TMS_TASK_024063,Engineering,SEC_007,90,90,Fully Completed,False
HIST_006306,TMS_TASK_028309,S&T,SEC_048,300,195,Partially Completed,True
HIST_006307,TDMS_TASK_009579,TRD,SEC_040,120,45,Partially Completed,True
HIST_006308,TMS_TASK_009903,Engineering,SEC_003,180,105,Partially Completed,False
HIST_006309,SMMS_TASK_001672,S&T,SEC_014,60,60,Fully Completed,False
HIST_006310,TMS_TASK_014892,S&T,SEC_021,300,225,Partially Completed,True
HIST_006311,SMMS_TASK_008628,S&T,SEC_004,60,60,Fully Completed,False
HIST_006312,TMS_TASK_026540,S&T,SEC_043,120,60,Partially Completed,False
HIST_006313,TMS_TASK_003699,TRD,SEC_009,180,180,Fully Completed,False
HIST_006314,TMS_TASK_005619,S&T,SEC_011,180,105,Partially Completed,False
HIST_006315,TDMS_TASK_013187,TRD,SEC_016,180,135,Partially Completed,False
HIST_006316,TMS_TASK_004554,Engineering,SEC_046,180,120,Partially Completed,True
HIST_006317,TDMS_TASK_007617,TRD,SEC_012,120,60,Partially Completed,False
HIST_006318,TDMS_TASK_018283,S&T,SEC_021,60,30,Not Completed,True
HIST_006319,SMMS_TASK_007265,S&T,SEC_034,300,120,Partially Completed,False
HIST_006320,TMS_TASK_024969,TRD,SEC_008,60,45,Partially Completed,True
HIST_006321,TDMS_TASK_007106,S&T,SEC_005,90,30,Not Completed,True
HIST_006322,TDMS_TASK_023579,TRD,SEC_005,90,90,Fully Completed,False
HIST_006323,TMS_TASK_009635,TRD,SEC_009,90,60,Partially Completed,True
HIST_006324,TDMS_TASK_022150,S&T,SEC_017,60,60,Fully Completed,False
HIST_006325,TDMS_TASK_020499,S&T,SEC_047,240,15,Not Completed,True
HIST_006326,TMS_TASK_011406,TRD,SEC_046,240,105,Partially Completed,True
HIST_006327,TMS_TASK_004380,TRD,SEC_028,90,60,Partially Completed,True
