task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,spatial_mapping_status,spatial_error_estimate_km
SMMS_TASK_004340,S&T,SEC_023,SIGNAL,SIG_SEC_023_0086,,,Track Circuit Failure,A,2024-08-27,2024-09-01,0,Completed,121,S&T crew,60,27.619278,78.682953,93.59,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004341,S&T,SEC_002,SIGNAL,SIG_SEC_002_0009,,,Interlocking Fault,A,2024-02-16,2024-02-20,0,In-Progress,315,S&T crew,150,28.493063,77.43222,13.568,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004342,S&T,SEC_019,SIGNAL,SIG_SEC_019_0072,,,Axle Counter Error,C,2024-06-19,2024-07-18,1,Deferred,166,S&T crew,45,27.684251,78.590778,87.584,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004343,S&T,SEC_021,SIGNAL,SIG_SEC_021_0080,,,Cable Fault,B,2024-04-06,2024-04-14,0,Open,261,S&T crew,120,27.668977,78.610313,88.852,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004344,S&T,SEC_012,SIGNAL,SIG_SEC_012_0044,,,Interlocking Fault,A,2024-04-05,2024-04-07,0,Deferred,268,S&T crew,150,27.997745,78.143383,58.966,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004345,S&T,SEC_017,SIGNAL,SIG_SEC_017_0064,,,Track Circuit Failure,B,2024-06-24,2024-07-07,0,In-Progress,177,S&T crew,60,27.82462,78.391235,74.865,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004346,S&T,SEC_023,SIGNAL,SIG_SEC_023_0086,,,Axle Counter Error,B,2024-01-24,2024-02-08,0,Deferred,327,S&T crew,45,27.619278,78.682953,93.59,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004347,S&T,SEC_002,SIGNAL,SIG_SEC_002_0009,,,Track Circuit Failure,B,2024-03-31,2024-04-05,0,In-Progress,270,S&T crew,60,28.493063,77.43222,13.568,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004348,S&T,SEC_007,SIGNAL,SIG_SEC_007_0026,,,Axle Counter Error,A,2024-01-20,2024-01-21,0,Completed,345,S&T crew,45,28.262789,77.766819,34.965,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004349,S&T,SEC_037,SIGNAL,SIG_SEC_037_0131,,,Axle Counter Error,A,2024-12-10,2024-12-15,0,Completed,16,S&T crew,45,26.937635,79.658001,155.817,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004350,S&T,SEC_016,SIGNAL,SIG_SEC_016_0060,,,Point Machine Issue,A,2024-11-22,2024-11-25,0,Completed,36,S&T crew,90,27.829466,78.383745,74.394,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004351,S&T,SEC_029,SIGNAL,SIG_SEC_029_0104,,,Track Circuit Failure,A,2024-02-29,2024-03-02,2,Deferred,304,S&T crew,60,27.169735,79.325457,134.538,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004352,S&T,SEC_026,SIGNAL,SIG_SEC_026_0097,,,Interlocking Fault,A,2024-07-30,2024-08-03,0,Completed,150,S&T crew,150,27.263752,79.190532,125.983,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004353,S&T,SEC_025,SIGNAL,SIG_SEC_025_0094,,,Point Machine Issue,B,2024-03-23,2024-03-29,1,In-Progress,277,S&T crew,90,27.464382,78.905178,107.77,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004354,S&T,SEC_018,SIGNAL,SIG_SEC_018_0071,,,Axle Counter Error,C,2024-07-20,2024-08-06,0,Completed,147,S&T crew,45,27.687538,78.58609,87.291,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004355,S&T,SEC_022,SIGNAL,SIG_SEC_022_0083,,,Axle Counter Error,A,2024-06-16,2024-06-19,0,Open,195,S&T crew,45,27.641488,78.650954,91.484,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004356,S&T,SEC_040,SIGNAL,SIG_SEC_040_0141,,,Cable Fault,A,2024-01-07,2024-01-08,0,Completed,358,S&T crew,120,26.843839,79.7929,164.396,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004357,S&T,SEC_048,SIGNAL,SIG_SEC_048_0165,,,Point Machine Issue,C,2024-10-17,2024-11-09,2,Open,52,S&T crew,90,26.525305,80.248529,193.564,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004358,S&T,SEC_012,SIGNAL,SIG_SEC_012_0044,,,Interlocking Fault,A,2024-10-09,2024-10-14,0,Open,78,S&T crew,150,27.997745,78.143383,58.966,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004359,S&T,SEC_032,SIGNAL,SIG_SEC_032_0114,,,Point Machine Issue,B,2024-01-22,2024-01-28,0,Completed,338,S&T crew,90,27.098726,79.426891,141.056,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004360,S&T,SEC_048,SIGNAL,SIG_SEC_048_0165,,,Cable Fault,C,2024-03-18,2024-04-09,0,Completed,266,S&T crew,120,26.525305,80.248529,193.564,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004361,S&T,SEC_001,SIGNAL,SIG_SEC_001_0002,,,Axle Counter Error,B,2024-02-12,2024-02-18,1,Deferred,317,S&T crew,45,28.60993,77.267288,3.055,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004362,S&T,SEC_038,SIGNAL,SIG_SEC_038_0134,,,Point Machine Issue,B,2024-05-20,2024-05-30,1,Deferred,215,S&T crew,90,26.912737,79.693251,158.076,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004363,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Track Circuit Failure,A,2024-06-12,2024-06-17,0,In-Progress,197,S&T crew,60,27.624732,78.673925,93.034,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004364,S&T,SEC_048,SIGNAL,SIG_SEC_048_0165,,,Cable Fault,C,2024-08-24,2024-09-05,1,Open,117,S&T crew,120,26.525305,80.248529,193.564,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004365,S&T,SEC_027,SIGNAL,SIG_SEC_027_0099,,,Axle Counter Error,B,2024-08-19,2024-09-01,0,Completed,121,S&T crew,45,27.252034,79.207107,127.028,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004366,S&T,SEC_041,SIGNAL,SIG_SEC_041_0143,,,Point Machine Issue,A,2024-02-19,2024-02-22,0,Open,313,S&T crew,90,26.830076,79.810139,165.56,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004367,S&T,SEC_008,SIGNAL,SIG_SEC_008_0029,,,Axle Counter Error,B,2024-06-24,2024-07-08,0,Open,176,S&T crew,45,28.220725,77.82825,38.79,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004368,S&T,SEC_006,SIGNAL,SIG_SEC_006_0025,,,Cable Fault,A,2024-10-18,2024-10-21,0,Deferred,71,S&T crew,120,28.304958,77.704228,31.06,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004369,S&T,SEC_046,SIGNAL,SIG_SEC_046_0158,,,Axle Counter Error,B,2024-11-21,2024-12-03,3,Deferred,28,S&T crew,45,26.549151,80.213655,191.317,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004370,S&T,SEC_024,SIGNAL,SIG_SEC_024_0090,,,Track Circuit Failure,A,2024-11-01,2024-11-05,0,Open,56,S&T crew,60,27.611951,78.69565,94.329,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004371,S&T,SEC_025,SIGNAL,SIG_SEC_025_0095,,,Track Circuit Failure,B,2024-04-19,2024-04-30,0,Completed,245,S&T crew,60,27.432062,78.951565,110.738,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004372,S&T,SEC_008,SIGNAL,SIG_SEC_008_0029,,,Point Machine Issue,B,2024-07-09,2024-07-21,0,Open,163,S&T crew,90,28.220725,77.82825,38.79,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004373,S&T,SEC_010,SIGNAL,SIG_SEC_010_0039,,,Point Machine Issue,B,2024-02-22,2024-03-05,0,In-Progress,301,S&T crew,90,28.137778,77.938832,45.984,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004374,S&T,SEC_040,SIGNAL,SIG_SEC_040_0140,,,Track Circuit Failure,B,2024-05-13,2024-05-20,0,Open,225,S&T crew,60,26.844029,79.79265,164.38,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004375,S&T,SEC_014,SIGNAL,SIG_SEC_014_0052,,,Point Machine Issue,B,2024-04-12,2024-04-21,0,In-Progress,254,S&T crew,90,27.887042,78.29992,69.026,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004376,S&T,SEC_027,SIGNAL,SIG_SEC_027_0100,,,Axle Counter Error,A,2024-04-02,2024-04-05,0,Completed,270,S&T crew,45,27.249317,79.21095,127.27,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004377,S&T,SEC_014,SIGNAL,SIG_SEC_014_0054,,,Interlocking Fault,A,2024-11-17,2024-11-18,0,Completed,43,S&T crew,150,27.864888,78.332054,71.044,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004378,S&T,SEC_012,SIGNAL,SIG_SEC_012_0045,,,Cable Fault,B,2024-09-21,2024-09-28,0,Completed,94,S&T crew,120,27.997008,78.144381,59.032,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004379,S&T,SEC_008,SIGNAL,SIG_SEC_008_0029,,,Interlocking Fault,B,2024-11-07,2024-11-14,0,Completed,47,S&T crew,150,28.220725,77.82825,38.79,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004380,S&T,SEC_047,SIGNAL,SIG_SEC_047_0159,,,Point Machine Issue,B,2024-05-04,2024-05-19,0,Completed,226,S&T crew,90,26.53415,80.23485,192.691,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004381,S&T,SEC_047,SIGNAL,SIG_SEC_047_0160,,,Axle Counter Error,B,2024-05-24,2024-05-29,0,Completed,216,S&T crew,45,26.533615,80.235711,192.743,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004382,S&T,SEC_005,SIGNAL,SIG_SEC_005_0020,,,Point Machine Issue,C,2024-10-23,2024-11-22,0,In-Progress,39,S&T crew,90,28.353229,77.634189,26.528,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004383,S&T,SEC_016,SIGNAL,SIG_SEC_016_0061,,,Axle Counter Error,B,2024-01-16,2024-01-21,0,Deferred,345,S&T crew,45,27.8296,78.384153,74.413,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004384,S&T,SEC_026,SIGNAL,SIG_SEC_026_0096,,,Interlocking Fault,A,2024-09-25,2024-09-27,0,Open,95,S&T crew,150,27.334514,79.090069,119.574,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004385,S&T,SEC_017,SIGNAL,SIG_SEC_017_0066,,,Cable Fault,B,2024-09-05,2024-09-16,1,Deferred,106,S&T crew,120,27.801138,78.423896,76.958,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004386,S&T,SEC_035,SIGNAL,SIG_SEC_035_0123,,,Cable Fault,C,2024-05-09,2024-06-05,0,In-Progress,209,S&T crew,120,26.980336,79.59935,152.004,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004387,S&T,SEC_012,SIGNAL,SIG_SEC_012_0045,,,Track Circuit Failure,B,2024-12-10,2024-12-20,0,In-Progress,11,S&T crew,60,27.997008,78.144381,59.032,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004388,S&T,SEC_003,SIGNAL,SIG_SEC_003_0011,,,Track Circuit Failure,A,2024-03-24,2024-03-26,0,Completed,280,S&T crew,60,28.47832,77.45364,14.922,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004389,S&T,SEC_015,SIGNAL,SIG_SEC_015_0058,,,Point Machine Issue,B,2024-05-03,2024-05-15,0,Open,230,S&T crew,90,27.830911,78.380339,74.189,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004390,S&T,SEC_028,SIGNAL,SIG_SEC_028_0102,,,Cable Fault,A,2024-05-10,2024-05-12,0,Completed,233,S&T crew,120,27.23416,79.232452,128.624,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004391,S&T,SEC_009,SIGNAL,SIG_SEC_009_0031,,,Track Circuit Failure,B,2024-05-14,2024-05-29,4,Deferred,216,S&T crew,60,28.206067,77.8464,39.954,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004392,S&T,SEC_040,SIGNAL,SIG_SEC_040_0139,,,Cable Fault,C,2024-05-05,2024-05-18,0,Deferred,227,S&T crew,120,26.849066,79.786043,163.956,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004393,S&T,SEC_001,SIGNAL,SIG_SEC_001_0003,,,Track Circuit Failure,C,2024-06-23,2024-07-03,2,Deferred,181,S&T crew,60,28.564641,77.332188,7.16,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004394,S&T,SEC_003,SIGNAL,SIG_SEC_003_0012,,,Interlocking Fault,A,2024-12-16,2024-12-21,0,Completed,10,S&T crew,150,28.466833,77.470379,15.979,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004395,S&T,SEC_023,SIGNAL,SIG_SEC_023_0087,,,Cable Fault,C,2024-06-25,2024-07-11,4,Open,173,S&T crew,120,27.619086,78.683433,93.615,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004396,S&T,SEC_023,SIGNAL,SIG_SEC_023_0088,,,Point Machine Issue,C,2024-08-17,2024-09-07,0,Deferred,115,S&T crew,90,27.617123,78.688334,93.87,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004397,S&T,SEC_014,SIGNAL,SIG_SEC_014_0051,,,Point Machine Issue,C,2024-09-01,2024-09-11,1,Open,111,S&T crew,90,27.895792,78.287229,68.229,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004398,S&T,SEC_012,SIGNAL,SIG_SEC_012_0044,,,Axle Counter Error,C,2024-08-28,2024-09-26,0,Open,96,S&T crew,45,27.997745,78.143383,58.966,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004399,S&T,SEC_003,SIGNAL,SIG_SEC_003_0012,,,Interlocking Fault,B,2024-05-01,2024-05-10,0,Completed,235,S&T crew,150,28.466833,77.470379,15.979,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004400,S&T,SEC_031,SIGNAL,SIG_SEC_031_0113,,,Axle Counter Error,A,2024-04-13,2024-04-17,0,In-Progress,258,S&T crew,45,27.117158,79.401835,139.445,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004401,S&T,SEC_017,SIGNAL,SIG_SEC_017_0065,,,Cable Fault,A,2024-05-13,2024-05-16,0,Deferred,229,S&T crew,120,27.816621,78.402362,75.578,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004402,S&T,SEC_006,SIGNAL,SIG_SEC_006_0021,,,Point Machine Issue,A,2024-05-13,2024-05-16,0,Deferred,229,S&T crew,90,28.343215,77.648391,27.486,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004403,S&T,SEC_018,SIGNAL,SIG_SEC_018_0068,,,Interlocking Fault,B,2024-10-28,2024-11-08,0,Open,53,S&T crew,150,27.748048,78.499514,81.778,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004404,S&T,SEC_047,SIGNAL,SIG_SEC_047_0160,,,Cable Fault,C,2024-06-19,2024-07-17,0,Open,167,S&T crew,120,26.533615,80.235711,192.743,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004405,S&T,SEC_012,SIGNAL,SIG_SEC_012_0045,,,Axle Counter Error,C,2024-12-06,2024-12-29,0,Completed,2,S&T crew,45,27.997008,78.144381,59.032,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004406,S&T,SEC_044,SIGNAL,SIG_SEC_044_0153,,,Axle Counter Error,C,2024-12-23,2025-01-21,3,Deferred,0,S&T crew,45,26.757563,79.917411,172.321,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004407,S&T,SEC_012,SIGNAL,SIG_SEC_012_0044,,,Interlocking Fault,B,2024-09-05,2024-09-10,0,Open,112,S&T crew,150,27.997745,78.143383,58.966,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004408,S&T,SEC_009,SIGNAL,SIG_SEC_009_0032,,,Interlocking Fault,A,2024-09-01,2024-09-06,1,Deferred,116,S&T crew,150,28.184409,77.876189,41.894,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004409,S&T,SEC_012,SIGNAL,SIG_SEC_012_0045,,,Cable Fault,B,2024-02-15,2024-02-22,0,In-Progress,313,S&T crew,120,27.997008,78.144381,59.032,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004410,S&T,SEC_015,SIGNAL,SIG_SEC_015_0055,,,Interlocking Fault,A,2024-02-26,2024-02-29,3,Open,306,S&T crew,150,27.858912,78.340588,71.595,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004411,S&T,SEC_006,SIGNAL,SIG_SEC_006_0021,,,Cable Fault,A,2024-09-17,2024-09-19,0,Open,103,S&T crew,120,28.343215,77.648391,27.486,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004412,S&T,SEC_027,SIGNAL,SIG_SEC_027_0100,,,Interlocking Fault,B,2024-12-28,2025-01-06,4,In-Progress,0,S&T crew,150,27.249317,79.21095,127.27,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004413,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Point Machine Issue,B,2024-10-21,2024-10-31,0,Open,61,S&T crew,90,27.834095,78.375819,73.894,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004414,S&T,SEC_035,SIGNAL,SIG_SEC_035_0123,,,Track Circuit Failure,A,2024-04-08,2024-04-12,0,Open,263,S&T crew,60,26.980336,79.59935,152.004,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004415,S&T,SEC_022,SIGNAL,SIG_SEC_022_0084,,,Axle Counter Error,B,2024-09-05,2024-09-19,0,Open,103,S&T crew,45,27.632137,78.663773,92.349,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004416,S&T,SEC_020,SIGNAL,SIG_SEC_020_0076,,,Track Circuit Failure,B,2024-08-15,2024-08-27,0,Completed,126,S&T crew,60,27.672514,78.605797,88.541,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004417,S&T,SEC_021,SIGNAL,SIG_SEC_021_0081,,,Axle Counter Error,B,2024-01-20,2024-01-27,1,Deferred,339,S&T crew,45,27.657967,78.627844,89.944,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004418,S&T,SEC_007,SIGNAL,SIG_SEC_007_0027,,,Axle Counter Error,B,2024-11-16,2024-12-01,4,Deferred,30,S&T crew,45,28.255643,77.777452,35.626,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004419,S&T,SEC_034,SIGNAL,SIG_SEC_034_0122,,,Cable Fault,A,2024-05-06,2024-05-09,0,Open,236,S&T crew,120,26.983922,79.594101,151.673,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004420,S&T,SEC_004,SIGNAL,SIG_SEC_004_0018,,,Cable Fault,C,2024-08-13,2024-09-01,0,In-Progress,121,S&T crew,120,28.356075,77.630405,26.244,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004421,S&T,SEC_035,SIGNAL,SIG_SEC_035_0123,,,Point Machine Issue,A,2024-05-03,2024-05-06,0,In-Progress,239,S&T crew,90,26.980336,79.59935,152.004,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004422,S&T,SEC_049,SIGNAL,SIG_SEC_049_0170,,,Interlocking Fault,A,2024-12-04,2024-12-05,0,Deferred,26,S&T crew,150,26.49233,80.295585,196.594,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004423,S&T,SEC_037,SIGNAL,SIG_SEC_037_0130,,,Point Machine Issue,B,2024-06-20,2024-07-01,0,Open,183,S&T crew,90,26.940863,79.653458,155.52,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004424,S&T,SEC_020,SIGNAL,SIG_SEC_020_0078,,,Cable Fault,C,2024-11-06,2024-11-19,0,In-Progress,42,S&T crew,120,27.671943,78.606492,88.59,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004425,S&T,SEC_014,SIGNAL,SIG_SEC_014_0054,,,Track Circuit Failure,C,2024-12-10,2025-01-01,0,Completed,0,S&T crew,60,27.864888,78.332054,71.044,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004426,S&T,SEC_043,SIGNAL,SIG_SEC_043_0149,,,Point Machine Issue,A,2024-01-13,2024-01-16,0,In-Progress,350,S&T crew,90,26.801184,79.853,168.239,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004427,S&T,SEC_012,SIGNAL,SIG_SEC_012_0044,,,Cable Fault,B,2024-06-03,2024-06-15,0,In-Progress,199,S&T crew,120,27.997745,78.143383,58.966,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004428,S&T,SEC_022,SIGNAL,SIG_SEC_022_0083,,,Interlocking Fault,B,2024-09-08,2024-09-23,0,Open,99,S&T crew,150,27.641488,78.650954,91.484,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004429,S&T,SEC_038,SIGNAL,SIG_SEC_038_0132,,,Interlocking Fault,C,2024-11-04,2024-11-22,2,Deferred,39,S&T crew,150,26.92608,79.674299,156.875,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004430,S&T,SEC_046,SIGNAL,SIG_SEC_046_0157,,,Cable Fault,A,2024-09-20,2024-09-23,0,In-Progress,99,S&T crew,120,26.623037,80.110588,184.587,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004431,S&T,SEC_046,SIGNAL,SIG_SEC_046_0157,,,Cable Fault,A,2024-08-29,2024-08-30,0,Completed,123,S&T crew,120,26.623037,80.110588,184.587,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004432,S&T,SEC_004,SIGNAL,SIG_SEC_004_0015,,,Interlocking Fault,A,2024-05-16,2024-05-17,0,In-Progress,228,S&T crew,150,28.386885,77.586105,23.377,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004433,S&T,SEC_044,SIGNAL,SIG_SEC_044_0153,,,Cable Fault,C,2024-03-01,2024-03-30,2,Open,276,S&T crew,120,26.757563,79.917411,172.321,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004434,S&T,SEC_005,SIGNAL,SIG_SEC_005_0020,,,Axle Counter Error,A,2024-11-28,2024-11-30,0,Completed,31,S&T crew,45,28.353229,77.634189,26.528,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004435,S&T,SEC_027,SIGNAL,SIG_SEC_027_0100,,,Point Machine Issue,B,2024-01-17,2024-01-25,0,Deferred,341,S&T crew,90,27.249317,79.21095,127.27,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004436,S&T,SEC_047,SIGNAL,SIG_SEC_047_0159,,,Cable Fault,C,2024-10-20,2024-11-05,0,In-Progress,56,S&T crew,120,26.53415,80.23485,192.691,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
SMMS_TASK_004437,S&T,SEC_031,SIGNAL,SIG_SEC_031_0112,,,Point Machine Issue,B,2024-01-14,2024-01-25,0,Open,341,S&T crew,90,27.120103,79.399134,139.262,SIGNAL_ASSET_REFERENCE,0.95,HIGH_CONFIDENCE,0.0
