task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes
SMMS_TASK_006651,S&T,SEC_010,SIGNAL,SIG_SEC_010_0035,,,Axle Counter Error,A,2024-04-28,2024-04-30,0,In-Progress,245,S&T crew,45
SMMS_TASK_006652,S&T,SEC_041,SIGNAL,SIG_SEC_041_0144,,,Cable Fault,C,2024-10-18,2024-11-03,4,Deferred,58,S&T crew,120
SMMS_TASK_006653,S&T,SEC_047,SIGNAL,SIG_SEC_047_0159,,,Axle Counter Error,B,2024-07-12,2024-07-22,0,Open,162,S&T crew,45
SMMS_TASK_006654,S&T,SEC_018,SIGNAL,SIG_SEC_018_0070,,,Axle Counter Error,A,2024-12-30,2025-01-04,0,Open,0,S&T crew,45
SMMS_TASK_006655,S&T,SEC_004,SIGNAL,SIG_SEC_004_0016,,,Point Machine Issue,C,2024-07-01,2024-07-11,0,Open,173,S&T crew,90
SMMS_TASK_006656,S&T,SEC_042,SIGNAL,SIG_SEC_042_0145,,,Point Machine Issue,A,2024-09-02,2024-09-04,2,Open,118,S&T crew,90
SMMS_TASK_006657,S&T,SEC_044,SIGNAL,SIG_SEC_044_0151,,,Track Circuit Failure,A,2024-12-25,2024-12-26,0,In-Progress,5,S&T crew,60
SMMS_TASK_006658,S&T,SEC_023,SIGNAL,SIG_SEC_023_0087,,,Cable Fault,C,2024-06-07,2024-07-02,0,Open,182,S&T crew,120
SMMS_TASK_006659,S&T,SEC_027,SIGNAL,SIG_SEC_027_0099,,,Point Machine Issue,A,2024-12-05,2024-12-08,0,Completed,23,S&T crew,90
SMMS_TASK_006660,S&T,SEC_010,SIGNAL,SIG_SEC_010_0038,,,Interlocking Fault,A,2024-10-26,2024-10-27,3,Open,65,S&T crew,150
SMMS_TASK_006661,S&T,SEC_003,SIGNAL,SIG_SEC_003_0012,,,Axle Counter Error,A,2024-01-14,2024-01-18,0,Open,348,S&T crew,45
SMMS_TASK_006662,S&T,SEC_047,SIGNAL,SIG_SEC_047_0161,,,Cable Fault,C,2024-01-19,2024-02-09,2,Deferred,326,S&T crew,120
SMMS_TASK_006663,S&T,SEC_022,SIGNAL,SIG_SEC_022_0083,,,Interlocking Fault,A,2024-02-03,2024-02-04,0,Completed,331,S&T crew,150
SMMS_TASK_006664,S&T,SEC_012,SIGNAL,SIG_SEC_012_0047,,,Track Circuit Failure,A,2024-06-02,2024-06-05,0,In-Progress,209,S&T crew,60
SMMS_TASK_006665,S&T,SEC_034,SIGNAL,SIG_SEC_034_0118,,,Cable Fault,A,2024-10-23,2024-10-24,0,Completed,68,S&T crew,120
SMMS_TASK_006666,S&T,SEC_001,SIGNAL,SIG_SEC_001_0005,,,Point Machine Issue,B,2024-09-24,2024-09-29,0,Completed,93,S&T crew,90
SMMS_TASK_006667,S&T,SEC_003,SIGNAL,SIG_SEC_003_0014,,,Point Machine Issue,B,2024-09-27,2024-10-03,0,In-Progress,89,S&T crew,90
SMMS_TASK_006668,S&T,SEC_011,SIGNAL,SIG_SEC_011_0042,,,Cable Fault,C,2024-05-11,2024-06-03,0,Open,211,S&T crew,120
SMMS_TASK_006669,S&T,SEC_020,SIGNAL,SIG_SEC_020_0077,,,Interlocking Fault,B,2024-01-17,2024-01-24,0,Open,342,S&T crew,150
SMMS_TASK_006670,S&T,SEC_017,SIGNAL,SIG_SEC_017_0063,,,Interlocking Fault,B,2024-01-22,2024-01-28,0,In-Progress,338,S&T crew,150
SMMS_TASK_006671,S&T,SEC_009,SIGNAL,SIG_SEC_009_0032,,,Point Machine Issue,B,2024-02-20,2024-03-03,2,Deferred,303,S&T crew,90
SMMS_TASK_006672,S&T,SEC_016,SIGNAL,SIG_SEC_016_0060,,,Cable Fault,B,2024-02-10,2024-02-22,0,Open,313,S&T crew,120
SMMS_TASK_006673,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Interlocking Fault,A,2024-12-12,2024-12-14,0,In-Progress,17,S&T crew,150
SMMS_TASK_006674,S&T,SEC_024,SIGNAL,SIG_SEC_024_0090,,,Interlocking Fault,A,2024-03-02,2024-03-06,0,Completed,300,S&T crew,150
SMMS_TASK_006675,S&T,SEC_026,SIGNAL,SIG_SEC_026_0096,,,Interlocking Fault,A,2024-04-27,2024-04-28,0,In-Progress,247,S&T crew,150
SMMS_TASK_006676,S&T,SEC_044,SIGNAL,SIG_SEC_044_0151,,,Point Machine Issue,B,2024-10-31,2024-11-08,0,Completed,53,S&T crew,90
SMMS_TASK_006677,S&T,SEC_039,SIGNAL,SIG_SEC_039_0138,,,Cable Fault,A,2024-03-17,2024-03-21,0,Completed,285,S&T crew,120
SMMS_TASK_006678,S&T,SEC_013,SIGNAL,SIG_SEC_013_0050,,,Point Machine Issue,B,2024-09-20,2024-10-05,4,Deferred,87,S&T crew,90
SMMS_TASK_006679,S&T,SEC_044,SIGNAL,SIG_SEC_044_0154,,,Interlocking Fault,A,2024-06-19,2024-06-22,0,Completed,192,S&T crew,150
SMMS_TASK_006680,S&T,SEC_024,SIGNAL,SIG_SEC_024_0089,,,Cable Fault,B,2024-10-06,2024-10-16,2,In-Progress,76,S&T crew,120
SMMS_TASK_006681,S&T,SEC_009,SIGNAL,SIG_SEC_009_0032,,,Point Machine Issue,C,2024-04-20,2024-05-09,0,Deferred,236,S&T crew,90
SMMS_TASK_006682,S&T,SEC_015,SIGNAL,SIG_SEC_015_0058,,,Axle Counter Error,A,2024-11-28,2024-11-30,0,Completed,31,S&T crew,45
SMMS_TASK_006683,S&T,SEC_036,SIGNAL,SIG_SEC_036_0127,,,Cable Fault,A,2024-09-24,2024-09-28,0,Completed,94,S&T crew,120
SMMS_TASK_006684,S&T,SEC_040,SIGNAL,SIG_SEC_040_0140,,,Cable Fault,A,2024-04-20,2024-04-25,0,Open,250,S&T crew,120
SMMS_TASK_006685,S&T,SEC_017,SIGNAL,SIG_SEC_017_0064,,,Interlocking Fault,A,2024-08-31,2024-09-05,0,In-Progress,117,S&T crew,150
SMMS_TASK_006686,S&T,SEC_007,SIGNAL,SIG_SEC_007_0027,,,Axle Counter Error,B,2024-09-28,2024-10-03,0,Completed,89,S&T crew,45
SMMS_TASK_006687,S&T,SEC_009,SIGNAL,SIG_SEC_009_0033,,,Track Circuit Failure,C,2024-12-26,2025-01-05,0,In-Progress,0,S&T crew,60
SMMS_TASK_006688,S&T,SEC_004,SIGNAL,SIG_SEC_004_0018,,,Interlocking Fault,B,2024-05-13,2024-05-19,0,Completed,226,S&T crew,150
SMMS_TASK_006689,S&T,SEC_034,SIGNAL,SIG_SEC_034_0119,,,Axle Counter Error,B,2024-12-23,2024-12-28,0,Open,3,S&T crew,45
SMMS_TASK_006690,S&T,SEC_023,SIGNAL,SIG_SEC_023_0086,,,Point Machine Issue,B,2024-10-14,2024-10-23,2,Deferred,69,S&T crew,90
SMMS_TASK_006691,S&T,SEC_020,SIGNAL,SIG_SEC_020_0077,,,Interlocking Fault,A,2024-06-09,2024-06-11,0,Completed,203,S&T crew,150
SMMS_TASK_006692,S&T,SEC_032,SIGNAL,SIG_SEC_032_0115,,,Track Circuit Failure,C,2024-09-11,2024-10-09,0,In-Progress,83,S&T crew,60
SMMS_TASK_006693,S&T,SEC_040,SIGNAL,SIG_SEC_040_0141,,,Cable Fault,B,2024-07-25,2024-08-07,0,Open,146,S&T crew,120
SMMS_TASK_006694,S&T,SEC_039,SIGNAL,SIG_SEC_039_0136,,,Track Circuit Failure,A,2024-12-28,2025-01-01,0,Open,0,S&T crew,60
SMMS_TASK_006695,S&T,SEC_006,SIGNAL,SIG_SEC_006_0024,,,Interlocking Fault,C,2024-01-23,2024-02-18,0,Open,317,S&T crew,150
SMMS_TASK_006696,S&T,SEC_027,SIGNAL,SIG_SEC_027_0101,,,Interlocking Fault,A,2024-10-04,2024-10-07,0,In-Progress,85,S&T crew,150
SMMS_TASK_006697,S&T,SEC_044,SIGNAL,SIG_SEC_044_0151,,,Interlocking Fault,A,2024-10-31,2024-11-02,0,Open,59,S&T crew,150
SMMS_TASK_006698,S&T,SEC_038,SIGNAL,SIG_SEC_038_0132,,,Point Machine Issue,B,2024-01-03,2024-01-09,0,Open,357,S&T crew,90
SMMS_TASK_006699,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Axle Counter Error,A,2024-07-05,2024-07-06,0,Open,178,S&T crew,45
SMMS_TASK_006700,S&T,SEC_018,SIGNAL,SIG_SEC_018_0067,,,Point Machine Issue,A,2024-09-13,2024-09-14,4,Deferred,108,S&T crew,90
SMMS_TASK_006701,S&T,SEC_044,SIGNAL,SIG_SEC_044_0152,,,Cable Fault,A,2024-11-07,2024-11-12,0,Open,49,S&T crew,120
SMMS_TASK_006702,S&T,SEC_002,SIGNAL,SIG_SEC_002_0006,,,Track Circuit Failure,B,2024-02-07,2024-02-13,0,In-Progress,322,S&T crew,60
SMMS_TASK_006703,S&T,SEC_024,SIGNAL,SIG_SEC_024_0090,,,Point Machine Issue,B,2024-04-11,2024-04-17,0,In-Progress,258,S&T crew,90
SMMS_TASK_006704,S&T,SEC_005,SIGNAL,SIG_SEC_005_0020,,,Track Circuit Failure,A,2024-07-18,2024-07-23,1,Deferred,161,S&T crew,60
SMMS_TASK_006705,S&T,SEC_044,SIGNAL,SIG_SEC_044_0153,,,Interlocking Fault,A,2024-08-23,2024-08-27,0,In-Progress,126,S&T crew,150
SMMS_TASK_006706,S&T,SEC_002,SIGNAL,SIG_SEC_002_0007,,,Point Machine Issue,A,2024-02-27,2024-03-02,3,Deferred,304,S&T crew,90
SMMS_TASK_006707,S&T,SEC_001,SIGNAL,SIG_SEC_001_0004,,,Axle Counter Error,B,2024-10-28,2024-11-08,0,Completed,53,S&T crew,45
SMMS_TASK_006708,S&T,SEC_015,SIGNAL,SIG_SEC_015_0056,,,Axle Counter Error,B,2024-06-30,2024-07-14,4,Deferred,170,S&T crew,45
SMMS_TASK_006709,S&T,SEC_010,SIGNAL,SIG_SEC_010_0035,,,Axle Counter Error,A,2024-05-26,2024-05-28,0,Deferred,217,S&T crew,45
SMMS_TASK_006710,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Point Machine Issue,A,2024-10-17,2024-10-22,0,Open,70,S&T crew,90
SMMS_TASK_006711,S&T,SEC_014,SIGNAL,SIG_SEC_014_0051,,,Track Circuit Failure,A,2024-07-06,2024-07-08,2,Open,176,S&T crew,60
SMMS_TASK_006712,S&T,SEC_016,SIGNAL,SIG_SEC_016_0061,,,Point Machine Issue,B,2024-04-15,2024-04-24,2,Deferred,251,S&T crew,90
SMMS_TASK_006713,S&T,SEC_026,SIGNAL,SIG_SEC_026_0097,,,Point Machine Issue,C,2024-06-08,2024-06-30,3,Deferred,184,S&T crew,90
SMMS_TASK_006714,S&T,SEC_026,SIGNAL,SIG_SEC_026_0096,,,Cable Fault,A,2024-02-25,2024-03-01,0,Open,305,S&T crew,120
SMMS_TASK_006715,S&T,SEC_047,SIGNAL,SIG_SEC_047_0159,,,Interlocking Fault,A,2024-11-04,2024-11-09,0,Open,52,S&T crew,150
SMMS_TASK_006716,S&T,SEC_022,SIGNAL,SIG_SEC_022_0082,,,Interlocking Fault,A,2024-04-25,2024-04-28,0,In-Progress,247,S&T crew,150
SMMS_TASK_006717,S&T,SEC_026,SIGNAL,SIG_SEC_026_0096,,,Interlocking Fault,A,2024-05-08,2024-05-12,0,Deferred,233,S&T crew,150
SMMS_TASK_006718,S&T,SEC_033,SIGNAL,SIG_SEC_033_0116,,,Cable Fault,B,2024-03-04,2024-03-11,0,In-Progress,295,S&T crew,120
SMMS_TASK_006719,S&T,SEC_008,SIGNAL,SIG_SEC_008_0030,,,Track Circuit Failure,B,2024-05-16,2024-05-21,0,In-Progress,224,S&T crew,60
SMMS_TASK_006720,S&T,SEC_032,SIGNAL,SIG_SEC_032_0114,,,Point Machine Issue,B,2024-03-08,2024-03-17,0,Open,289,S&T crew,90
SMMS_TASK_006721,S&T,SEC_042,SIGNAL,SIG_SEC_042_0147,,,Interlocking Fault,A,2024-01-17,2024-01-18,0,Open,348,S&T crew,150
SMMS_TASK_006722,S&T,SEC_015,SIGNAL,SIG_SEC_015_0055,,,Track Circuit Failure,B,2024-09-12,2024-09-24,0,Completed,98,S&T crew,60
SMMS_TASK_006723,S&T,SEC_009,SIGNAL,SIG_SEC_009_0031,,,Track Circuit Failure,C,2024-05-17,2024-06-07,3,Deferred,207,S&T crew,60
SMMS_TASK_006724,S&T,SEC_016,SIGNAL,SIG_SEC_016_0059,,,Point Machine Issue,B,2024-09-14,2024-09-22,0,In-Progress,100,S&T crew,90
SMMS_TASK_006725,S&T,SEC_012,SIGNAL,SIG_SEC_012_0047,,,Interlocking Fault,A,2024-03-22,2024-03-24,4,Deferred,282,S&T crew,150
SMMS_TASK_006726,S&T,SEC_027,SIGNAL,SIG_SEC_027_0100,,,Axle Counter Error,B,2024-07-12,2024-07-19,0,Open,165,S&T crew,45
SMMS_TASK_006727,S&T,SEC_042,SIGNAL,SIG_SEC_042_0147,,,Point Machine Issue,B,2024-03-17,2024-03-22,0,Completed,284,S&T crew,90
SMMS_TASK_006728,S&T,SEC_028,SIGNAL,SIG_SEC_028_0102,,,Point Machine Issue,B,2024-04-02,2024-04-15,0,Completed,260,S&T crew,90
SMMS_TASK_006729,S&T,SEC_006,SIGNAL,SIG_SEC_006_0022,,,Point Machine Issue,A,2024-12-20,2024-12-23,0,Completed,8,S&T crew,90
SMMS_TASK_006730,S&T,SEC_014,SIGNAL,SIG_SEC_014_0054,,,Cable Fault,A,2024-07-12,2024-07-14,0,Open,170,S&T crew,120
SMMS_TASK_006731,S&T,SEC_034,SIGNAL,SIG_SEC_034_0118,,,Interlocking Fault,A,2024-01-03,2024-01-05,0,Open,361,S&T crew,150
SMMS_TASK_006732,S&T,SEC_015,SIGNAL,SIG_SEC_015_0057,,,Interlocking Fault,B,2024-12-13,2024-12-23,4,Deferred,8,S&T crew,150
SMMS_TASK_006733,S&T,SEC_027,SIGNAL,SIG_SEC_027_0100,,,Axle Counter Error,A,2024-10-28,2024-10-29,0,Open,63,S&T crew,45
SMMS_TASK_006734,S&T,SEC_034,SIGNAL,SIG_SEC_034_0118,,,Axle Counter Error,B,2024-05-20,2024-06-01,0,Open,213,S&T crew,45
SMMS_TASK_006735,S&T,SEC_015,SIGNAL,SIG_SEC_015_0056,,,Axle Counter Error,A,2024-03-29,2024-03-30,0,Deferred,276,S&T crew,45
SMMS_TASK_006736,S&T,SEC_030,SIGNAL,SIG_SEC_030_0111,,,Interlocking Fault,A,2024-06-04,2024-06-08,0,Completed,206,S&T crew,150
SMMS_TASK_006737,S&T,SEC_018,SIGNAL,SIG_SEC_018_0068,,,Cable Fault,B,2024-10-10,2024-10-23,0,Completed,69,S&T crew,120
SMMS_TASK_006738,S&T,SEC_006,SIGNAL,SIG_SEC_006_0023,,,Track Circuit Failure,B,2024-06-29,2024-07-13,0,In-Progress,171,S&T crew,60
SMMS_TASK_006739,S&T,SEC_017,SIGNAL,SIG_SEC_017_0064,,,Interlocking Fault,C,2024-03-04,2024-03-23,0,In-Progress,283,S&T crew,150
SMMS_TASK_006740,S&T,SEC_020,SIGNAL,SIG_SEC_020_0075,,,Point Machine Issue,B,2024-03-06,2024-03-20,0,Completed,286,S&T crew,90
SMMS_TASK_006741,S&T,SEC_001,SIGNAL,SIG_SEC_001_0001,,,Track Circuit Failure,A,2024-12-29,2025-01-01,0,Completed,0,S&T crew,60
SMMS_TASK_006742,S&T,SEC_044,SIGNAL,SIG_SEC_044_0152,,,Track Circuit Failure,C,2024-03-30,2024-04-24,0,Deferred,251,S&T crew,60
SMMS_TASK_006743,S&T,SEC_024,SIGNAL,SIG_SEC_024_0090,,,Axle Counter Error,A,2024-07-30,2024-08-02,0,Open,151,S&T crew,45
SMMS_TASK_006744,S&T,SEC_002,SIGNAL,SIG_SEC_002_0007,,,Point Machine Issue,B,2024-09-09,2024-09-14,0,In-Progress,108,S&T crew,90
SMMS_TASK_006745,S&T,SEC_042,SIGNAL,SIG_SEC_042_0148,,,Point Machine Issue,B,2024-02-26,2024-03-08,0,Completed,298,S&T crew,90
SMMS_TASK_006746,S&T,SEC_042,SIGNAL,SIG_SEC_042_0146,,,Interlocking Fault,B,2024-02-29,2024-03-12,0,In-Progress,294,S&T crew,150
SMMS_TASK_006747,S&T,SEC_001,SIGNAL,SIG_SEC_001_0003,,,Cable Fault,B,2024-04-24,2024-05-05,0,Open,240,S&T crew,120
SMMS_TASK_006748,S&T,SEC_008,SIGNAL,SIG_SEC_008_0028,,,Cable Fault,B,2024-08-09,2024-08-17,0,Completed,136,S&T crew,120
SMMS_TASK_006749,S&T,SEC_016,SIGNAL,SIG_SEC_016_0062,,,Point Machine Issue,B,2024-11-05,2024-11-19,2,Deferred,42,S&T crew,90
SMMS_TASK_006750,S&T,SEC_023,SIGNAL,SIG_SEC_023_0087,,,Point Machine Issue,B,2024-05-21,2024-05-26,2,Open,219,S&T crew,90
SMMS_TASK_006751,S&T,SEC_035,SIGNAL,SIG_SEC_035_0124,,,Cable Fault,C,2024-04-14,2024-05-08,2,In-Progress,237,S&T crew,120
SMMS_TASK_006752,S&T,SEC_019,SIGNAL,SIG_SEC_019_0073,,,Cable Fault,A,2024-04-22,2024-04-25,0,Open,250,S&T crew,120
SMMS_TASK_006753,S&T,SEC_029,SIGNAL,SIG_SEC_029_0104,,,Track Circuit Failure,A,2024-10-10,2024-10-13,0,Open,79,S&T crew,60
SMMS_TASK_006754,S&T,SEC_001,SIGNAL,SIG_SEC_001_0002,,,Point Machine Issue,B,2024-07-20,2024-07-30,0,Open,154,S&T crew,90
SMMS_TASK_006755,S&T,SEC_031,SIGNAL,SIG_SEC_031_0112,,,Point Machine Issue,A,2024-08-14,2024-08-15,0,In-Progress,138,S&T crew,90
SMMS_TASK_006756,S&T,SEC_045,SIGNAL,SIG_SEC_045_0156,,,Point Machine Issue,C,2024-03-23,2024-04-05,0,Open,270,S&T crew,90
SMMS_TASK_006757,S&T,SEC_024,SIGNAL,SIG_SEC_024_0090,,,Point Machine Issue,B,2024-08-22,2024-08-27,0,Open,126,S&T crew,90
SMMS_TASK_006758,S&T,SEC_020,SIGNAL,SIG_SEC_020_0078,,,Cable Fault,B,2024-04-23,2024-04-29,0,Completed,246,S&T crew,120
SMMS_TASK_006759,S&T,SEC_014,SIGNAL,SIG_SEC_014_0051,,,Point Machine Issue,B,2024-11-20,2024-12-01,0,Open,30,S&T crew,90
SMMS_TASK_006760,S&T,SEC_047,SIGNAL,SIG_SEC_047_0163,,,Cable Fault,C,2024-07-10,2024-08-08,0,Completed,145,S&T crew,120
SMMS_TASK_006761,S&T,SEC_002,SIGNAL,SIG_SEC_002_0006,,,Track Circuit Failure,B,2024-02-26,2024-03-04,3,Deferred,302,S&T crew,60
SMMS_TASK_006762,S&T,SEC_013,SIGNAL,SIG_SEC_013_0049,,,Interlocking Fault,A,2024-08-28,2024-08-30,0,Completed,123,S&T crew,150
SMMS_TASK_006763,S&T,SEC_006,SIGNAL,SIG_SEC_006_0024,,,Point Machine Issue,B,2024-01-11,2024-01-16,0,In-Progress,350,S&T crew,90
SMMS_TASK_006764,S&T,SEC_042,SIGNAL,SIG_SEC_042_0148,,,Axle Counter Error,B,2024-11-02,2024-11-15,2,In-Progress,46,S&T crew,45
SMMS_TASK_006765,S&T,SEC_022,SIGNAL,SIG_SEC_022_0083,,,Point Machine Issue,C,2024-05-28,2024-06-07,2,Deferred,207,S&T crew,90
SMMS_TASK_006766,S&T,SEC_046,SIGNAL,SIG_SEC_046_0157,,,Track Circuit Failure,B,2024-10-28,2024-11-03,1,Deferred,58,S&T crew,60
SMMS_TASK_006767,S&T,SEC_032,SIGNAL,SIG_SEC_032_0114,,,Track Circuit Failure,B,2024-12-10,2024-12-19,0,Open,12,S&T crew,60
SMMS_TASK_006768,S&T,SEC_025,SIGNAL,SIG_SEC_025_0095,,,Point Machine Issue,B,2024-07-01,2024-07-14,1,Deferred,170,S&T crew,90
SMMS_TASK_006769,S&T,SEC_023,SIGNAL,SIG_SEC_023_0088,,,Axle Counter Error,B,2024-02-10,2024-02-20,0,Open,315,S&T crew,45
SMMS_TASK_006770,S&T,SEC_010,SIGNAL,SIG_SEC_010_0035,,,Cable Fault,B,2024-01-28,2024-02-07,0,Open,328,S&T crew,120
SMMS_TASK_006771,S&T,SEC_026,SIGNAL,SIG_SEC_026_0096,,,Track Circuit Failure,A,2024-04-26,2024-04-29,0,In-Progress,246,S&T crew,60
SMMS_TASK_006772,S&T,SEC_033,SIGNAL,SIG_SEC_033_0117,,,Cable Fault,A,2024-03-09,2024-03-11,0,Deferred,295,S&T crew,120
SMMS_TASK_006773,S&T,SEC_048,SIGNAL,SIG_SEC_048_0165,,,Axle Counter Error,B,2024-09-18,2024-09-27,0,Open,95,S&T crew,45
SMMS_TASK_006774,S&T,SEC_025,SIGNAL,SIG_SEC_025_0094,,,Point Machine Issue,B,2024-01-01,2024-01-12,0,Open,354,S&T crew,90
SMMS_TASK_006775,S&T,SEC_047,SIGNAL,SIG_SEC_047_0160,,,Axle Counter Error,A,2024-09-18,2024-09-19,0,In-Progress,103,S&T crew,45
SMMS_TASK_006776,S&T,SEC_047,SIGNAL,SIG_SEC_047_0161,,,Interlocking Fault,B,2024-03-08,2024-03-20,4,Deferred,286,S&T crew,150
SMMS_TASK_006777,S&T,SEC_024,SIGNAL,SIG_SEC_024_0089,,,Cable Fault,A,2024-02-15,2024-02-19,0,Completed,316,S&T crew,120
SMMS_TASK_006778,S&T,SEC_020,SIGNAL,SIG_SEC_020_0075,,,Point Machine Issue,B,2024-01-12,2024-01-25,0,In-Progress,341,S&T crew,90
SMMS_TASK_006779,S&T,SEC_006,SIGNAL,SIG_SEC_006_0025,,,Point Machine Issue,B,2024-10-22,2024-10-27,0,Completed,65,S&T crew,90
SMMS_TASK_006780,S&T,SEC_012,SIGNAL,SIG_SEC_012_0046,,,Interlocking Fault,B,2024-09-18,2024-10-01,0,Completed,91,S&T crew,150
SMMS_TASK_006781,S&T,SEC_043,SIGNAL,SIG_SEC_043_0150,,,Point Machine Issue,C,2024-11-24,2024-12-08,0,Completed,23,S&T crew,90
SMMS_TASK_006782,S&T,SEC_006,SIGNAL,SIG_SEC_006_0024,,,Track Circuit Failure,B,2024-07-18,2024-07-28,0,Completed,156,S&T crew,60
SMMS_TASK_006783,S&T,SEC_018,SIGNAL,SIG_SEC_018_0068,,,Point Machine Issue,B,2024-08-06,2024-08-13,0,Open,140,S&T crew,90
SMMS_TASK_006784,S&T,SEC_034,SIGNAL,SIG_SEC_034_0119,,,Cable Fault,B,2024-01-14,2024-01-23,0,Open,343,S&T crew,120
SMMS_TASK_006785,S&T,SEC_011,SIGNAL,SIG_SEC_011_0041,,,Point Machine Issue,C,2024-01-08,2024-02-07,0,Completed,328,S&T crew,90
SMMS_TASK_006786,S&T,SEC_048,SIGNAL,SIG_SEC_048_0166,,,Track Circuit Failure,B,2024-08-14,2024-08-26,0,In-Progress,127,S&T crew,60
SMMS_TASK_006787,S&T,SEC_030,SIGNAL,SIG_SEC_030_0111,,,Cable Fault,B,2024-07-06,2024-07-19,0,Completed,165,S&T crew,120
SMMS_TASK_006788,S&T,SEC_001,SIGNAL,SIG_SEC_001_0005,,,Cable Fault,A,2024-10-24,2024-10-26,0,Open,66,S&T crew,120
SMMS_TASK_006789,S&T,SEC_012,SIGNAL,SIG_SEC_012_0043,,,Interlocking Fault,A,2024-07-20,2024-07-24,0,Open,160,S&T crew,150
SMMS_TASK_006790,S&T,SEC_036,SIGNAL,SIG_SEC_036_0126,,,Cable Fault,A,2024-01-11,2024-01-13,0,Completed,353,S&T crew,120
SMMS_TASK_006791,S&T,SEC_042,SIGNAL,SIG_SEC_042_0147,,,Interlocking Fault,B,2024-08-24,2024-09-08,0,Completed,114,S&T crew,150
SMMS_TASK_006792,S&T,SEC_046,SIGNAL,SIG_SEC_046_0158,,,Point Machine Issue,B,2024-02-16,2024-02-26,0,Open,309,S&T crew,90
SMMS_TASK_006793,S&T,SEC_042,SIGNAL,SIG_SEC_042_0145,,,Interlocking Fault,A,2024-11-20,2024-11-24,0,In-Progress,37,S&T crew,150
SMMS_TASK_006794,S&T,SEC_003,SIGNAL,SIG_SEC_003_0013,,,Interlocking Fault,A,2024-06-21,2024-06-26,0,Completed,188,S&T crew,150
SMMS_TASK_006795,S&T,SEC_036,SIGNAL,SIG_SEC_036_0125,,,Axle Counter Error,B,2024-06-10,2024-06-20,0,Open,194,S&T crew,45
SMMS_TASK_006796,S&T,SEC_005,SIGNAL,SIG_SEC_005_0019,,,Interlocking Fault,B,2024-01-16,2024-01-28,0,Open,338,S&T crew,150
SMMS_TASK_006797,S&T,SEC_003,SIGNAL,SIG_SEC_003_0014,,,Interlocking Fault,A,2024-04-21,2024-04-24,1,Deferred,251,S&T crew,150
SMMS_TASK_006798,S&T,SEC_034,SIGNAL,SIG_SEC_034_0118,,,Interlocking Fault,A,2024-01-08,2024-01-12,0,Deferred,354,S&T crew,150
SMMS_TASK_006799,S&T,SEC_022,SIGNAL,SIG_SEC_022_0082,,,Track Circuit Failure,B,2024-02-09,2024-02-21,0,Completed,314,S&T crew,60
SMMS_TASK_006800,S&T,SEC_030,SIGNAL,SIG_SEC_030_0111,,,Axle Counter Error,B,2024-08-01,2024-08-08,0,Open,145,S&T crew,45
SMMS_TASK_006801,S&T,SEC_042,SIGNAL,SIG_SEC_042_0145,,,Interlocking Fault,A,2024-06-26,2024-06-29,0,Completed,185,S&T crew,150
SMMS_TASK_006802,S&T,SEC_003,SIGNAL,SIG_SEC_003_0012,,,Interlocking Fault,B,2024-07-24,2024-08-04,0,Open,149,S&T crew,150
SMMS_TASK_006803,S&T,SEC_024,SIGNAL,SIG_SEC_024_0090,,,Cable Fault,C,2024-10-22,2024-11-18,0,Completed,43,S&T crew,120
SMMS_TASK_006804,S&T,SEC_041,SIGNAL,SIG_SEC_041_0142,,,Track Circuit Failure,A,2024-10-22,2024-10-26,0,Open,66,S&T crew,60
SMMS_TASK_006805,S&T,SEC_020,SIGNAL,SIG_SEC_020_0075,,,Cable Fault,B,2024-11-18,2024-11-26,0,Completed,35,S&T crew,120
SMMS_TASK_006806,S&T,SEC_024,SIGNAL,SIG_SEC_024_0089,,,Point Machine Issue,A,2024-01-29,2024-02-01,0,Deferred,334,S&T crew,90
SMMS_TASK_006807,S&T,SEC_022,SIGNAL,SIG_SEC_022_0085,,,Interlocking Fault,B,2024-01-28,2024-02-02,0,Completed,333,S&T crew,150
SMMS_TASK_006808,S&T,SEC_045,SIGNAL,SIG_SEC_045_0155,,,Point Machine Issue,C,2024-11-24,2024-12-14,4,Open,17,S&T crew,90
SMMS_TASK_006809,S&T,SEC_002,SIGNAL,SIG_SEC_002_0009,,,Cable Fault,B,2024-11-14,2024-11-26,0,Completed,35,S&T crew,120
SMMS_TASK_006810,S&T,SEC_043,SIGNAL,SIG_SEC_043_0150,,,Point Machine Issue,C,2024-01-07,2024-01-30,4,Open,336,S&T crew,90
SMMS_TASK_006811,S&T,SEC_040,SIGNAL,SIG_SEC_040_0139,,,Axle Counter Error,A,2024-01-11,2024-01-14,0,Open,352,S&T crew,45
SMMS_TASK_006812,S&T,SEC_040,SIGNAL,SIG_SEC_040_0139,,,Interlocking Fault,B,2024-04-20,2024-05-04,0,Completed,241,S&T crew,150
SMMS_TASK_006813,S&T,SEC_018,SIGNAL,SIG_SEC_018_0071,,,Point Machine Issue,B,2024-07-19,2024-07-27,0,Completed,157,S&T crew,90
