slot_id,section_id,window_start,window_end,passenger_traffic_density,is_blocked
SLOT_012153,SEC_035,2024-03-18 04:30:00,2024-03-18 04:45:00,0.29,True
SLOT_012154,SEC_031,2024-07-09 00:15:00,2024-07-09 00:30:00,0.68,False
SLOT_012155,SEC_033,2024-05-25 08:45:00,2024-05-25 10:15:00,0.8,True
SLOT_012156,SEC_018,2024-09-26 21:00:00,2024-09-26 22:00:00,0.74,False
SLOT_012157,SEC_044,2024-05-09 21:15:00,2024-05-09 21:30:00,0.65,True
SLOT_012158,SEC_004,2024-09-10 04:30:00,2024-09-10 04:45:00,0.33,False
SLOT_012159,SEC_006,2024-07-12 14:15:00,2024-07-12 17:15:00,0.4,False
SLOT_012160,SEC_042,2024-05-08 02:15:00,2024-05-08 03:15:00,0.23,False
SLOT_012161,SEC_004,2024-10-28 17:45:00,2024-10-28 19:45:00,0.85,True
SLOT_012162,SEC_010,2024-09-26 22:30:00,2024-09-26 23:30:00,0.44,False
SLOT_012163,SEC_009,2024-07-11 11:00:00,2024-07-11 14:00:00,0.58,False
SLOT_012164,SEC_002,2024-07-14 10:30:00,2024-07-14 13:30:00,0.49,True
SLOT_012165,SEC_006,2024-10-06 15:15:00,2024-10-06 18:15:00,0.44,True
SLOT_012166,SEC_029,2024-10-08 03:45:00,2024-10-08 05:15:00,0.35,True
SLOT_012167,SEC_033,2024-09-17 12:15:00,2024-09-17 12:30:00,0.12,False
SLOT_012168,SEC_005,2024-02-11 21:45:00,2024-02-11 22:45:00,0.74,True
SLOT_012169,SEC_047,2024-03-25 17:30:00,2024-03-25 17:45:00,0.73,False
SLOT_012170,SEC_005,2024-05-28 00:00:00,2024-05-28 01:30:00,0.4,True
SLOT_012171,SEC_034,2024-07-29 06:00:00,2024-07-29 07:00:00,0.45,False
SLOT_012172,SEC_040,2024-05-24 05:30:00,2024-05-24 07:00:00,0.41,True
SLOT_012173,SEC_026,2024-10-30 19:15:00,2024-10-30 22:15:00,0.81,True
SLOT_012174,SEC_025,2024-05-08 17:45:00,2024-05-08 18:15:00,0.81,True
SLOT_012175,SEC_006,2024-07-18 06:45:00,2024-07-18 09:45:00,0.55,True
SLOT_012176,SEC_012,2024-09-12 11:30:00,2024-09-12 13:30:00,0.48,True
SLOT_012177,SEC_042,2024-05-18 17:30:00,2024-05-18 18:30:00,0.79,True
SLOT_012178,SEC_018,2024-07-22 01:00:00,2024-07-22 02:00:00,0.26,False
SLOT_012179,SEC_002,2024-09-22 08:45:00,2024-09-22 09:45:00,0.94,False
SLOT_012180,SEC_036,2024-05-21 15:15:00,2024-05-21 16:45:00,0.45,False
SLOT_012181,SEC_034,2024-12-21 14:30:00,2024-12-21 16:30:00,0.6,False
SLOT_012182,SEC_004,2024-07-15 02:00:00,2024-07-15 02:15:00,0.38,True
SLOT_012183,SEC_003,2024-10-14 11:00:00,2024-10-14 14:00:00,0.71,False
SLOT_012184,SEC_006,2024-09-14 18:15:00,2024-09-14 18:30:00,0.89,False
SLOT_012185,SEC_003,2024-10-25 14:30:00,2024-10-25 14:45:00,0.49,True
SLOT_012186,SEC_031,2024-09-04 13:00:00,2024-09-04 14:30:00,0.22,False
SLOT_012187,SEC_007,2024-07-16 13:30:00,2024-07-16 13:45:00,0.31,False
SLOT_012188,SEC_030,2024-10-05 18:30:00,2024-10-05 20:30:00,0.94,True
SLOT_012189,SEC_009,2024-06-19 03:15:00,2024-06-19 03:45:00,0.13,True
SLOT_012190,SEC_048,2024-11-07 01:30:00,2024-11-07 02:00:00,0.39,False
SLOT_012191,SEC_036,2024-07-02 04:00:00,2024-07-02 05:30:00,0.2,False
SLOT_012192,SEC_019,2024-09-27 01:15:00,2024-09-27 04:15:00,0.11,False
SLOT_012193,SEC_022,2024-03-16 00:15:00,2024-03-16 00:45:00,0.64,True
SLOT_012194,SEC_004,2024-03-06 09:00:00,2024-03-06 12:00:00,0.72,True
SLOT_012195,SEC_003,2024-07-25 11:00:00,2024-07-25 12:30:00,0.75,True
SLOT_012196,SEC_027,2024-11-05 13:15:00,2024-11-05 14:45:00,0.3,False
SLOT_012197,SEC_002,2024-09-25 14:30:00,2024-09-25 17:30:00,0.56,True
SLOT_012198,SEC_032,2024-05-01 10:30:00,2024-05-01 12:00:00,0.72,True
SLOT_012199,SEC_019,2024-11-09 09:00:00,2024-11-09 11:00:00,0.97,True
SLOT_012200,SEC_007,2024-08-31 22:30:00,2024-09-01 00:00:00,0.4,True
SLOT_012201,SEC_027,2024-07-22 23:30:00,2024-07-23 00:30:00,0.46,True
SLOT_012202,SEC_028,2024-12-28 14:30:00,2024-12-28 15:00:00,0.46,False
SLOT_012203,SEC_037,2024-10-12 19:30:00,2024-10-12 20:00:00,0.73,True
SLOT_012204,SEC_010,2024-04-17 10:15:00,2024-04-17 10:30:00,0.69,False
SLOT_012205,SEC_027,2024-01-24 16:00:00,2024-01-24 16:30:00,0.53,True
SLOT_012206,SEC_042,2024-04-08 08:30:00,2024-04-08 10:30:00,0.91,False
SLOT_012207,SEC_014,2024-03-05 10:45:00,2024-03-05 11:15:00,0.54,False
SLOT_012208,SEC_041,2024-03-07 09:45:00,2024-03-07 10:45:00,0.86,True
SLOT_012209,SEC_036,2024-07-10 13:30:00,2024-07-10 14:30:00,0.16,False
SLOT_012210,SEC_022,2024-12-26 09:00:00,2024-12-26 12:00:00,0.97,True
SLOT_012211,SEC_044,2024-08-25 00:15:00,2024-08-25 01:45:00,0.67,True
SLOT_012212,SEC_048,2024-06-05 12:00:00,2024-06-05 13:00:00,0.14,False
SLOT_012213,SEC_012,2024-03-31 19:30:00,2024-03-31 22:30:00,0.98,True
SLOT_012214,SEC_049,2024-10-13 13:45:00,2024-10-13 14:00:00,0.22,False
SLOT_012215,SEC_001,2024-07-19 04:15:00,2024-07-19 04:30:00,0.41,False
SLOT_012216,SEC_007,2024-01-19 02:00:00,2024-01-19 02:15:00,0.16,False
SLOT_012217,SEC_003,2024-06-19 01:30:00,2024-06-19 01:45:00,0.27,False
SLOT_012218,SEC_019,2024-03-07 14:45:00,2024-03-07 15:00:00,0.49,True
SLOT_012219,SEC_046,2024-07-01 17:15:00,2024-07-01 19:15:00,0.82,False
SLOT_012220,SEC_030,2024-01-24 02:45:00,2024-01-24 04:45:00,0.28,False
SLOT_012221,SEC_031,2024-03-19 16:30:00,2024-03-19 16:45:00,0.44,True
SLOT_012222,SEC_005,2024-10-25 08:15:00,2024-10-25 08:30:00,0.81,True
SLOT_012223,SEC_026,2024-03-02 21:00:00,2024-03-03 00:00:00,0.58,True
SLOT_012224,SEC_019,2024-02-08 13:00:00,2024-02-08 15:00:00,0.2,True
SLOT_012225,SEC_024,2024-03-21 15:30:00,2024-03-21 17:30:00,0.63,True
SLOT_012226,SEC_013,2024-12-03 09:30:00,2024-12-03 11:30:00,0.93,True
SLOT_012227,SEC_010,2024-12-12 00:15:00,2024-12-12 01:15:00,0.73,False
SLOT_012228,SEC_047,2024-08-30 00:30:00,2024-08-30 01:00:00,0.45,True
SLOT_012229,SEC_028,2024-10-12 17:00:00,2024-10-12 17:30:00,0.81,True
SLOT_012230,SEC_021,2024-11-28 18:45:00,2024-11-28 20:15:00,0.82,True
SLOT_012231,SEC_004,2024-04-18 20:00:00,2024-04-18 20:15:00,0.84,True
SLOT_012232,SEC_038,2024-05-29 03:45:00,2024-05-29 06:45:00,0.13,True
SLOT_012233,SEC_024,2024-01-11 13:30:00,2024-01-11 16:30:00,0.29,False
SLOT_012234,SEC_019,2024-07-11 22:15:00,2024-07-11 22:30:00,0.61,True
SLOT_012235,SEC_033,2024-12-04 09:15:00,2024-12-04 10:45:00,0.88,True
SLOT_012236,SEC_007,2024-01-11 23:15:00,2024-01-12 00:15:00,0.41,False
SLOT_012237,SEC_027,2024-09-17 16:45:00,2024-09-17 17:45:00,0.58,False
SLOT_012238,SEC_043,2024-06-19 15:15:00,2024-06-19 16:15:00,0.47,False
SLOT_012239,SEC_023,2024-12-19 17:15:00,2024-12-19 18:45:00,0.78,True
SLOT_012240,SEC_001,2024-08-04 00:15:00,2024-08-04 03:15:00,0.46,False
SLOT_012241,SEC_012,2024-05-28 03:15:00,2024-05-28 05:15:00,0.12,False
SLOT_012242,SEC_003,2024-02-06 07:45:00,2024-02-06 10:45:00,0.95,True
SLOT_012243,SEC_025,2024-07-24 02:15:00,2024-07-24 02:45:00,0.2,False
SLOT_012244,SEC_018,2024-12-25 10:15:00,2024-12-25 13:15:00,0.53,False
SLOT_012245,SEC_007,2024-01-05 18:00:00,2024-01-05 19:00:00,0.73,True
SLOT_012246,SEC_034,2024-01-02 12:30:00,2024-01-02 13:30:00,0.27,False
SLOT_012247,SEC_009,2024-11-21 10:00:00,2024-11-21 10:15:00,0.53,True
SLOT_012248,SEC_017,2024-04-07 21:30:00,2024-04-08 00:30:00,0.66,True
SLOT_012249,SEC_049,2024-08-10 14:45:00,2024-08-10 15:00:00,0.49,False
SLOT_012250,SEC_004,2024-08-13 09:00:00,2024-08-13 10:00:00,0.72,True
SLOT_012251,SEC_013,2024-06-24 04:45:00,2024-06-24 07:45:00,0.29,False
SLOT_012252,SEC_016,2024-07-01 03:30:00,2024-07-01 05:00:00,0.43,False
SLOT_012253,SEC_025,2024-09-08 15:00:00,2024-09-08 15:15:00,0.51,True
SLOT_012254,SEC_013,2024-03-28 21:15:00,2024-03-29 00:15:00,0.59,False
SLOT_012255,SEC_048,2024-03-06 06:15:00,2024-03-06 07:45:00,0.72,True
SLOT_012256,SEC_001,2024-12-27 08:30:00,2024-12-27 09:00:00,0.84,False
SLOT_012257,SEC_047,2024-01-04 02:30:00,2024-01-04 03:00:00,0.19,False
SLOT_012258,SEC_027,2024-03-10 00:00:00,2024-03-10 03:00:00,0.74,False
SLOT_012259,SEC_002,2024-09-23 00:00:00,2024-09-23 01:30:00,0.7,False
SLOT_012260,SEC_006,2024-07-27 22:00:00,2024-07-27 23:00:00,0.42,True
SLOT_012261,SEC_006,2024-04-27 15:30:00,2024-04-27 16:00:00,0.71,False
SLOT_012262,SEC_015,2024-02-12 22:15:00,2024-02-13 01:15:00,0.42,False
SLOT_012263,SEC_017,2024-05-14 01:30:00,2024-05-14 02:30:00,0.21,False
SLOT_012264,SEC_032,2024-01-21 00:45:00,2024-01-21 02:15:00,0.54,True
SLOT_012265,SEC_016,2024-07-21 19:00:00,2024-07-21 19:15:00,0.95,True
SLOT_012266,SEC_036,2024-06-27 05:45:00,2024-06-27 06:15:00,0.51,True
SLOT_012267,SEC_015,2024-12-02 10:45:00,2024-12-02 12:45:00,0.65,True
SLOT_012268,SEC_013,2024-10-21 05:45:00,2024-10-21 07:45:00,0.71,True
SLOT_012269,SEC_014,2024-06-20 13:15:00,2024-06-20 16:15:00,0.45,False
SLOT_012270,SEC_017,2024-07-13 18:00:00,2024-07-13 18:15:00,0.72,True
SLOT_012271,SEC_042,2024-09-09 14:15:00,2024-09-09 15:45:00,0.6,False
SLOT_012272,SEC_013,2024-04-17 23:15:00,2024-04-17 23:30:00,0.43,True
SLOT_012273,SEC_014,2024-08-07 15:30:00,2024-08-07 17:30:00,0.41,True
SLOT_012274,SEC_047,2024-01-07 12:45:00,2024-01-07 13:00:00,0.11,False
SLOT_012275,SEC_033,2024-12-09 00:45:00,2024-12-09 01:00:00,0.62,False
SLOT_012276,SEC_010,2024-12-10 23:00:00,2024-12-11 02:00:00,0.42,False
SLOT_012277,SEC_043,2024-11-21 09:45:00,2024-11-21 10:00:00,0.92,True
SLOT_012278,SEC_009,2024-03-18 02:00:00,2024-03-18 05:00:00,0.14,False
SLOT_012279,SEC_008,2024-10-15 01:00:00,2024-10-15 03:00:00,0.13,False
SLOT_012280,SEC_022,2024-07-29 21:45:00,2024-07-29 23:15:00,0.52,True
SLOT_012281,SEC_034,2024-12-25 21:45:00,2024-12-25 22:00:00,0.64,True
SLOT_012282,SEC_010,2024-01-06 04:30:00,2024-01-06 05:00:00,0.14,False
SLOT_012283,SEC_037,2024-05-25 18:30:00,2024-05-25 19:00:00,0.85,True
SLOT_012284,SEC_008,2024-02-05 06:00:00,2024-02-05 07:00:00,0.61,True
SLOT_012285,SEC_039,2024-12-12 14:00:00,2024-12-12 14:30:00,0.42,False
SLOT_012286,SEC_005,2024-03-03 09:00:00,2024-03-03 09:30:00,0.92,True
SLOT_012287,SEC_023,2024-01-15 11:30:00,2024-01-15 12:00:00,0.54,True
SLOT_012288,SEC_032,2024-02-11 16:15:00,2024-02-11 16:30:00,0.43,True
SLOT_012289,SEC_014,2024-12-19 23:15:00,2024-12-20 02:15:00,0.57,True
SLOT_012290,SEC_030,2024-07-13 22:30:00,2024-07-14 01:30:00,0.44,True
SLOT_012291,SEC_034,2024-02-09 12:15:00,2024-02-09 12:45:00,0.29,False
SLOT_012292,SEC_032,2024-05-25 06:00:00,2024-05-25 06:30:00,0.46,True
SLOT_012293,SEC_020,2024-06-04 00:00:00,2024-06-04 03:00:00,0.68,False
SLOT_012294,SEC_038,2024-10-20 23:45:00,2024-10-21 00:00:00,0.58,False
SLOT_012295,SEC_036,2024-03-21 10:15:00,2024-03-21 12:15:00,0.65,False
SLOT_012296,SEC_016,2024-02-12 23:15:00,2024-02-12 23:30:00,0.45,False
SLOT_012297,SEC_036,2024-10-01 06:00:00,2024-10-01 06:15:00,0.74,False
SLOT_012298,SEC_046,2024-06-06 19:30:00,2024-06-06 22:30:00,0.89,True
SLOT_012299,SEC_041,2024-02-15 00:30:00,2024-02-15 02:00:00,0.52,False
SLOT_012300,SEC_036,2024-06-05 10:00:00,2024-06-05 11:00:00,0.62,False
SLOT_012301,SEC_038,2024-06-04 16:00:00,2024-06-04 16:15:00,0.49,False
SLOT_012302,SEC_040,2024-03-25 12:00:00,2024-03-25 13:30:00,0.21,False
SLOT_012303,SEC_015,2024-03-14 21:00:00,2024-03-14 22:30:00,0.51,True
SLOT_012304,SEC_036,2024-02-05 10:45:00,2024-02-05 11:00:00,0.51,False
SLOT_012305,SEC_010,2024-11-03 17:30:00,2024-11-03 19:30:00,0.98,False
SLOT_012306,SEC_018,2024-01-04 04:45:00,2024-01-04 06:15:00,0.37,False
SLOT_012307,SEC_046,2024-07-04 01:00:00,2024-07-04 04:00:00,0.44,True
SLOT_012308,SEC_014,2024-01-07 15:30:00,2024-01-07 17:30:00,0.45,True
SLOT_012309,SEC_042,2024-10-21 03:30:00,2024-10-21 05:00:00,0.28,False
SLOT_012310,SEC_021,2024-05-25 11:45:00,2024-05-25 12:00:00,0.43,False
SLOT_012311,SEC_011,2024-12-25 13:00:00,2024-12-25 13:30:00,0.42,False
SLOT_012312,SEC_005,2024-01-20 03:15:00,2024-01-20 03:45:00,0.26,True
SLOT_012313,SEC_027,2024-05-01 17:15:00,2024-05-01 20:15:00,0.73,True
SLOT_012314,SEC_023,2024-05-24 10:30:00,2024-05-24 11:00:00,0.73,False
SLOT_012315,SEC_026,2024-01-26 09:45:00,2024-01-26 11:15:00,0.76,True
SLOT_012316,SEC_003,2024-06-09 10:15:00,2024-06-09 13:15:00,0.46,False
SLOT_012317,SEC_014,2024-06-17 06:30:00,2024-06-17 06:45:00,0.73,False
SLOT_012318,SEC_001,2024-06-12 09:15:00,2024-06-12 10:45:00,0.88,True
SLOT_012319,SEC_015,2024-07-14 23:45:00,2024-07-15 02:45:00,0.5,True
SLOT_012320,SEC_046,2024-03-11 15:15:00,2024-03-11 18:15:00,0.59,False
SLOT_012321,SEC_008,2024-03-28 23:30:00,2024-03-29 01:00:00,0.52,False
SLOT_012322,SEC_034,2024-07-01 01:00:00,2024-07-01 02:00:00,0.37,False
SLOT_012323,SEC_001,2024-08-23 02:00:00,2024-08-23 02:30:00,0.18,False
SLOT_012324,SEC_028,2024-05-23 22:45:00,2024-05-24 00:15:00,0.7,False
SLOT_012325,SEC_046,2024-06-16 05:00:00,2024-06-16 08:00:00,0.41,True
SLOT_012326,SEC_017,2024-12-28 04:15:00,2024-12-28 05:45:00,0.42,False
SLOT_012327,SEC_010,2024-08-24 12:15:00,2024-08-24 13:45:00,0.24,False
SLOT_012328,SEC_028,2024-01-17 18:15:00,2024-01-17 18:45:00,0.92,True
SLOT_012329,SEC_014,2024-05-11 04:45:00,2024-05-11 06:45:00,0.19,False
SLOT_012330,SEC_044,2024-01-20 11:15:00,2024-01-20 12:15:00,0.45,False
SLOT_012331,SEC_042,2024-11-16 04:30:00,2024-11-16 05:30:00,0.26,True
SLOT_012332,SEC_032,2024-10-28 09:45:00,2024-10-28 10:15:00,0.8,True
SLOT_012333,SEC_032,2024-06-19 18:00:00,2024-06-19 19:30:00,0.95,True
SLOT_012334,SEC_030,2024-04-07 08:30:00,2024-04-07 08:45:00,0.81,False
SLOT_012335,SEC_037,2024-09-20 19:00:00,2024-09-20 22:00:00,0.94,True
SLOT_012336,SEC_023,2024-03-08 16:45:00,2024-03-08 19:45:00,0.55,True
SLOT_012337,SEC_048,2024-10-08 19:30:00,2024-10-08 22:30:00,0.91,True
SLOT_012338,SEC_017,2024-11-16 11:45:00,2024-11-16 14:45:00,0.7,False
SLOT_012339,SEC_001,2024-03-06 01:15:00,2024-03-06 04:15:00,0.23,False
SLOT_012340,SEC_035,2024-07-13 15:15:00,2024-07-13 17:15:00,0.47,True
SLOT_012341,SEC_033,2024-02-26 11:15:00,2024-02-26 12:15:00,0.61,False
SLOT_012342,SEC_049,2024-08-13 03:30:00,2024-08-13 04:00:00,0.23,True
SLOT_012343,SEC_020,2024-09-03 02:45:00,2024-09-03 03:00:00,0.21,False
SLOT_012344,SEC_021,2024-01-03 02:00:00,2024-01-03 02:15:00,0.28,False
SLOT_012345,SEC_028,2024-12-11 19:00:00,2024-12-11 21:00:00,0.73,True
SLOT_012346,SEC_020,2024-04-05 19:45:00,2024-04-05 20:15:00,0.82,True
SLOT_012347,SEC_039,2024-06-18 17:15:00,2024-06-18 17:30:00,0.98,True
SLOT_012348,SEC_021,2024-04-04 21:00:00,2024-04-05 00:00:00,0.59,False
SLOT_012349,SEC_039,2024-11-27 20:00:00,2024-11-27 20:15:00,0.73,True
SLOT_012350,SEC_021,2024-10-05 08:45:00,2024-10-05 09:00:00,0.79,True
SLOT_012351,SEC_012,2024-12-28 09:00:00,2024-12-28 10:00:00,0.94,True
SLOT_012352,SEC_049,2024-05-21 14:15:00,2024-05-21 14:45:00,0.46,True
SLOT_012353,SEC_026,2024-07-24 13:45:00,2024-07-24 14:00:00,0.34,False
SLOT_012354,SEC_035,2024-07-30 07:45:00,2024-07-30 09:45:00,0.86,True
SLOT_012355,SEC_029,2024-03-25 07:15:00,2024-03-25 08:45:00,0.76,True
SLOT_012356,SEC_018,2024-12-07 11:45:00,2024-12-07 12:45:00,0.47,True
SLOT_012357,SEC_048,2024-11-12 01:30:00,2024-11-12 02:00:00,0.43,False
SLOT_012358,SEC_019,2024-12-26 16:30:00,2024-12-26 18:00:00,0.45,False
SLOT_012359,SEC_049,2024-06-16 15:30:00,2024-06-16 17:00:00,0.6,True
SLOT_012360,SEC_022,2024-02-16 03:30:00,2024-02-16 05:00:00,0.19,False
SLOT_012361,SEC_002,2024-02-28 11:30:00,2024-02-28 14:30:00,0.59,False
SLOT_012362,SEC_002,2024-07-22 17:30:00,2024-07-22 19:00:00,0.96,True
SLOT_012363,SEC_048,2024-10-26 15:00:00,2024-10-26 18:00:00,0.46,False
SLOT_012364,SEC_026,2024-09-12 18:30:00,2024-09-12 21:30:00,0.98,True
SLOT_012365,SEC_019,2024-09-25 16:30:00,2024-09-25 16:45:00,0.44,False
SLOT_012366,SEC_040,2024-10-13 07:45:00,2024-10-13 08:15:00,0.92,True
SLOT_012367,SEC_031,2024-11-04 23:15:00,2024-11-05 01:15:00,0.7,False
SLOT_012368,SEC_033,2024-12-02 11:00:00,2024-12-02 11:15:00,0.68,True
SLOT_012369,SEC_034,2024-05-12 17:00:00,2024-05-12 19:00:00,0.83,True
SLOT_012370,SEC_010,2024-09-23 21:00:00,2024-09-23 22:00:00,0.54,False
SLOT_012371,SEC_005,2024-04-11 02:00:00,2024-04-11 02:30:00,0.25,False
SLOT_012372,SEC_036,2024-09-09 16:45:00,2024-09-09 18:15:00,0.6,False
SLOT_012373,SEC_002,2024-01-21 18:15:00,2024-01-21 18:45:00,0.85,True
SLOT_012374,SEC_036,2024-01-20 03:45:00,2024-01-20 04:45:00,0.26,True
SLOT_012375,SEC_007,2024-03-14 22:15:00,2024-03-15 00:15:00,0.63,True
SLOT_012376,SEC_013,2024-07-18 01:45:00,2024-07-18 03:15:00,0.41,False
SLOT_012377,SEC_035,2024-11-29 08:45:00,2024-11-29 11:45:00,0.73,True
SLOT_012378,SEC_031,2024-08-07 15:00:00,2024-08-07 16:00:00,0.61,False
SLOT_012379,SEC_039,2024-07-24 10:00:00,2024-07-24 12:00:00,0.41,False
SLOT_012380,SEC_030,2024-09-11 05:45:00,2024-09-11 07:15:00,0.47,True
SLOT_012381,SEC_003,2024-11-20 22:00:00,2024-11-21 01:00:00,0.51,True
SLOT_012382,SEC_042,2024-08-01 07:15:00,2024-08-01 10:15:00,0.74,False
SLOT_012383,SEC_011,2024-09-27 02:00:00,2024-09-27 05:00:00,0.35,False
SLOT_012384,SEC_007,2024-05-29 04:45:00,2024-05-29 05:00:00,0.12,False
SLOT_012385,SEC_044,2024-12-30 18:00:00,2024-12-30 18:15:00,0.94,True
SLOT_012386,SEC_010,2024-06-27 03:00:00,2024-06-27 06:00:00,0.15,False
SLOT_012387,SEC_027,2024-11-22 07:15:00,2024-11-22 09:15:00,0.95,True
SLOT_012388,SEC_024,2024-12-20 01:45:00,2024-12-20 03:15:00,0.19,False
SLOT_012389,SEC_038,2024-11-19 00:30:00,2024-11-19 02:00:00,0.48,True
SLOT_012390,SEC_003,2024-04-30 11:15:00,2024-04-30 11:30:00,0.74,False
SLOT_012391,SEC_006,2024-05-16 15:00:00,2024-05-16 16:30:00,0.44,False
SLOT_012392,SEC_021,2024-10-14 11:30:00,2024-10-14 11:45:00,0.47,True
SLOT_012393,SEC_024,2024-12-05 15:45:00,2024-12-05 17:15:00,0.66,False
SLOT_012394,SEC_039,2024-08-10 02:45:00,2024-08-10 04:15:00,0.43,False
SLOT_012395,SEC_030,2024-10-11 07:30:00,2024-10-11 09:00:00,0.83,True
SLOT_012396,SEC_008,2024-06-11 16:30:00,2024-06-11 18:30:00,0.55,False
SLOT_012397,SEC_048,2024-11-09 21:15:00,2024-11-10 00:15:00,0.72,True
SLOT_012398,SEC_023,2024-05-31 15:45:00,2024-05-31 17:15:00,0.59,False
SLOT_012399,SEC_048,2024-08-15 23:00:00,2024-08-16 01:00:00,0.56,True
SLOT_012400,SEC_049,2024-07-15 04:45:00,2024-07-15 05:45:00,0.36,False
SLOT_012401,SEC_003,2024-11-02 22:45:00,2024-11-03 00:45:00,0.65,False
SLOT_012402,SEC_025,2024-10-19 17:00:00,2024-10-19 17:30:00,0.8,True
SLOT_012403,SEC_021,2024-11-03 09:45:00,2024-11-03 10:45:00,0.9,True
SLOT_012404,SEC_025,2024-02-14 01:15:00,2024-02-14 02:45:00,0.35,False
SLOT_012405,SEC_016,2024-03-30 13:45:00,2024-03-30 16:45:00,0.26,True
SLOT_012406,SEC_028,2024-11-29 19:00:00,2024-11-29 22:00:00,0.93,True
SLOT_012407,SEC_025,2024-02-17 18:30:00,2024-02-17 19:00:00,0.82,True
SLOT_012408,SEC_010,2024-10-10 07:45:00,2024-10-10 08:45:00,0.73,True
SLOT_012409,SEC_015,2024-08-20 13:15:00,2024-08-20 13:30:00,0.13,False
SLOT_012410,SEC_008,2024-05-07 07:15:00,2024-05-07 09:15:00,0.78,True
SLOT_012411,SEC_042,2024-01-14 12:00:00,2024-01-14 12:15:00,0.43,False
SLOT_012412,SEC_034,2024-01-04 08:15:00,2024-01-04 08:30:00,0.79,True
SLOT_012413,SEC_019,2024-11-22 09:45:00,2024-11-22 11:45:00,0.78,True
SLOT_012414,SEC_020,2024-02-08 08:30:00,2024-02-08 09:30:00,0.76,True
SLOT_012415,SEC_004,2024-09-29 14:45:00,2024-09-29 15:15:00,0.66,False
SLOT_012416,SEC_015,2024-02-22 19:30:00,2024-02-22 21:30:00,0.95,True
SLOT_012417,SEC_046,2024-05-25 00:30:00,2024-05-25 02:30:00,0.68,False
SLOT_012418,SEC_002,2024-02-07 10:45:00,2024-02-07 13:45:00,0.64,True
SLOT_012419,SEC_008,2024-08-21 14:15:00,2024-08-21 16:15:00,0.56,False
SLOT_012420,SEC_042,2024-02-07 01:30:00,2024-02-07 03:00:00,0.3,True
SLOT_012421,SEC_026,2024-08-17 23:00:00,2024-08-18 02:00:00,0.42,False
SLOT_012422,SEC_002,2024-12-17 11:00:00,2024-12-17 12:30:00,0.55,True
SLOT_012423,SEC_024,2024-09-28 07:15:00,2024-09-28 09:15:00,0.71,True
SLOT_012424,SEC_037,2024-08-28 22:30:00,2024-08-28 22:45:00,0.66,True
SLOT_012425,SEC_017,2024-11-27 19:45:00,2024-11-27 21:15:00,0.79,True
SLOT_012426,SEC_019,2024-10-27 15:30:00,2024-10-27 16:00:00,0.68,True
SLOT_012427,SEC_031,2024-09-25 08:45:00,2024-09-25 10:45:00,0.71,True
SLOT_012428,SEC_030,2024-07-24 16:15:00,2024-07-24 18:15:00,0.56,False
SLOT_012429,SEC_045,2024-05-22 08:15:00,2024-05-22 10:15:00,0.97,True
SLOT_012430,SEC_013,2024-08-14 03:00:00,2024-08-14 05:00:00,0.37,False
SLOT_012431,SEC_014,2024-02-09 17:15:00,2024-02-09 18:45:00,0.91,True
SLOT_012432,SEC_008,2024-11-18 12:45:00,2024-11-18 13:00:00,0.13,False
SLOT_012433,SEC_033,2024-11-19 22:30:00,2024-11-19 23:00:00,0.42,False
SLOT_012434,SEC_027,2024-04-05 03:00:00,2024-04-05 06:00:00,0.13,True
SLOT_012435,SEC_018,2024-10-04 12:00:00,2024-10-04 14:00:00,0.34,True
SLOT_012436,SEC_035,2024-09-11 14:00:00,2024-09-11 17:00:00,0.74,False
SLOT_012437,SEC_019,2024-11-08 20:00:00,2024-11-08 20:15:00,0.73,True
SLOT_012438,SEC_010,2024-11-25 08:30:00,2024-11-25 09:00:00,0.71,True
SLOT_012439,SEC_027,2024-09-29 10:45:00,2024-09-29 12:15:00,0.4,True
SLOT_012440,SEC_022,2024-12-08 01:15:00,2024-12-08 01:30:00,0.13,False
SLOT_012441,SEC_020,2024-04-28 01:00:00,2024-04-28 01:15:00,0.11,True
SLOT_012442,SEC_022,2024-06-11 11:30:00,2024-06-11 12:30:00,0.69,True
SLOT_012443,SEC_045,2024-02-24 22:00:00,2024-02-25 00:00:00,0.6,True
SLOT_012444,SEC_011,2024-11-09 15:15:00,2024-11-09 18:15:00,0.56,False
SLOT_012445,SEC_014,2024-04-11 05:45:00,2024-04-11 08:45:00,0.68,False
SLOT_012446,SEC_028,2024-07-03 22:00:00,2024-07-03 23:00:00,0.46,False
SLOT_012447,SEC_003,2024-02-29 10:30:00,2024-02-29 12:30:00,0.49,False
SLOT_012448,SEC_008,2024-04-04 07:15:00,2024-04-04 07:45:00,0.79,True
SLOT_012449,SEC_028,2024-09-04 02:30:00,2024-09-04 04:30:00,0.29,False
SLOT_012450,SEC_025,2024-04-01 14:30:00,2024-04-01 17:30:00,0.74,False
SLOT_012451,SEC_032,2024-07-07 11:30:00,2024-07-07 13:00:00,0.53,True
SLOT_012452,SEC_006,2024-06-14 09:45:00,2024-06-14 10:00:00,0.86,True
SLOT_012453,SEC_042,2024-08-13 14:00:00,2024-08-13 14:30:00,0.45,False
SLOT_012454,SEC_024,2024-04-04 00:15:00,2024-04-04 03:15:00,0.69,True
SLOT_012455,SEC_008,2024-06-26 05:00:00,2024-06-26 07:00:00,0.69,False
