section_id,forecast_date,expected_rakes,commodity_type,seasonal_factor
SEC_022,2024-10-17,2,Other,1.19
SEC_014,2024-07-12,3,Coal,0.89
SEC_018,2024-01-04,9,Foodgrain,1.17
SEC_034,2024-09-08,6,Other,0.99
SEC_043,2024-11-29,11,Foodgrain,1.17
SEC_032,2024-06-02,8,Foodgrain,0.87
SEC_026,2024-12-13,10,Other,1.19
SEC_032,2024-06-01,9,Coal,0.82
SEC_004,2024-01-29,4,Foodgrain,1.05
SEC_030,2024-02-14,7,Foodgrain,1.06
SEC_003,2024-01-25,12,Cement,1.07
SEC_047,2024-04-20,4,Cement,1.08
SEC_044,2024-05-20,4,Foodgrain,0.98
SEC_025,2024-06-11,6,Foodgrain,0.88
SEC_019,2024-06-24,5,Steel,0.84
SEC_036,2024-11-12,4,Steel,1.27
SEC_032,2024-01-05,17,Other,1.2
SEC_035,2024-11-24,8,Cement,1.2
SEC_026,2024-03-28,2,Cement,1.05
SEC_012,2024-12-15,8,Coal,1.15
SEC_004,2024-02-19,13,Steel,1.07
SEC_014,2024-02-06,16,Steel,1.23
SEC_026,2024-02-14,12,Other,1.11
SEC_021,2024-04-18,5,Other,0.98
SEC_025,2024-12-10,4,Steel,1.17
SEC_014,2024-06-18,3,Foodgrain,0.82
SEC_046,2024-03-01,11,Cement,1.09
SEC_018,2024-08-22,3,Coal,0.75
SEC_042,2024-07-04,5,Foodgrain,0.72
SEC_020,2024-09-14,6,Steel,1.08
SEC_022,2024-09-28,10,Foodgrain,0.95
SEC_030,2024-10-14,12,Cement,1.25
SEC_013,2024-02-25,4,Cement,1.11
SEC_011,2024-06-30,3,Coal,0.87
SEC_019,2024-08-18,10,Steel,0.86
SEC_040,2024-07-22,2,Steel,0.82
SEC_008,2024-12-21,12,Cement,1.13
SEC_022,2024-12-17,2,Steel,1.11
SEC_033,2024-10-24,13,Foodgrain,1.2
SEC_035,2024-03-28,11,Steel,1.02
SEC_022,2024-07-12,6,Steel,0.86
SEC_004,2024-10-21,18,Foodgrain,1.25
SEC_001,2024-04-08,7,Steel,1.03
SEC_024,2024-09-17,14,Coal,0.97
SEC_040,2024-04-01,5,Coal,0.96
SEC_002,2024-02-21,9,Foodgrain,1.15
SEC_044,2024-03-28,3,Coal,1.09
SEC_034,2024-12-05,8,Coal,1.14
SEC_001,2024-12-30,9,Other,1.15
SEC_017,2024-11-09,10,Other,1.37
SEC_011,2024-04-09,10,Foodgrain,1.42
SEC_047,2024-10-12,14,Cement,1.19
SEC_028,2024-03-20,14,Coal,1.08
SEC_016,2024-02-16,17,Coal,1.24
SEC_014,2024-04-04,15,Coal,1.1
SEC_028,2024-02-21,13,Coal,1.18
SEC_001,2024-08-22,4,Coal,0.71
SEC_013,2024-09-07,5,Cement,1.07
SEC_009,2024-01-14,3,Cement,1.12
SEC_031,2024-02-09,12,Cement,1.17
SEC_033,2024-06-24,4,Steel,0.82
SEC_023,2024-02-11,7,Steel,1.23
SEC_007,2024-10-30,10,Steel,1.21
SEC_019,2024-05-26,11,Coal,0.95
SEC_042,2024-05-31,14,Foodgrain,1.08
SEC_010,2024-01-02,14,Foodgrain,1.25
SEC_009,2024-09-13,11,Steel,0.97
SEC_006,2024-09-21,12,Steel,1.0
SEC_041,2024-10-03,2,Foodgrain,1.21
SEC_006,2024-07-16,3,Coal,0.84
SEC_029,2024-04-08,6,Foodgrain,1.49
SEC_049,2024-01-29,11,Steel,1.1
SEC_032,2024-04-25,9,Cement,1.01
SEC_021,2024-07-17,4,Cement,0.71
SEC_011,2024-02-12,16,Steel,1.2
SEC_001,2024-01-20,4,Steel,1.18
SEC_008,2024-03-20,7,Foodgrain,1.39
SEC_047,2024-01-26,2,Coal,1.11
SEC_008,2024-01-06,2,Coal,1.07
SEC_001,2024-06-26,8,Coal,0.83
SEC_040,2024-09-29,2,Steel,1.08
SEC_021,2024-07-01,4,Foodgrain,0.74
SEC_018,2024-02-03,16,Steel,1.14
SEC_036,2024-05-04,12,Foodgrain,1.03
SEC_026,2024-01-14,6,Cement,1.24
SEC_045,2024-08-15,3,Cement,0.84
SEC_023,2024-03-26,16,Foodgrain,1.43
SEC_035,2024-05-21,5,Foodgrain,0.98
SEC_044,2024-11-26,18,Foodgrain,1.25
SEC_023,2024-08-02,5,Foodgrain,0.77
SEC_014,2024-10-06,3,Cement,1.33
SEC_048,2024-05-08,3,Foodgrain,1.06
SEC_012,2024-12-06,16,Steel,1.15
SEC_002,2024-09-18,4,Other,1.05
SEC_029,2024-07-07,3,Other,0.77
SEC_049,2024-07-31,2,Other,0.82
SEC_005,2024-08-16,3,Other,0.76
SEC_042,2024-02-28,6,Steel,1.15
SEC_041,2024-04-02,9,Other,1.03
SEC_046,2024-09-08,11,Cement,1.02
SEC_021,2024-06-10,4,Other,0.81
SEC_013,2024-10-13,12,Coal,1.38
SEC_026,2024-07-11,6,Coal,0.72
SEC_007,2024-01-25,11,Coal,1.06
SEC_042,2024-08-31,3,Other,0.75
SEC_033,2024-08-11,9,Steel,0.77
SEC_024,2024-05-13,5,Coal,0.95
SEC_026,2024-10-16,10,Cement,1.26
SEC_035,2024-05-08,14,Cement,1.09
SEC_026,2024-02-11,16,Other,1.11
SEC_042,2024-02-14,15,Foodgrain,1.21
SEC_046,2024-11-26,10,Cement,1.29
SEC_047,2024-05-17,6,Cement,0.97
SEC_031,2024-05-31,12,Cement,1.04
SEC_037,2024-04-21,12,Foodgrain,1.49
SEC_016,2024-09-27,12,Coal,1.02
SEC_002,2024-08-09,6,Coal,0.87
SEC_020,2024-11-25,8,Other,1.37
SEC_043,2024-11-23,2,Coal,1.18
SEC_007,2024-12-28,7,Coal,1.22
SEC_027,2024-04-30,5,Other,0.95
SEC_010,2024-08-01,9,Other,0.71
SEC_022,2024-05-06,3,Foodgrain,1.05
SEC_008,2024-09-14,10,Coal,0.96
SEC_037,2024-09-30,9,Foodgrain,1.08
SEC_040,2024-04-02,3,Coal,1.08
SEC_038,2024-11-10,14,Steel,1.4
SEC_035,2024-04-16,15,Foodgrain,1.49
SEC_012,2024-12-25,13,Other,1.18
SEC_026,2024-11-07,19,Coal,1.35
SEC_006,2024-01-07,17,Cement,1.19
SEC_019,2024-05-25,14,Coal,1.02
SEC_025,2024-05-22,7,Foodgrain,1.02
SEC_033,2024-10-28,17,Cement,1.32
SEC_005,2024-09-22,6,Coal,0.97
SEC_040,2024-01-19,7,Cement,1.17
SEC_023,2024-11-03,8,Other,1.15
SEC_044,2024-03-20,8,Steel,0.99
SEC_026,2024-05-15,14,Cement,0.99
SEC_027,2024-03-03,18,Foodgrain,1.36
SEC_034,2024-02-27,9,Other,1.23
SEC_041,2024-07-11,7,Foodgrain,0.89
SEC_008,2024-01-31,11,Other,1.2
SEC_026,2024-01-30,7,Coal,1.06
SEC_002,2024-10-14,10,Steel,1.37
SEC_024,2024-05-05,11,Foodgrain,0.97
SEC_040,2024-08-25,8,Other,0.89
SEC_043,2024-12-26,8,Cement,1.06
SEC_014,2024-01-19,9,Steel,1.11
SEC_019,2024-10-17,16,Other,1.25
SEC_028,2024-02-10,16,Cement,1.21
SEC_020,2024-10-05,8,Foodgrain,1.18
SEC_009,2024-04-21,10,Steel,0.98
SEC_015,2024-02-19,14,Cement,1.09
SEC_020,2024-03-24,9,Other,1.09
SEC_026,2024-05-13,6,Foodgrain,1.1
SEC_046,2024-09-24,3,Other,0.96
SEC_027,2024-09-06,9,Cement,0.96
SEC_019,2024-09-23,5,Coal,0.99
SEC_033,2024-01-08,14,Cement,1.09
SEC_038,2024-12-22,17,Foodgrain,1.23
SEC_022,2024-06-07,8,Foodgrain,0.85
SEC_024,2024-02-10,10,Cement,1.12
SEC_011,2024-12-05,17,Coal,1.22
SEC_043,2024-10-17,19,Other,1.38
SEC_043,2024-01-31,3,Other,1.1
SEC_009,2024-06-08,3,Other,0.87
SEC_017,2024-11-27,12,Cement,1.25
SEC_014,2024-09-06,3,Steel,1.02
SEC_046,2024-03-12,7,Cement,1.03
SEC_004,2024-09-13,14,Steel,1.02
SEC_011,2024-03-10,10,Foodgrain,1.37
SEC_016,2024-05-08,10,Other,1.02
SEC_028,2024-03-12,4,Coal,0.98
SEC_013,2024-09-10,5,Foodgrain,1.05
SEC_027,2024-12-06,15,Foodgrain,1.09
SEC_037,2024-01-17,6,Other,1.23
SEC_041,2024-08-08,9,Foodgrain,0.89
SEC_005,2024-03-31,13,Steel,1.01
SEC_007,2024-10-01,13,Steel,1.29
SEC_005,2024-02-20,5,Steel,1.25
SEC_045,2024-05-14,2,Coal,0.96
SEC_032,2024-03-16,9,Cement,1.08
SEC_027,2024-11-15,3,Cement,1.38
SEC_039,2024-01-31,4,Coal,1.07
SEC_029,2024-07-31,2,Foodgrain,0.77
SEC_012,2024-02-14,13,Cement,1.2
SEC_025,2024-08-07,8,Cement,0.88
SEC_035,2024-10-08,3,Coal,1.31
SEC_002,2024-10-02,12,Coal,1.29
SEC_030,2024-01-13,6,Coal,1.13
SEC_025,2024-10-10,14,Foodgrain,1.39
SEC_004,2024-04-18,6,Other,1.1
SEC_013,2024-09-06,3,Coal,1.02
SEC_022,2024-12-18,5,Cement,1.17
SEC_017,2024-02-13,12,Cement,1.11
SEC_015,2024-05-12,7,Other,1.1
SEC_032,2024-11-13,9,Foodgrain,1.22
SEC_020,2024-02-21,12,Other,1.21
SEC_025,2024-04-05,13,Foodgrain,1.48
SEC_040,2024-07-19,8,Steel,0.72
SEC_005,2024-12-30,2,Other,1.24
SEC_018,2024-04-17,19,Foodgrain,1.39
SEC_004,2024-05-21,4,Steel,1.06
SEC_046,2024-10-18,15,Cement,1.4
SEC_010,2024-02-13,17,Foodgrain,1.24
SEC_041,2024-04-29,6,Cement,0.97
SEC_010,2024-04-25,13,Cement,0.97
SEC_016,2024-05-26,3,Coal,1.0
SEC_030,2024-07-28,3,Foodgrain,0.77
SEC_041,2024-03-22,4,Other,0.99
SEC_009,2024-05-23,14,Cement,1.1
SEC_011,2024-12-01,14,Cement,1.08
SEC_044,2024-10-30,4,Other,1.19
SEC_016,2024-12-15,3,Steel,1.16
SEC_011,2024-09-06,14,Cement,1.06
SEC_037,2024-08-01,4,Coal,0.78
SEC_005,2024-03-19,14,Coal,1.03
SEC_043,2024-02-28,11,Cement,1.21
SEC_043,2024-07-16,7,Steel,0.83
SEC_042,2024-05-28,5,Cement,1.01
SEC_015,2024-10-15,3,Other,1.3
SEC_006,2024-01-04,2,Other,1.11
SEC_021,2024-11-22,12,Coal,1.31
SEC_017,2024-03-03,13,Steel,1.02
SEC_047,2024-05-24,4,Foodgrain,1.07
SEC_031,2024-05-10,2,Coal,0.98
SEC_047,2024-12-04,3,Other,1.11
SEC_037,2024-09-20,3,Other,0.96
SEC_036,2024-01-14,7,Cement,1.2
SEC_006,2024-11-08,15,Steel,1.35
SEC_004,2024-09-04,7,Coal,0.98
SEC_003,2024-01-25,14,Other,1.24
SEC_030,2024-10-13,14,Cement,1.15
SEC_010,2024-01-13,15,Other,1.17
SEC_049,2024-06-04,12,Steel,0.89
SEC_007,2024-02-29,16,Coal,1.13
SEC_047,2024-01-05,11,Other,1.17
SEC_033,2024-07-23,5,Coal,0.85
SEC_006,2024-09-08,14,Foodgrain,1.02
SEC_003,2024-06-24,2,Foodgrain,0.71
SEC_020,2024-05-05,12,Foodgrain,1.09
SEC_017,2024-07-06,10,Foodgrain,0.87
SEC_016,2024-02-25,2,Coal,1.23
SEC_026,2024-01-19,4,Cement,1.08
SEC_007,2024-02-27,17,Steel,1.2
SEC_007,2024-01-20,10,Coal,1.08
SEC_035,2024-10-08,4,Foodgrain,1.22
SEC_049,2024-08-10,2,Steel,0.75
SEC_014,2024-03-09,2,Cement,1.08
SEC_046,2024-07-27,3,Steel,0.73
SEC_017,2024-06-26,10,Foodgrain,0.75
SEC_017,2024-02-10,6,Foodgrain,1.16
SEC_005,2024-12-21,12,Other,1.11
SEC_021,2024-12-09,15,Coal,1.14
SEC_025,2024-10-04,14,Coal,1.17
SEC_033,2024-10-22,14,Other,1.24
SEC_008,2024-07-19,9,Steel,0.77
SEC_010,2024-10-21,8,Cement,1.16
SEC_022,2024-07-12,3,Foodgrain,0.84
SEC_004,2024-03-01,4,Cement,1.1
SEC_008,2024-03-02,4,Cement,1.03
SEC_031,2024-11-08,11,Steel,1.21
SEC_047,2024-06-12,12,Foodgrain,0.88
SEC_029,2024-09-23,3,Steel,1.01
SEC_008,2024-02-23,2,Steel,1.17
SEC_049,2024-06-12,9,Foodgrain,0.83
SEC_026,2024-01-31,11,Coal,1.11
SEC_036,2024-03-21,12,Coal,0.95
SEC_010,2024-02-09,2,Cement,1.21
SEC_029,2024-03-17,12,Coal,1.03
SEC_004,2024-08-10,4,Other,0.88
SEC_031,2024-01-02,10,Cement,1.23
SEC_010,2024-03-11,12,Other,1.04
SEC_045,2024-09-09,6,Foodgrain,1.04
SEC_003,2024-02-24,9,Cement,1.09
SEC_032,2024-07-22,5,Coal,0.85
SEC_007,2024-11-13,10,Cement,1.29
SEC_034,2024-10-12,4,Steel,1.32
SEC_025,2024-02-14,7,Cement,1.19
SEC_048,2024-02-23,2,Steel,1.1
SEC_032,2024-09-15,14,Cement,1.1
SEC_019,2024-05-06,11,Other,1.04
SEC_005,2024-06-01,5,Coal,0.76
SEC_030,2024-06-23,5,Coal,0.88
SEC_022,2024-07-30,5,Steel,0.86
SEC_003,2024-06-13,4,Foodgrain,0.78
SEC_029,2024-01-09,15,Other,1.14
SEC_011,2024-02-04,5,Foodgrain,1.17
SEC_012,2024-01-01,4,Other,1.25
SEC_001,2024-04-06,11,Cement,1.03
SEC_019,2024-10-26,12,Cement,1.18
SEC_011,2024-12-21,2,Other,1.19
SEC_004,2024-06-23,5,Steel,0.78
SEC_022,2024-01-10,3,Cement,1.14
SEC_011,2024-01-27,10,Cement,1.21
SEC_007,2024-10-25,16,Other,1.24
SEC_023,2024-05-05,13,Steel,0.97
SEC_004,2024-11-18,13,Cement,1.28
SEC_049,2024-07-04,9,Steel,0.89
SEC_024,2024-11-17,5,Other,1.25
SEC_049,2024-02-19,12,Foodgrain,1.21
SEC_044,2024-11-10,12,Other,1.36
SEC_049,2024-07-18,10,Foodgrain,0.77
SEC_027,2024-06-09,9,Coal,0.87
SEC_021,2024-07-12,11,Steel,0.79
SEC_036,2024-04-29,8,Cement,1.05
SEC_004,2024-08-08,4,Cement,0.75
SEC_042,2024-10-08,11,Foodgrain,1.22
SEC_016,2024-10-23,3,Cement,1.29
SEC_001,2024-12-24,4,Foodgrain,1.22
SEC_012,2024-05-31,5,Coal,0.95
SEC_012,2024-10-08,10,Coal,1.22
SEC_001,2024-11-21,15,Steel,1.26
SEC_033,2024-01-07,6,Coal,1.2
SEC_005,2024-06-22,3,Cement,0.83
SEC_042,2024-09-13,5,Other,1.06
SEC_023,2024-06-16,10,Other,0.84
SEC_036,2024-02-06,15,Foodgrain,1.23
SEC_017,2024-08-27,2,Other,0.81
SEC_007,2024-05-28,4,Cement,1.02
SEC_009,2024-08-14,11,Coal,0.81
SEC_032,2024-01-01,17,Foodgrain,1.19
SEC_036,2024-01-05,14,Foodgrain,1.08
SEC_014,2024-08-08,5,Foodgrain,0.77
SEC_018,2024-12-25,6,Other,1.07
SEC_047,2024-08-22,4,Other,0.81
SEC_042,2024-12-11,5,Steel,1.08
SEC_021,2024-11-06,7,Coal,1.16
SEC_012,2024-04-12,2,Cement,1.01
SEC_015,2024-02-07,4,Coal,1.17
SEC_027,2024-07-23,4,Foodgrain,0.88
SEC_028,2024-08-15,7,Other,0.74
SEC_010,2024-10-08,6,Cement,1.23
SEC_004,2024-07-09,7,Other,0.73
SEC_025,2024-12-02,17,Coal,1.19
SEC_040,2024-11-04,11,Cement,1.23
SEC_008,2024-08-02,12,Steel,0.83
SEC_021,2024-07-20,12,Coal,0.85
SEC_008,2024-01-07,7,Steel,1.09
SEC_012,2024-10-12,15,Other,1.26
SEC_030,2024-09-06,8,Foodgrain,1.1
SEC_015,2024-11-24,5,Other,1.19
SEC_013,2024-02-04,4,Coal,1.17
SEC_049,2024-02-23,8,Cement,1.16
SEC_009,2024-09-02,9,Foodgrain,1.01
SEC_010,2024-06-28,8,Steel,0.77
SEC_046,2024-08-02,3,Foodgrain,0.86
SEC_027,2024-06-08,6,Cement,0.79
SEC_003,2024-08-22,10,Coal,0.8
SEC_021,2024-08-29,6,Cement,0.88
SEC_028,2024-03-10,14,Steel,1.03
SEC_013,2024-10-05,16,Other,1.35
SEC_027,2024-06-29,2,Coal,0.72
SEC_032,2024-07-29,8,Steel,0.84
SEC_013,2024-08-14,2,Other,0.84
SEC_040,2024-09-29,12,Steel,0.98
SEC_023,2024-04-19,5,Coal,1.0
SEC_048,2024-01-03,15,Foodgrain,1.23
SEC_005,2024-03-07,12,Cement,1.06
SEC_016,2024-12-19,2,Foodgrain,1.21
SEC_036,2024-03-22,16,Foodgrain,1.33
SEC_044,2024-04-01,13,Coal,1.09
SEC_011,2024-11-10,9,Steel,1.29
SEC_049,2024-03-27,5,Coal,1.07
SEC_010,2024-06-19,10,Other,0.8
SEC_021,2024-05-15,12,Steel,1.03
SEC_016,2024-08-29,5,Cement,0.71
SEC_021,2024-08-05,3,Steel,0.83
SEC_045,2024-07-07,8,Cement,0.79
SEC_036,2024-07-02,9,Coal,0.71
SEC_040,2024-11-01,11,Coal,1.18
SEC_013,2024-07-31,2,Steel,0.79
SEC_047,2024-07-05,9,Steel,0.75
SEC_022,2024-11-20,10,Steel,1.38
SEC_032,2024-02-04,12,Steel,1.1
SEC_035,2024-11-01,17,Cement,1.21
SEC_033,2024-03-13,3,Foodgrain,1.47
SEC_030,2024-05-01,6,Coal,0.96
SEC_024,2024-01-05,12,Other,1.2
SEC_032,2024-07-28,9,Cement,0.75
SEC_045,2024-10-31,7,Foodgrain,1.22
SEC_020,2024-05-19,2,Foodgrain,1.07
SEC_026,2024-08-30,12,Steel,0.89
SEC_009,2024-05-23,11,Steel,0.96
SEC_018,2024-10-04,13,Coal,1.3
SEC_038,2024-12-31,16,Other,1.24
SEC_032,2024-09-18,9,Steel,1.02
SEC_011,2024-05-04,13,Cement,1.02
SEC_027,2024-10-28,17,Coal,1.32
SEC_040,2024-01-14,10,Coal,1.06
SEC_007,2024-12-27,17,Steel,1.19
SEC_004,2024-11-03,8,Coal,1.19
SEC_020,2024-08-27,6,Other,0.75
SEC_033,2024-08-15,8,Coal,0.82
SEC_016,2024-04-02,13,Foodgrain,1.49
SEC_041,2024-06-06,5,Steel,0.71
SEC_042,2024-02-07,8,Steel,1.09
SEC_027,2024-05-03,6,Coal,0.95
SEC_019,2024-08-03,10,Steel,0.85
SEC_003,2024-05-12,4,Coal,1.09
SEC_041,2024-10-09,11,Foodgrain,1.21
SEC_044,2024-11-08,2,Steel,1.24
SEC_022,2024-07-24,7,Coal,0.83
SEC_026,2024-05-04,6,Coal,0.96
SEC_037,2024-04-21,14,Other,1.09
SEC_035,2024-07-19,4,Steel,0.86
SEC_007,2024-09-20,5,Foodgrain,1.0
SEC_033,2024-02-16,2,Foodgrain,1.19
SEC_046,2024-06-12,4,Foodgrain,0.78
SEC_037,2024-06-10,12,Other,0.83
SEC_024,2024-04-14,2,Cement,0.97
SEC_026,2024-03-28,9,Foodgrain,1.31
SEC_013,2024-11-03,6,Steel,1.27
SEC_033,2024-06-07,3,Other,0.87
SEC_012,2024-07-30,3,Coal,0.77
SEC_017,2024-01-15,3,Foodgrain,1.05
SEC_013,2024-04-13,8,Cement,0.95
SEC_017,2024-03-22,10,Other,1.0
SEC_018,2024-04-30,13,Coal,1.09
SEC_005,2024-11-04,4,Steel,1.24
SEC_036,2024-07-28,4,Coal,0.85
SEC_022,2024-11-26,4,Steel,1.32
SEC_047,2024-06-03,5,Other,0.88
SEC_009,2024-10-08,6,Coal,1.26
SEC_033,2024-02-28,17,Cement,1.23
SEC_009,2024-10-25,4,Other,1.39
SEC_027,2024-08-11,2,Coal,0.75
SEC_025,2024-01-15,6,Steel,1.12
SEC_022,2024-09-09,11,Other,0.99
SEC_033,2024-06-24,4,Cement,0.74
SEC_041,2024-01-01,7,Coal,1.11
SEC_016,2024-11-05,11,Other,1.35
SEC_042,2024-07-15,11,Other,0.76
SEC_010,2024-08-10,1,Steel,0.71
SEC_015,2024-07-30,9,Foodgrain,0.8
SEC_016,2024-02-03,10,Steel,1.14
SEC_047,2024-05-01,6,Foodgrain,1.02
SEC_006,2024-09-13,2,Cement,0.97
SEC_020,2024-05-03,10,Cement,1.09
SEC_021,2024-11-21,8,Other,1.38
SEC_040,2024-04-26,11,Coal,1.01
SEC_024,2024-06-17,7,Other,0.88
SEC_048,2024-06-11,8,Other,0.8
SEC_037,2024-01-07,13,Steel,1.11
SEC_035,2024-10-24,15,Coal,1.35
SEC_037,2024-02-19,16,Steel,1.16
SEC_008,2024-06-20,4,Other,0.78
SEC_023,2024-11-28,4,Coal,1.31
SEC_029,2024-12-29,5,Coal,1.14
SEC_011,2024-03-25,2,Coal,0.96
SEC_006,2024-05-17,12,Coal,1.01
SEC_007,2024-07-26,9,Cement,0.79
SEC_039,2024-09-12,13,Coal,1.01
SEC_033,2024-04-01,5,Other,1.02
SEC_014,2024-07-19,4,Steel,0.86
SEC_037,2024-11-01,6,Foodgrain,1.26
SEC_035,2024-10-05,10,Foodgrain,1.27
SEC_041,2024-10-27,13,Other,1.32
SEC_045,2024-11-21,11,Cement,1.26
SEC_044,2024-11-11,7,Coal,1.31
SEC_009,2024-07-06,8,Other,0.84
SEC_038,2024-12-22,10,Coal,1.14
SEC_020,2024-06-29,11,Foodgrain,0.82
SEC_020,2024-09-16,2,Other,1.07
SEC_032,2024-12-11,9,Foodgrain,1.12
SEC_030,2024-01-16,5,Foodgrain,1.15
SEC_021,2024-12-07,10,Steel,1.11
SEC_049,2024-10-27,7,Cement,1.34
SEC_009,2024-12-30,8,Cement,1.18
SEC_005,2024-10-09,4,Other,1.22
SEC_002,2024-02-27,9,Other,1.12
SEC_040,2024-04-20,18,Foodgrain,1.38
SEC_020,2024-01-02,11,Steel,1.08
SEC_022,2024-08-10,10,Foodgrain,0.75
SEC_032,2024-06-09,4,Steel,0.75
SEC_022,2024-06-22,5,Steel,0.73
SEC_029,2024-09-25,12,Steel,0.97
SEC_003,2024-10-27,5,Foodgrain,1.31
SEC_008,2024-01-27,8,Steel,1.08
SEC_046,2024-12-01,7,Steel,1.11
SEC_023,2024-05-16,3,Foodgrain,0.96
SEC_009,2024-10-02,17,Coal,1.24
SEC_019,2024-07-31,9,Coal,0.78
SEC_017,2024-06-11,2,Cement,0.81
SEC_014,2024-03-18,3,Other,1.08
SEC_015,2024-03-10,10,Steel,1.0
SEC_036,2024-09-24,4,Coal,1.0
SEC_006,2024-04-27,19,Foodgrain,1.49
SEC_016,2024-03-25,10,Coal,0.97
SEC_023,2024-01-03,5,Other,1.08
SEC_027,2024-11-03,15,Coal,1.36
SEC_044,2024-05-24,2,Foodgrain,0.96
SEC_046,2024-05-07,5,Steel,0.96
SEC_015,2024-05-16,14,Foodgrain,0.97
SEC_027,2024-08-07,2,Cement,0.79
SEC_002,2024-06-25,8,Steel,0.7
SEC_031,2024-07-18,9,Other,0.78
SEC_008,2024-04-11,13,Other,1.01
SEC_004,2024-04-18,19,Foodgrain,1.37
SEC_033,2024-11-11,10,Steel,1.16
SEC_009,2024-06-09,6,Steel,0.79
SEC_024,2024-12-22,5,Other,1.14
SEC_005,2024-11-05,10,Cement,1.23
SEC_037,2024-09-17,8,Foodgrain,1.03
SEC_038,2024-07-19,10,Cement,0.77
SEC_029,2024-11-02,13,Steel,1.28
SEC_041,2024-01-21,15,Cement,1.13
SEC_022,2024-07-01,8,Other,0.73
SEC_010,2024-09-17,7,Foodgrain,1.03
SEC_008,2024-02-09,6,Cement,1.22
SEC_011,2024-03-07,19,Foodgrain,1.45
SEC_010,2024-01-24,6,Coal,1.13
SEC_016,2024-06-26,4,Coal,0.79
SEC_011,2024-07-17,4,Steel,0.76
SEC_029,2024-06-20,10,Steel,0.72
SEC_008,2024-01-21,8,Coal,1.15
SEC_031,2024-06-27,5,Other,0.85
SEC_017,2024-11-21,14,Cement,1.3
SEC_034,2024-01-12,2,Coal,1.18
SEC_026,2024-10-11,15,Other,1.27
SEC_045,2024-04-09,10,Steel,0.96
SEC_022,2024-01-28,7,Other,1.15
SEC_015,2024-01-19,9,Steel,1.08
SEC_029,2024-01-05,14,Coal,1.17
SEC_033,2024-05-31,12,Coal,0.95
SEC_022,2024-07-01,2,Steel,0.75
SEC_028,2024-08-15,5,Other,0.81
SEC_024,2024-01-30,17,Foodgrain,1.2
SEC_015,2024-08-27,8,Coal,0.79
SEC_016,2024-09-27,5,Steel,1.09
SEC_045,2024-01-24,7,Foodgrain,1.21
SEC_034,2024-09-04,3,Foodgrain,1.07
SEC_005,2024-02-13,3,Other,1.06
SEC_048,2024-06-09,13,Coal,0.9
SEC_035,2024-08-30,5,Coal,0.83
SEC_003,2024-11-14,9,Cement,1.16
SEC_036,2024-07-13,8,Coal,0.77
SEC_029,2024-06-08,10,Cement,0.82
SEC_045,2024-11-01,2,Steel,1.18
SEC_024,2024-03-20,10,Steel,1.07
SEC_026,2024-03-16,10,Coal,1.07
SEC_016,2024-06-19,8,Cement,0.73
SEC_016,2024-02-14,7,Coal,1.22
SEC_031,2024-01-09,7,Coal,1.17
SEC_041,2024-05-12,10,Foodgrain,0.98
SEC_044,2024-02-25,16,Coal,1.16
SEC_038,2024-08-21,8,Coal,0.73
SEC_030,2024-07-19,4,Steel,0.76
SEC_025,2024-06-26,2,Cement,0.89
SEC_017,2024-06-30,9,Cement,0.88
SEC_038,2024-02-06,4,Other,1.22
SEC_016,2024-05-27,8,Other,1.03
SEC_014,2024-01-27,16,Steel,1.15
SEC_043,2024-05-09,10,Steel,0.98
SEC_029,2024-09-05,14,Steel,1.09
SEC_018,2024-12-27,10,Coal,1.16
SEC_043,2024-04-18,7,Coal,1.07
SEC_048,2024-04-06,8,Foodgrain,1.32
SEC_016,2024-09-02,13,Coal,1.08
SEC_026,2024-12-01,14,Coal,1.11
SEC_024,2024-04-17,2,Steel,0.95
SEC_035,2024-11-02,11,Other,1.39
SEC_047,2024-04-25,16,Foodgrain,1.37
SEC_027,2024-08-22,6,Steel,0.88
SEC_040,2024-03-17,14,Coal,1.09
SEC_030,2024-04-05,4,Cement,1.03
SEC_044,2024-12-26,13,Steel,1.06
SEC_020,2024-05-22,10,Other,0.97
SEC_019,2024-01-06,11,Coal,1.07
SEC_021,2024-10-09,7,Cement,1.16
SEC_049,2024-02-16,3,Cement,1.14
SEC_030,2024-02-10,5,Steel,1.15
SEC_008,2024-11-02,18,Steel,1.26
SEC_003,2024-05-07,8,Other,1.03
SEC_026,2024-02-20,15,Cement,1.21
SEC_040,2024-12-23,11,Coal,1.12
SEC_024,2024-04-12,16,Foodgrain,1.48
SEC_028,2024-08-19,2,Cement,0.86
SEC_040,2024-04-06,6,Steel,1.06
SEC_026,2024-07-31,10,Cement,0.85
SEC_045,2024-09-12,5,Cement,1.05
SEC_032,2024-10-04,9,Steel,1.17
SEC_036,2024-05-30,5,Coal,0.95
SEC_039,2024-08-13,6,Coal,0.73
SEC_031,2024-11-03,4,Cement,1.39
SEC_003,2024-11-03,17,Cement,1.19
SEC_021,2024-09-30,2,Steel,1.06
SEC_007,2024-05-26,9,Foodgrain,1.05
SEC_026,2024-07-13,9,Foodgrain,0.88
SEC_008,2024-12-20,13,Other,1.18
SEC_025,2024-04-01,14,Foodgrain,1.39
SEC_017,2024-09-10,12,Foodgrain,1.03
SEC_001,2024-10-17,14,Foodgrain,1.24
SEC_007,2024-06-24,4,Coal,0.71
SEC_025,2024-11-12,9,Cement,1.24
