task_id,section_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status
TMS_TASK_001394,SEC_037,155.361,156.122,Ballast Issue,C,2024-07-11,2024-08-09,0,Deferred
TMS_TASK_001395,SEC_011,48.257,49.348,Track Parameter Deviation,B,2024-11-30,2024-12-16,0,In-Progress
TMS_TASK_001396,SEC_029,134.019,135.238,Rail Fracture Risk,A,2024-03-13,2024-03-18,0,Open
TMS_TASK_001397,SEC_031,139.189,139.441,Weld Failure,B,2024-10-02,2024-10-19,0,Completed
TMS_TASK_001398,SEC_033,150.114,150.192,Deep Screening Overdue,B,2024-06-28,2024-07-05,0,In-Progress
TMS_TASK_001399,SEC_002,10.236,10.384,Rail Fracture Risk,B,2024-03-18,2024-04-07,1,In-Progress
TMS_TASK_001400,SEC_015,72.184,73.385,Rail Fracture Risk,A,2024-01-18,2024-01-22,0,Open
TMS_TASK_001401,SEC_042,165.799,165.84,Weld Failure,B,2024-10-10,2024-10-29,3,Open
TMS_TASK_001402,SEC_012,61.346,62.806,Ballast Issue,B,2024-12-07,2024-12-21,0,Completed
TMS_TASK_001403,SEC_015,73.225,73.805,Weld Failure,A,2024-03-04,2024-03-11,0,Deferred
TMS_TASK_001404,SEC_016,74.382,74.415,Ballast Issue,B,2024-08-10,2024-08-18,0,In-Progress
TMS_TASK_001405,SEC_009,41.775,43.074,Ballast Issue,C,2024-06-07,2024-07-20,0,Deferred
TMS_TASK_001406,SEC_008,38.993,39.505,Weld Failure,A,2024-11-19,2024-11-24,0,Open
TMS_TASK_001407,SEC_018,82.503,83.145,Weld Failure,A,2024-03-21,2024-03-25,0,In-Progress
TMS_TASK_001408,SEC_043,167.323,167.513,Ballast Issue,B,2024-03-03,2024-03-11,1,In-Progress
TMS_TASK_001409,SEC_001,0.773,1.059,Deep Screening Overdue,C,2024-04-09,2024-05-03,0,Completed
TMS_TASK_001410,SEC_014,68.139,68.727,Deep Screening Overdue,B,2024-02-24,2024-03-10,2,In-Progress
TMS_TASK_001411,SEC_003,16.572,17.752,Ballast Issue,C,2024-09-26,2024-11-08,0,Completed
TMS_TASK_001412,SEC_028,129.391,130.637,Rail Fracture Risk,A,2024-01-06,2024-01-08,0,Completed
TMS_TASK_001413,SEC_013,62.924,64.127,Weld Failure,A,2024-05-09,2024-05-14,0,Open
TMS_TASK_001414,SEC_039,161.724,162.176,Deep Screening Overdue,B,2024-07-07,2024-07-17,0,Completed
TMS_TASK_001415,SEC_029,133.742,135.052,Rail Fracture Risk,A,2024-09-07,2024-09-11,0,Completed
TMS_TASK_001416,SEC_039,160.821,161.251,Ballast Issue,A,2024-10-02,2024-10-08,0,Deferred
TMS_TASK_001417,SEC_032,142.331,142.997,Track Parameter Deviation,C,2024-07-10,2024-08-21,0,Completed
TMS_TASK_001418,SEC_022,91.644,91.828,Weld Failure,A,2024-11-25,2024-11-30,0,In-Progress
TMS_TASK_001419,SEC_043,168.629,169.383,Weld Failure,B,2024-10-24,2024-11-12,1,Open
TMS_TASK_001420,SEC_024,94.565,95.174,Rail Fracture Risk,A,2024-06-02,2024-06-05,0,Completed
TMS_TASK_001421,SEC_047,192.713,192.913,Track Parameter Deviation,B,2024-05-14,2024-05-24,0,Completed
TMS_TASK_001422,SEC_049,196.652,198.112,Ballast Issue,C,2024-07-27,2024-08-19,1,Deferred
TMS_TASK_001423,SEC_029,134.491,135.116,Rail Fracture Risk,B,2024-09-28,2024-10-13,2,In-Progress
TMS_TASK_001424,SEC_034,151.362,151.665,Track Parameter Deviation,B,2024-03-22,2024-04-06,0,Open
TMS_TASK_001425,SEC_013,63.524,64.002,Deep Screening Overdue,C,2024-01-15,2024-02-18,0,Completed
TMS_TASK_001426,SEC_040,163.94,164.422,Track Parameter Deviation,A,2024-04-05,2024-04-12,0,Open
TMS_TASK_001427,SEC_033,148.472,149.749,Deep Screening Overdue,C,2024-06-30,2024-07-25,0,Deferred
TMS_TASK_001428,SEC_045,182.548,183.266,Deep Screening Overdue,B,2024-06-29,2024-07-16,0,Deferred
TMS_TASK_001429,SEC_014,68.214,69.589,Ballast Issue,C,2024-07-01,2024-07-26,2,Deferred
TMS_TASK_001430,SEC_039,162.257,163.076,Deep Screening Overdue,C,2024-12-10,2025-01-24,4,In-Progress
TMS_TASK_001431,SEC_024,93.98,94.589,Deep Screening Overdue,B,2024-06-28,2024-07-07,0,Completed
TMS_TASK_001432,SEC_010,45.953,45.985,Weld Failure,B,2024-04-12,2024-04-20,0,Deferred
TMS_TASK_001433,SEC_009,41.535,42.927,Rail Fracture Risk,C,2024-09-20,2024-10-21,0,Open
TMS_TASK_001434,SEC_028,130.867,132.224,Rail Fracture Risk,A,2024-01-04,2024-01-11,0,Open
TMS_TASK_001435,SEC_016,74.384,74.417,Rail Fracture Risk,A,2024-10-17,2024-10-23,0,Open
TMS_TASK_001436,SEC_005,26.56,26.695,Ballast Issue,C,2024-07-03,2024-08-02,0,Completed
TMS_TASK_001437,SEC_021,89.199,89.889,Rail Fracture Risk,A,2024-06-28,2024-07-01,0,Deferred
TMS_TASK_001438,SEC_032,146.655,147.912,Track Parameter Deviation,B,2024-07-11,2024-07-28,1,Deferred
TMS_TASK_001439,SEC_016,74.367,74.4,Deep Screening Overdue,C,2024-01-08,2024-01-24,2,Deferred
TMS_TASK_001440,SEC_047,192.804,193.12,Deep Screening Overdue,C,2024-02-07,2024-03-05,3,In-Progress
TMS_TASK_001441,SEC_039,161.257,161.809,Rail Fracture Risk,A,2024-06-15,2024-06-19,0,Completed
TMS_TASK_001442,SEC_026,118.321,119.562,Ballast Issue,C,2024-05-14,2024-05-31,0,In-Progress
TMS_TASK_001443,SEC_046,191.274,191.647,Track Parameter Deviation,A,2024-09-23,2024-09-26,0,In-Progress
TMS_TASK_001444,SEC_022,92.328,93.096,Rail Fracture Risk,A,2024-03-18,2024-03-21,0,Completed
TMS_TASK_001445,SEC_007,37.498,37.787,Rail Fracture Risk,A,2024-04-15,2024-04-18,0,In-Progress
TMS_TASK_001446,SEC_002,10.646,11.283,Ballast Issue,B,2024-08-05,2024-08-13,0,Open
TMS_TASK_001447,SEC_046,189.01,189.595,Ballast Issue,C,2024-06-27,2024-08-07,1,Deferred
TMS_TASK_001448,SEC_048,193.513,193.999,Deep Screening Overdue,B,2024-11-13,2024-11-26,3,Deferred
TMS_TASK_001449,SEC_037,155.619,156.379,Weld Failure,A,2024-04-07,2024-04-12,0,Open
TMS_TASK_001450,SEC_006,27.835,28.374,Ballast Issue,C,2024-09-06,2024-10-19,3,Deferred
TMS_TASK_001451,SEC_015,72.322,73.349,Weld Failure,B,2024-02-09,2024-02-26,0,In-Progress
TMS_TASK_001452,SEC_003,17.393,17.649,Weld Failure,B,2024-10-07,2024-10-24,0,Deferred
TMS_TASK_001453,SEC_003,15.662,16.113,Deep Screening Overdue,B,2024-01-15,2024-02-01,0,Deferred
TMS_TASK_001454,SEC_013,63.127,64.417,Weld Failure,C,2024-10-10,2024-11-12,3,Deferred
TMS_TASK_001455,SEC_029,133.79,134.465,Track Parameter Deviation,C,2024-10-08,2024-11-03,4,Deferred
TMS_TASK_001456,SEC_004,25.188,25.891,Deep Screening Overdue,C,2024-01-02,2024-01-25,0,Completed
TMS_TASK_001457,SEC_049,198.486,199.346,Rail Fracture Risk,C,2024-01-20,2024-02-25,2,Deferred
TMS_TASK_001458,SEC_023,93.427,93.708,Ballast Issue,C,2024-07-02,2024-08-13,0,Open
TMS_TASK_001459,SEC_013,63.287,64.068,Rail Fracture Risk,A,2024-04-08,2024-04-10,0,Completed
TMS_TASK_001460,SEC_026,114.268,114.945,Ballast Issue,C,2024-04-16,2024-05-12,4,Deferred
TMS_TASK_001461,SEC_039,161.052,161.266,Weld Failure,A,2024-08-14,2024-08-15,0,Completed
TMS_TASK_001462,SEC_016,74.379,74.412,Track Parameter Deviation,A,2024-09-15,2024-09-21,0,Open
TMS_TASK_001463,SEC_003,13.814,14.98,Weld Failure,B,2024-06-08,2024-06-21,2,Deferred
TMS_TASK_001464,SEC_003,13.785,14.961,Track Parameter Deviation,B,2024-10-24,2024-11-14,0,Completed
TMS_TASK_001465,SEC_042,165.819,165.86,Rail Fracture Risk,A,2024-08-19,2024-08-25,0,Completed
TMS_TASK_001466,SEC_006,28.076,28.696,Rail Fracture Risk,B,2024-03-17,2024-03-31,0,Completed
TMS_TASK_001467,SEC_032,143.959,144.553,Track Parameter Deviation,B,2024-02-17,2024-03-04,0,Completed
TMS_TASK_001468,SEC_019,87.671,87.842,Deep Screening Overdue,C,2024-12-05,2024-12-25,3,In-Progress
TMS_TASK_001469,SEC_039,160.898,161.087,Ballast Issue,C,2024-01-22,2024-02-25,0,Completed
TMS_TASK_001470,SEC_003,18.243,18.923,Ballast Issue,C,2024-11-24,2025-01-05,0,Completed
TMS_TASK_001471,SEC_044,172.062,173.218,Ballast Issue,B,2024-12-13,2025-01-02,0,Completed
TMS_TASK_001472,SEC_035,152.49,152.957,Deep Screening Overdue,C,2024-10-18,2024-11-21,0,Completed
TMS_TASK_001473,SEC_023,93.685,93.966,Deep Screening Overdue,A,2024-09-13,2024-09-18,0,Deferred
TMS_TASK_001474,SEC_011,51.804,51.964,Weld Failure,B,2024-11-25,2024-12-09,0,Deferred
TMS_TASK_001475,SEC_048,193.355,193.842,Ballast Issue,A,2024-06-28,2024-07-01,0,Open
TMS_TASK_001476,SEC_015,72.907,73.681,Ballast Issue,B,2024-01-06,2024-01-22,0,Deferred
TMS_TASK_001477,SEC_025,101.433,102.339,Track Parameter Deviation,B,2024-09-12,2024-10-01,0,In-Progress
TMS_TASK_001478,SEC_020,88.083,88.532,Rail Fracture Risk,B,2024-04-13,2024-04-26,0,Deferred
TMS_TASK_001479,SEC_012,58.721,59.716,Rail Fracture Risk,B,2024-05-07,2024-05-26,4,In-Progress
TMS_TASK_001480,SEC_021,89.272,89.815,Track Parameter Deviation,B,2024-02-02,2024-02-17,0,In-Progress
TMS_TASK_001481,SEC_008,38.525,39.036,Deep Screening Overdue,C,2024-12-07,2025-01-04,1,In-Progress
TMS_TASK_001482,SEC_001,4.147,5.251,Track Parameter Deviation,B,2024-12-30,2025-01-18,0,Completed
TMS_TASK_001483,SEC_015,71.429,72.558,Ballast Issue,C,2024-06-04,2024-07-19,4,Open
TMS_TASK_001484,SEC_006,28.376,29.284,Track Parameter Deviation,B,2024-05-26,2024-06-03,1,Deferred
TMS_TASK_001485,SEC_021,88.825,89.326,Deep Screening Overdue,C,2024-06-24,2024-07-17,0,Completed
TMS_TASK_001486,SEC_043,167.347,168.159,Deep Screening Overdue,C,2024-12-04,2024-12-25,3,Deferred
TMS_TASK_001487,SEC_008,38.899,39.411,Ballast Issue,B,2024-12-30,2025-01-14,0,Open
TMS_TASK_001488,SEC_001,2.944,3.12,Deep Screening Overdue,B,2024-07-30,2024-08-20,4,Deferred
TMS_TASK_001489,SEC_006,29.733,30.159,Track Parameter Deviation,B,2024-05-11,2024-05-29,0,Completed
TMS_TASK_001490,SEC_025,100.479,101.363,Rail Fracture Risk,B,2024-11-11,2024-11-27,0,In-Progress
TMS_TASK_001491,SEC_014,67.853,68.224,Deep Screening Overdue,B,2024-01-01,2024-01-09,2,Deferred
TMS_TASK_001492,SEC_024,94.124,94.538,Rail Fracture Risk,B,2024-03-30,2024-04-09,1,In-Progress
TMS_TASK_001493,SEC_002,12.317,13.55,Weld Failure,C,2024-08-30,2024-09-18,0,In-Progress
TMS_TASK_001494,SEC_017,74.553,75.697,Track Parameter Deviation,B,2024-02-10,2024-02-23,1,In-Progress
TMS_TASK_001495,SEC_021,89.109,89.799,Rail Fracture Risk,A,2024-10-15,2024-10-21,1,Deferred
TMS_TASK_001496,SEC_022,92.337,92.772,Deep Screening Overdue,B,2024-02-15,2024-02-27,0,Completed
TMS_TASK_001497,SEC_028,128.639,128.695,Weld Failure,A,2024-04-08,2024-04-11,0,Completed
TMS_TASK_001498,SEC_039,160.73,161.88,Track Parameter Deviation,C,2024-10-01,2024-10-31,2,Open
TMS_TASK_001499,SEC_023,93.558,93.839,Weld Failure,A,2024-09-27,2024-09-30,0,Open
TMS_TASK_001500,SEC_042,165.801,165.842,Weld Failure,B,2024-06-06,2024-06-18,0,Deferred
TMS_TASK_001501,SEC_026,117.805,118.296,Weld Failure,B,2024-05-13,2024-05-25,0,Completed
TMS_TASK_001502,SEC_013,63.898,64.649,Rail Fracture Risk,B,2024-04-09,2024-04-22,0,Completed
TMS_TASK_001503,SEC_012,60.526,61.849,Rail Fracture Risk,A,2024-09-04,2024-09-11,0,Deferred
TMS_TASK_001504,SEC_016,74.364,74.397,Deep Screening Overdue,B,2024-09-21,2024-10-08,0,Deferred
TMS_TASK_001505,SEC_030,137.846,139.014,Rail Fracture Risk,A,2024-11-26,2024-12-01,0,Completed
TMS_TASK_001506,SEC_012,60.089,60.253,Track Parameter Deviation,C,2024-04-05,2024-04-21,2,Deferred
TMS_TASK_001507,SEC_045,181.204,182.118,Rail Fracture Risk,A,2024-08-08,2024-08-12,0,Open
TMS_TASK_001508,SEC_024,94.473,95.082,Track Parameter Deviation,B,2024-11-12,2024-11-25,0,Completed
TMS_TASK_001509,SEC_043,170.483,170.838,Deep Screening Overdue,C,2024-09-16,2024-10-07,4,Deferred
TMS_TASK_001510,SEC_034,151.19,151.492,Track Parameter Deviation,B,2024-01-30,2024-02-15,0,Open
TMS_TASK_001511,SEC_017,76.729,76.826,Deep Screening Overdue,B,2024-11-07,2024-11-21,4,Deferred
TMS_TASK_001512,SEC_012,60.362,60.451,Weld Failure,A,2024-04-27,2024-04-29,0,Open
TMS_TASK_001513,SEC_037,155.864,156.625,Track Parameter Deviation,B,2024-10-23,2024-11-01,0,Completed
TMS_TASK_001514,SEC_017,76.428,76.933,Weld Failure,A,2024-04-15,2024-04-22,0,Completed
TMS_TASK_001515,SEC_013,63.466,64.798,Track Parameter Deviation,B,2024-01-24,2024-02-08,4,Deferred
TMS_TASK_001516,SEC_046,185.465,185.69,Rail Fracture Risk,A,2024-11-30,2024-12-04,4,Deferred
TMS_TASK_001517,SEC_024,94.17,94.779,Weld Failure,A,2024-07-14,2024-07-21,0,Deferred
TMS_TASK_001518,SEC_003,16.302,16.811,Deep Screening Overdue,B,2024-06-18,2024-07-05,0,Open
TMS_TASK_001519,SEC_025,99.116,99.945,Deep Screening Overdue,B,2024-12-28,2025-01-15,0,Deferred
TMS_TASK_001520,SEC_023,93.594,93.874,Weld Failure,B,2024-08-13,2024-08-27,0,In-Progress
TMS_TASK_001521,SEC_043,169.098,169.955,Weld Failure,B,2024-09-28,2024-10-07,0,Completed
TMS_TASK_001522,SEC_035,152.493,152.941,Weld Failure,A,2024-11-13,2024-11-14,2,Deferred
TMS_TASK_001523,SEC_010,45.958,45.99,Weld Failure,C,2024-09-15,2024-10-23,0,In-Progress
TMS_TASK_001524,SEC_008,38.662,39.174,Ballast Issue,C,2024-09-24,2024-10-27,0,Open
TMS_TASK_001525,SEC_030,137.65,137.753,Deep Screening Overdue,C,2024-04-05,2024-04-22,1,Deferred
TMS_TASK_001526,SEC_003,16.693,18.121,Weld Failure,B,2024-05-28,2024-06-09,0,In-Progress
TMS_TASK_001527,SEC_016,74.354,74.387,Track Parameter Deviation,B,2024-02-22,2024-03-03,0,In-Progress
TMS_TASK_001528,SEC_007,36.566,36.785,Track Parameter Deviation,C,2024-06-06,2024-06-28,3,Deferred
TMS_TASK_001529,SEC_002,10.685,11.193,Track Parameter Deviation,A,2024-10-26,2024-10-28,0,Open
TMS_TASK_001530,SEC_046,191.393,191.777,Weld Failure,C,2024-11-24,2024-12-21,0,Open
TMS_TASK_001531,SEC_005,26.398,26.577,Ballast Issue,C,2024-09-22,2024-11-03,4,Deferred
TMS_TASK_001532,SEC_001,6.459,7.041,Weld Failure,A,2024-09-24,2024-09-27,2,Open
TMS_TASK_001533,SEC_046,190.174,190.825,Track Parameter Deviation,B,2024-04-02,2024-04-17,3,Deferred
TMS_TASK_001534,SEC_010,45.94,45.972,Rail Fracture Risk,B,2024-02-04,2024-02-11,0,Open
TMS_TASK_001535,SEC_041,164.905,165.363,Track Parameter Deviation,A,2024-11-30,2024-12-02,1,Deferred
TMS_TASK_001536,SEC_002,11.119,12.235,Ballast Issue,B,2024-09-30,2024-10-18,0,In-Progress
TMS_TASK_001537,SEC_008,38.724,39.236,Ballast Issue,C,2024-12-17,2025-01-14,2,In-Progress
TMS_TASK_001538,SEC_006,27.797,28.699,Track Parameter Deviation,B,2024-03-08,2024-03-18,3,Open
TMS_TASK_001539,SEC_035,152.558,153.488,Rail Fracture Risk,A,2024-03-27,2024-04-01,0,Open
TMS_TASK_001540,SEC_031,139.13,139.417,Deep Screening Overdue,A,2024-10-22,2024-10-23,0,Completed
TMS_TASK_001541,SEC_024,94.304,94.872,Deep Screening Overdue,B,2024-05-09,2024-05-25,3,Open
TMS_TASK_001542,SEC_012,59.317,60.422,Ballast Issue,C,2024-07-25,2024-08-22,0,Open
TMS_TASK_001543,SEC_005,26.526,26.705,Track Parameter Deviation,B,2024-05-09,2024-05-20,0,Deferred
TMS_TASK_001544,SEC_028,132.07,132.278,Rail Fracture Risk,C,2024-09-06,2024-09-30,1,In-Progress
TMS_TASK_001545,SEC_012,59.015,60.232,Ballast Issue,B,2024-01-06,2024-01-15,0,In-Progress
TMS_TASK_001546,SEC_029,134.63,135.314,Deep Screening Overdue,B,2024-08-14,2024-09-04,1,Deferred
TMS_TASK_001547,SEC_034,151.365,151.668,Ballast Issue,B,2024-06-11,2024-06-29,4,Open
TMS_TASK_001548,SEC_042,165.801,165.843,Rail Fracture Risk,A,2024-04-29,2024-05-02,0,In-Progress
TMS_TASK_001549,SEC_025,98.134,98.694,Track Parameter Deviation,A,2024-05-08,2024-05-15,0,In-Progress
TMS_TASK_001550,SEC_001,8.484,8.614,Track Parameter Deviation,B,2024-11-24,2024-12-05,0,Completed
TMS_TASK_001551,SEC_014,65.571,66.073,Weld Failure,B,2024-08-03,2024-08-18,0,Open
TMS_TASK_001552,SEC_042,165.826,165.868,Ballast Issue,B,2024-12-21,2025-01-10,0,Open
TMS_TASK_001553,SEC_027,127.645,127.784,Rail Fracture Risk,B,2024-03-19,2024-04-05,0,Completed
TMS_TASK_001554,SEC_031,139.293,139.58,Rail Fracture Risk,B,2024-08-31,2024-09-07,0,Deferred
TMS_TASK_001555,SEC_023,93.59,93.871,Weld Failure,B,2024-02-08,2024-02-22,3,Deferred
TMS_TASK_001556,SEC_008,38.75,39.209,Ballast Issue,C,2024-03-21,2024-04-14,0,Completed
TMS_TASK_001557,SEC_044,174.387,175.642,Rail Fracture Risk,B,2024-08-15,2024-08-25,0,Deferred
TMS_TASK_001558,SEC_038,158.683,159.413,Track Parameter Deviation,B,2024-05-07,2024-05-19,0,Deferred
TMS_TASK_001559,SEC_049,198.548,199.671,Rail Fracture Risk,A,2024-08-22,2024-08-28,1,Deferred
TMS_TASK_001560,SEC_042,165.807,165.848,Weld Failure,A,2024-01-08,2024-01-15,0,Open
TMS_TASK_001561,SEC_015,72.508,72.874,Track Parameter Deviation,B,2024-05-22,2024-06-04,0,Completed
TMS_TASK_001562,SEC_013,64.033,64.721,Rail Fracture Risk,B,2024-06-14,2024-07-03,0,Completed
TMS_TASK_001563,SEC_013,63.219,64.176,Weld Failure,B,2024-09-19,2024-10-07,4,Deferred
TMS_TASK_001564,SEC_046,187.33,188.549,Track Parameter Deviation,B,2024-10-30,2024-11-20,0,Open
TMS_TASK_001565,SEC_028,128.547,129.738,Rail Fracture Risk,A,2024-06-04,2024-06-08,0,Open
TMS_TASK_001566,SEC_023,93.565,93.846,Track Parameter Deviation,C,2024-08-26,2024-09-17,0,Completed
TMS_TASK_001567,SEC_048,193.268,193.755,Deep Screening Overdue,A,2024-06-14,2024-06-16,0,Completed
TMS_TASK_001568,SEC_030,136.324,137.659,Weld Failure,A,2024-04-13,2024-04-16,2,Deferred
TMS_TASK_001569,SEC_045,183.292,183.506,Rail Fracture Risk,A,2024-03-17,2024-03-24,0,Open
TMS_TASK_001570,SEC_049,198.206,199.254,Track Parameter Deviation,C,2024-01-05,2024-02-03,3,Deferred
TMS_TASK_001571,SEC_004,21.436,22.895,Deep Screening Overdue,B,2024-01-24,2024-02-12,0,In-Progress
TMS_TASK_001572,SEC_018,78.052,79.275,Rail Fracture Risk,A,2024-04-18,2024-04-21,0,Deferred
TMS_TASK_001573,SEC_036,154.522,154.961,Weld Failure,B,2024-05-19,2024-05-27,0,Open
TMS_TASK_001574,SEC_040,164.179,164.661,Ballast Issue,C,2024-01-25,2024-03-09,0,Deferred
TMS_TASK_001575,SEC_008,38.991,39.502,Weld Failure,A,2024-06-14,2024-06-21,1,Deferred
TMS_TASK_001576,SEC_016,74.363,74.396,Weld Failure,B,2024-09-29,2024-10-18,0,In-Progress
TMS_TASK_001577,SEC_027,127.235,128.443,Deep Screening Overdue,C,2024-12-07,2024-12-25,2,Deferred
TMS_TASK_001578,SEC_040,164.114,164.596,Track Parameter Deviation,A,2024-12-07,2024-12-09,0,Completed
TMS_TASK_001579,SEC_006,29.526,29.737,Weld Failure,C,2024-03-31,2024-04-27,0,Open
TMS_TASK_001580,SEC_030,136.419,137.664,Deep Screening Overdue,B,2024-03-25,2024-04-01,4,In-Progress
TMS_TASK_001581,SEC_015,71.469,71.94,Rail Fracture Risk,A,2024-09-13,2024-09-18,0,Open
TMS_TASK_001582,SEC_011,52.662,53.204,Deep Screening Overdue,B,2024-04-28,2024-05-12,0,In-Progress
TMS_TASK_001583,SEC_026,117.922,118.161,Weld Failure,A,2024-01-25,2024-01-31,0,Completed
TMS_TASK_001584,SEC_021,89.876,89.946,Ballast Issue,C,2024-08-18,2024-09-06,4,Deferred
TMS_TASK_001585,SEC_032,144.702,145.732,Deep Screening Overdue,B,2024-09-10,2024-09-18,0,Completed
TMS_TASK_001586,SEC_016,74.356,74.389,Ballast Issue,B,2024-02-10,2024-02-25,0,Completed
TMS_TASK_001587,SEC_041,164.892,165.35,Rail Fracture Risk,C,2024-11-29,2025-01-12,0,In-Progress
TMS_TASK_001588,SEC_004,19.658,20.355,Rail Fracture Risk,A,2024-09-15,2024-09-17,4,Deferred
TMS_TASK_001589,SEC_043,167.659,169.044,Ballast Issue,B,2024-01-08,2024-01-26,0,In-Progress
TMS_TASK_001590,SEC_002,11.234,11.681,Weld Failure,A,2024-07-09,2024-07-10,0,Completed
TMS_TASK_001591,SEC_037,155.295,156.056,Ballast Issue,C,2024-09-26,2024-10-23,1,Deferred
TMS_TASK_001592,SEC_017,74.447,74.997,Deep Screening Overdue,B,2024-12-25,2025-01-08,0,Completed
TMS_TASK_001593,SEC_019,87.707,87.878,Track Parameter Deviation,A,2024-01-26,2024-01-29,0,Open
TMS_TASK_001594,SEC_001,0.882,1.627,Rail Fracture Risk,B,2024-02-07,2024-02-14,2,Deferred
TMS_TASK_001595,SEC_035,152.791,154.046,Rail Fracture Risk,A,2024-05-26,2024-06-01,1,Deferred
TMS_TASK_001596,SEC_009,39.839,41.307,Deep Screening Overdue,C,2024-01-28,2024-03-09,3,In-Progress
TMS_TASK_001597,SEC_033,150.189,150.877,Rail Fracture Risk,A,2024-02-29,2024-03-07,0,Completed
TMS_TASK_001598,SEC_036,154.48,154.703,Rail Fracture Risk,B,2024-02-18,2024-02-26,0,Completed
TMS_TASK_001599,SEC_042,165.791,165.832,Weld Failure,A,2024-08-08,2024-08-15,0,Deferred
TMS_TASK_001600,SEC_035,153.069,154.171,Ballast Issue,C,2024-07-04,2024-07-31,1,Deferred
TMS_TASK_001601,SEC_015,73.158,74.081,Deep Screening Overdue,B,2024-07-02,2024-07-20,0,Open
TMS_TASK_001602,SEC_037,155.733,156.494,Deep Screening Overdue,A,2024-08-01,2024-08-08,0,Completed
TMS_TASK_001603,SEC_041,164.903,165.361,Deep Screening Overdue,C,2024-05-28,2024-06-23,3,Open
TMS_TASK_001604,SEC_016,74.379,74.412,Track Parameter Deviation,A,2024-06-06,2024-06-13,0,Completed
TMS_TASK_001605,SEC_007,33.539,33.884,Weld Failure,A,2024-04-29,2024-05-06,0,Completed
TMS_TASK_001606,SEC_044,173.555,174.349,Track Parameter Deviation,B,2024-08-07,2024-08-15,0,Open
TMS_TASK_001607,SEC_008,39.013,39.524,Track Parameter Deviation,A,2024-03-26,2024-04-02,0,Completed
TMS_TASK_001608,SEC_030,136.292,136.497,Ballast Issue,B,2024-10-27,2024-11-08,0,Deferred
TMS_TASK_001609,SEC_012,58.357,59.529,Ballast Issue,B,2024-08-01,2024-08-08,1,Deferred
TMS_TASK_001610,SEC_007,33.844,34.241,Deep Screening Overdue,B,2024-11-15,2024-11-27,0,Open
TMS_TASK_001611,SEC_039,162.342,162.825,Ballast Issue,C,2024-10-28,2024-11-17,3,Open
TMS_TASK_001612,SEC_008,38.862,39.314,Ballast Issue,C,2024-02-27,2024-04-01,2,Deferred
TMS_TASK_001613,SEC_033,148.497,149.556,Deep Screening Overdue,B,2024-05-12,2024-05-31,2,Deferred
TMS_TASK_001614,SEC_034,151.117,151.419,Ballast Issue,B,2024-06-02,2024-06-14,0,Open
TMS_TASK_001615,SEC_003,13.92,15.08,Rail Fracture Risk,A,2024-08-12,2024-08-16,0,In-Progress
TMS_TASK_001616,SEC_009,43.853,45.152,Rail Fracture Risk,A,2024-02-06,2024-02-07,0,Open
TMS_TASK_001617,SEC_039,162.95,163.749,Track Parameter Deviation,A,2024-07-13,2024-07-16,0,Completed
TMS_TASK_001618,SEC_025,99.74,100.321,Rail Fracture Risk,A,2024-05-05,2024-05-08,0,Deferred
TMS_TASK_001619,SEC_006,30.078,30.293,Weld Failure,A,2024-08-30,2024-09-01,1,In-Progress
TMS_TASK_001620,SEC_049,199.223,199.89,Rail Fracture Risk,B,2024-09-04,2024-09-11,0,Completed
TMS_TASK_001621,SEC_013,63.542,64.854,Ballast Issue,A,2024-12-22,2024-12-27,0,Completed
TMS_TASK_001622,SEC_001,2.111,2.816,Deep Screening Overdue,A,2024-06-29,2024-07-06,0,Open
TMS_TASK_001623,SEC_046,186.384,186.656,Rail Fracture Risk,A,2024-06-24,2024-07-01,0,In-Progress
TMS_TASK_001624,SEC_001,1.252,2.101,Deep Screening Overdue,B,2024-01-30,2024-02-10,0,Open
TMS_TASK_001625,SEC_028,132.168,133.5,Deep Screening Overdue,B,2024-10-30,2024-11-16,0,Open
TMS_TASK_001626,SEC_049,197.647,198.083,Weld Failure,B,2024-03-06,2024-03-16,0,Open
TMS_TASK_001627,SEC_029,134.657,135.302,Ballast Issue,C,2024-01-23,2024-02-18,0,In-Progress
TMS_TASK_001628,SEC_029,134.509,135.676,Ballast Issue,B,2024-08-16,2024-09-04,0,In-Progress
TMS_TASK_001629,SEC_020,87.963,88.412,Ballast Issue,B,2024-08-30,2024-09-13,0,Completed
TMS_TASK_001630,SEC_007,37.229,37.626,Rail Fracture Risk,B,2024-03-05,2024-03-21,0,Open
TMS_TASK_001631,SEC_029,134.35,135.661,Track Parameter Deviation,C,2024-10-23,2024-11-14,2,Deferred
TMS_TASK_001632,SEC_044,174.318,174.669,Deep Screening Overdue,A,2024-09-26,2024-09-27,0,Open
TMS_TASK_001633,SEC_005,26.485,26.664,Track Parameter Deviation,A,2024-08-23,2024-08-28,0,Open
TMS_TASK_001634,SEC_044,176.559,177.084,Track Parameter Deviation,B,2024-10-26,2024-11-05,0,Open
TMS_TASK_001635,SEC_021,89.425,90.115,Weld Failure,A,2024-07-13,2024-07-19,3,Deferred
