train_number,train_name,from_station_code,from_station_name,to_station_code,to_station_name,depart_from,arrive_at,from_seq,to_seq,from_distance_km,to_distance_km,section_distance_km,source
16128.0,Guv Chennai,CVP,Kovilpatti,SRT,Satur,09:15:00,09:36:00,30.0,31.0,512.0,533.0,21.0,derived_from_OGD_timetable
16128.0,Guv Chennai,SRT,Satur,VPT,Virudunagar,09:37:00,09:58:00,31.0,32.0,533.0,560.0,27.0,derived_from_OGD_timetable
16128.0,Guv Chennai,VPT,Virudunagar,MDU,Madurai Jn,10:00:00,11:15:00,32.0,33.0,560.0,603.0,43.0,derived_from_OGD_timetable
16128.0,Guv Chennai,MDU,Madurai Jn,SDN,Sholavandan,11:20:00,11:39:00,33.0,34.0,603.0,624.0,21.0,derived_from_OGD_timetable
16128.0,Guv Chennai,SDN,Sholavandan,DG,Dindigul Jn,11:40:00,12:19:00,34.0,35.0,624.0,665.0,41.0,derived_from_OGD_timetable
16128.0,Guv Chennai,DG,Dindigul Jn,MPA,Manaparai,12:20:00,13:04:00,35.0,36.0,665.0,723.0,58.0,derived_from_OGD_timetable
16128.0,Guv Chennai,MPA,Manaparai,TPJ,Tiruchirappa,13:05:00,14:00:00,36.0,37.0,723.0,760.0,37.0,derived_from_OGD_timetable
16128.0,Guv Chennai,TPJ,Tiruchirappa,SRGM,Srirangam,14:05:00,14:24:00,37.0,38.0,760.0,772.0,12.0,derived_from_OGD_timetable
16128.0,Guv Chennai,SRGM,Srirangam,ALU,Ariyalur,14:25:00,15:19:00,38.0,39.0,772.0,830.0,58.0,derived_from_OGD_timetable
16128.0,Guv Chennai,ALU,Ariyalur,PNDM,Pennadam,15:20:00,15:43:00,39.0,40.0,830.0,864.0,34.0,derived_from_OGD_timetable
16128.0,Guv Chennai,PNDM,Pennadam,VRI,Vridha Chala,15:44:00,16:08:00,40.0,41.0,864.0,883.0,19.0,derived_from_OGD_timetable
16128.0,Guv Chennai,VRI,Vridha Chala,VM,Villupuram J,16:10:00,17:10:00,41.0,42.0,883.0,937.0,54.0,derived_from_OGD_timetable
16128.0,Guv Chennai,VM,Villupuram J,TMV,Tindivanam,17:15:00,17:48:00,42.0,43.0,937.0,975.0,38.0,derived_from_OGD_timetable
16128.0,Guv Chennai,TMV,Tindivanam,MLMR,Melmaruvathu,17:50:00,18:13:00,43.0,44.0,975.0,1005.0,30.0,derived_from_OGD_timetable
16128.0,Guv Chennai,MLMR,Melmaruvathu,CGL,Chengalpattu,18:15:00,19:08:00,44.0,45.0,1005.0,1040.0,35.0,derived_from_OGD_timetable
16128.0,Guv Chennai,CGL,Chengalpattu,TBM,Tambaram,19:10:00,19:38:00,45.0,46.0,1040.0,1071.0,31.0,derived_from_OGD_timetable
16128.0,Guv Chennai,TBM,Tambaram,MBM,Mambalam,19:40:00,19:58:00,46.0,47.0,1071.0,1089.0,18.0,derived_from_OGD_timetable
16128.0,Guv Chennai,MBM,Mambalam,MS,Chennai Egmo,20:00:00,20:30:00,47.0,48.0,1089.0,1096.0,7.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,MS,Chennai Egmo,TBM,Tambaram,20:20:00,20:48:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,TBM,Tambaram,CGL,Chengalpattu,20:50:00,21:18:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,CGL,Chengalpattu,MLMR,Melmaruvathu,21:20:00,21:44:00,3.0,4.0,55.0,91.0,36.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,MLMR,Melmaruvathu,VM,Villupuram J,21:45:00,22:50:00,4.0,5.0,91.0,158.0,67.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,VM,Villupuram J,VRI,Vridha Chala,22:55:00,23:40:00,5.0,6.0,158.0,212.0,54.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,VRI,Vridha Chala,TPJ,Tiruchirappa,23:42:00,02:10:00,6.0,7.0,212.0,335.0,123.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,TPJ,Tiruchirappa,PDKT,Pudukkottai,02:25:00,03:04:00,7.0,8.0,335.0,388.0,53.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,PDKT,Pudukkottai,CTND,Chettinad,03:05:00,03:24:00,8.0,9.0,388.0,413.0,25.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,CTND,Chettinad,KKDI,Karaikkudi,03:25:00,03:38:00,9.0,10.0,413.0,425.0,12.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,KKDI,Karaikkudi,DKO,Devakottai R,03:40:00,03:46:00,10.0,11.0,425.0,430.0,5.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,DKO,Devakottai R,SVGA,Sivaganga,03:47:00,04:19:00,11.0,12.0,430.0,465.0,35.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,SVGA,Sivaganga,MNM,Manamadurai,04:20:00,04:55:00,12.0,13.0,465.0,486.0,21.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,MNM,Manamadurai,NKK,Narikkudi,05:00:00,05:24:00,13.0,14.0,486.0,507.0,21.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,NKK,Narikkudi,TCH,Tiruchchuli,05:25:00,05:34:00,14.0,15.0,507.0,520.0,13.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,TCH,Tiruchchuli,APK,Aruppukkotta,05:35:00,05:45:00,15.0,16.0,520.0,531.0,11.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,APK,Aruppukkotta,VPT,Virudunagar,05:46:00,06:08:00,16.0,17.0,531.0,552.0,21.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,VPT,Virudunagar,TTL,Tiruttangal,06:10:00,06:27:00,17.0,18.0,552.0,574.0,22.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,TTL,Tiruttangal,SVKS,Sivakasi,06:28:00,06:34:00,18.0,19.0,574.0,577.0,3.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,SVKS,Sivakasi,SVPR,Srivilliputt,06:35:00,06:49:00,19.0,20.0,577.0,594.0,17.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,SVPR,Srivilliputt,RJPM,Rajapalayam,06:50:00,07:01:00,20.0,21.0,594.0,605.0,11.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,RJPM,Rajapalayam,SNKL,Sankarankovi,07:02:00,07:25:00,21.0,22.0,605.0,638.0,33.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,SNKL,Sankarankovi,PBKS,Pambakovil S,07:26:00,07:37:00,22.0,23.0,638.0,650.0,12.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,PBKS,Pambakovil S,KDNL,Kadayanallur,07:38:00,07:48:00,23.0,24.0,650.0,659.0,9.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,KDNL,Kadayanallur,TSI,Tenkasi,07:49:00,08:04:00,24.0,25.0,659.0,675.0,16.0,derived_from_OGD_timetable
16181.0,Ms-Sct Silam,TSI,Tenkasi,SCT,Sengottai Jn,08:05:00,09:20:00,25.0,26.0,675.0,682.0,7.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,SCT,Sengottai Jn,TSI,Tenkasi,16:00:00,16:10:00,1.0,2.0,0.0,7.0,7.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,TSI,Tenkasi,KDNL,Kadayanallur,16:12:00,16:28:00,2.0,3.0,7.0,23.0,16.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,KDNL,Kadayanallur,PBKS,Pambakovil S,16:29:00,16:41:00,3.0,4.0,23.0,32.0,9.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,PBKS,Pambakovil S,SNKL,Sankarankovi,16:42:00,16:55:00,4.0,5.0,32.0,44.0,12.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,SNKL,Sankarankovi,RJPM,Rajapalayam,16:56:00,17:19:00,5.0,6.0,44.0,77.0,33.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,RJPM,Rajapalayam,SVPR,Srivilliputt,17:20:00,17:34:00,6.0,7.0,77.0,88.0,11.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,SVPR,Srivilliputt,SVKS,Sivakasi,17:35:00,17:52:00,7.0,8.0,88.0,105.0,17.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,SVKS,Sivakasi,TTL,Tiruttangal,17:53:00,17:58:00,8.0,9.0,105.0,108.0,3.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,TTL,Tiruttangal,VPT,Virudunagar,17:59:00,18:18:00,9.0,10.0,108.0,129.0,21.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,VPT,Virudunagar,APK,Aruppukkotta,18:20:00,18:46:00,10.0,11.0,129.0,151.0,22.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,APK,Aruppukkotta,TCH,Tiruchchuli,18:47:00,19:01:00,11.0,12.0,151.0,162.0,11.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,TCH,Tiruchchuli,NKK,Narikkudi,19:02:00,19:14:00,12.0,13.0,162.0,175.0,13.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,NKK,Narikkudi,MNM,Manamadurai,19:15:00,20:05:00,13.0,14.0,175.0,196.0,21.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,MNM,Manamadurai,SVGA,Sivaganga,20:10:00,20:28:00,14.0,15.0,196.0,217.0,21.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,SVGA,Sivaganga,DKO,Devakottai R,20:30:00,20:55:00,15.0,16.0,217.0,252.0,35.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,DKO,Devakottai R,KKDI,Karaikkudi,20:56:00,21:13:00,16.0,17.0,252.0,257.0,5.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,KKDI,Karaikkudi,CTND,Chettinad,21:15:00,21:28:00,17.0,18.0,257.0,269.0,12.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,CTND,Chettinad,PDKT,Pudukkottai,21:30:00,21:54:00,18.0,19.0,269.0,294.0,25.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,PDKT,Pudukkottai,TPJ,Tiruchirappa,21:55:00,23:40:00,19.0,20.0,294.0,346.0,52.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,TPJ,Tiruchirappa,VRI,Vridha Chala,23:50:00,01:33:00,20.0,21.0,346.0,469.0,123.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,VRI,Vridha Chala,VM,Villupuram J,01:35:00,02:30:00,21.0,22.0,469.0,524.0,55.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,VM,Villupuram J,MLMR,Melmaruvathu,02:35:00,03:38:00,22.0,23.0,524.0,591.0,67.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,MLMR,Melmaruvathu,CGL,Chengalpattu,03:40:00,04:13:00,23.0,24.0,591.0,627.0,36.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,CGL,Chengalpattu,TBM,Tambaram,04:15:00,04:43:00,24.0,25.0,627.0,658.0,31.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,TBM,Tambaram,MBM,Mambalam,04:45:00,05:04:00,25.0,26.0,658.0,675.0,17.0,derived_from_OGD_timetable
16182.0,Sct-Ms Silam,MBM,Mambalam,MS,Chennai Egmo,05:05:00,05:35:00,26.0,27.0,675.0,682.0,7.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,MS,Chennai Egmo,TBM,Tambaram,19:50:00,20:18:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,TBM,Tambaram,CGL,Chengalpattu,20:20:00,20:48:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,CGL,Chengalpattu,MMK,Madurantakam,20:50:00,21:08:00,3.0,4.0,55.0,80.0,25.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,MMK,Madurantakam,MLMR,Melmaruvathu,21:10:00,21:18:00,4.0,5.0,80.0,91.0,11.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,MLMR,Melmaruvathu,TMV,Tindivanam,21:20:00,21:43:00,5.0,6.0,91.0,121.0,30.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,TMV,Tindivanam,VM,Villupuram J,21:45:00,22:25:00,6.0,7.0,121.0,158.0,37.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,VM,Villupuram J,VRI,Vridha Chala,22:30:00,23:08:00,7.0,8.0,158.0,212.0,54.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,VRI,Vridha Chala,TPJ,Tiruchirappa,23:10:00,01:05:00,8.0,9.0,212.0,335.0,123.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,TPJ,Tiruchirappa,DG,Dindigul Jn,01:10:00,02:38:00,9.0,10.0,335.0,429.0,94.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,DG,Dindigul Jn,KQN,Kodaikkanal,02:40:00,02:57:00,10.0,11.0,429.0,451.0,22.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,KQN,Kodaikkanal,MDU,Madurai Jn,02:58:00,04:05:00,11.0,12.0,451.0,492.0,41.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,MDU,Madurai Jn,TMQ,Tirumangalam,04:10:00,04:27:00,12.0,13.0,492.0,510.0,18.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,TMQ,Tirumangalam,VPT,Virudunagar,04:28:00,04:59:00,13.0,14.0,510.0,535.0,25.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,VPT,Virudunagar,SRT,Satur,05:00:00,05:21:00,14.0,15.0,535.0,562.0,27.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,SRT,Satur,CVP,Kovilpatti,05:22:00,05:44:00,15.0,16.0,562.0,584.0,22.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,CVP,Kovilpatti,KDU,Kadambur,05:45:00,06:04:00,16.0,17.0,584.0,606.0,22.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,KDU,Kadambur,MEJ,Vanchi Maniy,06:05:00,06:13:00,17.0,18.0,606.0,620.0,14.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,MEJ,Vanchi Maniy,TEN,Tirunelveli,06:14:00,07:55:00,18.0,19.0,620.0,649.0,29.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,TEN,Tirunelveli,NNN,Nanguneri,08:00:00,08:24:00,19.0,20.0,649.0,677.0,28.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,NNN,Nanguneri,VLY,Valliyur,08:25:00,08:35:00,20.0,21.0,677.0,691.0,14.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,VLY,Valliyur,NPK,N.Panakudi,08:36:00,08:44:00,21.0,22.0,691.0,699.0,8.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,NPK,N.Panakudi,AAY,Aralvaymoli,08:45:00,08:55:00,22.0,23.0,699.0,709.0,10.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,AAY,Aralvaymoli,NCJ,Nagercoil Jn,08:56:00,09:30:00,23.0,24.0,709.0,722.0,13.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,NCJ,Nagercoil Jn,ERL,Eraniel,09:40:00,09:59:00,24.0,25.0,722.0,741.0,19.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,ERL,Eraniel,KZT,Kulitturai,10:00:00,10:15:00,25.0,26.0,741.0,755.0,14.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,KZT,Kulitturai,PASA,Parassala,10:16:00,10:27:00,26.0,27.0,755.0,764.0,9.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,PASA,Parassala,NYY,Neyyattinkar,10:28:00,11:00:00,27.0,28.0,764.0,776.0,12.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,NYY,Neyyattinkar,TVC,Trivandrum C,11:01:00,11:40:00,28.0,29.0,776.0,793.0,17.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,TVC,Trivandrum C,VAK,Varkala,11:45:00,12:25:00,29.0,30.0,793.0,834.0,41.0,derived_from_OGD_timetable
16723.0,Ms-Qln Anant,VAK,Varkala,QLN,Quilon,12:26:00,13:00:00,30.0,31.0,834.0,858.0,24.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,QLN,Quilon,VAK,Varkala,15:00:00,15:18:00,1.0,2.0,0.0,23.0,23.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,VAK,Varkala,TVC,Trivandrum C,15:19:00,16:05:00,2.0,3.0,23.0,64.0,41.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,TVC,Trivandrum C,NYY,Neyyattinkar,16:10:00,16:36:00,3.0,4.0,64.0,81.0,17.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,NYY,Neyyattinkar,PASA,Parassala,16:37:00,16:49:00,4.0,5.0,81.0,94.0,13.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,PASA,Parassala,KZT,Kulitturai,16:50:00,17:00:00,5.0,6.0,94.0,102.0,8.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,KZT,Kulitturai,ERL,Eraniel,17:01:00,17:15:00,6.0,7.0,102.0,117.0,15.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,ERL,Eraniel,NCJ,Nagercoil Jn,17:16:00,17:50:00,7.0,8.0,117.0,135.0,18.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,NCJ,Nagercoil Jn,AAY,Aralvaymoli,18:00:00,18:23:00,8.0,9.0,135.0,148.0,13.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,AAY,Aralvaymoli,NPK,N.Panakudi,18:24:00,18:34:00,9.0,10.0,148.0,159.0,11.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,NPK,N.Panakudi,VLY,Valliyur,18:35:00,18:45:00,10.0,11.0,159.0,167.0,8.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,VLY,Valliyur,NNN,Nanguneri,18:46:00,18:59:00,11.0,12.0,167.0,181.0,14.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,NNN,Nanguneri,TEN,Tirunelveli,19:00:00,19:50:00,12.0,13.0,181.0,209.0,28.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,TEN,Tirunelveli,MEJ,Vanchi Maniy,19:55:00,20:38:00,13.0,14.0,209.0,237.0,28.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,MEJ,Vanchi Maniy,KDU,Kadambur,20:40:00,20:51:00,14.0,15.0,237.0,251.0,14.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,KDU,Kadambur,CVP,Kovilpatti,20:52:00,21:14:00,15.0,16.0,251.0,274.0,23.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,CVP,Kovilpatti,SRT,Satur,21:15:00,21:34:00,16.0,17.0,274.0,295.0,21.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,SRT,Satur,VPT,Virudunagar,21:35:00,22:08:00,17.0,18.0,295.0,322.0,27.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,VPT,Virudunagar,TMQ,Tirumangalam,22:10:00,22:29:00,18.0,19.0,322.0,348.0,26.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,TMQ,Tirumangalam,MDU,Madurai Jn,22:30:00,22:55:00,19.0,20.0,348.0,365.0,17.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,MDU,Madurai Jn,KQN,Kodaikkanal,23:05:00,23:39:00,20.0,21.0,365.0,405.0,40.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,KQN,Kodaikkanal,DG,Dindigul Jn,23:40:00,00:08:00,21.0,22.0,405.0,427.0,22.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,DG,Dindigul Jn,TPJ,Tiruchirappa,00:10:00,01:50:00,22.0,23.0,427.0,522.0,95.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,TPJ,Tiruchirappa,VRI,Vridha Chala,01:55:00,03:38:00,23.0,24.0,522.0,645.0,123.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,VRI,Vridha Chala,VM,Villupuram J,03:40:00,04:45:00,24.0,25.0,645.0,699.0,54.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,VM,Villupuram J,TMV,Tindivanam,04:50:00,05:23:00,25.0,26.0,699.0,737.0,38.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,TMV,Tindivanam,MLMR,Melmaruvathu,05:25:00,05:48:00,26.0,27.0,737.0,767.0,30.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,MLMR,Melmaruvathu,MMK,Madurantakam,05:50:00,06:03:00,27.0,28.0,767.0,778.0,11.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,MMK,Madurantakam,CGL,Chengalpattu,06:05:00,06:28:00,28.0,29.0,778.0,802.0,24.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,CGL,Chengalpattu,TBM,Tambaram,06:30:00,06:58:00,29.0,30.0,802.0,833.0,31.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,TBM,Tambaram,MBM,Mambalam,07:00:00,07:18:00,30.0,31.0,833.0,851.0,18.0,derived_from_OGD_timetable
16724.0,Qln-Ms Anant,MBM,Mambalam,MS,Chennai Egmo,07:20:00,08:05:00,31.0,32.0,851.0,858.0,7.0,derived_from_OGD_timetable
16793.0,Shraddha Set,RMM,Rameswaram,MNM,Manamadurai,23:00:00,00:55:00,1.0,2.0,0.0,106.0,106.0,derived_from_OGD_timetable
16793.0,Shraddha Set,MNM,Manamadurai,TPJ,Tiruchirappa,01:00:00,04:10:00,2.0,3.0,106.0,256.0,150.0,derived_from_OGD_timetable
16793.0,Shraddha Set,TPJ,Tiruchirappa,TJ,Thanjavur Jn,04:15:00,04:58:00,3.0,4.0,256.0,306.0,50.0,derived_from_OGD_timetable
16793.0,Shraddha Set,TJ,Thanjavur Jn,KMU,Kumbakonam,05:00:00,05:33:00,4.0,5.0,306.0,345.0,39.0,derived_from_OGD_timetable
16793.0,Shraddha Set,KMU,Kumbakonam,VM,Villupuram J,05:35:00,09:55:00,5.0,6.0,345.0,498.0,153.0,derived_from_OGD_timetable
16793.0,Shraddha Set,VM,Villupuram J,MS,Chennai Egmo,10:00:00,12:40:00,6.0,7.0,498.0,657.0,159.0,derived_from_OGD_timetable
16793.0,Shraddha Set,MS,Chennai Egmo,GDR,Gudur Jn.,13:00:00,15:50:00,7.0,8.0,657.0,799.0,142.0,derived_from_OGD_timetable
16793.0,Shraddha Set,GDR,Gudur Jn.,BZA,Vijaywada Jn,15:52:00,20:10:00,8.0,9.0,799.0,1091.0,292.0,derived_from_OGD_timetable
16793.0,Shraddha Set,BZA,Vijaywada Jn,WL,Warangal,20:20:00,23:40:00,9.0,10.0,1091.0,1298.0,207.0,derived_from_OGD_timetable
16793.0,Shraddha Set,WL,Warangal,BPQ,Balharshah,23:45:00,04:10:00,10.0,11.0,1298.0,1542.0,244.0,derived_from_OGD_timetable
16793.0,Shraddha Set,BPQ,Balharshah,CD,Chandrapur (,04:20:00,04:37:00,11.0,12.0,1542.0,1556.0,14.0,derived_from_OGD_timetable
16793.0,Shraddha Set,CD,Chandrapur (,NGP,Nagpur Jn.(C,04:39:00,07:35:00,12.0,13.0,1556.0,1754.0,198.0,derived_from_OGD_timetable
16793.0,Shraddha Set,NGP,Nagpur Jn.(C,ET,Itarsi,07:45:00,13:40:00,13.0,14.0,1754.0,2051.0,297.0,derived_from_OGD_timetable
16793.0,Shraddha Set,ET,Itarsi,JBP,Jabalpur,13:50:00,17:05:00,14.0,15.0,2051.0,2296.0,245.0,derived_from_OGD_timetable
16793.0,Shraddha Set,JBP,Jabalpur,STA,Satna,17:15:00,20:15:00,15.0,16.0,2296.0,2486.0,190.0,derived_from_OGD_timetable
16793.0,Shraddha Set,STA,Satna,ALD,Allahabad Jn,20:25:00,01:00:00,16.0,17.0,2486.0,2669.0,183.0,derived_from_OGD_timetable
16793.0,Shraddha Set,ALD,Allahabad Jn,JNU,Jaunpur Jn.,01:25:00,04:19:00,17.0,18.0,2669.0,2778.0,109.0,derived_from_OGD_timetable
16793.0,Shraddha Set,JNU,Jaunpur Jn.,AY,Ayodhya,04:21:00,07:45:00,18.0,19.0,2778.0,2909.0,131.0,derived_from_OGD_timetable
16793.0,Shraddha Set,AY,Ayodhya,FD,Faizabad Jn.,07:50:00,08:30:00,19.0,20.0,2909.0,2916.0,7.0,derived_from_OGD_timetable
16794.0,Shraddha Set,FD,Faizabad Jn.,AY,Ayodhya,23:55:00,00:07:00,1.0,2.0,0.0,7.0,7.0,derived_from_OGD_timetable
16794.0,Shraddha Set,AY,Ayodhya,JNU,Jaunpur Jn.,00:12:00,02:53:00,2.0,3.0,7.0,138.0,131.0,derived_from_OGD_timetable
16794.0,Shraddha Set,JNU,Jaunpur Jn.,ALD,Allahabad Jn,02:55:00,06:35:00,3.0,4.0,138.0,247.0,109.0,derived_from_OGD_timetable
16794.0,Shraddha Set,ALD,Allahabad Jn,STA,Satna,07:00:00,10:10:00,4.0,5.0,247.0,430.0,183.0,derived_from_OGD_timetable
16794.0,Shraddha Set,STA,Satna,JBP,Jabalpur,10:15:00,12:55:00,5.0,6.0,430.0,619.0,189.0,derived_from_OGD_timetable
16794.0,Shraddha Set,JBP,Jabalpur,ET,Itarsi,13:05:00,17:25:00,6.0,7.0,619.0,864.0,245.0,derived_from_OGD_timetable
16794.0,Shraddha Set,ET,Itarsi,NGP,Nagpur Jn.(C,17:35:00,22:30:00,7.0,8.0,864.0,1161.0,297.0,derived_from_OGD_timetable
16794.0,Shraddha Set,NGP,Nagpur Jn.(C,CD,Chandrapur (,22:40:00,01:47:00,8.0,9.0,1161.0,1358.0,197.0,derived_from_OGD_timetable
16794.0,Shraddha Set,CD,Chandrapur (,BPQ,Balharshah,01:50:00,02:55:00,9.0,10.0,1358.0,1372.0,14.0,derived_from_OGD_timetable
16794.0,Shraddha Set,BPQ,Balharshah,WL,Warangal,03:05:00,06:27:00,10.0,11.0,1372.0,1614.0,242.0,derived_from_OGD_timetable
16794.0,Shraddha Set,WL,Warangal,BZA,Vijaywada Jn,06:32:00,09:55:00,11.0,12.0,1614.0,1820.0,206.0,derived_from_OGD_timetable
16794.0,Shraddha Set,BZA,Vijaywada Jn,GDR,Gudur Jn.,10:10:00,14:25:00,12.0,13.0,1820.0,2113.0,293.0,derived_from_OGD_timetable
16794.0,Shraddha Set,GDR,Gudur Jn.,MS,Chennai Egmo,14:27:00,16:55:00,13.0,14.0,2113.0,2255.0,142.0,derived_from_OGD_timetable
16794.0,Shraddha Set,MS,Chennai Egmo,VM,Villupuram J,17:30:00,20:00:00,14.0,15.0,2255.0,2413.0,158.0,derived_from_OGD_timetable
16794.0,Shraddha Set,VM,Villupuram J,KMU,Kumbakonam,20:10:00,22:43:00,15.0,16.0,2413.0,2566.0,153.0,derived_from_OGD_timetable
16794.0,Shraddha Set,KMU,Kumbakonam,TJ,Thanjavur Jn,22:45:00,23:28:00,16.0,17.0,2566.0,2606.0,40.0,derived_from_OGD_timetable
16794.0,Shraddha Set,TJ,Thanjavur Jn,TPJ,Tiruchirappa,23:30:00,01:40:00,17.0,18.0,2606.0,2655.0,49.0,derived_from_OGD_timetable
