train_number,train_name,station_code,station_name,arrival_time,departure_time,day,sequence,distance_km,source_station_code,source_station_name,destination_station_code,destination_station_name,source,source_url
12668.0,Ncj-Ms Exp.,VM,Villupuram J,02:30:00,02:35:00,,9.0,564.0,NCJ,Nagercoil Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12668.0,Ncj-Ms Exp.,CGL,Chengalpattu,04:13:00,04:15:00,,10.0,666.0,NCJ,Nagercoil Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12668.0,Ncj-Ms Exp.,MS,Chennai Egmo,05:30:00,05:30:00,,11.0,722.0,NCJ,Nagercoil Jn.,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,MDU,Madurai Jn,23:35:00,23:35:00,,1.0,0.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,DG,Dindigul Jn,00:30:00,00:35:00,,2.0,62.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,KRR,Karur Jn.,01:42:00,01:45:00,,3.0,136.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,ED,Erode Jn.,02:55:00,03:05:00,,4.0,201.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,SA,Salem Jn.,03:55:00,04:00:00,,5.0,260.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,JTJ,Jolarpettai,05:48:00,05:50:00,,6.0,381.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,VN,Vaniyambadi,06:08:00,06:10:00,,7.0,397.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,AB,Ambur,06:23:00,06:25:00,,8.0,413.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,KPD,Katpadi Jn,07:03:00,07:05:00,,9.0,465.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,AJJ,Arakkonam Jn,07:53:00,07:55:00,,10.0,526.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,MAS,Chennai Cent,09:20:00,09:45:00,,11.0,594.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,NYP,Nayudupeta,11:13:00,11:15:00,,12.0,704.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,BZA,Vijaywada Jn,16:40:00,16:55:00,,13.0,1024.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,WL,Warangal,20:20:00,20:25:00,,14.0,1231.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,RDM,Ramgundam,21:49:00,21:50:00,,15.0,1333.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,BPQ,Balharshah,00:30:00,00:40:00,,16.0,1475.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,SEGM,Sewagram,02:35:00,02:36:00,,17.0,1611.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,NGP,Nagpur Jn.(C,03:40:00,03:50:00,,18.0,1687.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,BPL,Bhopal,09:40:00,09:50:00,,19.0,2076.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,JHS,Jhansi Jn,14:00:00,14:12:00,,20.0,2365.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,GWL,Gwalior Jn,15:30:00,15:35:00,,21.0,2462.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,AGC,Agra Cantt,17:25:00,17:30:00,,22.0,2569.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,NZM,Hazrat Nizam,20:40:00,21:10:00,,23.0,2751.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,GZB,Ghaziabad Jn,22:08:00,22:10:00,,24.0,2778.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,MTC,Meerut City,22:50:00,22:53:00,,25.0,2826.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,MOZ,Muzaffarnaga,23:30:00,23:32:00,,26.0,2881.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,SRE,Saharanpur J,01:10:00,01:30:00,,27.0,2939.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,RK,Roorkee,02:00:00,02:02:00,,28.0,2974.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,HW,Haridwar Jn,03:05:00,03:15:00,,29.0,3015.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12687.0,Mdu-Ddn/Cdg,DDN,Dehra Dun,04:45:00,04:45:00,,30.0,3067.0,MDU,Madurai Jn,DDN,Dehra Dun,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,DDN,Dehra Dun,06:45:00,06:45:00,,1.0,0.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,HW,Haridwar Jn,08:25:00,08:35:00,,2.0,51.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,RK,Roorkee,09:22:00,09:27:00,,3.0,92.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,SRE,Saharanpur J,10:20:00,10:50:00,,4.0,127.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,MOZ,Muzaffarnaga,11:33:00,11:35:00,,5.0,185.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,MTC,Meerut City,12:15:00,12:17:00,,6.0,241.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,GZB,Ghaziabad Jn,13:19:00,13:21:00,,7.0,288.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,NZM,Hazrat Nizam,14:05:00,14:30:00,,8.0,316.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,FDB,Faridabad,14:56:00,14:58:00,,9.0,333.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,AGC,Agra Cantt,18:12:00,18:17:00,,10.0,500.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,GWL,Gwalior Jn,20:12:00,20:15:00,,11.0,607.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,JHS,Jhansi Jn,21:35:00,21:45:00,,12.0,704.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,BPL,Bhopal,01:40:00,01:50:00,,13.0,993.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,NGP,Nagpur Jn.(C,08:25:00,08:40:00,,14.0,1382.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,SEGM,Sewagram,09:39:00,09:41:00,,15.0,1458.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,BPQ,Balharshah,11:50:00,12:10:00,,16.0,1593.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,RDM,Ramgundam,13:50:00,13:52:00,,17.0,1735.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,WL,Warangal,15:33:00,15:38:00,,18.0,1835.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,BZA,Vijaywada Jn,19:05:00,19:20:00,,19.0,2041.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,NYP,Nayudupeta,00:03:00,00:05:00,,20.0,2362.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,MAS,Chennai Cent,02:10:00,02:35:00,,21.0,2471.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,AJJ,Arakkonam Jn,03:28:00,03:30:00,,22.0,2540.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,KPD,Katpadi Jn,04:18:00,04:20:00,,23.0,2600.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,AB,Ambur,05:03:00,05:05:00,,24.0,2653.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,VN,Vaniyambadi,05:18:00,05:20:00,,25.0,2669.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,JTJ,Jolarpettai,05:58:00,06:00:00,,26.0,2684.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,SA,Salem Jn.,07:25:00,07:30:00,,27.0,2803.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,ED,Erode Jn.,08:40:00,08:50:00,,28.0,2862.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,KRR,Karur Jn.,09:47:00,09:50:00,,29.0,2928.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,DG,Dindigul Jn,11:10:00,11:15:00,,30.0,3002.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12688.0,Ddn/Cdg-Mas,MDU,Madurai Jn,12:45:00,12:45:00,,31.0,3064.0,DDN,Dehra Dun,MDU,Madurai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,MAS,Chennai Cent,18:20:00,18:20:00,,1.0,0.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,AJJ,Arakkonam Jn,19:08:00,19:10:00,,2.0,68.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,KPD,Katpadi Jn,19:58:00,20:00:00,,3.0,128.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,JTJ,Jolarpettai,21:28:00,21:30:00,,4.0,212.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,TPT,Tirupattur,21:41:00,21:42:00,,5.0,220.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,MAP,Morappur,22:09:00,22:10:00,,6.0,266.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,SA,Salem Jn.,23:02:00,23:05:00,,7.0,331.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,ED,Erode Jn.,00:20:00,00:30:00,,8.0,390.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,KRR,Karur Jn.,01:32:00,01:35:00,,9.0,456.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,TPJ,Tiruchirappa,03:25:00,03:35:00,,10.0,531.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,DG,Dindigul Jn,04:48:00,04:50:00,,11.0,625.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,KQN,Kodaikkanal,05:09:00,05:10:00,,12.0,647.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,MDU,Madurai Jn,06:05:00,06:10:00,,13.0,688.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,VPT,Virudunagar,06:48:00,06:50:00,,14.0,731.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,SRT,Satur,07:09:00,07:10:00,,15.0,758.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,CVP,Kovilpatti,07:29:00,07:30:00,,16.0,780.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,MEJ,Vanchi Maniy,08:14:00,08:15:00,,17.0,816.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,TEN,Tirunelveli,09:35:00,09:40:00,,18.0,845.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12689.0,Mas-Ncj Exp.,NCJ,Nagercoil Jn,11:05:00,11:05:00,,19.0,918.0,MAS,Chennai Central,NCJ,Nagercoil Jn.,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,NCJ,Nagercoil Jn,19:40:00,19:40:00,,1.0,0.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,TEN,Tirunelveli,21:10:00,21:15:00,,2.0,73.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,MEJ,Vanchi Maniy,21:40:00,21:41:00,,3.0,102.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,CVP,Kovilpatti,22:14:00,22:15:00,,4.0,138.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,SRT,Satur,22:34:00,22:35:00,,5.0,159.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,VPT,Virudunagar,23:06:00,23:07:00,,6.0,186.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,MDU,Madurai Jn,00:25:00,00:30:00,,7.0,229.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,KQN,Kodaikkanal,01:04:00,01:05:00,,8.0,270.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,DG,Dindigul Jn,01:25:00,01:27:00,,9.0,292.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,TPJ,Tiruchirappa,03:00:00,03:10:00,,10.0,386.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,KRR,Karur Jn.,04:13:00,04:15:00,,11.0,462.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,ED,Erode Jn.,05:50:00,06:00:00,,12.0,527.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,SA,Salem Jn.,06:52:00,06:55:00,,13.0,586.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,MAP,Morappur,07:44:00,07:45:00,,14.0,652.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,TPT,Tirupattur,08:24:00,08:25:00,,15.0,699.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,JTJ,Jolarpettai,08:48:00,08:50:00,,16.0,707.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,KPD,Katpadi Jn,09:58:00,10:00:00,,17.0,791.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,AJJ,Arakkonam Jn,10:53:00,10:55:00,,18.0,852.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,PER,Perambur,11:43:00,11:45:00,,19.0,915.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12690.0,Ncj-Mas Exp,MAS,Chennai Cent,12:25:00,12:25:00,,20.0,920.0,NCJ,Nagercoil Jn.,MAS,Chennai Central,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,MS,Chennai Egmo,19:30:00,19:30:00,,1.0,0.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,TBM,Tambaram,19:58:00,20:00:00,,2.0,24.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,CGL,Chengalpattu,20:28:00,20:30:00,,3.0,55.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,MMK,Madurantakam,20:48:00,20:50:00,,4.0,80.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,MLMR,Melmaruvathu,20:58:00,21:00:00,,5.0,91.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,TMV,Tindivanam,21:23:00,21:25:00,,6.0,121.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,VM,Villupuram J,22:05:00,22:10:00,,7.0,158.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,VRI,Vridha Chala,22:48:00,22:50:00,,8.0,212.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,ALU,Ariyalur,23:29:00,23:30:00,,9.0,266.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,TPJ,Tiruchirappa,00:45:00,00:50:00,,10.0,335.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,DG,Dindigul Jn,02:05:00,02:10:00,,11.0,429.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,KQN,Kodaikkanal,02:29:00,02:30:00,,12.0,451.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,MDU,Madurai Jn,03:15:00,03:20:00,,13.0,492.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,TMQ,Tirumangalam,03:37:00,03:38:00,,14.0,510.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,VPT,Virudunagar,04:00:00,04:02:00,,15.0,535.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,SRT,Satur,04:24:00,04:25:00,,16.0,562.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,CVP,Kovilpatti,04:44:00,04:45:00,,17.0,584.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,KDU,Kadambur,05:04:00,05:05:00,,18.0,606.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,MEJ,Vanchi Maniy,05:19:00,05:20:00,,19.0,620.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,MVN,Milavittan,05:59:00,06:00:00,,20.0,644.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,TME,Tutimelur,06:09:00,06:10:00,,21.0,651.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12693.0,Ms-Tn Pearl,TN,Tuticorin,06:35:00,06:35:00,,22.0,652.0,MS,Chennai Egmore,TN,Tuticorin,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12694.0,Tn-Ms Pearl,TN,Tuticorin,20:00:00,20:00:00,,1.0,0.0,TN,Tuticorin,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12694.0,Tn-Ms Pearl,MVN,Milavittan,20:09:00,20:10:00,,2.0,7.0,TN,Tuticorin,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12694.0,Tn-Ms Pearl,MEJ,Vanchi Maniy,20:29:00,20:30:00,,3.0,31.0,TN,Tuticorin,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12694.0,Tn-Ms Pearl,KDU,Kadambur,20:41:00,20:42:00,,4.0,45.0,TN,Tuticorin,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12694.0,Tn-Ms Pearl,CVP,Kovilpatti,21:04:00,21:05:00,,5.0,67.0,TN,Tuticorin,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12694.0,Tn-Ms Pearl,SRT,Satur,21:24:00,21:25:00,,6.0,88.0,TN,Tuticorin,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
12694.0,Tn-Ms Pearl,VPT,Virudunagar,21:54:00,21:55:00,,7.0,115.0,TN,Tuticorin,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
